entry_time,exit_time,model,direction,tag,risk_ticks,raw_r,spread_cost_points,primary_r,stress_r,reason,year,period,session,hour,weekday,model_direction,md_session,md_weekday,risk_quartile
2024-10-08 14:39:00,2024-10-08 14:54:00,pm_mom,long,pm_mom_long,58.88000000000466,0.9149116847824572,0.2,0.9013247282607192,0.887737771738981,trail,2024,2024,PM_1330_1500,14,Tuesday,pm_mom__long,pm_mom__long__PM_1330_1500,pm_mom__long__Tuesday,Q4_WIDE
2024-10-09 13:33:00,2024-10-09 13:52:00,pm_mom,long,pm_mom_long,51.320000000006985,-1.0048713951675754,0.2,-1.0204598597038164,-1.0360483242400575,trail,2024,2024,PM_1330_1500,13,Wednesday,pm_mom__long,pm_mom__long__PM_1330_1500,pm_mom__long__Wednesday,Q3
2024-10-14 11:24:00,2024-10-14 11:24:00,kalman_mom,long,kalman_mom_long,40.720000000001164,-1.0061394891944988,0.2,-1.0257858546168952,-1.0454322200392914,stop,2024,2024,MORNING_1030_1200,11,Monday,kalman_mom__long,kalman_mom__long__MORNING_1030_1200,kalman_mom__long__Monday,Q1_TIGHT
2024-10-14 13:39:00,2024-10-14 14:01:00,pm_mom,long,pm_mom_long,42.24000000000524,-1.0059185606060599,0.2,-1.0248579545454515,-1.043797348484843,stop,2024,2024,PM_1330_1500,13,Monday,pm_mom__long,pm_mom__long__PM_1330_1500,pm_mom__long__Monday,Q1_TIGHT
2024-10-15 10:21:00,2024-10-15 10:21:00,or_rev,long,or_rev_long,55.24000000000524,-1.0045257060101371,0.2,-1.019007965242576,-1.0334902244750148,stop,2024,2024,OPEN_0930_1030,10,Tuesday,or_rev__long,or_rev__long__OPEN_0930_1030,or_rev__long__Tuesday,Q3
2024-10-15 11:38:00,2024-10-15 11:39:00,kalman_mom,long,kalman_mom_long,48.720000000001164,-1.0051313628899834,0.2,-1.0215517241379304,-1.0379720853858776,stop,2024,2024,MORNING_1030_1200,11,Tuesday,kalman_mom__long,kalman_mom__long__MORNING_1030_1200,kalman_mom__long__Tuesday,Q3
2024-10-15 13:42:00,2024-10-15 13:46:00,ou_rev,long,ou_rev_long,46.24000000000524,1.2004757785464635,0.2,1.1831747404841817,1.1658737024219,trail,2024,2024,PM_1330_1500,13,Tuesday,ou_rev__long,ou_rev__long__PM_1330_1500,ou_rev__long__Tuesday,Q2
2024-10-15 14:02:00,2024-10-15 14:04:00,ou_rev,long,ou_rev_long,41.720000000001164,2.4935282837966426,0.2,2.474352828379577,2.4551773729625115,trail,2024,2024,PM_1330_1500,14,Tuesday,ou_rev__long,ou_rev__long__PM_1330_1500,ou_rev__long__Tuesday,Q1_TIGHT
2024-10-15 14:18:00,2024-10-15 14:21:00,ou_rev,long,ou_rev_long,51.720000000001164,-1.0048337200309356,0.2,-1.0203016241299299,-1.035769528228924,stop,2024,2024,PM_1330_1500,14,Tuesday,ou_rev__long,ou_rev__long__PM_1330_1500,ou_rev__long__Tuesday,Q3
2024-10-16 09:53:00,2024-10-16 09:54:00,ema_rev,long,ema_rev_long,56.720000000001164,-1.0044076163610718,0.2,-1.0185119887165017,-1.0326163610719317,stop,2024,2024,OPEN_0930_1030,9,Wednesday,ema_rev__long,ema_rev__long__OPEN_0930_1030,ema_rev__long__Wednesday,Q4_WIDE
2024-10-16 10:19:00,2024-10-16 10:19:00,kalman_mom,long,kalman_mom_long,45.720000000001164,-1.0054680664916884,0.2,-1.0229658792650913,-1.0404636920384942,stop,2024,2024,OPEN_0930_1030,10,Wednesday,kalman_mom__long,kalman_mom__long__OPEN_0930_1030,kalman_mom__long__Wednesday,Q2
2024-10-16 10:25:00,2024-10-16 10:26:00,trend,long,trend_cont_long,60.720000000001164,2.2896903820816235,0.2,2.2765151515150888,2.263339920948554,trail,2024,2024,OPEN_0930_1030,10,Wednesday,trend__long,trend__long__OPEN_0930_1030,trend__long__Wednesday,Q4_WIDE
2024-10-16 13:48:00,2024-10-16 14:07:00,pm_mom,long,pm_mom_long,53.720000000001164,-1.0046537602382724,0.2,-1.019545793000744,-1.0344378257632159,stop,2024,2024,PM_1330_1500,13,Wednesday,pm_mom__long,pm_mom__long__PM_1330_1500,pm_mom__long__Wednesday,Q3
2024-10-17 10:12:00,2024-10-17 10:13:00,or_rev,long,or_rev_long,47.63999999999942,2.059403862300625,0.2,2.0426112510495753,2.025818639798526,trail,2024,2024,OPEN_0930_1030,10,Thursday,or_rev__long,or_rev__long__OPEN_0930_1030,or_rev__long__Thursday,Q2
2024-10-18 12:58:00,2024-10-18 12:59:00,kalman_mom,long,kalman_mom_long,43.55999999999767,-1.0057392102846652,0.2,-1.0241046831955936,-1.0424701561065222,stop,2024,2024,LUNCH_1200_1330,12,Friday,kalman_mom__long,kalman_mom__long__LUNCH_1200_1330,kalman_mom__long__Friday,Q1_TIGHT
2024-10-21 10:50:00,2024-10-21 10:51:00,pd_rev,long,pd_pdl_long,45.75999999999476,-1.0054632867132873,0.2,-1.0229458041958068,-1.0404283216783263,stop,2024,2024,MORNING_1030_1200,10,Monday,pd_rev__long,pd_rev__long__MORNING_1030_1200,pd_rev__long__Monday,Q2
2024-10-21 11:40:00,2024-10-21 11:41:00,kalman_mom,long,kalman_mom_long,48.75999999999476,2.9735438884335688,0.2,2.9571369975393913,2.9407301066452143,trail,2024,2024,MORNING_1030_1200,11,Monday,kalman_mom__long,kalman_mom__long__MORNING_1030_1200,kalman_mom__long__Monday,Q3
2024-10-22 12:28:00,2024-10-22 12:29:00,ema_rev,long,ema_rev_long,40.80000000000291,-0.00612745098039172,0.2,-0.025735294117645222,-0.045343137254898726,trail,2024,2024,LUNCH_1200_1330,12,Tuesday,ema_rev__long,ema_rev__long__LUNCH_1200_1330,ema_rev__long__Tuesday,Q1_TIGHT
2024-10-22 13:35:00,2024-10-22 13:37:00,trend,long,trend_cont_long,44.80000000000291,1.6506696428569707,0.2,1.632812499999829,1.6149553571426873,trail,2024,2024,PM_1330_1500,13,Tuesday,trend__long,trend__long__PM_1330_1500,trend__long__Tuesday,Q2
2024-10-22 13:39:00,2024-10-22 13:41:00,kalman_mom,long,kalman_mom_long,40.80000000000291,2.67034313725464,0.2,2.6507352941173865,2.631127450980133,trail,2024,2024,PM_1330_1500,13,Tuesday,kalman_mom__long,kalman_mom__long__PM_1330_1500,kalman_mom__long__Tuesday,Q1_TIGHT
2024-10-23 10:07:00,2024-10-23 10:07:00,or_rev,long,or_rev_long,53.39999999999418,-1.0046816479400753,0.2,-1.0196629213483166,-1.0346441947565579,stop,2024,2024,OPEN_0930_1030,10,Wednesday,or_rev__long,or_rev__long__OPEN_0930_1030,or_rev__long__Wednesday,Q3
2024-10-23 11:18:00,2024-10-23 11:19:00,vwap_rev,long,vwap_rev_long,45.39999999999418,-0.005506607929516125,0.2,-0.023127753303967723,-0.040748898678419326,trail,2024,2024,MORNING_1030_1200,11,Wednesday,vwap_rev__long,vwap_rev__long__MORNING_1030_1200,vwap_rev__long__Wednesday,Q2
2024-10-23 11:22:00,2024-10-23 11:23:00,vwap_rev,long,vwap_rev_long,49.88000000000466,1.5010024057736238,0.2,1.484963913391909,1.4689254210101945,trail,2024,2024,MORNING_1030_1200,11,Wednesday,vwap_rev__long,vwap_rev__long__MORNING_1030_1200,vwap_rev__long__Wednesday,Q3
2024-10-23 11:54:00,2024-10-23 11:54:00,kalman_mom,long,kalman_mom_long,40.88000000000466,-1.0061154598825826,0.2,-1.0256849315068464,-1.0452544031311104,stop,2024,2024,MORNING_1030_1200,11,Wednesday,kalman_mom__long,kalman_mom__long__MORNING_1030_1200,kalman_mom__long__Wednesday,Q1_TIGHT
2024-10-23 14:39:00,2024-10-23 14:42:00,trend,long,trend_cont_long,62.88000000000466,0.8249045801525366,0.2,0.812181933842105,0.7994592875316734,trail,2024,2024,PM_1330_1500,14,Wednesday,trend__long,trend__long__PM_1330_1500,trend__long__Wednesday,Q4_WIDE
2024-10-23 14:50:00,2024-10-23 14:54:00,trend,long,trend_cont_long,54.88000000000466,-1.0045553935860054,0.2,-1.0191326530612228,-1.0337099125364402,stop,2024,2024,PM_1330_1500,14,Wednesday,trend__long,trend__long__PM_1330_1500,trend__long__Wednesday,Q3
2024-10-24 12:16:00,2024-10-24 12:19:00,vwap_rev,long,vwap_rev_long,48.88000000000466,-0.005114566284778564,0.2,-0.02148117839606997,-0.037847790507361374,trail,2024,2024,LUNCH_1200_1330,12,Thursday,vwap_rev__long,vwap_rev__long__LUNCH_1200_1330,vwap_rev__long__Thursday,Q3
2024-10-24 12:29:00,2024-10-24 12:30:00,kalman_mom,long,kalman_mom_long,42.88000000000466,0.9064832089550169,0.2,0.8878264925371084,0.8691697761192,trail,2024,2024,LUNCH_1200_1330,12,Thursday,kalman_mom__long,kalman_mom__long__LUNCH_1200_1330,kalman_mom__long__Thursday,Q1_TIGHT
2024-10-24 13:39:00,2024-10-24 13:44:00,pm_mom,long,pm_mom_long,41.88000000000466,1.1191499522442725,0.2,1.1000477554916481,1.0809455587390235,trail,2024,2024,PM_1330_1500,13,Thursday,pm_mom__long,pm_mom__long__PM_1330_1500,pm_mom__long__Thursday,Q1_TIGHT
2024-10-25 10:26:00,2024-10-25 10:27:00,kalman_mom,long,kalman_mom_long,49.679999999993015,-1.0050322061191634,0.2,-1.0211352657004862,-1.037238325281809,stop,2024,2024,OPEN_0930_1030,10,Friday,kalman_mom__long,kalman_mom__long__OPEN_0930_1030,kalman_mom__long__Friday,Q3
2024-10-25 13:47:00,2024-10-25 13:48:00,ema_rev,long,ema_rev_long,53.679999999993015,2.292660208644244,0.2,2.2777570789870136,2.262853949329784,trail,2024,2024,PM_1330_1500,13,Friday,ema_rev__long,ema_rev__long__PM_1330_1500,ema_rev__long__Friday,Q3
2024-10-25 13:51:00,2024-10-25 13:53:00,pm_mom,long,pm_mom_long,62.679999999993015,-0.003988513082323355,0.2,-0.01675175494575809,-0.029514996809192826,trail,2024,2024,PM_1330_1500,13,Friday,pm_mom__long,pm_mom__long__PM_1330_1500,pm_mom__long__Friday,Q4_WIDE
2024-10-25 14:17:00,2024-10-25 14:21:00,ou_rev,long,ou_rev_long,63.679999999993015,1.210270100502755,0.2,1.1977072864324019,1.1851444723620488,trail,2024,2024,PM_1330_1500,14,Friday,ou_rev__long,ou_rev__long__PM_1330_1500,ou_rev__long__Friday,Q4_WIDE
2024-10-28 11:38:00,2024-10-28 11:39:00,or_rev,long,or_rev_long,50.39999999999418,1.4553571428574263,0.2,1.4394841269844085,1.423611111111391,trail,2024,2024,MORNING_1030_1200,11,Monday,or_rev__long,or_rev__long__MORNING_1030_1200,or_rev__long__Monday,Q3
2024-10-28 11:50:00,2024-10-28 11:53:00,ou_lunch,long,ou_lunch_long,43.39999999999418,-0.005760368663595242,0.2,-0.02419354838710002,-0.0426267281106048,trail,2024,2024,MORNING_1030_1200,11,Monday,ou_lunch__long,ou_lunch__long__MORNING_1030_1200,ou_lunch__long__Monday,Q1_TIGHT
2024-10-28 12:10:00,2024-10-28 12:12:00,ou_lunch,long,ou_lunch_long,52.88000000000466,0.6594175491677813,0.2,0.6442889561269354,0.6291603630860896,trail,2024,2024,LUNCH_1200_1330,12,Monday,ou_lunch__long,ou_lunch__long__LUNCH_1200_1330,ou_lunch__long__Monday,Q3
2024-10-30 09:56:00,2024-10-30 09:57:00,open_drive,long,open_drive_long,58.63999999999942,1.6219304229195348,0.2,1.6082878581173519,1.594645293315169,trail,2024,2024,OPEN_0930_1030,9,Wednesday,open_drive__long,open_drive__long__OPEN_0930_1030,open_drive__long__Wednesday,Q4_WIDE
2024-10-30 10:11:00,2024-10-30 10:21:00,trend,long,trend_cont_long,65.11999999999534,0.7314189189190428,0.2,0.7191339066340297,0.7068488943490164,trail,2024,2024,OPEN_0930_1030,10,Wednesday,trend__long,trend__long__OPEN_0930_1030,trend__long__Wednesday,Q4_WIDE
2024-10-31 10:04:00,2024-10-31 10:05:00,or_rev,long,or_rev_long,47.24000000000524,1.2385690093138924,0.2,1.2216342082978062,1.20469940728172,trail,2024,2024,OPEN_0930_1030,10,Thursday,or_rev__long,or_rev__long__OPEN_0930_1030,or_rev__long__Thursday,Q2
2024-10-31 10:39:00,2024-10-31 10:41:00,trend,short,trend_cont_short,53.279999999998836,-0.004692192192192295,0.2,-0.019707207207207637,-0.03472222222222299,trail,2024,2024,MORNING_1030_1200,10,Thursday,trend__short,trend__short__MORNING_1030_1200,trend__short__Thursday,Q3
2024-10-31 12:09:00,2024-10-31 12:11:00,ou_lunch,long,ou_lunch_long,55.720000000001164,-1.0044867193108398,0.2,-1.0188442211055273,-1.0332017229002146,stop,2024,2024,LUNCH_1200_1330,12,Thursday,ou_lunch__long,ou_lunch__long__LUNCH_1200_1330,ou_lunch__long__Thursday,Q4_WIDE
2024-10-31 12:19:00,2024-10-31 12:20:00,vwap_scalp,long,vwap_scalp_long,46.720000000001164,-0.005351027397260141,0.2,-0.022474315068492595,-0.03959760273972505,trail,2024,2024,LUNCH_1200_1330,12,Thursday,vwap_scalp__long,vwap_scalp__long__LUNCH_1200_1330,vwap_scalp__long__Thursday,Q2
2024-10-31 12:38:00,2024-10-31 12:41:00,vwap_scalp,long,vwap_scalp_long,44.24000000000524,0.6896473779383171,0.2,0.6715641952981746,0.653481012658032,trail,2024,2024,LUNCH_1200_1330,12,Thursday,vwap_scalp__long,vwap_scalp__long__LUNCH_1200_1330,vwap_scalp__long__Thursday,Q2
2024-10-31 12:42:00,2024-10-31 12:42:00,vwap_scalp,long,vwap_scalp_long,42.24000000000524,-1.0059185606060599,0.2,-1.0248579545454515,-1.043797348484843,stop,2024,2024,LUNCH_1200_1330,12,Thursday,vwap_scalp__long,vwap_scalp__long__LUNCH_1200_1330,vwap_scalp__long__Thursday,Q1_TIGHT
2024-10-31 13:02:00,2024-10-31 13:04:00,ou_lunch,long,ou_lunch_long,51.720000000001164,1.3540216550656856,0.2,1.3385537509666914,1.3230858468676971,trail,2024,2024,LUNCH_1200_1330,13,Thursday,ou_lunch__long,ou_lunch__long__LUNCH_1200_1330,ou_lunch__long__Thursday,Q3
2024-10-31 13:35:00,2024-10-31 13:37:00,ou_rev,long,ou_rev_long,67.72000000000116,-1.0036916715888955,0.2,-1.0155050206733607,-1.027318369757826,stop,2024,2024,PM_1330_1500,13,Thursday,ou_rev__long,ou_rev__long__PM_1330_1500,ou_rev__long__Thursday,Q4_WIDE
2024-10-31 14:13:00,2024-10-31 14:14:00,pm_mom,long,pm_mom_long,77.72000000000116,-1.0032166752444673,0.2,-1.0135100360267626,-1.0238033968090579,stop,2024,2024,PM_1330_1500,14,Thursday,pm_mom__long,pm_mom__long__PM_1330_1500,pm_mom__long__Thursday,Q4_WIDE
2024-10-31 14:26:00,2024-10-31 14:33:00,ou_rev,long,ou_rev_long,64.72000000000116,-0.0038627935723114263,0.2,-0.01622373300370799,-0.028584672435104555,trail,2024,2024,PM_1330_1500,14,Thursday,ou_rev__long,ou_rev__long__PM_1330_1500,ou_rev__long__Thursday,Q4_WIDE
2024-11-01 10:18:00,2024-11-01 10:19:00,ou_rev,short,ou_rev_short,61.88000000000466,-1.004040077569489,0.2,-1.016968325791854,-1.029896574014219,stop,2024,2024,OPEN_0930_1030,10,Friday,ou_rev__short,ou_rev__short__OPEN_0930_1030,ou_rev__short__Friday,Q4_WIDE
2024-11-01 10:21:00,2024-11-01 10:24:00,ou_rev,short,ou_rev_short,53.88000000000466,-1.0046399406087598,0.2,-1.0194877505567912,-1.0343355605048226,stop,2024,2024,OPEN_0930_1030,10,Friday,ou_rev__short,ou_rev__short__OPEN_0930_1030,ou_rev__short__Friday,Q3
2024-11-01 10:32:00,2024-11-01 10:33:00,ema_rev,short,ema_rev_short,45.88000000000466,-0.005448997384480702,0.2,-0.02288578901481895,-0.040322580645157195,trail,2024,2024,MORNING_1030_1200,10,Friday,ema_rev__short,ema_rev__short__MORNING_1030_1200,ema_rev__short__Friday,Q2
2024-11-01 11:08:00,2024-11-01 11:09:00,kalman_mom,long,kalman_mom_long,42.63999999999942,-1.0058630393996248,0.2,-1.0246247654784244,-1.043386491557224,stop,2024,2024,MORNING_1030_1200,11,Friday,kalman_mom__long,kalman_mom__long__MORNING_1030_1200,kalman_mom__long__Friday,Q1_TIGHT
2024-11-01 13:34:00,2024-11-01 13:35:00,pm_mom,short,pm_mom_short,72.88000000000466,0.944978046103059,0.2,0.9340010976947173,0.9230241492863754,trail,2024,2024,PM_1330_1500,13,Friday,pm_mom__short,pm_mom__short__PM_1330_1500,pm_mom__short__Friday,Q4_WIDE
2024-11-04 10:09:00,2024-11-04 10:10:00,or_rev,short,or_rev_short,58.80000000000291,0.9855442176869765,0.2,0.9719387755101064,0.9583333333332363,trail,2024,2024,OPEN_0930_1030,10,Monday,or_rev__short,or_rev__short__OPEN_0930_1030,or_rev__short__Monday,Q4_WIDE
2024-11-04 11:07:00,2024-11-04 11:08:00,ou_rev,short,ou_rev_short,44.80000000000291,-1.0055803571428568,0.2,-1.0234374999999984,-1.0412946428571401,stop,2024,2024,MORNING_1030_1200,11,Monday,ou_rev__short,ou_rev__short__MORNING_1030_1200,ou_rev__short__Monday,Q2
2024-11-04 11:23:00,2024-11-04 11:27:00,ou_rev,short,ou_rev_short,50.80000000000291,1.0226377952754746,0.2,1.0068897637794125,0.9911417322833505,trail,2024,2024,MORNING_1030_1200,11,Monday,ou_rev__short,ou_rev__short__MORNING_1030_1200,ou_rev__short__Monday,Q3
2024-11-04 11:46:00,2024-11-04 11:47:00,ema_rev,long,ema_rev_long,48.679999999993015,-1.005135579293345,0.2,-1.021569433032049,-1.0380032867707532,stop,2024,2024,MORNING_1030_1200,11,Monday,ema_rev__long,ema_rev__long__MORNING_1030_1200,ema_rev__long__Monday,Q3
2024-11-04 12:04:00,2024-11-04 12:06:00,kalman_mom,short,kalman_mom_short,48.320000000006985,1.871481788079055,0.2,1.854925496688329,1.8383692052976028,trail,2024,2024,LUNCH_1200_1330,12,Monday,kalman_mom__short,kalman_mom__short__LUNCH_1200_1330,kalman_mom__short__Monday,Q3
2024-11-04 13:39:00,2024-11-04 13:45:00,pm_mom,long,pm_mom_long,71.67999999999302,0.5311104910715778,0.2,0.5199497767858624,0.5087890625001471,trail,2024,2024,PM_1330_1500,13,Monday,pm_mom__long,pm_mom__long__PM_1330_1500,pm_mom__long__Monday,Q4_WIDE
2024-11-05 10:07:00,2024-11-05 10:09:00,or_rev,short,or_rev_short,53.24000000000524,-1.0046957175056344,0.2,-1.0197220135236644,-1.0347483095416945,stop,2024,2024,OPEN_0930_1030,10,Tuesday,or_rev__short,or_rev__short__OPEN_0930_1030,or_rev__short__Tuesday,Q3
2024-11-05 10:28:00,2024-11-05 10:28:00,kalman_mom,long,kalman_mom_long,47.75999999999476,-1.005234505862647,0.2,-1.0219849246231179,-1.0387353433835889,stop,2024,2024,OPEN_0930_1030,10,Tuesday,kalman_mom__long,kalman_mom__long__OPEN_0930_1030,kalman_mom__long__Tuesday,Q2
2024-11-05 11:29:00,2024-11-05 11:31:00,vwap_scalp,short,vwap_scalp_short,46.24000000000524,-0.005406574394463055,0.2,-0.02270761245674483,-0.04000865051902661,trail,2024,2024,MORNING_1030_1200,11,Tuesday,vwap_scalp__short,vwap_scalp__short__MORNING_1030_1200,vwap_scalp__short__Tuesday,Q2
2024-11-05 11:37:00,2024-11-05 11:40:00,ema_rev,short,ema_rev_short,41.24000000000524,-0.006062075654703401,0.2,-0.025460717749754287,-0.04485935984480517,trail,2024,2024,MORNING_1030_1200,11,Tuesday,ema_rev__short,ema_rev__short__MORNING_1030_1200,ema_rev__short__Tuesday,Q1_TIGHT
2024-11-05 11:44:00,2024-11-05 11:45:00,vwap_scalp,short,vwap_scalp_short,49.720000000001164,0.8252212389380104,0.2,0.809131134352331,0.7930410297666515,trail,2024,2024,MORNING_1030_1200,11,Tuesday,vwap_scalp__short,vwap_scalp__short__MORNING_1030_1200,vwap_scalp__short__Tuesday,Q3
2024-11-05 11:51:00,2024-11-05 11:52:00,vwap_scalp,short,vwap_scalp_short,46.24000000000524,1.243728373702168,0.2,1.2264273356398863,1.2091262975776045,trail,2024,2024,MORNING_1030_1200,11,Tuesday,vwap_scalp__short,vwap_scalp__short__MORNING_1030_1200,vwap_scalp__short__Tuesday,Q2
2024-11-05 12:13:00,2024-11-05 12:15:00,ou_lunch,short,ou_lunch_short,55.24000000000524,-1.0045257060101371,0.2,-1.019007965242576,-1.0334902244750148,stop,2024,2024,LUNCH_1200_1330,12,Tuesday,ou_lunch__short,ou_lunch__short__LUNCH_1200_1330,ou_lunch__short__Tuesday,Q3
2024-11-05 12:23:00,2024-11-05 12:32:00,ou_lunch,short,ou_lunch_short,54.24000000000524,-0.004609144542772416,0.2,-0.019358407079644147,-0.03410766961651588,trail,2024,2024,LUNCH_1200_1330,12,Tuesday,ou_lunch__short,ou_lunch__short__LUNCH_1200_1330,ou_lunch__short__Tuesday,Q3
2024-11-05 13:03:00,2024-11-05 13:04:00,ou_lunch,short,ou_lunch_short,46.24000000000524,-1.0054065743944631,0.2,-1.022707612456745,-1.0400086505190267,stop,2024,2024,LUNCH_1200_1330,13,Tuesday,ou_lunch__short,ou_lunch__short__LUNCH_1200_1330,ou_lunch__short__Tuesday,Q2
2024-11-05 13:39:00,2024-11-05 13:43:00,pm_mom,short,pm_mom_short,75.72000000000116,-1.0033016376122557,0.2,-1.0138668779714737,-1.0244321183306917,stop,2024,2024,PM_1330_1500,13,Tuesday,pm_mom__short,pm_mom__short__PM_1330_1500,pm_mom__short__Tuesday,Q4_WIDE
2024-11-05 14:29:00,2024-11-05 14:30:00,ou_rev,short,ou_rev_short,48.24000000000524,0.6324626865669869,0.2,0.6158789386399572,0.5992951907129275,trail,2024,2024,PM_1330_1500,14,Tuesday,ou_rev__short,ou_rev__short__PM_1330_1500,ou_rev__short__Tuesday,Q3
2024-11-05 14:51:00,2024-11-05 14:52:00,ou_rev,short,ou_rev_short,40.720000000001164,1.793467583496973,0.2,1.7738212180745767,1.7541748526521805,trail,2024,2024,PM_1330_1500,14,Tuesday,ou_rev__short,ou_rev__short__PM_1330_1500,ou_rev__short__Tuesday,Q1_TIGHT
2024-11-06 11:05:00,2024-11-06 11:06:00,ema_rev,long,ema_rev_long,52.88000000000466,1.2267397881995012,0.2,1.2116111951586555,1.1964826021178094,trail,2024,2024,MORNING_1030_1200,11,Wednesday,ema_rev__long,ema_rev__long__MORNING_1030_1200,ema_rev__long__Wednesday,Q3
2024-11-06 13:44:00,2024-11-06 13:48:00,pm_mom,long,pm_mom_long,51.39999999999418,0.6099221789885092,0.2,0.5943579766538771,0.578793774319245,trail,2024,2024,PM_1330_1500,13,Wednesday,pm_mom__long,pm_mom__long__PM_1330_1500,pm_mom__long__Wednesday,Q3
2024-11-07 13:52:00,2024-11-07 13:56:00,pm_mom,long,pm_mom_long,66.0,0.9053030303030303,0.2,0.8931818181818182,0.881060606060606,trail,2024,2024,PM_1330_1500,13,Thursday,pm_mom__long,pm_mom__long__PM_1330_1500,pm_mom__long__Thursday,Q4_WIDE
2024-11-08 10:14:00,2024-11-08 10:15:00,ou_rev,long,ou_rev_long,43.63999999999942,-1.0057286892758937,0.2,-1.0240604949587537,-1.0423923006416136,stop,2024,2024,OPEN_0930_1030,10,Friday,ou_rev__long,ou_rev__long__OPEN_0930_1030,ou_rev__long__Friday,Q1_TIGHT
2024-11-08 10:17:00,2024-11-08 10:18:00,ou_rev,long,ou_rev_long,41.63999999999942,1.827809798270933,0.2,1.8085975024015764,1.7893852065322196,trail,2024,2024,OPEN_0930_1030,10,Friday,ou_rev__long,ou_rev__long__OPEN_0930_1030,ou_rev__long__Friday,Q1_TIGHT
2024-11-08 13:39:00,2024-11-08 13:50:00,pm_mom,long,pm_mom_long,40.16000000000349,-1.0062250996015931,0.2,-1.026145418326691,-1.046065737051789,stop,2024,2024,PM_1330_1500,13,Friday,pm_mom__long,pm_mom__long__PM_1330_1500,pm_mom__long__Friday,Q1_TIGHT
2024-11-11 10:04:00,2024-11-11 10:06:00,or_rev,long,or_rev_long,51.679999999993015,-1.0048374613003102,0.2,-1.020317337461303,-1.0357972136222957,stop,2024,2024,OPEN_0930_1030,10,Monday,or_rev__long,or_rev__long__OPEN_0930_1030,or_rev__long__Monday,Q3
2024-11-11 12:23:00,2024-11-11 12:24:00,ou_lunch,long,ou_lunch_long,51.19999999999709,0.7529296875000997,0.2,0.7373046875000988,0.7216796875000979,trail,2024,2024,LUNCH_1200_1330,12,Monday,ou_lunch__long,ou_lunch__long__LUNCH_1200_1330,ou_lunch__long__Monday,Q3
2024-11-11 12:46:00,2024-11-11 12:47:00,ou_lunch,long,ou_lunch_long,45.679999999993015,-1.0054728546409815,0.2,-1.0229859894921225,-1.0404991243432635,stop,2024,2024,LUNCH_1200_1330,12,Monday,ou_lunch__long,ou_lunch__long__LUNCH_1200_1330,ou_lunch__long__Monday,Q2
2024-11-11 12:53:00,2024-11-11 12:54:00,ou_lunch,long,ou_lunch_long,52.679999999993015,0.7796127562644729,0.2,0.764426727411016,0.7492406985575593,trail,2024,2024,LUNCH_1200_1330,12,Monday,ou_lunch__long,ou_lunch__long__LUNCH_1200_1330,ou_lunch__long__Monday,Q3
2024-11-11 13:05:00,2024-11-11 13:06:00,vwap_rev,long,vwap_rev_long,41.19999999999709,-0.006067961165048972,0.2,-0.025485436893205683,-0.044902912621362395,trail,2024,2024,LUNCH_1200_1330,13,Monday,vwap_rev__long,vwap_rev__long__LUNCH_1200_1330,vwap_rev__long__Monday,Q1_TIGHT
2024-11-11 13:09:00,2024-11-11 13:11:00,vwap_rev,long,vwap_rev_long,40.679999999993015,-1.0061455260570316,0.2,-1.0258112094395324,-1.0454768928220335,stop,2024,2024,LUNCH_1200_1330,13,Monday,vwap_rev__long,vwap_rev__long__LUNCH_1200_1330,vwap_rev__long__Monday,Q1_TIGHT
2024-11-11 13:38:00,2024-11-11 13:39:00,ou_rev,long,ou_rev_long,41.19999999999709,0.8628640776700345,0.2,0.8434466019418778,0.824029126213721,trail,2024,2024,PM_1330_1500,13,Monday,ou_rev__long,ou_rev__long__PM_1330_1500,ou_rev__long__Monday,Q1_TIGHT
2024-11-11 13:45:00,2024-11-11 13:48:00,pm_mom,long,pm_mom_long,40.679999999993015,1.4766470009837094,0.2,1.4569813176012085,1.4373156342187074,trail,2024,2024,PM_1330_1500,13,Monday,pm_mom__long,pm_mom__long__PM_1330_1500,pm_mom__long__Monday,Q1_TIGHT
2024-11-12 11:02:00,2024-11-12 11:04:00,ou_rev,long,ou_rev_long,57.679999999993015,0.8854022191403116,0.2,0.871532593620199,0.8576629681000864,trail,2024,2024,MORNING_1030_1200,11,Tuesday,ou_rev__long,ou_rev__long__MORNING_1030_1200,ou_rev__long__Tuesday,Q4_WIDE
2024-11-12 11:15:00,2024-11-12 11:21:00,ou_rev,long,ou_rev_long,55.679999999993015,1.527837643678478,0.2,1.5134698275865222,1.4991020114945663,trail,2024,2024,MORNING_1030_1200,11,Tuesday,ou_rev__long,ou_rev__long__MORNING_1030_1200,ou_rev__long__Tuesday,Q4_WIDE
2024-11-13 10:14:00,2024-11-13 10:14:00,or_rev,long,or_rev_long,44.36000000000058,-1.0056357078449052,0.2,-1.023669972948602,-1.0417042380522987,stop,2024,2024,OPEN_0930_1030,10,Wednesday,or_rev__long,or_rev__long__OPEN_0930_1030,or_rev__long__Wednesday,Q2
2024-11-13 10:17:00,2024-11-13 10:19:00,vwap_scalp,long,vwap_scalp_long,49.88000000000466,1.3205693664793343,0.2,1.3045308740976196,1.288492381715905,trail,2024,2024,OPEN_0930_1030,10,Wednesday,vwap_scalp__long,vwap_scalp__long__OPEN_0930_1030,vwap_scalp__long__Wednesday,Q3
