year,sample,entry_model,target_r,trades,tp_pct,sl_pct,time_pct,ambiguous_same_bar_pct,avg_gross_R,pf_gross,avg_net_R_legacy22,pf_net_legacy22,avg_net_R_cost1_5x,pf_net_cost1_5x,median_risk_price,median_entry_delay_minutes,median_legacy_commission_R
2024,MEMORY_ONLY,ACCEPTANCE_RETEST,2.0,40,27.500000000000004,67.5,5.0,0.0,-0.0591673307034032,0.9123446952542174,-0.1552770924250363,0.7902751089059037,-0.203331973285853,0.7369835404923389,2.3299999999994725,7.0,0.0944362564480687
2025,MEMORY_ONLY,ACCEPTANCE_RETEST,2.0,66,27.27272727272727,63.63636363636363,9.090909090909092,7.575757575757576,-0.0634474681039558,0.90191984540716,-0.1210887714223729,0.823649339447409,-0.1499094230815814,0.7878809568029794,3.708000000000084,8.0,0.0593313311845568
2011,MEMORY_ONLY,ACCEPTANCE_RETEST,2.5,21,4.761904761904762,71.42857142857143,23.809523809523807,0.0,-0.6029124646455046,0.2286525625626801,-0.6879400347409983,0.1947452869913493,-0.7304538197887451,0.181039346616645,2.736000000000786,11.0,0.0804093567251231
2012,MEMORY_ONLY,ACCEPTANCE_RETEST,2.5,47,10.638297872340424,72.3404255319149,17.02127659574468,27.659574468085108,-0.5328281326119332,0.3905682648838076,-0.8872431481894266,0.2467012593963811,-1.0644506559781732,0.2000017423328997,1.824000000000524,6.0,0.1206140350876846
2013,MEMORY_ONLY,ACCEPTANCE_RETEST,2.5,47,14.893617021276595,68.08510638297872,17.02127659574468,2.127659574468085,-0.1955829182875163,0.7144626790990559,-0.2969363560831227,0.609335587996285,-0.3476130749809258,0.5642063765027135,2.1812611682908027,10.0,0.1008590824419196
2014,MEMORY_ONLY,ACCEPTANCE_RETEST,2.5,7,14.285714285714285,57.14285714285714,28.57142857142857,0.0,-0.3478110299807371,0.5066187500576785,-0.4664302724158254,0.4217743411079074,-0.5257398936333696,0.3868992920507904,1.9259999999999309,10.0,0.114226375908623
2015,MEMORY_ONLY,ACCEPTANCE_RETEST,2.5,11,18.181818181818183,45.45454545454545,36.36363636363637,0.0,0.0486692986724092,1.0999446206259929,-0.0737695465330554,0.8680298470980163,-0.1349889691357877,0.7731272346852754,1.8540000000002688,10.0,0.1186623516720431
2016,MEMORY_ONLY,ACCEPTANCE_RETEST,2.5,13,38.46153846153847,38.46153846153847,23.07692307692308,0.0,0.68165398903199,2.5790698192426698,0.5675914161689039,2.1751476983195857,0.5105601297373608,2.0037486632170998,1.901999999999589,7.0,0.1156677181914025
2017,MEMORY_ONLY,ACCEPTANCE_RETEST,2.5,5,0.0,60.0,40.0,0.0,-0.7531752767282118,0.0,-0.9121485431849524,0.0,-0.9916351764133224,0.0,1.4600000000000364,11.0,0.1506849315068455
2018,MEMORY_ONLY,ACCEPTANCE_RETEST,2.5,7,0.0,42.85714285714285,57.14285714285714,0.0,0.1222667125261055,1.272135104344336,-0.0422851251495105,0.9223606986236098,-0.1245610439873185,0.7897029353028997,1.3340000000002874,9.0,0.1649175412293498
2019,MEMORY_ONLY,ACCEPTANCE_RETEST,2.5,21,14.285714285714285,57.14285714285714,28.57142857142857,4.761904761904762,-0.0812824621717738,0.8665926356377454,-0.2001389088849705,0.7116522417561547,-0.2595671322415687,0.6475632940382651,1.8420000000000984,6.0,0.1194353963083541
2020,MEMORY_ONLY,ACCEPTANCE_RETEST,2.5,46,23.91304347826087,58.69565217391305,17.391304347826086,2.1739130434782608,0.1303280732316159,1.219977265683528,0.0333460904595323,1.0509727067526256,-0.0151449009265094,0.9779089102967377,2.353999999999587,8.0,0.0935001271029928
2021,MEMORY_ONLY,ACCEPTANCE_RETEST,2.5,5,0.0,100.0,0.0,0.0,-1.0,0.0,-1.0936070589070812,0.0,-1.140410588360622,0.0,2.2219999999997526,6.0,0.09900990099011
2022,MEMORY_ONLY,ACCEPTANCE_RETEST,2.5,24,16.666666666666664,58.333333333333336,25.0,0.0,-0.1259031356688276,0.7890504171863043,-0.2255776876181918,0.6584314268813649,-0.2754149635928738,0.6027087418504316,2.248999999999569,8.5,0.0978282360943236
2023,MEMORY_ONLY,ACCEPTANCE_RETEST,2.5,10,10.0,70.0,20.0,10.0,-0.2011317651234287,0.7126689069665303,-0.3055436192195684,0.6028020441716648,-0.3577495462676382,0.5549667886148602,2.009999999999991,10.5,0.1095856463124506
2024,MEMORY_ONLY,ACCEPTANCE_RETEST,2.5,40,20.0,67.5,12.5,0.0,-0.0690061572996928,0.8988688601857378,-0.1651159190213259,0.7797947100750962,-0.2131707998821426,0.7279489673452791,2.3299999999994725,7.0,0.0944362564480687
2025,MEMORY_ONLY,ACCEPTANCE_RETEST,2.5,66,19.696969696969692,66.66666666666666,13.636363636363637,7.575757575757576,-0.0877543016005815,0.870415415862375,-0.1453956049189985,0.7976953784065329,-0.174216256578207,0.7644649393173152,3.708000000000084,8.0,0.0593313311845568
2011,MEMORY_ONLY,ACCEPTANCE_RETEST,3.0,21,4.761904761904762,71.42857142857143,23.809523809523807,0.0,-0.5791029408359808,0.2591137260880973,-0.6641305109314745,0.2226150580380788,-0.7066442959792213,0.2077337968988457,2.736000000000786,11.0,0.0804093567251231
2012,MEMORY_ONLY,ACCEPTANCE_RETEST,3.0,47,8.51063829787234,74.46808510638297,17.02127659574468,27.659574468085108,-0.5647430262289546,0.369410730429574,-0.919158041806448,0.2417085952939755,-1.0963655495951945,0.2005661878812286,1.824000000000524,6.0,0.1206140350876846
2013,MEMORY_ONLY,ACCEPTANCE_RETEST,3.0,47,10.638297872340424,68.08510638297872,21.27659574468085,2.127659574468085,-0.1899691556026212,0.7226583782493379,-0.2913225933982274,0.6167213366710247,-0.3419993122960307,0.5712442072345941,2.1812611682908027,10.0,0.1008590824419196
2014,MEMORY_ONLY,ACCEPTANCE_RETEST,3.0,7,14.285714285714285,57.14285714285714,28.57142857142857,0.0,-0.2763824585521656,0.6079425000692142,-0.395001700987254,0.5103231236817489,-0.4543113222047981,0.4701969611852489,1.9259999999999309,10.0,0.114226375908623
2015,MEMORY_ONLY,ACCEPTANCE_RETEST,3.0,11,9.090909090909092,45.45454545454545,45.45454545454545,0.0,0.0156972755927347,1.032235070090848,-0.1067415696127299,0.809044491598202,-0.1679609922154623,0.7177119359242193,1.8540000000002688,10.0,0.1186623516720431
2016,MEMORY_ONLY,ACCEPTANCE_RETEST,3.0,13,23.07692307692308,38.46153846153847,38.46153846153847,0.0,0.5194336865848098,2.1909607096784747,0.4053711137217235,1.8180076917811028,0.3483398272901805,1.6631694628891225,1.901999999999589,7.0,0.1156677181914025
2017,MEMORY_ONLY,ACCEPTANCE_RETEST,3.0,5,0.0,60.0,40.0,0.0,-0.7531752767282118,0.0,-0.9121485431849524,0.0,-0.9916351764133224,0.0,1.4600000000000364,11.0,0.1506849315068455
2018,MEMORY_ONLY,ACCEPTANCE_RETEST,3.0,7,0.0,42.85714285714285,57.14285714285714,0.0,0.1222667125261055,1.272135104344336,-0.0422851251495105,0.9223606986236098,-0.1245610439873185,0.7897029353028997,1.3340000000002874,9.0,0.1649175412293498
2019,MEMORY_ONLY,ACCEPTANCE_RETEST,3.0,21,14.285714285714285,57.14285714285714,28.57142857142857,4.761904761904762,-0.0098538907432024,0.983826995914738,-0.128710337456399,0.814562108511882,-0.1881385608129973,0.744548032469669,1.8420000000000984,6.0,0.1194353963083541
2020,MEMORY_ONLY,ACCEPTANCE_RETEST,3.0,46,15.217391304347828,63.04347826086957,21.73913043478261,2.1739130434782608,-0.0401190989409345,0.9369136861032364,-0.1371010817130181,0.8047269789703987,-0.1855920730990599,0.7477284002116807,2.353999999999587,8.0,0.0935001271029928
2021,MEMORY_ONLY,ACCEPTANCE_RETEST,3.0,5,0.0,100.0,0.0,0.0,-1.0,0.0,-1.0936070589070812,0.0,-1.140410588360622,0.0,2.2219999999997526,6.0,0.09900990099011
2022,MEMORY_ONLY,ACCEPTANCE_RETEST,3.0,24,12.5,58.333333333333336,29.166666666666668,0.0,-0.1655816746558199,0.7225693783980436,-0.2652562266051841,0.5993200305620823,-0.3150935025798662,0.5476844845604544,2.248999999999569,8.5,0.0978282360943236
2023,MEMORY_ONLY,ACCEPTANCE_RETEST,3.0,10,10.0,70.0,20.0,10.0,-0.1511317651234288,0.7840974783951017,-0.2555436192195684,0.6678006124354816,-0.3077495462676382,0.6171657789459623,2.009999999999991,10.5,0.1095856463124506
2024,MEMORY_ONLY,ACCEPTANCE_RETEST,3.0,40,17.5,70.0,12.5,0.0,-0.0690061572996928,0.9024431902711229,-0.165115919021326,0.7875885876677716,-0.2131707998821426,0.7375837997325619,2.3299999999994725,7.0,0.0944362564480687
2025,MEMORY_ONLY,ACCEPTANCE_RETEST,3.0,66,16.666666666666664,68.18181818181817,15.151515151515152,7.575757575757576,-0.0615784698940297,0.9110585757041506,-0.1192197732124467,0.8377001720083982,-0.1480404248716552,0.804150525117824,3.708000000000084,8.0,0.0593313311845568
2011,MEMORY_ONLY,CLEAN_REJECTION,0.5,368,54.07608695652174,36.95652173913043,8.967391304347826,0.0,-0.1178839541609008,0.7016439145042467,-0.1874424747068583,0.560243022170547,-0.222221734979837,0.4970572970104973,3.129414823113052,1.0,0.0703007037064913
2012,MEMORY_ONLY,CLEAN_REJECTION,0.5,379,51.45118733509235,37.73087071240106,10.817941952506596,0.0,-0.1556598619178417,0.6246390517424398,-0.280578877377566,0.3958526668387493,-0.3430383851074282,0.3132834442308406,2.4407369306704823,1.0,0.0901367112675944
2013,MEMORY_ONLY,CLEAN_REJECTION,0.5,435,54.48275862068965,40.91954022988506,4.597701149425287,0.0,-0.1521955446182916,0.6441414550713752,-0.2335345739900977,0.4962512790940986,-0.2742040886760008,0.4306144882653335,2.722422693667568,1.0,0.0808103754467395
2014,MEMORY_ONLY,CLEAN_REJECTION,0.5,159,47.79874213836478,42.76729559748428,9.433962264150944,0.0,-0.223727514725463,0.5175524012390463,-0.330828268984618,0.3611258894511961,-0.3843786461141955,0.2945602193866625,2.101905848413253,1.0,0.1046669146318232
2015,MEMORY_ONLY,CLEAN_REJECTION,0.5,176,44.31818181818182,39.77272727272727,15.909090909090908,0.0,-0.2081529750912684,0.5229901237022595,-0.3078033741601595,0.3704806030682729,-0.357628573694605,0.3062474762035945,2.211470469276037,1.0,0.0994813193565701
2016,MEMORY_ONLY,CLEAN_REJECTION,0.5,202,46.53465346534654,44.55445544554456,8.91089108910891,0.495049504950495,-0.229827027470512,0.506922341354161,-0.3242399658488862,0.3710891797999589,-0.3714464350380734,0.3132620674621501,2.344181839013345,1.0,0.0938493777183975
2017,MEMORY_ONLY,CLEAN_REJECTION,0.5,107,47.66355140186916,43.925233644859816,8.411214953271028,0.0,-0.2157570461377612,0.5294819866604865,-0.3529729498919398,0.3291539491353041,-0.4215809017690291,0.2476595335246954,1.6322910737383154,1.0,0.1347798830365164
2018,MEMORY_ONLY,CLEAN_REJECTION,0.5,90,44.44444444444444,43.333333333333336,12.22222222222222,0.0,-0.2506008740298573,0.4717313089735866,-0.3856157198090766,0.2955171380015893,-0.453123142698686,0.2249664358591883,1.6184787733899384,1.0,0.1359301867829599
2019,MEMORY_ONLY,CLEAN_REJECTION,0.5,292,45.54794520547945,46.917808219178085,7.534246575342466,0.0,-0.2646702930986497,0.46422754857715,-0.3622245068883878,0.3369242211527921,-0.4110016137832569,0.2822023825654502,2.225362589743668,1.0,0.0988603863268629
2020,MEMORY_ONLY,CLEAN_REJECTION,0.5,572,52.7972027972028,40.20979020979021,6.993006993006993,0.0,-0.1585531569389273,0.6259068453454665,-0.2342252481313825,0.4886882950765885,-0.2720612937276101,0.4276032213174388,3.010088152381627,1.0,0.0730875935262163
2021,MEMORY_ONLY,CLEAN_REJECTION,0.5,70,60.0,35.714285714285715,4.285714285714286,0.0,-0.0732448006743273,0.8037620335447436,-0.1586971050980541,0.6103213826081004,-0.2014232573099176,0.5252300979968957,2.5793293066118395,1.0,0.0852935134857075
2022,MEMORY_ONLY,CLEAN_REJECTION,0.5,153,54.248366013071895,41.830065359477125,3.92156862745098,0.0,-0.1541252867779685,0.6394355094979535,-0.2323224809476158,0.4988223707592857,-0.2714210780324395,0.4364203614636702,2.7998342770936238,1.0,0.0785760792343651
2023,MEMORY_ONLY,CLEAN_REJECTION,0.5,166,49.39759036144578,43.373493975903614,7.228915662650602,0.0,-0.1978218378937826,0.5593453755341075,-0.2848465146716176,0.4204376572331917,-0.328358853060535,0.359769040339208,2.4534757656864485,1.0,0.0896690380093288
2024,MEMORY_ONLY,CLEAN_REJECTION,0.5,661,54.76550680786687,41.14977307110439,4.084720121028744,0.302571860816944,-0.1510786128774317,0.6449904037971605,-0.2261894488998834,0.5079384043105053,-0.2637448669111092,0.4467995673266182,2.8961629358245773,1.0,0.0759625769940885
2025,MEMORY_ONLY,CLEAN_REJECTION,0.5,868,57.14285714285714,40.89861751152073,1.95852534562212,0.0,-0.1289374167007919,0.6895796309494591,-0.1745820116917522,0.5987245551295053,-0.1974043091872324,0.5563530943611916,4.831766753837883,1.0,0.0455320005349321
2011,MEMORY_ONLY,CLEAN_REJECTION,1.0,368,34.51086956521739,48.641304347826086,16.847826086956523,0.0,-0.1452949074066524,0.7195538837545087,-0.2148534279526098,0.6160651171165797,-0.2496326882255886,0.5699465158361189,3.129414823113052,1.0,0.0703007037064913
2012,MEMORY_ONLY,CLEAN_REJECTION,1.0,379,30.606860158311346,46.7018469656992,22.691292875989447,0.0,-0.1897730870555659,0.6383729262526037,-0.3146921025152903,0.4630091574640755,-0.3771516102451525,0.3928996758934979,2.4407369306704823,1.0,0.0901367112675944
2013,MEMORY_ONLY,CLEAN_REJECTION,1.0,435,36.321839080459775,53.5632183908046,10.114942528735632,0.0,-0.1814410938436329,0.6778258422696395,-0.262780123215439,0.5692640555178831,-0.3034496379013421,0.5210628319638594,2.722422693667568,1.0,0.0808103754467395
2014,MEMORY_ONLY,CLEAN_REJECTION,1.0,159,35.84905660377358,49.0566037735849,15.09433962264151,0.0,-0.1455514695374312,0.7236158508749125,-0.2526522237965862,0.5699861509448482,-0.3062026009261637,0.504558581120587,2.101905848413253,1.0,0.1046669146318232
2015,MEMORY_ONLY,CLEAN_REJECTION,1.0,176,25.0,44.31818181818182,30.681818181818183,0.0,-0.2094563016329778,0.5822301840421852,-0.3091067007018689,0.4527963888136244,-0.3589319002363144,0.3987913407345241,2.211470469276037,1.0,0.0994813193565701
2016,MEMORY_ONLY,CLEAN_REJECTION,1.0,202,31.683168316831683,54.45544554455446,13.861386138613865,0.495049504950495,-0.2405073405088995,0.580150481449715,-0.3349202788872737,0.4711881681847015,-0.3821267480764609,0.4250371662156653,2.344181839013345,1.0,0.0938493777183975
2017,MEMORY_ONLY,CLEAN_REJECTION,1.0,107,28.03738317757009,49.53271028037384,22.429906542056077,0.0,-0.1847014860605241,0.6442028852349471,-0.3219173898147027,0.4627629263297489,-0.3905253416917919,0.3900786825152912,1.6322910737383154,1.0,0.1347798830365164
2018,MEMORY_ONLY,CLEAN_REJECTION,1.0,90,24.444444444444443,52.22222222222223,23.33333333333333,0.0,-0.2861867567056688,0.4975937965460015,-0.4212016024848879,0.3601103241584297,-0.4887090253744975,0.3058942306550083,1.6184787733899384,1.0,0.1359301867829599
2019,MEMORY_ONLY,CLEAN_REJECTION,1.0,292,30.136986301369863,55.13698630136986,14.726027397260276,0.0,-0.2714803465037628,0.5364131259078355,-0.3690345602935009,0.4321856440763618,-0.4178116671883701,0.3875925431825638,2.225362589743668,1.0,0.0988603863268629
2020,MEMORY_ONLY,CLEAN_REJECTION,1.0,572,35.13986013986014,48.42657342657343,16.433566433566433,0.0,-0.1358989266684068,0.7346111420375384,-0.211571017860862,0.6185652674580547,-0.2494070634570897,0.5672410816961516,3.010088152381627,1.0,0.0730875935262163
2021,MEMORY_ONLY,CLEAN_REJECTION,1.0,70,40.0,47.14285714285714,12.857142857142856,0.0,-0.0556853234735581,0.8858506427109052,-0.1411376278972849,0.7354026876054889,-0.1838637801091484,0.6694249427898256,2.5793293066118395,1.0,0.0852935134857075
2022,MEMORY_ONLY,CLEAN_REJECTION,1.0,153,33.98692810457516,55.55555555555556,10.45751633986928,0.0,-0.2302102854824118,0.6036445496042134,-0.3084074796520592,0.5103879863689201,-0.3475060767368829,0.4693361751485522,2.7998342770936238,1.0,0.0785760792343651
2023,MEMORY_ONLY,CLEAN_REJECTION,1.0,166,32.53012048192771,51.20481927710844,16.265060240963855,0.0,-0.1903211234538425,0.6451309302868968,-0.2773458002316775,0.5294579941821255,-0.3208581386205949,0.4795428732638417,2.4534757656864485,1.0,0.0896690380093288
2024,MEMORY_ONLY,CLEAN_REJECTION,1.0,661,36.91376701966717,53.70650529500757,9.379727685325264,0.0,-0.1760672409552624,0.6838431138294954,-0.2511780769777141,0.5828305750761805,-0.2887334949889399,0.5378785935335749,2.8961629358245773,1.0,0.0759625769940885
2025,MEMORY_ONLY,CLEAN_REJECTION,1.0,868,41.935483870967744,52.53456221198156,5.529953917050691,0.0,-0.1117595342628643,0.7929551103452502,-0.1574041292538247,0.7216716743162411,-0.1802264267493048,0.6884525332919463,4.831766753837883,1.0,0.0455320005349321
2011,MEMORY_ONLY,CLEAN_REJECTION,1.5,368,25.0,51.90217391304349,23.097826086956523,0.0,-0.1061086420985775,0.8075581287015239,-0.1756671626445349,0.7048987496573871,-0.2104464229175137,0.6590989875776787,3.129414823113052,1.0,0.0703007037064913
2012,MEMORY_ONLY,CLEAN_REJECTION,1.5,379,19.261213720316626,50.131926121372025,30.606860158311346,0.0,-0.189111432584753,0.664300668765547,-0.3140304480444773,0.5023015919847434,-0.3764899557743394,0.4360998601164513,2.4407369306704823,1.0,0.0901367112675944
2013,MEMORY_ONLY,CLEAN_REJECTION,1.5,435,25.057471264367813,58.620689655172406,16.32183908045977,0.0,-0.1979499360670827,0.6814528854051519,-0.2792889654388889,0.5851573496203327,-0.3199584801247919,0.5424455130132053,2.722422693667568,1.0,0.0808103754467395
2014,MEMORY_ONLY,CLEAN_REJECTION,1.5,159,27.67295597484277,50.943396226415096,21.38364779874214,0.0,-0.0696265026869125,0.8725842242301924,-0.1767272569460675,0.7103437817326913,-0.230277634075645,0.6413137276403171,2.101905848413253,1.0,0.1046669146318232
2015,MEMORY_ONLY,CLEAN_REJECTION,1.5,176,15.340909090909092,44.88636363636363,39.77272727272727,0.0,-0.1819360319649823,0.6430355826795274,-0.2815864310338734,0.5096744160252016,-0.3314116305683188,0.4541993829225323,2.211470469276037,1.0,0.0994813193565701
2016,MEMORY_ONLY,CLEAN_REJECTION,1.5,202,21.782178217821784,56.43564356435643,21.782178217821784,0.495049504950495,-0.2017096457884021,0.6640845504319873,-0.2961225841667764,0.5539059981583071,-0.3433290533559635,0.5070611017112904,2.344181839013345,1.0,0.0938493777183975
2017,MEMORY_ONLY,CLEAN_REJECTION,1.5,107,16.822429906542055,53.271028037383175,29.906542056074763,0.0,-0.193945328790023,0.6525933222029351,-0.3311612325442015,0.4865028358254076,-0.3997691844212908,0.4200121145050866,1.6322910737383154,1.0,0.1347798830365164
2018,MEMORY_ONLY,CLEAN_REJECTION,1.5,90,15.555555555555555,54.44444444444444,30.0,0.0,-0.2880463819902498,0.5156459910756438,-0.4230612277694691,0.3850109160469921,-0.4905686506590786,0.333523467129049,1.6184787733899384,1.0,0.1359301867829599
2019,MEMORY_ONLY,CLEAN_REJECTION,1.5,292,20.54794520547945,57.87671232876712,21.575342465753423,0.0,-0.2553099839097368,0.5851190243123643,-0.352864197699475,0.483550934627951,-0.4016413045943441,0.4402798933188512,2.225362589743668,1.0,0.0988603863268629
2020,MEMORY_ONLY,CLEAN_REJECTION,1.5,572,24.65034965034965,52.62237762237763,22.727272727272727,0.0,-0.1281556903987616,0.7699894528826966,-0.2038277815912168,0.6627731731063309,-0.2416638271874444,0.6154588146486806,3.010088152381627,1.0,0.0730875935262163
2021,MEMORY_ONLY,CLEAN_REJECTION,1.5,70,28.57142857142857,50.0,21.428571428571427,0.0,-0.0195306880584828,0.9626763973199016,-0.1049829924822096,0.8168569600183035,-0.147709144694073,0.7531912440247563,2.5793293066118395,1.0,0.0852935134857075
2022,MEMORY_ONLY,CLEAN_REJECTION,1.5,153,24.18300653594771,58.82352941176471,16.99346405228758,0.0,-0.197827236484304,0.678714448794696,-0.2760244306539514,0.5870302579334848,-0.315123027738775,0.5466658660853279,2.7998342770936238,1.0,0.0785760792343651
2023,MEMORY_ONLY,CLEAN_REJECTION,1.5,166,22.289156626506024,54.81927710843374,22.89156626506024,0.0,-0.1765490826747801,0.6938507272435737,-0.2635737594526151,0.5843620555255954,-0.3070860978415325,0.5371019163194144,2.4534757656864485,1.0,0.0896690380093288
2024,MEMORY_ONLY,CLEAN_REJECTION,1.5,661,27.53403933434191,57.94251134644478,14.523449319213311,0.0,-0.1544412414228161,0.7437284635590096,-0.2295520774452678,0.6478347054377721,-0.2671074954564936,0.6051975295058709,2.8961629358245773,1.0,0.0759625769940885
2025,MEMORY_ONLY,CLEAN_REJECTION,1.5,868,29.60829493087558,59.331797235023046,11.059907834101384,0.0,-0.127047895927895,0.7915920394142211,-0.1726924909188553,0.7298070215213346,-0.1955147884143354,0.7010668156472931,4.831766753837883,1.0,0.0455320005349321
2011,MEMORY_ONLY,CLEAN_REJECTION,2.0,368,17.66304347826087,52.71739130434783,29.6195652173913,0.0,-0.0795770678214196,0.8585273400754883,-0.1491355883673771,0.7546051709859758,-0.1839148486403558,0.7082839254162169,3.129414823113052,1.0,0.0703007037064913
2012,MEMORY_ONLY,CLEAN_REJECTION,2.0,379,12.66490765171504,51.97889182058047,35.35620052770449,0.0,-0.1948734303526614,0.6663937018783369,-0.3197924458123858,0.5131358088043455,-0.382251953542248,0.4497952956910575,2.4407369306704823,1.0,0.0901367112675944
2013,MEMORY_ONLY,CLEAN_REJECTION,2.0,435,19.080459770114945,60.45977011494252,20.45977011494253,0.0,-0.1736730983499744,0.7285533932023461,-0.2550121277217806,0.6321014718480085,-0.2956816424076836,0.5893089971153787,2.722422693667568,1.0,0.0808103754467395
2014,MEMORY_ONLY,CLEAN_REJECTION,2.0,159,20.75471698113208,51.57232704402516,27.67295597484277,0.0,-0.0492730930317454,0.9112543686017708,-0.1563738472909003,0.7485673551076643,-0.2099242244204778,0.6798537031352,2.101905848413253,1.0,0.1046669146318232
2015,MEMORY_ONLY,CLEAN_REJECTION,2.0,176,6.8181818181818175,44.88636363636363,48.29545454545455,0.0,-0.1911344841997223,0.6275650346397699,-0.2907848832686134,0.4978710619008931,-0.3406100828030589,0.444284273051601,2.211470469276037,1.0,0.0994813193565701
2016,MEMORY_ONLY,CLEAN_REJECTION,2.0,202,13.366336633663368,56.930693069306926,29.7029702970297,0.0,-0.1907968913826552,0.6852209958052241,-0.2852098297610295,0.5746700925809414,-0.3324162989502166,0.5276782436210407,2.344181839013345,1.0,0.0938493777183975
2017,MEMORY_ONLY,CLEAN_REJECTION,2.0,107,8.411214953271028,53.271028037383175,38.31775700934579,0.0,-0.2026957334670582,0.6369190647346362,-0.3399116372212368,0.4729344964623817,-0.408519589098326,0.4073169671459793,1.6322910737383154,1.0,0.1347798830365164
2018,MEMORY_ONLY,CLEAN_REJECTION,2.0,90,7.777777777777778,56.66666666666666,35.55555555555556,0.0,-0.3406916546316101,0.4477578503380149,-0.4757065004108293,0.3331179621074462,-0.5432139233004389,0.2881211832321229,1.6184787733899384,1.0,0.1359301867829599
2019,MEMORY_ONLY,CLEAN_REJECTION,2.0,292,13.013698630136986,59.589041095890416,27.3972602739726,0.0,-0.2660856908222653,0.5807933994604397,-0.3636399046120034,0.4840567982948869,-0.4124170115068726,0.4428991360908655,2.225362589743668,1.0,0.0988603863268629
2020,MEMORY_ONLY,CLEAN_REJECTION,2.0,572,17.657342657342657,54.37062937062937,27.972027972027973,0.0,-0.1216613870881148,0.7886166882273377,-0.19733347828057,0.6839413993010723,-0.2351695238767976,0.637770515870209,3.010088152381627,1.0,0.0730875935262163
2021,MEMORY_ONLY,CLEAN_REJECTION,2.0,70,12.857142857142856,51.42857142857142,35.714285714285715,0.0,-0.0588386002916106,0.8905461815578445,-0.1442909047153375,0.7550168346200834,-0.1870170569272009,0.6958891357791778,2.5793293066118395,1.0,0.0852935134857075
2022,MEMORY_ONLY,CLEAN_REJECTION,2.0,153,16.99346405228758,60.130718954248366,22.875816993464053,0.0,-0.1654478166021805,0.7368867506540424,-0.2436450107718279,0.6429901443061746,-0.2827436078566516,0.6015978216855951,2.7998342770936238,1.0,0.0785760792343651
2023,MEMORY_ONLY,CLEAN_REJECTION,2.0,166,15.66265060240964,56.024096385542165,28.3132530120482,0.0,-0.1554648484863295,0.7360672343535315,-0.2424895252641645,0.6258727355320906,-0.2860018636530819,0.5783100853656081,2.4534757656864485,1.0,0.0896690380093288
2024,MEMORY_ONLY,CLEAN_REJECTION,2.0,661,20.726172465960666,61.11951588502269,18.15431164901664,0.0,-0.1519694848397654,0.7608880036692267,-0.2270803208622171,0.6696242794761769,-0.2646357388734429,0.6290333902102171,2.8961629358245773,1.0,0.0759625769940885
2025,MEMORY_ONLY,CLEAN_REJECTION,2.0,868,23.15668202764977,62.096774193548384,14.746543778801843,0.0,-0.0979739797049579,0.8463921698045334,-0.1436185746959182,0.7852336433501734,-0.1664408721913984,0.7567723170752325,4.831766753837883,1.0,0.0455320005349321
2011,MEMORY_ONLY,CLEAN_REJECTION,2.5,368,12.771739130434783,54.34782608695652,32.880434782608695,0.0,-0.095370977461874,0.8353924984345078,-0.1649294980078315,0.736453206645212,-0.1997087582808102,0.69233765645727,3.129414823113052,1.0,0.0703007037064913
2012,MEMORY_ONLY,CLEAN_REJECTION,2.5,379,7.9155672823219,53.825857519788926,38.25857519788919,0.0,-0.2295443833592851,0.6202068458077107,-0.3544633988190094,0.4797052359582904,-0.4169229065488715,0.4216567210137313,2.4407369306704823,1.0,0.0901367112675944
2013,MEMORY_ONLY,CLEAN_REJECTION,2.5,435,14.482758620689657,61.60919540229885,23.908045977011493,0.0,-0.1585497739316812,0.7566543433528701,-0.2398888033034873,0.6602584364431322,-0.2805583179893904,0.617503864085649,2.722422693667568,1.0,0.0808103754467395
2014,MEMORY_ONLY,CLEAN_REJECTION,2.5,159,17.61006289308176,51.57232704402516,30.81761006289308,0.0,0.0076307556613425,1.0137437328883567,-0.0994699985978124,0.8400627389543016,-0.1530203757273899,0.7667612047243119,2.101905848413253,1.0,0.1046669146318232
2015,MEMORY_ONLY,CLEAN_REJECTION,2.5,176,4.545454545454546,44.88636363636363,50.56818181818182,0.0,-0.1747340622989468,0.659522065251399,-0.2743844613678379,0.5261914007742399,-0.3242096609022834,0.4710420610297084,2.211470469276037,1.0,0.0994813193565701
2016,MEMORY_ONLY,CLEAN_REJECTION,2.5,202,9.405940594059404,57.42574257425742,33.16831683168317,0.0,-0.1984293241553308,0.6755620708898924,-0.2928422625337051,0.5674462459603209,-0.3400487317228922,0.521544448714704,2.344181839013345,1.0,0.0938493777183975
2017,MEMORY_ONLY,CLEAN_REJECTION,2.5,107,3.738317757009345,54.20560747663551,42.05607476635514,0.0,-0.2503058466239349,0.5590192826505381,-0.3875217503781135,0.4091696928130383,-0.4561297022552027,0.3498840172627154,1.6322910737383154,1.0,0.1347798830365164
2018,MEMORY_ONLY,CLEAN_REJECTION,2.5,90,5.555555555555555,56.66666666666666,37.77777777777778,0.0,-0.3243455299869598,0.4742540057022117,-0.459360375766179,0.3560332195303652,-0.5268677986557886,0.3095426884101814,1.6184787733899384,1.0,0.1359301867829599
2019,MEMORY_ONLY,CLEAN_REJECTION,2.5,292,8.21917808219178,60.61643835616438,31.16438356164384,0.0,-0.2856666466956611,0.5571131002572287,-0.3832208604853993,0.4648653069445133,-0.4319979673802684,0.42563079996168,2.225362589743668,1.0,0.0988603863268629
