sample,entry_model,vol_floor_k,target_r,trades,widened_pct,avg_gross_R,pf_gross,avg_net_R_legacy22,pf_net_legacy22,avg_net_R_cost1_5x,pf_net_cost1_5x,median_risk_price,median_structural_risk_price,median_commission_R
DOZ_OBJECTIVE_ONLY,TOUCH_NEXT_OPEN,1.0,1.5,35,85.71428571428571,0.015335662725301031,1.0273840036861128,-0.01594134159708124,0.9724816051022149,-0.031579843758272365,0.9463780623932186,7.534113696190572,3.5650000000005093,0.029200515000355948
DOZ_OBJECTIVE_ONLY,TOUCH_NEXT_OPEN,1.0,2.0,35,85.71428571428571,-0.04028505339746548,0.9291479713260498,-0.07156205771984776,0.8784477238606608,-0.08720055988103885,0.8543774457374261,7.534113696190572,3.5650000000005093,0.029200515000355948
DOZ_OBJECTIVE_ONLY,TOUCH_NEXT_OPEN,1.0,2.5,35,85.71428571428571,-0.08314219625460893,0.8607686783443742,-0.11441920057699123,0.814989600625733,-0.13005770273818232,0.7932623325145396,7.534113696190572,3.5650000000005093,0.029200515000355948
DOZ_OBJECTIVE_ONLY,TOUCH_NEXT_OPEN,1.0,3.0,35,85.71428571428571,-0.04028505339746643,0.9325379713290197,-0.07156205771984869,0.884287560024642,-0.08720055988103982,0.8613873690393902,7.534113696190572,3.5650000000005093,0.029200515000355948
MEMORY_ONLY,ACCEPTANCE_RETEST,0.25,0.5,66,4.545454545454546,-0.18896274514291903,0.5842819606855781,-0.24632662395445565,0.48973913136734887,-0.27500856336022395,0.4467324796380025,3.7080000000000837,3.7080000000000837,0.0593313311845568
MEMORY_ONLY,ACCEPTANCE_RETEST,0.25,1.0,66,4.545454545454546,-0.2182458473899274,0.634713537267958,-0.27560972620146396,0.5654993432240251,-0.30429166560723225,0.5339766655330974,3.7080000000000837,3.7080000000000837,0.0593313311845568
MEMORY_ONLY,ACCEPTANCE_RETEST,0.25,1.5,66,4.545454545454546,-0.16919012516026494,0.7384577489504882,-0.2265540039718016,0.6699539676465945,-0.25523594337756983,0.6386888333162408,3.7080000000000837,3.7080000000000837,0.0593313311845568
MEMORY_ONLY,ACCEPTANCE_RETEST,0.25,2.0,66,4.545454545454546,-0.06344746810395537,0.9019198454071607,-0.12081134691549202,0.8240008783173313,-0.14949328632126027,0.7883777928086655,3.7080000000000837,3.7080000000000837,0.0593313311845568
MEMORY_ONLY,ACCEPTANCE_RETEST,0.25,2.5,66,4.545454545454546,-0.08775430160058002,0.8704154158623771,-0.14511818041211666,0.7980238330676759,-0.1738001198178849,0.7649299116019929,3.7080000000000837,3.7080000000000837,0.0593313311845568
MEMORY_ONLY,ACCEPTANCE_RETEST,0.25,3.0,66,4.545454545454546,-0.061578469894028556,0.9110585757041523,-0.11894234870556519,0.838032685969134,-0.1476242881113335,0.8046216468688348,3.7080000000000837,3.7080000000000837,0.0593313311845568
