dt,date,contract,segment,open,high,low,close,volume
2021-05-26 06:30:00,2021-05-26,MNQ 06-21,8,13692.0,13699.5,13691.0,13694.5,1681.0
2021-05-26 06:45:00,2021-05-26,MNQ 06-21,8,13694.75,13703.5,13690.5,13699.0,2284.0
2021-05-26 07:00:00,2021-05-26,MNQ 06-21,8,13698.75,13710.5,13697.0,13705.5,3684.0
2021-05-26 07:15:00,2021-05-26,MNQ 06-21,8,13705.0,13728.25,13703.0,13722.75,5177.0
2021-05-26 07:30:00,2021-05-26,MNQ 06-21,8,13722.25,13723.0,13710.0,13713.75,4191.0
2021-05-26 07:45:00,2021-05-26,MNQ 06-21,8,13713.75,13717.5,13711.0,13712.5,1740.0
2021-05-26 08:00:00,2021-05-26,MNQ 06-21,8,13712.25,13723.25,13711.0,13722.0,3277.0
2021-05-26 08:15:00,2021-05-26,MNQ 06-21,8,13721.75,13723.0,13713.75,13722.0,3200.0
2021-05-27 03:00:00,2021-05-27,MNQ 06-21,8,13653.0,13662.0,13648.25,13652.25,4331.0
2021-05-27 03:15:00,2021-05-27,MNQ 06-21,8,13652.75,13655.25,13642.75,13651.25,3695.0
2021-05-27 03:30:00,2021-05-27,MNQ 06-21,8,13651.25,13655.5,13621.25,13631.25,7841.0
2021-05-27 03:45:00,2021-05-27,MNQ 06-21,8,13630.75,13638.5,13628.75,13637.75,2316.0
2021-05-27 04:00:00,2021-05-27,MNQ 06-21,8,13637.0,13653.25,13633.25,13649.0,5110.0
2021-05-27 04:15:00,2021-05-27,MNQ 06-21,8,13649.0,13652.75,13645.0,13650.5,2087.0
2021-05-27 04:30:00,2021-05-27,MNQ 06-21,8,13650.5,13651.75,13638.25,13641.75,2391.0
2021-05-27 04:45:00,2021-05-27,MNQ 06-21,8,13641.5,13641.5,13627.0,13634.75,2950.0
2021-05-27 05:00:00,2021-05-27,MNQ 06-21,8,13634.5,13638.0,13620.25,13635.75,3120.0
2021-05-27 05:15:00,2021-05-27,MNQ 06-21,8,13635.0,13640.75,13628.5,13629.5,2192.0
2021-05-27 05:30:00,2021-05-27,MNQ 06-21,8,13629.25,13640.0,13628.25,13633.25,1777.0
2021-05-27 05:45:00,2021-05-27,MNQ 06-21,8,13632.75,13641.25,13630.5,13635.5,1689.0
2021-05-27 06:00:00,2021-05-27,MNQ 06-21,8,13635.75,13643.75,13624.25,13642.25,3026.0
2021-05-27 06:15:00,2021-05-27,MNQ 06-21,8,13642.5,13648.0,13640.5,13644.5,2508.0
2021-05-27 06:30:00,2021-05-27,MNQ 06-21,8,13644.5,13646.75,13640.75,13645.25,1627.0
2021-05-27 06:45:00,2021-05-27,MNQ 06-21,8,13645.25,13653.5,13642.75,13646.5,2904.0
2021-05-27 07:00:00,2021-05-27,MNQ 06-21,8,13646.75,13657.5,13645.75,13650.75,3617.0
2021-05-27 07:15:00,2021-05-27,MNQ 06-21,8,13650.75,13656.75,13648.0,13648.5,2196.0
2021-05-27 07:30:00,2021-05-27,MNQ 06-21,8,13648.25,13650.75,13634.25,13641.25,3989.0
2021-05-27 07:45:00,2021-05-27,MNQ 06-21,8,13641.0,13664.0,13638.25,13662.0,4504.0
2021-05-27 08:00:00,2021-05-27,MNQ 06-21,8,13662.25,13682.5,13646.0,13653.25,15329.0
2021-05-27 08:15:00,2021-05-27,MNQ 06-21,8,13653.25,13655.25,13631.0,13642.25,7792.0
2021-05-28 03:00:00,2021-05-28,MNQ 06-21,8,13672.0,13679.0,13666.75,13677.25,3226.0
2021-05-28 03:15:00,2021-05-28,MNQ 06-21,8,13677.25,13683.0,13676.25,13676.5,2440.0
2021-05-28 03:30:00,2021-05-28,MNQ 06-21,8,13676.25,13686.0,13675.25,13683.75,2167.0
2021-05-28 03:45:00,2021-05-28,MNQ 06-21,8,13683.75,13691.25,13681.0,13688.25,2306.0
2021-05-28 04:00:00,2021-05-28,MNQ 06-21,8,13687.75,13700.25,13684.5,13694.75,4127.0
2021-05-28 04:15:00,2021-05-28,MNQ 06-21,8,13694.75,13698.75,13691.25,13694.25,1849.0
2021-05-28 04:30:00,2021-05-28,MNQ 06-21,8,13693.75,13697.5,13692.25,13695.5,1439.0
2021-05-28 04:45:00,2021-05-28,MNQ 06-21,8,13695.25,13697.25,13692.25,13695.0,957.0
2021-05-28 05:00:00,2021-05-28,MNQ 06-21,8,13695.0,13699.0,13691.5,13696.25,1391.0
2021-05-28 05:15:00,2021-05-28,MNQ 06-21,8,13696.5,13708.0,13695.0,13706.75,2103.0
2021-05-28 05:30:00,2021-05-28,MNQ 06-21,8,13707.0,13714.0,13706.25,13713.0,2399.0
2021-05-28 05:45:00,2021-05-28,MNQ 06-21,8,13712.75,13714.5,13705.25,13708.0,1902.0
2021-05-28 06:00:00,2021-05-28,MNQ 06-21,8,13708.25,13715.25,13706.5,13711.25,2343.0
2021-05-28 06:15:00,2021-05-28,MNQ 06-21,8,13711.0,13713.25,13708.0,13710.5,1445.0
2021-05-28 06:30:00,2021-05-28,MNQ 06-21,8,13710.5,13712.5,13704.5,13708.75,2040.0
2021-05-28 06:45:00,2021-05-28,MNQ 06-21,8,13708.75,13726.0,13708.5,13725.0,4360.0
2021-05-28 07:00:00,2021-05-28,MNQ 06-21,8,13725.0,13726.0,13714.0,13716.0,3595.0
2021-05-28 07:15:00,2021-05-28,MNQ 06-21,8,13715.75,13718.5,13709.0,13713.5,3198.0
2021-05-28 07:30:00,2021-05-28,MNQ 06-21,8,13713.5,13715.5,13709.0,13712.0,2691.0
2021-05-28 07:45:00,2021-05-28,MNQ 06-21,8,13712.5,13716.5,13710.25,13714.75,2562.0
2021-05-28 08:00:00,2021-05-28,MNQ 06-21,8,13714.5,13715.25,13698.75,13699.25,4635.0
2021-05-28 08:15:00,2021-05-28,MNQ 06-21,8,13699.5,13703.75,13690.25,13692.75,4757.0
2021-05-31 03:00:00,2021-05-31,MNQ 06-21,8,13697.25,13702.0,13696.0,13701.25,1176.0
2021-05-31 03:15:00,2021-05-31,MNQ 06-21,8,13701.5,13711.75,13700.5,13703.0,1940.0
2021-05-31 03:30:00,2021-05-31,MNQ 06-21,8,13703.25,13704.5,13697.25,13701.0,1311.0
2021-05-31 03:45:00,2021-05-31,MNQ 06-21,8,13700.75,13700.75,13690.5,13693.25,1499.0
2021-05-31 04:00:00,2021-05-31,MNQ 06-21,8,13693.5,13694.25,13678.5,13686.5,2805.0
2021-05-31 04:15:00,2021-05-31,MNQ 06-21,8,13686.75,13691.75,13684.75,13689.5,1549.0
2021-05-31 04:30:00,2021-05-31,MNQ 06-21,8,13689.5,13692.75,13685.75,13686.5,800.0
2021-05-31 04:45:00,2021-05-31,MNQ 06-21,8,13686.75,13687.75,13671.5,13674.5,2152.0
2021-05-31 05:00:00,2021-05-31,MNQ 06-21,8,13674.5,13682.75,13672.75,13681.0,1336.0
2021-05-31 05:15:00,2021-05-31,MNQ 06-21,8,13681.25,13683.25,13678.5,13683.0,642.0
2021-05-31 05:30:00,2021-05-31,MNQ 06-21,8,13683.0,13683.5,13675.0,13678.25,801.0
2021-05-31 05:45:00,2021-05-31,MNQ 06-21,8,13678.0,13681.75,13660.75,13667.5,2273.0
2021-05-31 06:00:00,2021-05-31,MNQ 06-21,8,13668.0,13675.75,13667.25,13674.0,1191.0
2021-05-31 06:15:00,2021-05-31,MNQ 06-21,8,13674.25,13677.0,13667.25,13668.0,1050.0
2021-05-31 06:30:00,2021-05-31,MNQ 06-21,8,13667.75,13673.75,13657.25,13673.75,1828.0
2021-05-31 06:45:00,2021-05-31,MNQ 06-21,8,13674.0,13678.5,13672.25,13678.5,1040.0
2021-05-31 07:00:00,2021-05-31,MNQ 06-21,8,13678.5,13679.75,13674.25,13675.75,836.0
2021-05-31 07:15:00,2021-05-31,MNQ 06-21,8,13675.5,13677.0,13668.0,13673.5,985.0
2021-05-31 07:30:00,2021-05-31,MNQ 06-21,8,13673.25,13676.0,13670.75,13674.0,511.0
2021-05-31 07:45:00,2021-05-31,MNQ 06-21,8,13674.25,13676.0,13669.75,13671.5,756.0
2021-05-31 08:00:00,2021-05-31,MNQ 06-21,8,13671.75,13673.0,13664.0,13671.5,1380.0
2021-05-31 08:15:00,2021-05-31,MNQ 06-21,8,13671.0,13677.5,13666.5,13672.75,1580.0
2021-06-01 03:00:00,2021-06-01,MNQ 06-21,8,13706.75,13715.5,13696.5,13701.75,4883.0
2021-06-01 03:15:00,2021-06-01,MNQ 06-21,8,13701.75,13706.25,13699.0,13704.0,2241.0
2021-06-01 03:30:00,2021-06-01,MNQ 06-21,8,13703.25,13717.0,13703.0,13714.0,3086.0
2021-06-01 03:45:00,2021-06-01,MNQ 06-21,8,13713.75,13716.5,13705.25,13707.75,2278.0
2021-06-01 04:00:00,2021-06-01,MNQ 06-21,8,13707.75,13726.25,13707.0,13715.25,4995.0
2021-06-01 04:15:00,2021-06-01,MNQ 06-21,8,13715.75,13718.5,13710.75,13715.25,2378.0
2021-06-01 04:30:00,2021-06-01,MNQ 06-21,8,13715.25,13719.75,13712.75,13718.0,1794.0
2021-06-01 04:45:00,2021-06-01,MNQ 06-21,8,13717.75,13736.5,13717.0,13734.0,3040.0
2021-06-01 05:00:00,2021-06-01,MNQ 06-21,8,13734.0,13737.0,13732.5,13734.25,1935.0
2021-06-01 05:15:00,2021-06-01,MNQ 06-21,8,13734.5,13745.0,13734.5,13739.5,3627.0
2021-06-01 05:30:00,2021-06-01,MNQ 06-21,8,13739.75,13747.5,13739.75,13743.5,2212.0
2021-06-01 05:45:00,2021-06-01,MNQ 06-21,8,13743.5,13748.75,13734.25,13738.0,2946.0
2021-06-01 06:00:00,2021-06-01,MNQ 06-21,8,13737.75,13743.75,13737.25,13740.0,1256.0
2021-06-01 06:15:00,2021-06-01,MNQ 06-21,8,13740.25,13746.5,13739.25,13741.75,1596.0
2021-06-01 06:30:00,2021-06-01,MNQ 06-21,8,13742.5,13744.0,13736.75,13737.5,1355.0
2021-06-01 06:45:00,2021-06-01,MNQ 06-21,8,13737.5,13740.75,13734.5,13737.75,1528.0
2021-06-01 07:00:00,2021-06-01,MNQ 06-21,8,13738.0,13742.25,13729.0,13740.5,3006.0
2021-06-01 07:15:00,2021-06-01,MNQ 06-21,8,13740.5,13756.25,13739.75,13747.75,4703.0
2021-06-01 07:30:00,2021-06-01,MNQ 06-21,8,13747.75,13749.0,13737.5,13739.75,3523.0
2021-06-01 07:45:00,2021-06-01,MNQ 06-21,8,13740.25,13743.25,13736.5,13740.5,2302.0
2021-06-01 08:00:00,2021-06-01,MNQ 06-21,8,13740.5,13748.0,13738.5,13746.0,4557.0
2021-06-01 08:15:00,2021-06-01,MNQ 06-21,8,13746.0,13748.75,13741.75,13746.0,3929.0
2021-06-02 03:00:00,2021-06-02,MNQ 06-21,8,13643.0,13656.0,13636.0,13651.0,4265.0
2021-06-02 03:15:00,2021-06-02,MNQ 06-21,8,13651.0,13652.25,13619.75,13627.75,4545.0
2021-06-02 03:30:00,2021-06-02,MNQ 06-21,8,13628.0,13632.5,13616.5,13630.75,3437.0
2021-06-02 03:45:00,2021-06-02,MNQ 06-21,8,13630.5,13632.0,13623.5,13630.5,1742.0
2021-06-02 04:00:00,2021-06-02,MNQ 06-21,8,13630.25,13639.25,13629.25,13637.75,2192.0
2021-06-02 04:15:00,2021-06-02,MNQ 06-21,8,13637.75,13642.5,13627.75,13628.0,2086.0
2021-06-02 04:30:00,2021-06-02,MNQ 06-21,8,13628.25,13633.25,13624.0,13625.25,1942.0
2021-06-02 04:45:00,2021-06-02,MNQ 06-21,8,13625.25,13631.0,13620.25,13620.75,1866.0
2021-06-02 05:00:00,2021-06-02,MNQ 06-21,8,13621.0,13631.25,13618.25,13625.5,1651.0
2021-06-02 05:15:00,2021-06-02,MNQ 06-21,8,13625.0,13633.5,13621.0,13631.25,1803.0
2021-06-02 05:30:00,2021-06-02,MNQ 06-21,8,13631.25,13634.5,13628.5,13632.0,1271.0
2021-06-02 05:45:00,2021-06-02,MNQ 06-21,8,13632.0,13640.25,13628.25,13640.25,1836.0
2021-06-02 06:00:00,2021-06-02,MNQ 06-21,8,13640.0,13640.0,13631.75,13635.25,1728.0
2021-06-02 06:15:00,2021-06-02,MNQ 06-21,8,13635.25,13637.0,13628.75,13636.25,1528.0
2021-06-02 06:30:00,2021-06-02,MNQ 06-21,8,13636.75,13643.75,13634.0,13640.5,1765.0
2021-06-02 06:45:00,2021-06-02,MNQ 06-21,8,13639.75,13646.5,13638.25,13646.25,1560.0
2021-06-02 07:00:00,2021-06-02,MNQ 06-21,8,13646.25,13654.5,13642.75,13653.75,3135.0
2021-06-02 07:15:00,2021-06-02,MNQ 06-21,8,13653.5,13658.0,13639.0,13646.75,4146.0
2021-06-02 07:30:00,2021-06-02,MNQ 06-21,8,13646.75,13656.5,13644.25,13653.25,2504.0
2021-06-02 07:45:00,2021-06-02,MNQ 06-21,8,13653.25,13655.75,13647.25,13652.25,1877.0
2021-06-02 08:00:00,2021-06-02,MNQ 06-21,8,13652.25,13657.0,13648.5,13652.0,3009.0
2021-06-02 08:15:00,2021-06-02,MNQ 06-21,8,13652.25,13670.25,13652.0,13669.25,6433.0
2021-06-03 03:00:00,2021-06-03,MNQ 06-21,8,13662.75,13664.5,13650.25,13657.25,4207.0
2021-06-03 03:15:00,2021-06-03,MNQ 06-21,8,13657.0,13663.75,13650.5,13662.75,2562.0
2021-06-03 03:30:00,2021-06-03,MNQ 06-21,8,13662.75,13665.5,13658.75,13661.75,1985.0
2021-06-03 03:45:00,2021-06-03,MNQ 06-21,8,13661.5,13663.25,13647.5,13654.0,2934.0
2021-06-03 04:00:00,2021-06-03,MNQ 06-21,8,13654.5,13662.5,13649.25,13658.75,2787.0
2021-06-03 04:15:00,2021-06-03,MNQ 06-21,8,13658.75,13659.75,13652.0,13657.5,1474.0
2021-06-03 04:30:00,2021-06-03,MNQ 06-21,8,13657.75,13665.75,13657.5,13665.75,1993.0
2021-06-03 04:45:00,2021-06-03,MNQ 06-21,8,13665.5,13668.75,13662.25,13666.75,2059.0
2021-06-03 05:00:00,2021-06-03,MNQ 06-21,8,13666.75,13667.5,13653.5,13653.75,1931.0
2021-06-03 05:15:00,2021-06-03,MNQ 06-21,8,13653.75,13656.75,13631.0,13637.5,4470.0
2021-06-03 05:30:00,2021-06-03,MNQ 06-21,8,13637.5,13645.25,13632.5,13644.75,2830.0
2021-06-03 05:45:00,2021-06-03,MNQ 06-21,8,13644.5,13645.0,13636.5,13642.0,1607.0
2021-06-03 06:00:00,2021-06-03,MNQ 06-21,8,13641.75,13645.0,13617.0,13623.5,5308.0
2021-06-03 06:15:00,2021-06-03,MNQ 06-21,8,13623.0,13632.75,13620.25,13628.75,2439.0
2021-06-03 06:30:00,2021-06-03,MNQ 06-21,8,13628.5,13631.0,13598.0,13604.75,8272.0
2021-06-03 06:45:00,2021-06-03,MNQ 06-21,8,13604.75,13611.25,13568.0,13577.5,9504.0
2021-06-03 07:00:00,2021-06-03,MNQ 06-21,8,13577.5,13581.0,13539.0,13557.75,16814.0
2021-06-03 07:15:00,2021-06-03,MNQ 06-21,8,13558.0,13559.75,13536.0,13557.0,8298.0
2021-06-03 07:30:00,2021-06-03,MNQ 06-21,8,13557.0,13563.75,13544.25,13555.25,7518.0
2021-06-03 07:45:00,2021-06-03,MNQ 06-21,8,13555.25,13556.25,13518.5,13530.25,13352.0
2021-06-03 08:00:00,2021-06-03,MNQ 06-21,8,13530.25,13536.0,13516.5,13527.75,8951.0
2021-06-03 08:15:00,2021-06-03,MNQ 06-21,8,13527.5,13541.25,13510.25,13530.75,13072.0
2021-06-04 03:00:00,2021-06-04,MNQ 06-21,8,13516.5,13538.5,13504.75,13531.25,6377.0
2021-06-04 03:15:00,2021-06-04,MNQ 06-21,8,13531.25,13532.0,13518.5,13526.5,3109.0
2021-06-04 03:30:00,2021-06-04,MNQ 06-21,8,13527.0,13544.5,13524.25,13536.75,3801.0
2021-06-04 03:45:00,2021-06-04,MNQ 06-21,8,13536.75,13538.25,13524.75,13527.25,2410.0
2021-06-04 04:00:00,2021-06-04,MNQ 06-21,8,13527.75,13538.0,13522.5,13536.25,2627.0
2021-06-04 04:15:00,2021-06-04,MNQ 06-21,8,13536.75,13546.75,13523.25,13527.5,3114.0
2021-06-04 04:30:00,2021-06-04,MNQ 06-21,8,13527.75,13532.5,13521.0,13522.0,1882.0
2021-06-04 04:45:00,2021-06-04,MNQ 06-21,8,13521.75,13531.25,13518.5,13525.75,1719.0
2021-06-04 05:00:00,2021-06-04,MNQ 06-21,8,13526.25,13537.0,13522.75,13532.5,1734.0
2021-06-04 05:15:00,2021-06-04,MNQ 06-21,8,13533.0,13536.25,13520.25,13525.25,2163.0
2021-06-04 05:30:00,2021-06-04,MNQ 06-21,8,13525.25,13530.0,13520.25,13525.0,1407.0
2021-06-04 05:45:00,2021-06-04,MNQ 06-21,8,13525.25,13542.0,13521.0,13540.25,2531.0
2021-06-04 06:00:00,2021-06-04,MNQ 06-21,8,13540.25,13542.5,13531.0,13536.25,1710.0
2021-06-04 06:15:00,2021-06-04,MNQ 06-21,8,13536.0,13538.0,13525.0,13529.0,2110.0
2021-06-04 06:30:00,2021-06-04,MNQ 06-21,8,13528.75,13530.25,13501.25,13522.75,5851.0
2021-06-04 06:45:00,2021-06-04,MNQ 06-21,8,13523.25,13537.75,13522.25,13534.25,2710.0
2021-06-04 07:00:00,2021-06-04,MNQ 06-21,8,13533.75,13553.5,13532.25,13544.75,4676.0
2021-06-04 07:15:00,2021-06-04,MNQ 06-21,8,13544.5,13556.5,13544.25,13553.5,2879.0
2021-06-04 07:30:00,2021-06-04,MNQ 06-21,8,13553.0,13554.25,13542.0,13543.25,2387.0
2021-06-04 07:45:00,2021-06-04,MNQ 06-21,8,13543.25,13555.5,13538.5,13554.5,3203.0
2021-06-04 08:00:00,2021-06-04,MNQ 06-21,8,13554.0,13567.75,13553.0,13555.5,5268.0
2021-06-04 08:15:00,2021-06-04,MNQ 06-21,8,13556.0,13556.75,13538.75,13547.5,4782.0
2021-06-07 03:00:00,2021-06-07,MNQ 06-21,8,13740.5,13746.75,13711.5,13715.0,6341.0
2021-06-07 03:15:00,2021-06-07,MNQ 06-21,8,13715.5,13739.75,13710.25,13735.25,4966.0
2021-06-07 03:30:00,2021-06-07,MNQ 06-21,8,13735.0,13739.75,13727.75,13729.0,2938.0
2021-06-07 03:45:00,2021-06-07,MNQ 06-21,8,13728.75,13730.25,13720.5,13724.75,2334.0
2021-06-07 04:00:00,2021-06-07,MNQ 06-21,8,13724.25,13732.0,13706.5,13722.75,4761.0
2021-06-07 04:15:00,2021-06-07,MNQ 06-21,8,13722.75,13723.75,13713.0,13718.5,1760.0
2021-06-07 04:30:00,2021-06-07,MNQ 06-21,8,13718.75,13727.25,13718.25,13726.25,1655.0
2021-06-07 04:45:00,2021-06-07,MNQ 06-21,8,13726.75,13733.5,13725.5,13731.0,2215.0
2021-06-07 05:00:00,2021-06-07,MNQ 06-21,8,13730.75,13731.75,13698.25,13711.5,5661.0
2021-06-07 05:15:00,2021-06-07,MNQ 06-21,8,13711.25,13714.5,13700.25,13701.75,3630.0
2021-06-07 05:30:00,2021-06-07,MNQ 06-21,8,13701.5,13709.0,13691.5,13707.0,3653.0
2021-06-07 05:45:00,2021-06-07,MNQ 06-21,8,13707.0,13709.75,13700.5,13705.75,1788.0
2021-06-07 06:00:00,2021-06-07,MNQ 06-21,8,13705.5,13709.0,13701.0,13708.5,1487.0
2021-06-07 06:15:00,2021-06-07,MNQ 06-21,8,13708.75,13710.0,13701.75,13707.5,1927.0
2021-06-07 06:30:00,2021-06-07,MNQ 06-21,8,13707.25,13723.25,13707.25,13722.5,3743.0
2021-06-07 06:45:00,2021-06-07,MNQ 06-21,8,13722.75,13722.75,13710.75,13712.5,2147.0
2021-06-07 07:00:00,2021-06-07,MNQ 06-21,8,13712.5,13737.5,13710.25,13731.5,5180.0
2021-06-07 07:15:00,2021-06-07,MNQ 06-21,8,13731.25,13755.75,13731.0,13743.75,5829.0
2021-06-07 07:30:00,2021-06-07,MNQ 06-21,8,13743.75,13749.0,13736.25,13742.75,3891.0
2021-06-07 07:45:00,2021-06-07,MNQ 06-21,8,13743.25,13760.0,13741.0,13754.25,4336.0
2021-06-07 08:00:00,2021-06-07,MNQ 06-21,8,13754.0,13755.5,13743.25,13747.25,3929.0
2021-06-07 08:15:00,2021-06-07,MNQ 06-21,8,13747.75,13753.25,13741.5,13748.75,3767.0
2021-06-08 03:00:00,2021-06-08,MNQ 06-21,8,13824.75,13829.0,13794.25,13800.5,6306.0
2021-06-08 03:15:00,2021-06-08,MNQ 06-21,8,13800.5,13812.75,13796.0,13811.0,3662.0
2021-06-08 03:30:00,2021-06-08,MNQ 06-21,8,13811.0,13812.25,13791.75,13800.0,3083.0
2021-06-08 03:45:00,2021-06-08,MNQ 06-21,8,13800.25,13805.75,13796.5,13801.25,2254.0
2021-06-08 04:00:00,2021-06-08,MNQ 06-21,8,13801.0,13809.5,13798.25,13801.75,2506.0
2021-06-08 04:15:00,2021-06-08,MNQ 06-21,8,13801.75,13810.75,13799.25,13808.25,2031.0
2021-06-08 04:30:00,2021-06-08,MNQ 06-21,8,13808.0,13818.5,13807.5,13813.5,2473.0
2021-06-08 04:45:00,2021-06-08,MNQ 06-21,8,13813.75,13828.75,13813.75,13827.5,2604.0
2021-06-08 05:00:00,2021-06-08,MNQ 06-21,8,13827.0,13842.75,13822.75,13836.0,4329.0
2021-06-08 05:15:00,2021-06-08,MNQ 06-21,8,13835.75,13846.75,13835.25,13843.5,2278.0
2021-06-08 05:30:00,2021-06-08,MNQ 06-21,8,13843.5,13845.5,13835.5,13837.5,1987.0
2021-06-08 05:45:00,2021-06-08,MNQ 06-21,8,13837.5,13849.75,13836.5,13845.75,2570.0
2021-06-08 06:00:00,2021-06-08,MNQ 06-21,8,13845.5,13847.25,13827.0,13834.25,4367.0
2021-06-08 06:15:00,2021-06-08,MNQ 06-21,8,13834.25,13834.25,13787.25,13794.75,11591.0
2021-06-08 06:30:00,2021-06-08,MNQ 06-21,8,13794.5,13838.0,13785.0,13828.75,11830.0
2021-06-08 06:45:00,2021-06-08,MNQ 06-21,8,13829.0,13848.0,13826.0,13846.5,4443.0
2021-06-08 07:00:00,2021-06-08,MNQ 06-21,8,13846.25,13858.0,13836.5,13855.5,4711.0
2021-06-08 07:15:00,2021-06-08,MNQ 06-21,8,13855.75,13863.75,13853.5,13854.0,4223.0
2021-06-08 07:30:00,2021-06-08,MNQ 06-21,8,13854.0,13875.5,13852.25,13870.75,4498.0
2021-06-08 07:45:00,2021-06-08,MNQ 06-21,8,13870.25,13878.0,13868.0,13872.25,4699.0
2021-06-08 08:00:00,2021-06-08,MNQ 06-21,8,13872.75,13883.25,13870.25,13875.5,4701.0
2021-06-08 08:15:00,2021-06-08,MNQ 06-21,8,13876.0,13896.75,13872.25,13891.0,9137.0
2021-06-09 03:00:00,2021-06-09,MNQ 06-21,8,13822.5,13826.25,13813.0,13816.75,2554.0
2021-06-09 03:15:00,2021-06-09,MNQ 06-21,8,13817.0,13827.5,13816.5,13827.0,1872.0
2021-06-09 03:30:00,2021-06-09,MNQ 06-21,8,13827.0,13845.5,13825.25,13833.75,4590.0
2021-06-09 03:45:00,2021-06-09,MNQ 06-21,8,13833.75,13834.0,13815.75,13816.0,3140.0
2021-06-09 04:00:00,2021-06-09,MNQ 06-21,8,13816.0,13842.25,13816.0,13834.0,4214.0
2021-06-09 04:15:00,2021-06-09,MNQ 06-21,8,13834.25,13836.75,13825.25,13827.0,2632.0
2021-06-09 04:30:00,2021-06-09,MNQ 06-21,8,13827.0,13838.25,13824.25,13831.0,2044.0
2021-06-09 04:45:00,2021-06-09,MNQ 06-21,8,13830.75,13835.25,13827.75,13834.0,1045.0
2021-06-09 05:00:00,2021-06-09,MNQ 06-21,8,13834.0,13835.75,13816.25,13820.75,2338.0
2021-06-09 05:15:00,2021-06-09,MNQ 06-21,8,13821.0,13830.0,13818.25,13827.25,1936.0
2021-06-09 05:30:00,2021-06-09,MNQ 06-21,8,13827.5,13830.0,13821.75,13823.25,1730.0
2021-06-09 05:45:00,2021-06-09,MNQ 06-21,8,13823.0,13827.5,13818.0,13826.75,1329.0
2021-06-09 06:00:00,2021-06-09,MNQ 06-21,8,13827.0,13836.5,13826.0,13831.0,1918.0
2021-06-09 06:15:00,2021-06-09,MNQ 06-21,8,13831.25,13837.0,13828.25,13831.0,1330.0
2021-06-09 06:30:00,2021-06-09,MNQ 06-21,8,13831.0,13844.0,13828.75,13843.25,2063.0
2021-06-09 06:45:00,2021-06-09,MNQ 06-21,8,13843.5,13854.75,13843.25,13851.75,3158.0
2021-06-09 07:00:00,2021-06-09,MNQ 06-21,8,13850.75,13861.0,13848.25,13853.75,3393.0
2021-06-09 07:15:00,2021-06-09,MNQ 06-21,8,13854.0,13864.0,13849.5,13857.25,3254.0
2021-06-09 07:30:00,2021-06-09,MNQ 06-21,8,13856.75,13858.25,13829.5,13847.0,5816.0
2021-06-09 07:45:00,2021-06-09,MNQ 06-21,8,13847.25,13860.5,13847.25,13857.5,4352.0
2021-06-09 08:00:00,2021-06-09,MNQ 06-21,8,13857.5,13859.5,13847.25,13855.5,4602.0
2021-06-09 08:15:00,2021-06-09,MNQ 06-21,8,13855.5,13859.0,13841.75,13847.25,5275.0
2021-06-10 03:00:00,2021-06-10,MNQ 09-21,9,13791.0,13795.25,13764.5,13766.5,285.0
2021-06-10 03:15:00,2021-06-10,MNQ 09-21,9,13768.5,13790.0,13768.5,13783.0,129.0
2021-06-10 03:30:00,2021-06-10,MNQ 09-21,9,13780.5,13789.0,13771.25,13784.0,89.0
2021-06-10 03:45:00,2021-06-10,MNQ 09-21,9,13782.75,13793.5,13782.25,13787.25,65.0
2021-06-10 04:00:00,2021-06-10,MNQ 09-21,9,13790.75,13792.25,13769.0,13776.25,217.0
2021-06-10 04:15:00,2021-06-10,MNQ 09-21,9,13776.25,13776.25,13758.25,13762.75,207.0
2021-06-10 04:30:00,2021-06-10,MNQ 09-21,9,13761.75,13776.0,13755.0,13775.5,108.0
2021-06-10 04:45:00,2021-06-10,MNQ 09-21,9,13773.75,13777.5,13767.0,13775.0,69.0
2021-06-10 05:00:00,2021-06-10,MNQ 09-21,9,13775.25,13782.5,13775.25,13778.0,73.0
2021-06-10 05:15:00,2021-06-10,MNQ 09-21,9,13776.0,13783.25,13769.5,13776.0,85.0
2021-06-10 05:30:00,2021-06-10,MNQ 09-21,9,13773.25,13779.0,13771.25,13777.25,43.0
2021-06-10 05:45:00,2021-06-10,MNQ 09-21,9,13774.75,13774.75,13759.25,13770.5,118.0
2021-06-10 06:00:00,2021-06-10,MNQ 09-21,9,13770.75,13777.5,13770.75,13774.0,70.0
2021-06-10 06:15:00,2021-06-10,MNQ 09-21,9,13773.0,13775.0,13769.0,13773.75,48.0
2021-06-10 06:30:00,2021-06-10,MNQ 09-21,9,13773.0,13773.25,13764.5,13765.25,74.0
2021-06-10 06:45:00,2021-06-10,MNQ 09-21,9,13765.25,13769.25,13755.75,13767.0,131.0
2021-06-10 07:00:00,2021-06-10,MNQ 09-21,9,13763.75,13773.75,13760.25,13773.75,114.0
2021-06-10 07:15:00,2021-06-10,MNQ 09-21,9,13773.5,13781.0,13764.25,13764.25,153.0
2021-06-10 07:30:00,2021-06-10,MNQ 09-21,9,13768.25,13768.25,13735.75,13749.0,410.0
2021-06-10 07:45:00,2021-06-10,MNQ 09-21,9,13750.0,13785.75,13749.0,13766.75,366.0
2021-06-10 08:00:00,2021-06-10,MNQ 09-21,9,13765.5,13777.25,13754.5,13776.75,333.0
2021-06-10 08:15:00,2021-06-10,MNQ 09-21,9,13777.75,13787.25,13772.25,13778.0,248.0
