event_id,source_year,stack_id,zone_id,contact_trading_date,entry_trading_date,contact_idx,confirm_idx,entry_idx,contact_time,confirmation_time,entry_time,direction,representative_lower,representative_upper,representative_center,constituent_count,constituent_zone_ids,constituent_families,constituent_variants,doz_zone_ids,doz_source_timeframes,doz_variants,objective_zone_ids,objective_variants,doz_anchor_zone_id,doz_anchor_variant,doz_anchor_source_tf,doz_anchor_origin_time,doz_anchor_known_time,doz_origin_session,doz_activation_session,doz_structural_age_hours,doz_tradable_age_hours,doz_entry_age_hours,doz_tradable_age_source_bars,doz_tradable_age_bucket,objective_anchor_zone_id,objective_anchor_variant,objective_anchor_source_tf,objective_anchor_origin_time,objective_anchor_known_time,objective_origin_session,objective_activation_session,contact_session,confirmation_session,entry_session,entry_price,stop_price,risk_price,entry_delay_minutes,scenario,scenario_role,spread_usd,commission_rt_usd,annual_input_sha256,audit_runtime_commit,canonical_runner_source_commit,target_r,target_price,exit_idx,exit_time,exit_session,exit_price,gross_R,net_R,result,ambiguous_same_bar,concurrent_open_positions_before_entry
edd2bbf6d81a7310742fa127,2015,STACK_00159913,DOZ_BODY_00003967,2015-10-28,2015-10-28,958412,958412,958413,2015-10-28T13:32:00+00:00,2015-10-28T13:32:00+00:00,2015-10-28T13:33:00+00:00,SHORT,1177.834,1178.795,1178.3145,4,"[""DOZ_BODY_00003967"",""DOZ_BODY_00003970"",""DOZ_BODY_00003973"",""PDH_00000956""]","[""DISPLACEMENT_ORIGIN"", ""OBJECTIVE_LIQUIDITY""]","[""DOZ_BODY"", ""PDH""]","[""DOZ_BODY_00003967"",""DOZ_BODY_00003970"",""DOZ_BODY_00003973""]","[""15min""]","[""DOZ_BODY""]","[""PDH_00000956""]","[""PDH""]",DOZ_BODY_00003967,DOZ_BODY,15min,2015-10-23T12:30:00+00:00,2015-10-23T13:15:00+00:00,NY_AM,NY_AM,121.03333333333332,120.28333333333332,120.3,481.1333333333333,3-7d,PDH_00000956,PDH,D1,2015-10-23T20:59:00+00:00,2015-10-25T22:00:00+00:00,TRANSITION,ASIA_CME,NY_AM,NY_AM,NY_AM,1177.686,1178.995,1.308999999999969,1,S10_C6,sensitivity,0.1,6.0,3988a27e0eb55295cf0b8ee158cd34620fb61895c44e4375a3abbce32b451c7c,e323b6b4eb654c16dda1a68559b1e52d4f5cea31,6efa3789458a6584054fb3ee923dfccca2e15e9d,2.5,1174.4135,958420,2015-10-28T13:40:00+00:00,NY_AM,1178.995,-1.0,-1.0458365164247527,SL,False,0
9fb58deb8131bae1762426f6,2015,STACK_00168572,NY_PM_L_00004953,2015-12-04,2015-12-04,1011367,1011368,1011369,2015-12-04T08:07:00+00:00,2015-12-04T08:08:00+00:00,2015-12-04T08:09:00+00:00,LONG,1057.168,1058.4919999999995,1057.83,2,"[""DOZ_LAST_00008469"",""NY_PM_L_00004953""]","[""DISPLACEMENT_ORIGIN"", ""OBJECTIVE_LIQUIDITY""]","[""DOZ_LAST"", ""NY_PM_LOW""]","[""DOZ_LAST_00008469""]","[""1h""]","[""DOZ_LAST""]","[""NY_PM_L_00004953""]","[""NY_PM_LOW""]",DOZ_LAST_00008469,DOZ_LAST,1h,2015-12-03T15:00:00+00:00,2015-12-03T20:00:00+00:00,NY_AM,NY_PM,17.116666666666667,12.116666666666667,12.15,12.116666666666667,12-24h,NY_PM_L_00004953,NY_PM_LOW,SESSION,2015-12-03T20:59:00+00:00,2015-12-03T21:00:00+00:00,NY_PM,TRANSITION,LONDON,LONDON,LONDON,1058.875,1056.968,1.9069999999999252,2,S10_C6,sensitivity,0.1,6.0,3988a27e0eb55295cf0b8ee158cd34620fb61895c44e4375a3abbce32b451c7c,e323b6b4eb654c16dda1a68559b1e52d4f5cea31,6efa3789458a6584054fb3ee923dfccca2e15e9d,2.5,1063.6425,1011489,2015-12-04T10:09:00+00:00,LONDON,1061.7965000000002,1.5319874147877637,1.5005243838491154,TIME,False,0
89ff3e2fba06b5c632598616,2015,STACK_00169634,DOZ_BODY_00004225,2015-12-09,2015-12-09,1018898,1018898,1018899,2015-12-09T13:38:00+00:00,2015-12-09T13:38:00+00:00,2015-12-09T13:39:00+00:00,SHORT,1082.6799999999998,1083.0410000000002,1082.8605,4,"[""DOZ_BODY_00004225"",""DOZ_BODY_00006994"",""DOZ_LAST_00004224"",""NY_AM_H_00004970""]","[""DISPLACEMENT_ORIGIN"", ""OBJECTIVE_LIQUIDITY""]","[""DOZ_BODY"", ""DOZ_LAST"", ""NY_AM_HIGH""]","[""DOZ_BODY_00004225"",""DOZ_BODY_00006994"",""DOZ_LAST_00004224""]","[""15min"",""30min""]","[""DOZ_BODY"",""DOZ_LAST""]","[""NY_AM_H_00004970""]","[""NY_AM_HIGH""]",DOZ_BODY_00004225,DOZ_BODY,15min,2015-12-07T13:00:00+00:00,2015-12-07T13:30:00+00:00,NY_AM,NY_AM,48.63333333333333,48.13333333333333,48.15,192.53333333333333,1-3d,NY_AM_H_00004970,NY_AM_HIGH,SESSION,2015-12-07T16:59:00+00:00,2015-12-07T17:00:00+00:00,NY_AM,NY_PM,NY_AM,NY_AM,NY_AM,1082.398,1083.283049307906,0.8850493079060016,1,S10_C6,sensitivity,0.1,6.0,3988a27e0eb55295cf0b8ee158cd34620fb61895c44e4375a3abbce32b451c7c,e323b6b4eb654c16dda1a68559b1e52d4f5cea31,6efa3789458a6584054fb3ee923dfccca2e15e9d,2.5,1080.185376730235,1018905,2015-12-09T13:45:00+00:00,NY_AM,1083.283049307906,-1.0,-1.0677928330817614,SL,False,0
7b3d9daf9861d92b8c93d2a7,2015,STACK_00169967,DOZ_BODY_00007000,2015-12-10,2015-12-10,1020395,1020395,1020396,2015-12-10T14:35:00+00:00,2015-12-10T14:35:00+00:00,2015-12-10T14:36:00+00:00,LONG,1069.285,1069.61,1069.4475,3,"[""DOZ_BODY_00007000"",""NY_AM_L_00004991"",""PDL_00001023""]","[""DISPLACEMENT_ORIGIN"", ""OBJECTIVE_LIQUIDITY""]","[""DOZ_BODY"", ""NY_AM_LOW"", ""PDL""]","[""DOZ_BODY_00007000""]","[""30min""]","[""DOZ_BODY""]","[""NY_AM_L_00004991"",""PDL_00001023""]","[""NY_AM_LOW"",""PDL""]",DOZ_BODY_00007000,DOZ_BODY,30min,2015-12-08T13:30:00+00:00,2015-12-08T14:30:00+00:00,NY_AM,NY_AM,49.083333333333336,48.083333333333336,48.1,96.16666666666669,1-3d,NY_AM_L_00004991,NY_AM_LOW,SESSION,2015-12-09T16:59:00+00:00,2015-12-09T17:00:00+00:00,NY_AM,NY_PM,NY_AM,NY_AM,NY_AM,1070.3385,1069.069745710746,1.2687542892540478,1,S10_C6,sensitivity,0.1,6.0,3988a27e0eb55295cf0b8ee158cd34620fb61895c44e4375a3abbce32b451c7c,e323b6b4eb654c16dda1a68559b1e52d4f5cea31,6efa3789458a6584054fb3ee923dfccca2e15e9d,2.5,1073.5103857231352,1020485,2015-12-10T16:05:00+00:00,NY_AM,1073.5103857231352,2.5,2.4527095194805004,TP,False,0
5722fa361dc96a66f4f94ac4,2015,STACK_00170756,DOZ_BODY_00004270,2015-12-15,2015-12-15,1026665,1026665,1026666,2015-12-14T23:05:00+00:00,2015-12-14T23:05:00+00:00,2015-12-14T23:06:00+00:00,SHORT,1063.7345,1064.08,1063.90725,6,"[""DOZ_BASE_00004271"",""DOZ_BASE_00007016"",""DOZ_BASE_00008492"",""DOZ_BODY_00004270"",""DOZ_LAST_00004269"",""TRANSITION_H_00005024""]","[""DISPLACEMENT_ORIGIN"", ""OBJECTIVE_LIQUIDITY""]","[""DOZ_BASE"", ""DOZ_BODY"", ""DOZ_LAST"", ""TRANSITION_HIGH""]","[""DOZ_BASE_00004271"",""DOZ_BASE_00007016"",""DOZ_BASE_00008492"",""DOZ_BODY_00004270"",""DOZ_LAST_00004269""]","[""15min"",""1h"",""30min""]","[""DOZ_BASE"",""DOZ_BODY"",""DOZ_LAST""]","[""TRANSITION_H_00005024""]","[""TRANSITION_HIGH""]",DOZ_BODY_00004270,DOZ_BODY,15min,2015-12-14T21:30:00+00:00,2015-12-14T22:00:00+00:00,TRANSITION,TRANSITION,1.5833333333333333,1.0833333333333333,1.1,4.333333333333333,1-4h,TRANSITION_H_00005024,TRANSITION_HIGH,SESSION,2015-12-14T21:59:00+00:00,2015-12-14T23:00:00+00:00,TRANSITION,ASIA_CME,ASIA_CME,ASIA_CME,ASIA_CME,1062.97,1064.28,1.3099999999999454,1,S10_C6,sensitivity,0.1,6.0,3988a27e0eb55295cf0b8ee158cd34620fb61895c44e4375a3abbce32b451c7c,e323b6b4eb654c16dda1a68559b1e52d4f5cea31,6efa3789458a6584054fb3ee923dfccca2e15e9d,2.5,1059.6950000000002,1026752,2015-12-15T00:32:00+00:00,ASIA_CME,1064.28,-1.0,-1.045801526717559,SL,False,0
78bfc8adf3de0607c397fd94,2015,STACK_00173576,DOZ_BODY_00004339,2015-12-29,2015-12-29,1046946,1046946,1046947,2015-12-29T01:06:00+00:00,2015-12-29T01:06:00+00:00,2015-12-29T01:07:00+00:00,SHORT,1070.0745000000002,1070.4455,1070.2600000000002,2,"[""DOZ_BODY_00004339"",""NY_PM_H_00005110""]","[""DISPLACEMENT_ORIGIN"", ""OBJECTIVE_LIQUIDITY""]","[""DOZ_BODY"", ""NY_PM_HIGH""]","[""DOZ_BODY_00004339""]","[""15min""]","[""DOZ_BODY""]","[""NY_PM_H_00005110""]","[""NY_PM_HIGH""]",DOZ_BODY_00004339,DOZ_BODY,15min,2015-12-28T17:15:00+00:00,2015-12-28T18:30:00+00:00,NY_PM,NY_PM,7.85,6.6,6.616666666666666,26.4,4-12h,NY_PM_H_00005110,NY_PM_HIGH,SESSION,2015-12-28T20:59:00+00:00,2015-12-28T21:00:00+00:00,NY_PM,TRANSITION,ASIA_CME,ASIA_CME,ASIA_CME,1069.9045,1070.6455,0.7410000000002128,1,S10_C6,sensitivity,0.1,6.0,3988a27e0eb55295cf0b8ee158cd34620fb61895c44e4375a3abbce32b451c7c,e323b6b4eb654c16dda1a68559b1e52d4f5cea31,6efa3789458a6584054fb3ee923dfccca2e15e9d,2.5,1068.0519999999992,1046951,2015-12-29T01:11:00+00:00,ASIA_CME,1070.6455,-1.0,-1.0809716599190051,SL,False,0
54c041d0ac6b6827b7821c9a,2015,STACK_00173999,DOZ_LAST_00004314,2015-12-30,2015-12-30,1049125,1049125,1049126,2015-12-30T13:25:00+00:00,2015-12-30T13:25:00+00:00,2015-12-30T13:26:00+00:00,LONG,1064.009,1065.0645,1064.53675,3,"[""DOZ_LAST_00004314"",""PDL_00001039"",""PWL_00001301""]","[""DISPLACEMENT_ORIGIN"", ""OBJECTIVE_LIQUIDITY""]","[""DOZ_LAST"", ""PDL"", ""PWL""]","[""DOZ_LAST_00004314""]","[""15min""]","[""DOZ_LAST""]","[""PDL_00001039"",""PWL_00001301""]","[""PDL"",""PWL""]",DOZ_LAST_00004314,DOZ_LAST,15min,2015-12-21T00:45:00+00:00,2015-12-21T01:15:00+00:00,ASIA_CME,ASIA_CME,228.66666666666663,228.16666666666663,228.1833333333333,912.6666666666666,7-30d,PDL_00001039,PDL,D1,2015-12-21T21:59:00+00:00,2015-12-21T23:00:00+00:00,TRANSITION,ASIA_CME,NY_AM,NY_AM,NY_AM,1065.18,1063.809,1.3710000000000946,1,S10_C6,sensitivity,0.1,6.0,3988a27e0eb55295cf0b8ee158cd34620fb61895c44e4375a3abbce32b451c7c,e323b6b4eb654c16dda1a68559b1e52d4f5cea31,6efa3789458a6584054fb3ee923dfccca2e15e9d,2.5,1068.6075000000003,1049133,2015-12-30T13:33:00+00:00,NY_AM,1063.809,-1.0,-1.0437636761487934,SL,False,0
b1ce54fcf0593dd43fedc0bd,2016,STACK_00086653,DOZ_BODY_00001981,2016-01-06,2016-01-06,533332,533333,533334,2016-01-06T08:52:00+00:00,2016-01-06T08:53:00+00:00,2016-01-06T08:54:00+00:00,SHORT,1085.495,1085.788,1085.6415,2,"[""DOZ_BODY_00001981"",""NY_AM_H_00002416""]","[""DISPLACEMENT_ORIGIN"", ""OBJECTIVE_LIQUIDITY""]","[""DOZ_BODY"", ""NY_AM_HIGH""]","[""DOZ_BODY_00001981""]","[""15min""]","[""DOZ_BODY""]","[""NY_AM_H_00002416""]","[""NY_AM_HIGH""]",DOZ_BODY_00001981,DOZ_BODY,15min,2015-12-07T07:30:00+00:00,2015-12-07T08:00:00+00:00,ASIA_CME,LONDON,721.3666666666667,720.8666666666667,720.9,2883.4666666666667,>=30d,NY_AM_H_00002416,NY_AM_HIGH,SESSION,2015-12-09T16:59:00+00:00,2015-12-09T17:00:00+00:00,NY_AM,NY_PM,LONDON,LONDON,LONDON,1084.7255000000002,1085.988,1.262499999999818,2,S10_C6,sensitivity,0.1,6.0,eaa11559a0aafc9f45e81aec5a75b77ae23f43dc74bdb4873efa1ae78974108b,e323b6b4eb654c16dda1a68559b1e52d4f5cea31,6efa3789458a6584054fb3ee923dfccca2e15e9d,2.5,1081.5692500000007,533454,2016-01-06T10:54:00+00:00,LONDON,1084.8485,-0.0974257425741288,-0.1449504950493832,TIME,False,0
1f6093268e0c949c6e3c9a9f,2016,STACK_00087140,DOZ_BODY_00007729,2016-01-07,2016-01-07,535285,535287,535288,2016-01-07T17:25:00+00:00,2016-01-07T17:27:00+00:00,2016-01-07T17:28:00+00:00,SHORT,1107.91,1108.946,1108.428,3,"[""DOZ_BASE_00001796"",""DOZ_BODY_00007729"",""NY_AM_H_00002190""]","[""DISPLACEMENT_ORIGIN"", ""OBJECTIVE_LIQUIDITY""]","[""DOZ_BASE"", ""DOZ_BODY"", ""NY_AM_HIGH""]","[""DOZ_BASE_00001796"",""DOZ_BODY_00007729""]","[""15min"",""1h""]","[""DOZ_BASE"",""DOZ_BODY""]","[""NY_AM_H_00002190""]","[""NY_AM_HIGH""]",DOZ_BODY_00007729,DOZ_BODY,1h,2015-11-06T12:00:00+00:00,2015-11-06T14:00:00+00:00,LONDON,NY_AM,1493.4166666666667,1491.4166666666667,1491.4666666666667,1491.4166666666667,>=30d,NY_AM_H_00002190,NY_AM_HIGH,SESSION,2015-11-06T16:59:00+00:00,2015-11-06T17:00:00+00:00,NY_AM,NY_PM,NY_PM,NY_PM,NY_PM,1107.85,1109.146,1.2959999999998215,3,S10_C6,sensitivity,0.1,6.0,eaa11559a0aafc9f45e81aec5a75b77ae23f43dc74bdb4873efa1ae78974108b,e323b6b4eb654c16dda1a68559b1e52d4f5cea31,6efa3789458a6584054fb3ee923dfccca2e15e9d,2.5,1104.6100000000006,535320,2016-01-07T18:00:00+00:00,NY_PM,1109.146,-1.0,-1.0462962962963027,SL,False,0
1e4cf194221383d0e759e3a1,2016,STACK_00090543,LONDON_H_00002700,2016-01-21,2016-01-21,555564,555564,555565,2016-01-21T19:24:00+00:00,2016-01-21T19:24:00+00:00,2016-01-21T19:25:00+00:00,SHORT,1102.5515,1103.6275,1103.0895,2,"[""DOZ_BASE_00002276"",""LONDON_H_00002700""]","[""DISPLACEMENT_ORIGIN"", ""OBJECTIVE_LIQUIDITY""]","[""DOZ_BASE"", ""LONDON_HIGH""]","[""DOZ_BASE_00002276""]","[""15min""]","[""DOZ_BASE""]","[""LONDON_H_00002700""]","[""LONDON_HIGH""]",DOZ_BASE_00002276,DOZ_BASE,15min,2016-01-21T07:30:00+00:00,2016-01-21T08:30:00+00:00,ASIA_CME,LONDON,11.9,10.9,10.916666666666666,43.6,4-12h,LONDON_H_00002700,LONDON_HIGH,SESSION,2016-01-21T12:59:00+00:00,2016-01-21T13:00:00+00:00,LONDON,NY_AM,NY_PM,NY_PM,NY_PM,1102.14,1103.8636183773897,1.7236183773895846,1,S10_C6,sensitivity,0.1,6.0,eaa11559a0aafc9f45e81aec5a75b77ae23f43dc74bdb4873efa1ae78974108b,e323b6b4eb654c16dda1a68559b1e52d4f5cea31,6efa3789458a6584054fb3ee923dfccca2e15e9d,2.5,1097.830954056526,555685,2016-01-21T21:25:00+00:00,TRANSITION,1101.244,0.5198366481547819,0.4850261583229956,TIME,False,0
428839ebcc793320d93229e0,2016,STACK_00093536,LONDON_H_00002148,2016-02-03,2016-02-03,574114,574114,574115,2016-02-03T16:34:00+00:00,2016-02-03T16:34:00+00:00,2016-02-03T16:35:00+00:00,SHORT,1140.6129999999998,1141.9050000000002,1141.259,3,"[""DOZ_BASE_00001772"",""DOZ_LAST_00001770"",""LONDON_H_00002148""]","[""DISPLACEMENT_ORIGIN"", ""OBJECTIVE_LIQUIDITY""]","[""DOZ_BASE"", ""DOZ_LAST"", ""LONDON_HIGH""]","[""DOZ_BASE_00001772"",""DOZ_LAST_00001770""]","[""15min""]","[""DOZ_BASE"",""DOZ_LAST""]","[""LONDON_H_00002148""]","[""LONDON_HIGH""]",DOZ_BASE_00001772,DOZ_BASE,15min,2015-11-02T07:45:00+00:00,2015-11-02T08:15:00+00:00,ASIA_CME,LONDON,2240.8166666666666,2240.3166666666666,2240.333333333333,8961.266666666666,>=30d,LONDON_H_00002148,LONDON_HIGH,SESSION,2015-11-02T12:59:00+00:00,2015-11-02T13:00:00+00:00,LONDON,NY_AM,NY_AM,NY_AM,NY_AM,1140.224,1142.357809820866,2.133809820865963,1,S10_C6,sensitivity,0.1,6.0,eaa11559a0aafc9f45e81aec5a75b77ae23f43dc74bdb4873efa1ae78974108b,e323b6b4eb654c16dda1a68559b1e52d4f5cea31,6efa3789458a6584054fb3ee923dfccca2e15e9d,2.5,1134.8894754478351,574209,2016-02-03T18:09:00+00:00,NY_PM,1142.357809820866,-1.0,-1.0281187195846957,SL,False,0
d991d6cf05efdb200e8a462f,2016,STACK_00093838,NY_AM_H_00002140,2016-02-04,2016-02-04,575333,575334,575335,2016-02-04T12:53:00+00:00,2016-02-04T12:54:00+00:00,2016-02-04T12:55:00+00:00,SHORT,1147.6034999999997,1148.8075000000003,1148.2055,2,"[""DOZ_BASE_00005645"",""NY_AM_H_00002140""]","[""DISPLACEMENT_ORIGIN"", ""OBJECTIVE_LIQUIDITY""]","[""DOZ_BASE"", ""NY_AM_HIGH""]","[""DOZ_BASE_00005645""]","[""30min""]","[""DOZ_BASE""]","[""NY_AM_H_00002140""]","[""NY_AM_HIGH""]",DOZ_BASE_00005645,DOZ_BASE,30min,2015-10-30T11:30:00+00:00,2015-10-30T13:00:00+00:00,LONDON,NY_AM,2329.383333333333,2327.883333333333,2327.9166666666665,4655.766666666666,>=30d,NY_AM_H_00002140,NY_AM_HIGH,SESSION,2015-10-30T15:59:00+00:00,2015-10-30T16:00:00+00:00,NY_AM,NY_PM,LONDON,LONDON,LONDON,1147.281,1149.0075000000004,1.726500000000442,2,S10_C6,sensitivity,0.1,6.0,eaa11559a0aafc9f45e81aec5a75b77ae23f43dc74bdb4873efa1ae78974108b,e323b6b4eb654c16dda1a68559b1e52d4f5cea31,6efa3789458a6584054fb3ee923dfccca2e15e9d,2.5,1142.9647499999987,575344,2016-02-04T13:04:00+00:00,NY_AM,1149.0075000000004,-1.0,-1.0347523892267505,SL,False,0
782e66b57352a5c430ab8cf0,2016,STACK_00093840,DOZ_BODY_00005644,2016-02-04,2016-02-04,575340,575340,575341,2016-02-04T13:00:00+00:00,2016-02-04T13:00:00+00:00,2016-02-04T13:01:00+00:00,SHORT,1148.3405,1148.8004999999998,1148.5704999999998,5,"[""DOZ_BASE_00001763"",""DOZ_BODY_00005644"",""DOZ_LAST_00001761"",""DOZ_LAST_00005643"",""LONDON_H_00002800""]","[""DISPLACEMENT_ORIGIN"", ""OBJECTIVE_LIQUIDITY""]","[""DOZ_BASE"", ""DOZ_BODY"", ""DOZ_LAST"", ""LONDON_HIGH""]","[""DOZ_BASE_00001763"",""DOZ_BODY_00005644"",""DOZ_LAST_00001761"",""DOZ_LAST_00005643""]","[""15min"",""30min""]","[""DOZ_BASE"",""DOZ_BODY"",""DOZ_LAST""]","[""LONDON_H_00002800""]","[""LONDON_HIGH""]",DOZ_BODY_00005644,DOZ_BODY,30min,2015-10-30T11:30:00+00:00,2015-10-30T13:00:00+00:00,LONDON,NY_AM,2329.5,2328.0,2328.016666666667,4656.0,>=30d,LONDON_H_00002800,LONDON_HIGH,SESSION,2016-02-04T12:59:00+00:00,2016-02-04T13:00:00+00:00,LONDON,NY_AM,NY_AM,NY_AM,NY_AM,1148.112,1149.0005,0.8884999999997945,1,S10_C6,sensitivity,0.1,6.0,eaa11559a0aafc9f45e81aec5a75b77ae23f43dc74bdb4873efa1ae78974108b,e323b6b4eb654c16dda1a68559b1e52d4f5cea31,6efa3789458a6584054fb3ee923dfccca2e15e9d,2.5,1145.8907500000005,575344,2016-02-04T13:04:00+00:00,NY_AM,1149.0005,-1.0,-1.0675295441755923,SL,False,1
93b583c2ca9335b686dea0b6,2016,STACK_00094590,DOZ_BODY_00005170,2016-02-08,2016-02-08,581222,581223,581224,2016-02-08T15:02:00+00:00,2016-02-08T15:03:00+00:00,2016-02-08T15:04:00+00:00,SHORT,1193.363,1193.89,1193.6265,7,"[""DOZ_BASE_00007478"",""DOZ_BODY_00005170"",""DOZ_BODY_00005173"",""DOZ_LAST_00005169"",""DOZ_LAST_00005172"",""DOZ_LAST_00007476"",""NY_AM_H_00001204""]","[""DISPLACEMENT_ORIGIN"", ""OBJECTIVE_LIQUIDITY""]","[""DOZ_BASE"", ""DOZ_BODY"", ""DOZ_LAST"", ""NY_AM_HIGH""]","[""DOZ_BASE_00007478"",""DOZ_BODY_00005170"",""DOZ_BODY_00005173"",""DOZ_LAST_00005169"",""DOZ_LAST_00005172"",""DOZ_LAST_00007476""]","[""1h"",""30min""]","[""DOZ_BASE"",""DOZ_BODY"",""DOZ_LAST""]","[""NY_AM_H_00001204""]","[""NY_AM_HIGH""]",DOZ_BODY_00005170,DOZ_BODY,30min,2015-06-22T12:00:00+00:00,2015-06-22T13:30:00+00:00,NY_AM,NY_AM,5547.033333333334,5545.533333333334,5545.566666666667,11091.066666666668,>=30d,NY_AM_H_00001204,NY_AM_HIGH,SESSION,2015-06-22T15:59:00+00:00,2015-06-22T16:00:00+00:00,NY_AM,NY_PM,NY_AM,NY_AM,NY_AM,1192.5115,1194.370661930433,1.859161930432947,2,S10_C6,sensitivity,0.1,6.0,eaa11559a0aafc9f45e81aec5a75b77ae23f43dc74bdb4873efa1ae78974108b,e323b6b4eb654c16dda1a68559b1e52d4f5cea31,6efa3789458a6584054fb3ee923dfccca2e15e9d,2.5,1187.8635951739177,581230,2016-02-08T15:10:00+00:00,NY_AM,1194.370661930433,-1.0,-1.0322726057466267,SL,False,0
e04f34cca025ccbbcdd78054,2016,STACK_00096023,DOZ_BODY_00002434,2016-02-12,2016-02-12,586901,586903,586904,2016-02-12T13:41:00+00:00,2016-02-12T13:43:00+00:00,2016-02-12T13:44:00+00:00,LONG,1232.605,1233.386,1232.9955,2,"[""ASIA_CME_L_00002859"",""DOZ_BODY_00002434""]","[""DISPLACEMENT_ORIGIN"", ""OBJECTIVE_LIQUIDITY""]","[""ASIA_CME_LOW"", ""DOZ_BODY""]","[""DOZ_BODY_00002434""]","[""15min""]","[""DOZ_BODY""]","[""ASIA_CME_L_00002859""]","[""ASIA_CME_LOW""]",DOZ_BODY_00002434,DOZ_BODY,15min,2016-02-12T05:00:00+00:00,2016-02-12T06:15:00+00:00,ASIA_CME,ASIA_CME,8.683333333333334,7.433333333333334,7.483333333333333,29.73333333333333,4-12h,ASIA_CME_L_00002859,ASIA_CME_LOW,SESSION,2016-02-12T07:59:00+00:00,2016-02-12T08:00:00+00:00,ASIA_CME,LONDON,NY_AM,NY_AM,NY_AM,1233.8315,1232.2229171074546,1.608582892545428,3,S10_C6,sensitivity,0.1,6.0,eaa11559a0aafc9f45e81aec5a75b77ae23f43dc74bdb4873efa1ae78974108b,e323b6b4eb654c16dda1a68559b1e52d4f5cea31,6efa3789458a6584054fb3ee923dfccca2e15e9d,2.5,1237.8529572313637,586923,2016-02-12T14:03:00+00:00,NY_AM,1237.8529572313637,2.5000000000000706,2.462700088209354,TP,False,0
4c65a14883bfd4cc53d13b81,2016,STACK_00107887,DOZ_BODY_00002764,2016-04-05,2016-04-05,662457,662457,662458,2016-04-05T00:57:00+00:00,2016-04-05T00:57:00+00:00,2016-04-05T00:58:00+00:00,SHORT,1219.0410000000002,1219.2495,1219.14525,2,"[""DOZ_BODY_00002764"",""NY_PM_H_00003212""]","[""DISPLACEMENT_ORIGIN"", ""OBJECTIVE_LIQUIDITY""]","[""DOZ_BODY"", ""NY_PM_HIGH""]","[""DOZ_BODY_00002764""]","[""15min""]","[""DOZ_BODY""]","[""NY_PM_H_00003212""]","[""NY_PM_HIGH""]",DOZ_BODY_00002764,DOZ_BODY,15min,2016-04-04T16:15:00+00:00,2016-04-04T16:30:00+00:00,NY_PM,NY_PM,8.7,8.45,8.466666666666667,33.8,4-12h,NY_PM_H_00003212,NY_PM_HIGH,SESSION,2016-04-04T19:59:00+00:00,2016-04-04T20:00:00+00:00,NY_PM,TRANSITION,ASIA_CME,ASIA_CME,ASIA_CME,1218.8795000000002,1219.4495,0.569999999999709,1,S10_C6,sensitivity,0.1,6.0,eaa11559a0aafc9f45e81aec5a75b77ae23f43dc74bdb4873efa1ae78974108b,e323b6b4eb654c16dda1a68559b1e52d4f5cea31,6efa3789458a6584054fb3ee923dfccca2e15e9d,2.5,1217.454500000001,662460,2016-04-05T01:00:00+00:00,ASIA_CME,1219.4495,-1.0,-1.105263157894791,SL,False,0
b96ae42af472c47cfb6b285f,2016,STACK_00109917,DOZ_BODY_00002821,2016-04-13,2016-04-13,674578,674578,674579,2016-04-13T10:58:00+00:00,2016-04-13T10:58:00+00:00,2016-04-13T10:59:00+00:00,LONG,1239.595,1240.3405,1239.96775,7,"[""ASIA_CME_L_00003257"",""DOZ_BASE_00002822"",""DOZ_BODY_00002821"",""DOZ_LAST_00002820"",""DOZ_LAST_00006246"",""DOZ_LAST_00008022"",""PDL_00000663""]","[""DISPLACEMENT_ORIGIN"", ""OBJECTIVE_LIQUIDITY""]","[""ASIA_CME_LOW"", ""DOZ_BASE"", ""DOZ_BODY"", ""DOZ_LAST"", ""PDL""]","[""DOZ_BASE_00002822"",""DOZ_BODY_00002821"",""DOZ_LAST_00002820"",""DOZ_LAST_00006246"",""DOZ_LAST_00008022""]","[""15min"",""1h"",""30min""]","[""DOZ_BASE"",""DOZ_BODY"",""DOZ_LAST""]","[""ASIA_CME_L_00003257"",""PDL_00000663""]","[""ASIA_CME_LOW"",""PDL""]",DOZ_BODY_00002821,DOZ_BODY,15min,2016-04-08T21:00:00+00:00,2016-04-10T22:15:00+00:00,TRANSITION,ASIA_CME,109.96666666666668,60.71666666666667,60.73333333333333,242.86666666666667,1-3d,ASIA_CME_L_00003257,ASIA_CME_LOW,SESSION,2016-04-11T06:59:00+00:00,2016-04-11T07:00:00+00:00,ASIA_CME,LONDON,LONDON,LONDON,LONDON,1240.576,1239.3530896790178,1.222910320982237,1,S10_C6,sensitivity,0.1,6.0,eaa11559a0aafc9f45e81aec5a75b77ae23f43dc74bdb4873efa1ae78974108b,e323b6b4eb654c16dda1a68559b1e52d4f5cea31,6efa3789458a6584054fb3ee923dfccca2e15e9d,2.5,1243.6332758024555,674647,2016-04-13T12:07:00+00:00,NY_AM,1243.6332758024555,2.499999999999907,2.450936713043748,TP,False,0
