sample,entry_model,target_r,trades,tp_pct,sl_pct,time_pct,ambiguous_same_bar_pct,avg_gross_R,pf_gross,avg_net_R_legacy22,pf_net_legacy22,avg_net_R_cost1_5x,pf_net_cost1_5x,median_risk_price,median_entry_delay_minutes,median_legacy_commission_R
DISPLACEMENT_ORIGIN_ONLY,TOUCH_NEXT_OPEN,0.5,1285,57.50972762645914,28.171206225680933,14.319066147859921,1.634241245136187,-0.03252329699556212,0.900283890191581,-0.07901659726658694,0.7721594523826583,-0.10226324740209936,0.7136847668754225,7.171999999998661,1.0,0.030674846625772596
DISPLACEMENT_ORIGIN_ONLY,TOUCH_NEXT_OPEN,1.0,1285,37.27626459143969,36.18677042801556,26.53696498054475,0.933852140077821,0.0024352868452268916,1.0058575754286476,-0.04405801342579794,0.9002238610180021,-0.06730466356131036,0.8519315180086832,7.171999999998661,1.0,0.030674846625772596
DISPLACEMENT_ORIGIN_ONLY,TOUCH_NEXT_OPEN,1.5,1285,22.957198443579767,41.245136186770424,35.797665369649806,0.622568093385214,-0.019584662273744228,0.9582688398264384,-0.06607796254476905,0.867396491207604,-0.08932461268028148,0.8258444655509368,7.171999999998661,1.0,0.030674846625772596
DISPLACEMENT_ORIGIN_ONLY,TOUCH_NEXT_OPEN,2.0,1285,15.330739299610896,43.65758754863813,41.01167315175097,0.5447470817120622,-0.029189282510953117,0.9410165932096007,-0.07568258278197797,0.8559421649083649,-0.09892923291749037,0.8170325156899839,7.171999999998661,1.0,0.030674846625772596
DISPLACEMENT_ORIGIN_ONLY,TOUCH_NEXT_OPEN,2.5,1285,10.038910505836576,44.66926070038911,45.29182879377432,0.5447470817120622,-0.03931393290856023,0.9222344262825243,-0.08580723317958508,0.840319495780315,-0.10905388331509748,0.8029262734890255,7.171999999998661,1.0,0.030674846625772596
DISPLACEMENT_ORIGIN_ONLY,TOUCH_NEXT_OPEN,3.0,1285,7.937743190661478,45.05836575875487,47.003891050583654,0.311284046692607,-0.022730869723295848,0.9553889317104752,-0.06922416999432068,0.8722390119626939,-0.09247082012983311,0.834298560091532,7.171999999998661,1.0,0.030674846625772596
DOZ_OBJECTIVE_ONLY,CLEAN_REJECTION,0.5,17,70.58823529411765,29.411764705882355,0.0,0.0,0.05882352941176371,1.1999999999999966,0.013798276776526185,1.0448500598264727,-0.008714349541092573,0.9722844888068591,4.838161143384696,2.0,0.04547182152062255
DOZ_OBJECTIVE_ONLY,CLEAN_REJECTION,1.0,17,58.82352941176471,41.17647058823529,0.0,0.0,0.17647058823529413,1.4285714285714286,0.1314453356000566,1.3045650733293739,0.10893270928243787,1.246736965723998,4.838161143384696,2.0,0.04547182152062255
DOZ_OBJECTIVE_ONLY,CLEAN_REJECTION,1.5,17,52.94117647058824,47.05882352941176,0.0,0.0,0.32352941176471006,1.6875000000000089,0.2785041591294725,1.564423813220218,0.2559915328118538,1.507062273456064,4.838161143384696,2.0,0.04547182152062255
DOZ_OBJECTIVE_ONLY,CLEAN_REJECTION,2.0,17,23.52941176470588,52.94117647058824,23.52941176470588,0.0,0.1161553655619817,1.2123381966737317,0.07113011292674419,1.1235744194441426,0.04861748660912541,1.0824174365972783,4.838161143384696,2.0,0.04547182152062255
DOZ_OBJECTIVE_ONLY,CLEAN_REJECTION,2.5,17,17.647058823529413,52.94117647058824,29.411764705882355,0.0,0.2043403831587807,1.3735451070867828,0.15931513052354315,1.2767783425760937,0.13680250420592438,1.231910625232207,4.838161143384696,2.0,0.04547182152062255
DOZ_OBJECTIVE_ONLY,CLEAN_REJECTION,3.0,17,17.647058823529413,52.94117647058824,29.411764705882355,0.0,0.2925756772764294,1.534843925658537,0.2475504246411918,1.4300696111602034,0.2250377983235731,1.3814890437352023,4.838161143384696,2.0,0.04547182152062255
