timestamp_utc,open,high,low,close,volume
2026-08-20T15:32:00Z,4528.53,4529.12,4525.745,4528.855,
2026-08-20T15:33:00Z,4528.855,4529.165,4523.84,4524.5,
2026-08-20T15:34:00Z,4524.5,4525.43,4522.925,4523.98,
2026-08-20T15:35:00Z,4523.98,4526.865,4522.215,4522.215,
2026-08-20T15:36:00Z,4522.215,4523.53,4520.33,4523.215,
2026-08-20T15:37:00Z,4523.215,4523.97,4522.095,4522.54,
2026-08-20T15:38:00Z,4522.54,4524.98,4520.375,4521.02,
2026-08-20T15:39:00Z,4521.02,4521.225,4517.58,4518.685,
2026-08-20T15:40:00Z,4518.685,4519.66,4516.97,4517.48,
2026-08-20T15:41:00Z,4517.48,4517.69,4514.17,4515.195,
2026-08-20T15:42:00Z,4515.195,4519.605,4515.195,4518.285,
2026-08-20T15:43:00Z,4518.285,4518.44,4509.9,4511.495,
2026-08-20T15:44:00Z,4511.495,4513.865,4511.12,4511.615,
2026-08-20T15:45:00Z,4511.615,4516.95,4511.015,4516.12,
2026-08-20T15:46:00Z,4516.12,4519.215,4514.26,4518.48,
2026-08-20T15:47:00Z,4518.48,4519.57,4517.315,4519.16,
2026-08-20T15:48:00Z,4519.16,4521.17,4519.04,4519.68,
2026-08-20T15:49:00Z,4519.68,4521.475,4519.11,4520.34,
2026-08-20T15:50:00Z,4520.34,4521.595,4518.205,4519.1,
2026-08-20T15:51:00Z,4519.1,4519.595,4517.62,4519.05,
2026-08-20T15:52:00Z,4519.05,4519.835,4515.785,4515.985,
2026-08-20T15:53:00Z,4515.985,4518.125,4515.815,4518.125,
2026-08-20T15:54:00Z,4518.125,4520.355,4517.555,4518.995,
2026-08-20T15:55:00Z,4518.995,4520.2,4517.7,4519.49,
2026-08-20T15:56:00Z,4519.49,4521.3,4519.49,4521.3,
2026-08-20T15:57:00Z,4521.3,4523.145,4520.235,4522.99,
2026-08-20T15:58:00Z,4522.99,4523.81,4522.095,4523.59,
2026-08-20T15:59:00Z,4523.59,4524.17,4521.52,4521.7,
2026-08-20T16:00:00Z,4521.7,4523.72,4521.53,4523.515,
2026-08-20T16:01:00Z,4523.515,4524.71,4522.795,4524.36,
2026-08-20T16:02:00Z,4524.36,4524.86,4523.79,4524.13,
2026-08-20T16:03:00Z,4524.13,4524.345,4521.03,4522.825,
2026-08-20T16:04:00Z,4522.825,4522.89,4519.445,4519.785,
2026-08-20T16:05:00Z,4519.785,4522.175,4519.09,4519.93,
2026-08-20T16:06:00Z,4519.93,4521.45,4518.865,4521.305,
2026-08-20T16:07:00Z,4521.305,4521.305,4519.275,4519.845,
2026-08-20T16:08:00Z,4519.845,4520.86,4519.275,4520.39,
2026-08-20T16:09:00Z,4520.39,4520.58,4519.27,4520.1,
2026-08-20T16:10:00Z,4520.1,4520.43,4518.905,4519.385,
2026-08-20T16:11:00Z,4519.385,4519.605,4516.17,4516.17,
2026-08-20T16:12:00Z,4516.17,4516.315,4513.265,4514.425,
2026-08-20T16:13:00Z,4514.425,4514.76,4512.43,4512.775,
2026-08-20T16:14:00Z,4512.775,4512.945,4510.465,4511.36,
2026-08-20T16:15:00Z,4511.36,4511.36,4508.695,4509.03,
2026-08-20T16:16:00Z,4509.03,4510.115,4508.725,4509.405,
2026-08-20T16:17:00Z,4509.405,4511.53,4509.08,4510.54,
2026-08-20T16:18:00Z,4510.54,4511.385,4509.235,4511.23,
2026-08-20T16:19:00Z,4511.23,4513.26,4511.105,4512.13,
2026-08-20T16:20:00Z,4512.13,4512.72,4511.23,4511.89,
2026-08-20T16:21:00Z,4511.89,4511.94,4510.215,4510.94,
2026-08-20T16:22:00Z,4510.94,4512.515,4509.435,4511.7,
2026-08-20T16:23:00Z,4511.7,4512.11,4509.39,4509.975,
2026-08-20T16:24:00Z,4509.975,4513.055,4509.955,4511.895,
2026-08-20T16:25:00Z,4511.895,4511.935,4509.575,4509.705,
2026-08-20T16:26:00Z,4509.705,4509.72,4507.93,4508.69,
2026-08-20T16:27:00Z,4508.69,4508.975,4505.65,4505.82,
2026-08-20T16:28:00Z,4505.82,4508.785,4505.59,4508.49,
2026-08-20T16:29:00Z,4508.49,4509.585,4507.72,4509.355,
2026-08-20T16:30:00Z,4509.355,4509.7,4506.335,4507.41,
2026-08-20T16:31:00Z,4507.41,4507.845,4505.38,4505.59,
2026-08-20T16:32:00Z,4505.59,4505.86,4502.89,4504.73,
2026-08-20T16:33:00Z,4504.73,4507.815,4504.615,4507.25,
2026-08-20T16:34:00Z,4507.25,4509.885,4507.12,4509.355,
2026-08-20T16:35:00Z,4509.355,4511.185,4508.6,4510.83,
2026-08-20T16:36:00Z,4510.83,4512.825,4510.585,4511.74,
2026-08-20T16:37:00Z,4511.74,4511.74,4509.555,4509.565,
2026-08-20T16:38:00Z,4509.565,4509.565,4507.575,4508.905,
2026-08-20T16:39:00Z,4508.905,4509.0,4507.185,4507.37,
2026-08-20T16:40:00Z,4507.37,4509.89,4507.185,4509.535,
2026-08-20T16:41:00Z,4509.535,4510.37,4509.24,4509.395,
2026-08-20T16:42:00Z,4509.395,4510.045,4507.785,4507.785,
2026-08-20T16:43:00Z,4507.785,4508.86,4507.585,4508.56,
2026-08-20T16:44:00Z,4508.56,4509.61,4508.07,4509.305,
2026-08-20T16:45:00Z,4509.305,4510.04,4507.475,4508.795,
2026-08-20T16:46:00Z,4508.795,4512.37,4508.795,4512.26,
2026-08-20T16:47:00Z,4512.26,4512.57,4510.97,4511.73,
2026-08-20T16:48:00Z,4511.73,4512.18,4510.485,4511.87,
2026-08-20T16:49:00Z,4511.87,4512.315,4511.385,4512.025,
2026-08-20T16:50:00Z,4512.025,4513.76,4511.55,4511.695,
2026-08-20T16:51:00Z,4511.695,4512.25,4511.09,4511.305,
2026-08-20T16:52:00Z,4511.305,4511.895,4509.955,4510.28,
2026-08-20T16:53:00Z,4510.28,4510.735,4508.845,4510.65,
2026-08-20T16:54:00Z,4510.65,4510.84,4509.57,4509.58,
2026-08-20T16:55:00Z,4509.58,4510.21,4508.93,4509.985,
2026-08-20T16:56:00Z,4509.985,4510.17,4509.14,4509.455,
2026-08-20T16:57:00Z,4509.455,4511.2,4508.88,4510.07,
2026-08-20T16:58:00Z,4510.07,4511.055,4509.38,4509.38,
2026-08-20T16:59:00Z,4509.38,4510.175,4508.03,4510.085,
2026-08-20T17:00:00Z,4510.085,4512.25,4509.99,4512.095,
2026-08-20T17:01:00Z,4512.095,4512.735,4511.7,4512.165,
2026-08-20T17:02:00Z,4512.165,4513.68,4510.975,4511.14,
2026-08-20T17:03:00Z,4511.14,4512.45,4510.815,4511.56,
2026-08-20T17:04:00Z,4511.56,4512.095,4511.18,4511.645,
2026-08-20T17:05:00Z,4511.645,4511.9,4510.645,4511.345,
2026-08-20T17:06:00Z,4511.345,4511.77,4510.24,4510.47,
2026-08-20T17:07:00Z,4510.47,4511.45,4509.83,4510.855,
2026-08-20T17:08:00Z,4510.855,4511.01,4507.855,4508.845,
2026-08-20T17:09:00Z,4508.845,4510.665,4508.82,4510.08,
2026-08-20T17:10:00Z,4510.08,4510.425,4509.53,4509.62,
2026-08-20T17:11:00Z,4509.62,4509.64,4507.905,4508.835,
2026-08-20T17:12:00Z,4508.835,4509.29,4508.52,4509.02,
2026-08-20T17:13:00Z,4509.02,4509.64,4508.45,4508.45,
2026-08-20T17:14:00Z,4508.45,4510.71,4507.925,4509.535,
2026-08-20T17:15:00Z,4509.535,4509.545,4508.195,4508.2,
2026-08-20T17:16:00Z,4508.2,4510.925,4507.98,4510.885,
2026-08-20T17:17:00Z,4510.885,4511.485,4510.37,4511.175,
2026-08-20T17:18:00Z,4511.175,4511.355,4510.225,4510.43,
2026-08-20T17:19:00Z,4510.43,4510.765,4508.4,4508.9,
2026-08-20T17:20:00Z,4508.9,4510.725,4508.475,4510.62,
2026-08-20T17:21:00Z,4510.62,4512.23,4510.62,4511.755,
2026-08-20T17:22:00Z,4511.755,4514.26,4511.38,4512.435,
2026-08-20T17:23:00Z,4512.435,4512.765,4511.96,4512.32,
2026-08-20T17:24:00Z,4512.32,4512.42,4510.425,4511.31,
2026-08-20T17:25:00Z,4511.31,4512.04,4510.815,4511.485,
2026-08-20T17:26:00Z,4511.485,4513.33,4511.215,4512.79,
2026-08-20T17:27:00Z,4512.79,4513.185,4509.435,4510.34,
2026-08-20T17:28:00Z,4510.34,4512.085,4510.335,4512.02,
2026-08-20T17:29:00Z,4512.02,4516.645,4512.02,4512.99,
2026-08-20T17:30:00Z,4512.99,4513.59,4510.985,4511.05,
2026-08-20T17:31:00Z,4511.05,4516.52,4511.05,4516.34,
2026-08-20T17:32:00Z,4516.34,4516.78,4515.75,4516.295,
2026-08-20T17:33:00Z,4516.295,4517.765,4516.145,4516.235,
2026-08-20T17:34:00Z,4516.235,4518.515,4516.2,4518.315,
2026-08-20T17:35:00Z,4518.315,4518.79,4516.875,4516.875,
2026-08-20T17:36:00Z,4516.875,4517.145,4516.255,4517.015,
2026-08-20T17:37:00Z,4517.015,4517.28,4516.485,4516.82,
2026-08-20T17:38:00Z,4516.82,4517.525,4516.14,4517.41,
2026-08-20T17:39:00Z,4517.41,4517.85,4516.765,4516.82,
2026-08-20T17:40:00Z,4516.82,4518.09,4516.205,4516.9,
2026-08-20T17:41:00Z,4516.9,4517.505,4516.69,4516.7,
2026-08-20T17:42:00Z,4516.7,4517.835,4516.455,4517.085,
2026-08-20T17:43:00Z,4517.085,4518.0,4516.955,4517.885,
2026-08-20T17:44:00Z,4517.885,4518.43,4517.745,4518.33,
2026-08-20T17:45:00Z,4518.33,4518.375,4517.38,4518.25,
2026-08-20T17:46:00Z,4518.25,4519.69,4517.825,4519.465,
2026-08-20T17:47:00Z,4519.465,4520.335,4519.065,4519.415,
2026-08-20T17:48:00Z,4519.415,4520.375,4519.415,4519.74,
2026-08-20T17:49:00Z,4519.74,4519.76,4518.75,4519.35,
2026-08-20T17:50:00Z,4519.35,4520.19,4519.095,4519.395,
2026-08-20T17:51:00Z,4519.395,4519.595,4518.54,4518.57,
2026-08-20T17:52:00Z,4518.57,4518.77,4518.135,4518.25,
2026-08-20T17:53:00Z,4518.25,4518.5,4517.245,4517.845,
2026-08-20T17:54:00Z,4517.845,4518.84,4517.57,4518.77,
2026-08-20T17:55:00Z,4518.77,4519.09,4518.105,4518.795,
2026-08-20T17:56:00Z,4518.795,4519.315,4518.495,4519.135,
2026-08-20T17:57:00Z,4519.135,4519.975,4518.92,4519.945,
2026-08-20T17:58:00Z,4519.945,4520.585,4519.37,4519.6,
2026-08-20T17:59:00Z,4519.6,4520.355,4519.23,4520.0,
2026-08-20T18:00:00Z,4520.0,4521.13,4519.725,4520.98,
2026-08-20T18:01:00Z,4520.98,4520.98,4518.33,4519.545,
2026-08-20T18:02:00Z,4519.545,4520.71,4519.53,4520.51,
2026-08-20T18:03:00Z,4520.51,4522.3,4520.51,4522.235,
2026-08-20T18:04:00Z,4522.235,4522.405,4520.94,4521.845,
2026-08-20T18:05:00Z,4521.845,4522.5,4520.58,4521.155,
2026-08-20T18:06:00Z,4521.155,4521.57,4519.39,4519.49,
2026-08-20T18:07:00Z,4519.49,4519.61,4516.845,4517.32,
2026-08-20T18:08:00Z,4517.32,4517.43,4514.945,4515.825,
2026-08-20T18:09:00Z,4515.825,4516.795,4515.69,4516.725,
2026-08-20T18:10:00Z,4516.725,4516.735,4514.23,4514.4,
2026-08-20T18:11:00Z,4514.4,4514.515,4512.735,4513.065,
2026-08-20T18:12:00Z,4513.065,4513.4,4509.62,4510.08,
2026-08-20T18:13:00Z,4510.08,4511.43,4510.05,4510.575,
2026-08-20T18:14:00Z,4510.575,4511.45,4510.245,4510.79,
2026-08-20T18:15:00Z,4510.79,4512.125,4510.415,4511.475,
2026-08-20T18:16:00Z,4511.475,4512.135,4508.48,4509.26,
2026-08-20T18:17:00Z,4509.26,4510.875,4509.095,4509.995,
2026-08-20T18:18:00Z,4509.995,4513.79,4508.935,4513.335,
2026-08-20T18:19:00Z,4513.335,4516.355,4513.335,4515.96,
2026-08-20T18:20:00Z,4515.96,4516.14,4515.08,4515.72,
2026-08-20T18:21:00Z,4515.72,4516.92,4515.525,4516.68,
2026-08-20T18:22:00Z,4516.68,4518.215,4516.63,4517.335,
2026-08-20T18:23:00Z,4517.335,4517.37,4515.72,4515.985,
2026-08-20T18:24:00Z,4515.985,4517.005,4515.86,4516.51,
2026-08-20T18:25:00Z,4516.51,4518.47,4516.51,4518.08,
2026-08-20T18:26:00Z,4518.08,4519.28,4518.035,4518.935,
2026-08-20T18:27:00Z,4518.935,4519.715,4518.815,4519.685,
2026-08-20T18:28:00Z,4519.685,4519.685,4518.285,4518.73,
2026-08-20T18:29:00Z,4518.73,4520.29,4518.73,4519.11,
2026-08-20T18:30:00Z,4519.11,4521.185,4518.59,4521.165,
2026-08-20T18:31:00Z,4521.165,4521.49,4520.23,4520.46,
2026-08-20T18:32:00Z,4520.46,4521.19,4520.21,4520.995,
2026-08-20T18:33:00Z,4520.995,4520.995,4519.64,4519.695,
2026-08-20T18:34:00Z,4519.695,4520.385,4519.165,4519.54,
2026-08-20T18:35:00Z,4519.54,4520.65,4518.98,4519.905,
2026-08-20T18:36:00Z,4519.905,4522.36,4519.54,4522.15,
2026-08-20T18:37:00Z,4522.15,4522.975,4521.99,4522.975,
2026-08-20T18:38:00Z,4522.975,4523.58,4521.81,4522.015,
2026-08-20T18:39:00Z,4522.015,4522.195,4520.64,4521.285,
2026-08-20T18:40:00Z,4521.285,4521.455,4520.425,4521.455,
2026-08-20T18:41:00Z,4521.455,4521.655,4521.14,4521.27,
2026-08-20T18:42:00Z,4521.27,4522.065,4521.1,4521.75,
2026-08-20T18:43:00Z,4521.75,4521.82,4520.12,4521.045,
2026-08-20T18:44:00Z,4521.045,4521.215,4519.925,4520.265,
2026-08-20T18:45:00Z,4520.265,4520.79,4519.17,4519.27,
2026-08-20T18:46:00Z,4519.27,4519.33,4518.085,4518.895,
2026-08-20T18:47:00Z,4518.895,4519.35,4518.38,4519.31,
2026-08-20T18:48:00Z,4519.31,4520.16,4518.875,4520.16,
2026-08-20T18:49:00Z,4520.16,4521.605,4519.885,4521.525,
2026-08-20T18:50:00Z,4521.525,4522.61,4521.095,4522.51,
2026-08-20T18:51:00Z,4522.51,4524.73,4522.47,4522.795,
2026-08-20T18:52:00Z,4522.795,4525.395,4522.795,4524.215,
2026-08-20T18:53:00Z,4524.215,4524.37,4523.56,4523.98,
2026-08-20T18:54:00Z,4523.98,4524.78,4523.52,4524.7,
2026-08-20T18:55:00Z,4524.7,4525.015,4523.46,4523.625,
2026-08-20T18:56:00Z,4523.625,4524.435,4523.515,4523.935,
2026-08-20T18:57:00Z,4523.935,4524.2,4523.555,4523.955,
2026-08-20T18:58:00Z,4523.955,4523.965,4521.85,4522.125,
2026-08-20T18:59:00Z,4522.125,4522.52,4521.395,4522.125,
2026-08-20T19:00:00Z,4522.125,4522.15,4518.26,4521.35,
2026-08-20T19:01:00Z,4521.35,4522.11,4521.205,4521.27,
2026-08-20T19:02:00Z,4521.27,4521.38,4520.515,4521.31,
2026-08-20T19:03:00Z,4521.31,4522.595,4521.05,4522.04,
2026-08-20T19:04:00Z,4522.04,4522.25,4520.655,4521.7,
2026-08-20T19:05:00Z,4521.7,4522.255,4521.425,4522.03,
2026-08-20T19:06:00Z,4522.03,4523.245,4521.72,4523.205,
2026-08-20T19:07:00Z,4523.205,4524.345,4523.205,4524.05,
2026-08-20T19:08:00Z,4524.05,4525.645,4523.755,4525.17,
2026-08-20T19:09:00Z,4525.17,4526.28,4525.025,4526.145,
2026-08-20T19:10:00Z,4526.145,4526.47,4524.33,4524.92,
2026-08-20T19:11:00Z,4524.92,4525.035,4524.55,4524.85,
2026-08-20T19:12:00Z,4524.85,4526.23,4524.85,4526.23,
2026-08-20T19:13:00Z,4526.23,4528.11,4526.19,4528.0,
2026-08-20T19:14:00Z,4528.0,4528.195,4527.52,4527.72,
2026-08-20T19:15:00Z,4527.72,4528.555,4527.71,4528.29,
2026-08-20T19:16:00Z,4528.29,4529.49,4528.2,4528.78,
2026-08-20T19:17:00Z,4528.78,4528.89,4527.55,4527.805,
2026-08-20T19:18:00Z,4527.805,4528.38,4527.38,4527.39,
2026-08-20T19:19:00Z,4527.39,4527.39,4525.665,4525.895,
2026-08-20T19:20:00Z,4525.895,4526.82,4525.14,4525.295,
2026-08-20T19:21:00Z,4525.295,4525.36,4523.875,4524.505,
2026-08-20T19:22:00Z,4524.505,4526.135,4524.45,4525.965,
2026-08-20T19:23:00Z,4525.965,4528.12,4525.955,4528.115,
2026-08-20T19:24:00Z,4528.115,4528.2,4527.085,4527.215,
2026-08-20T19:25:00Z,4527.215,4527.79,4526.735,4527.07,
2026-08-20T19:26:00Z,4527.07,4527.73,4525.68,4525.755,
2026-08-20T19:27:00Z,4525.755,4525.9,4524.67,4525.34,
2026-08-20T19:28:00Z,4525.34,4525.54,4523.7,4524.05,
2026-08-20T19:29:00Z,4524.05,4524.26,4522.78,4522.89,
2026-08-20T19:30:00Z,4522.89,4524.065,4522.14,4523.555,
2026-08-20T19:31:00Z,4523.555,4523.995,4522.885,4523.635,
2026-08-20T19:32:00Z,4523.635,4524.635,4523.06,4524.56,
2026-08-20T19:33:00Z,4524.56,4524.65,4523.67,4524.075,
2026-08-20T19:34:00Z,4524.075,4524.51,4523.495,4524.09,
2026-08-20T19:35:00Z,4524.09,4524.57,4523.235,4524.57,
2026-08-20T19:36:00Z,4524.57,4525.93,4523.79,4525.43,
2026-08-20T19:37:00Z,4525.43,4527.355,4525.005,4527.255,
2026-08-20T19:38:00Z,4527.255,4529.73,4527.255,4528.185,
2026-08-20T19:39:00Z,4528.185,4529.28,4527.97,4529.1,
2026-08-20T19:40:00Z,4529.1,4529.14,4527.875,4528.12,
2026-08-20T19:41:00Z,4528.12,4528.155,4527.385,4528.04,
2026-08-20T19:42:00Z,4528.04,4528.28,4526.54,4526.54,
2026-08-20T19:43:00Z,4526.54,4528.7,4526.425,4527.11,
2026-08-20T19:44:00Z,4527.11,4528.045,4526.35,4526.425,
2026-08-20T19:45:00Z,4526.425,4527.835,4525.15,4527.835,
2026-08-20T19:46:00Z,4527.835,4528.515,4526.125,4526.15,
2026-08-20T19:47:00Z,4526.15,4526.79,4525.05,4525.89,
2026-08-20T19:48:00Z,4525.89,4528.595,4525.785,4528.54,
2026-08-20T19:49:00Z,4528.54,4530.45,4528.53,4528.91,
2026-08-20T19:50:00Z,4528.91,4531.245,4528.705,4531.035,
2026-08-20T19:51:00Z,4531.035,4531.5,4528.685,4528.705,
2026-08-20T19:52:00Z,4528.705,4529.9,4528.165,4529.68,
2026-08-20T19:53:00Z,4529.68,4531.82,4529.18,4531.52,
2026-08-20T19:54:00Z,4531.52,4532.28,4530.97,4531.105,
2026-08-20T19:55:00Z,4531.105,4531.56,4530.585,4531.375,
2026-08-20T19:56:00Z,4531.375,4531.685,4528.32,4529.145,
2026-08-20T19:57:00Z,4529.145,4529.145,4527.235,4528.57,
2026-08-20T19:58:00Z,4528.57,4529.1,4527.925,4527.925,
2026-08-20T19:59:00Z,4527.925,4528.935,4527.12,4528.795,
2026-08-20T20:00:00Z,4528.795,4529.085,4528.135,4528.665,
2026-08-20T20:01:00Z,4528.665,4529.09,4526.535,4526.54,
2026-08-20T20:02:00Z,4526.54,4527.105,4526.055,4526.97,
2026-08-20T20:03:00Z,4526.97,4528.125,4526.97,4527.905,
2026-08-20T20:04:00Z,4527.905,4528.43,4527.105,4527.165,
2026-08-20T20:05:00Z,4527.165,4527.81,4526.985,4527.065,
2026-08-20T20:06:00Z,4527.065,4527.165,4525.895,4526.245,
2026-08-20T20:07:00Z,4526.245,4526.25,4525.2,4525.27,
2026-08-20T20:08:00Z,4525.27,4525.295,4522.75,4523.14,
2026-08-20T20:09:00Z,4523.14,4523.645,4523.005,4523.005,
2026-08-20T20:10:00Z,4523.005,4524.535,4523.005,4524.345,
2026-08-20T20:11:00Z,4524.345,4524.85,4524.325,4524.54,
2026-08-20T20:12:00Z,4524.54,4524.965,4524.04,4524.965,
2026-08-20T20:13:00Z,4524.965,4525.06,4522.525,4522.76,
2026-08-20T20:14:00Z,4522.76,4523.245,4522.58,4522.58,
2026-08-20T20:15:00Z,4522.58,4522.94,4521.79,4522.02,
2026-08-20T20:16:00Z,4522.02,4522.51,4521.755,4521.755,
2026-08-20T20:17:00Z,4521.755,4521.915,4521.06,4521.565,
2026-08-20T20:18:00Z,4521.565,4522.205,4521.375,4522.175,
2026-08-20T20:19:00Z,4522.175,4522.185,4521.5,4522.045,
2026-08-20T20:20:00Z,4522.045,4522.185,4521.875,4521.99,
2026-08-20T20:21:00Z,4521.99,4521.99,4521.815,4521.915,
2026-08-20T20:22:00Z,4521.915,4522.06,4521.2,4521.385,
2026-08-20T20:23:00Z,4521.385,4521.925,4520.92,4521.5,
2026-08-20T20:24:00Z,4521.5,4522.375,4521.1,4521.415,
2026-08-20T20:25:00Z,4521.415,4521.765,4520.715,4521.005,
2026-08-20T20:26:00Z,4521.005,4521.1,4520.54,4520.54,
2026-08-20T20:27:00Z,4520.54,4521.7,4520.52,4521.485,
2026-08-20T20:28:00Z,4521.485,4521.715,4521.03,4521.21,
2026-08-20T20:29:00Z,4521.21,4521.975,4520.76,4520.895,
2026-08-20T20:30:00Z,4520.895,4521.07,4520.25,4520.725,
2026-08-20T20:31:00Z,4520.725,4520.915,4519.29,4520.095,
2026-08-20T20:32:00Z,4520.095,4520.095,4519.345,4519.385,
2026-08-20T20:33:00Z,4519.385,4519.395,4518.305,4518.445,
2026-08-20T20:34:00Z,4518.445,4518.515,4516.885,4518.05,
2026-08-20T20:35:00Z,4518.05,4518.555,4517.54,4517.725,
2026-08-20T20:36:00Z,4517.725,4518.24,4517.4,4517.63,
2026-08-20T20:37:00Z,4517.63,4518.19,4517.63,4518.01,
2026-08-20T20:38:00Z,4518.01,4518.745,4517.855,4518.09,
2026-08-20T20:39:00Z,4518.09,4518.145,4517.5,4518.105,
2026-08-20T20:40:00Z,4518.105,4518.76,4517.905,4518.46,
2026-08-20T20:41:00Z,4518.46,4518.615,4518.32,4518.4,
2026-08-20T20:42:00Z,4518.4,4518.64,4518.01,4518.335,
2026-08-20T20:43:00Z,4518.335,4518.91,4518.21,4518.91,
2026-08-20T20:44:00Z,4518.91,4518.92,4518.185,4518.26,
2026-08-20T20:45:00Z,4518.26,4518.77,4518.26,4518.58,
2026-08-20T20:46:00Z,4518.58,4519.085,4518.58,4518.955,
2026-08-20T20:47:00Z,4518.955,4519.08,4518.4,4518.49,
2026-08-20T20:48:00Z,4518.49,4518.49,4518.105,4518.15,
2026-08-20T20:49:00Z,4518.15,4518.705,4518.055,4518.68,
2026-08-20T20:50:00Z,4518.68,4519.19,4518.285,4518.905,
2026-08-20T20:51:00Z,4518.905,4520.955,4518.685,4520.955,
2026-08-20T20:52:00Z,4520.955,4521.24,4520.24,4521.235,
2026-08-20T20:53:00Z,4521.235,4521.25,4520.695,4520.705,
2026-08-20T20:54:00Z,4520.705,4520.86,4519.38,4519.815,
2026-08-20T20:55:00Z,4519.815,4520.38,4519.035,4519.505,
2026-08-20T20:56:00Z,4519.505,4520.07,4519.225,4519.245,
2026-08-20T20:57:00Z,4519.245,4519.485,4518.975,4519.03,
2026-08-20T20:58:00Z,4519.03,4519.525,4518.905,4519.34,
2026-08-20T20:59:00Z,4519.34,4519.34,4518.89,4519.05,
2026-08-20T22:00:00Z,4519.05,4521.75,4519.05,4520.96,
2026-08-20T22:01:00Z,4520.96,4521.305,4519.88,4520.48,
2026-08-20T22:02:00Z,4520.48,4520.485,4520.1,4520.125,
2026-08-20T22:03:00Z,4520.125,4520.53,4519.84,4520.09,
2026-08-20T22:04:00Z,4520.09,4520.81,4519.45,4519.675,
2026-08-20T22:05:00Z,4519.675,4520.885,4519.675,4520.885,
2026-08-20T22:06:00Z,4520.885,4521.0,4520.535,4520.625,
2026-08-20T22:07:00Z,4520.625,4520.735,4519.77,4520.025,
2026-08-20T22:08:00Z,4520.025,4520.025,4519.755,4519.795,
2026-08-20T22:09:00Z,4519.795,4519.86,4518.39,4518.42,
2026-08-20T22:10:00Z,4518.42,4518.47,4517.16,4517.535,
2026-08-20T22:11:00Z,4517.535,4519.7,4517.485,4519.61,
2026-08-20T22:12:00Z,4519.61,4519.71,4518.355,4518.425,
2026-08-20T22:13:00Z,4518.425,4518.89,4518.285,4518.325,
2026-08-20T22:14:00Z,4518.325,4519.32,4518.305,4518.615,
2026-08-20T22:15:00Z,4518.615,4520.06,4518.615,4519.925,
2026-08-20T22:16:00Z,4519.925,4520.07,4519.145,4520.05,
2026-08-20T22:17:00Z,4520.05,4520.18,4519.425,4520.075,
2026-08-20T22:18:00Z,4520.075,4520.17,4519.595,4520.01,
2026-08-20T22:19:00Z,4520.01,4520.26,4519.895,4519.905,
2026-08-20T22:20:00Z,4519.905,4520.16,4519.645,4519.91,
2026-08-20T22:21:00Z,4519.91,4519.925,4518.735,4518.91,
2026-08-20T22:22:00Z,4518.91,4519.08,4518.325,4518.72,
2026-08-20T22:23:00Z,4518.72,4518.73,4518.12,4518.295,
2026-08-20T22:24:00Z,4518.295,4518.975,4518.24,4518.535,
2026-08-20T22:25:00Z,4518.535,4519.57,4518.535,4519.57,
2026-08-20T22:26:00Z,4519.57,4519.595,4519.19,4519.285,
2026-08-20T22:27:00Z,4519.285,4520.18,4519.065,4520.06,
2026-08-20T22:28:00Z,4520.06,4520.92,4519.155,4519.155,
2026-08-20T22:29:00Z,4519.155,4519.73,4518.99,4519.73,
2026-08-20T22:30:00Z,4519.73,4520.05,4518.505,4519.25,
2026-08-20T22:31:00Z,4519.25,4520.09,4519.125,4519.405,
2026-08-20T22:32:00Z,4519.405,4519.62,4519.11,4519.37,
2026-08-20T22:33:00Z,4519.37,4519.99,4519.29,4519.895,
2026-08-20T22:34:00Z,4519.895,4520.395,4519.805,4520.295,
2026-08-20T22:35:00Z,4520.295,4520.46,4519.76,4520.135,
2026-08-20T22:36:00Z,4520.135,4521.085,4520.02,4520.73,
2026-08-20T22:37:00Z,4520.73,4521.08,4520.21,4520.945,
2026-08-20T22:38:00Z,4520.945,4522.725,4520.775,4522.215,
2026-08-20T22:39:00Z,4522.215,4522.215,4521.67,4521.69,
2026-08-20T22:40:00Z,4521.69,4522.17,4521.445,4522.17,
2026-08-20T22:41:00Z,4522.17,4522.635,4521.975,4522.45,
2026-08-20T22:42:00Z,4522.45,4522.965,4522.24,4522.91,
2026-08-20T22:43:00Z,4522.91,4523.57,4522.87,4523.57,
2026-08-20T22:44:00Z,4523.57,4523.75,4522.505,4522.855,
2026-08-20T22:45:00Z,4522.855,4523.515,4522.64,4523.42,
2026-08-20T22:46:00Z,4523.42,4523.68,4522.155,4522.725,
2026-08-20T22:47:00Z,4522.725,4522.74,4519.69,4520.325,
2026-08-20T22:48:00Z,4520.325,4521.095,4519.665,4520.3,
2026-08-20T22:49:00Z,4520.3,4522.255,4520.3,4522.255,
2026-08-20T22:50:00Z,4522.255,4522.325,4521.97,4522.31,
2026-08-20T22:51:00Z,4522.31,4523.37,4522.225,4523.36,
2026-08-20T22:52:00Z,4523.36,4523.985,4522.885,4523.825,
2026-08-20T22:53:00Z,4523.825,4524.395,4523.825,4524.29,
2026-08-20T22:54:00Z,4524.29,4524.29,4523.355,4523.945,
2026-08-20T22:55:00Z,4523.945,4524.33,4523.625,4523.97,
2026-08-20T22:56:00Z,4523.97,4524.275,4523.595,4524.17,
2026-08-20T22:57:00Z,4524.17,4524.305,4523.77,4524.18,
2026-08-20T22:58:00Z,4524.18,4524.56,4523.975,4524.015,
2026-08-20T22:59:00Z,4524.015,4524.4,4523.75,4524.36,
