event_id,source_year,doz_zone_id,objective_zone_id,anchor_zone_id,anchor_family,anchor_variant,partner_zone_id,partner_family,partner_variant,doz_contact_time,objective_contact_time,confluence_time,confirm_time,entry_time,confluence_idx,causal_clean_rejection_trigger_minutes,confirm_idx,entry_idx,direction,anchor_side,doz_side,objective_side,side_relation,anchor_lower,anchor_upper,pair_lower,pair_upper,direct_overlap,doz_origin_time,doz_known_time,doz_source_tf,doz_variant,objective_origin_time,objective_known_time,objective_source_tf,objective_variant,doz_activation_session,objective_activation_session,entry_session,timing_integrity_pass,prefix_invariance_pass
32eeb80fe3d57f7f192cd808,2016,DOZ_LAST_00003366,TRANSITION_L_00003803,DOZ_LAST_00003366,DISPLACEMENT_ORIGIN,DOZ_LAST,TRANSITION_L_00003803,OBJECTIVE_LIQUIDITY,TRANSITION_LOW,2016-06-27T15:50:00+00:00,2016-06-27T15:50:00+00:00,2016-06-27T15:50:00+00:00,2016-06-27T15:50:00+00:00,2016-06-27T15:51:00+00:00,782870,0,782870,782871,LONG,SUPPORT,SUPPORT,SUPPORT,SAME_SIDE,1315.75,1318.1135,1315.75,1318.1135,1.0,2016-06-24T21:00:00+00:00,2016-06-26T23:00:00+00:00,15min,DOZ_LAST,2016-06-24T20:57:00+00:00,2016-06-26T22:00:00+00:00,SESSION,TRANSITION_LOW,ASIA_CME,ASIA_CME,NY_AM,True,True
07fb5e2455e881792a35f9c5,2016,DOZ_BASE_00003392,NY_PM_H_00003840,NY_PM_H_00003840,OBJECTIVE_LIQUIDITY,NY_PM_HIGH,DOZ_BASE_00003392,DISPLACEMENT_ORIGIN,DOZ_BASE,2016-06-30T19:59:00+00:00,2016-06-30T20:00:00+00:00,2016-06-30T20:00:00+00:00,2016-06-30T20:00:00+00:00,2016-06-30T20:01:00+00:00,787440,0,787440,787441,SHORT,RESISTANCE,RESISTANCE,RESISTANCE,SAME_SIDE,1323.8614999999998,1324.6175,1324.2044999999998,1324.6175,0.5462962962963854,2016-06-29T18:45:00+00:00,2016-06-29T20:00:00+00:00,15min,DOZ_BASE,2016-06-30T19:59:00+00:00,2016-06-30T20:00:00+00:00,SESSION,NY_PM_HIGH,TRANSITION,TRANSITION,TRANSITION,True,True
5734823c51a3ad9eff5c83f7,2016,DOZ_BODY_00006571,ASIA_CME_L_00003873,DOZ_BODY_00006571,DISPLACEMENT_ORIGIN,DOZ_BODY,ASIA_CME_L_00003873,OBJECTIVE_LIQUIDITY,ASIA_CME_LOW,2016-07-07T13:36:00+00:00,2016-07-07T13:36:00+00:00,2016-07-07T13:36:00+00:00,2016-07-07T13:36:00+00:00,2016-07-07T13:37:00+00:00,797136,0,797136,797137,LONG,SUPPORT,SUPPORT,SUPPORT,SAME_SIDE,1356.065,1356.625,1356.065,1356.3610000000003,0.5285714285719738,2016-07-05T21:00:00+00:00,2016-07-05T23:30:00+00:00,30min,DOZ_BODY,2016-07-06T06:59:00+00:00,2016-07-06T07:00:00+00:00,SESSION,ASIA_CME_LOW,ASIA_CME,LONDON,NY_AM,True,True
6ff4896708127665a7b32462,2016,DOZ_BODY_00003481,TRANSITION_L_00003951,TRANSITION_L_00003951,OBJECTIVE_LIQUIDITY,TRANSITION_LOW,DOZ_BODY_00003481,DISPLACEMENT_ORIGIN,DOZ_BODY,2016-07-18T01:06:00+00:00,2016-07-18T01:07:00+00:00,2016-07-18T01:07:00+00:00,2016-07-18T01:09:00+00:00,2016-07-18T01:10:00+00:00,812227,2,812229,812230,LONG,SUPPORT,SUPPORT,SUPPORT,SAME_SIDE,1326.311,1328.279,1326.311,1328.279,1.0,2016-07-15T19:30:00+00:00,2016-07-15T20:30:00+00:00,15min,DOZ_BODY,2016-07-15T20:59:00+00:00,2016-07-17T22:00:00+00:00,SESSION,TRANSITION_LOW,TRANSITION,ASIA_CME,ASIA_CME,True,True
0b6235721a7959e620787ba4,2016,DOZ_BODY_00003460,PDH_00000798,DOZ_BODY_00003460,DISPLACEMENT_ORIGIN,DOZ_BODY,PDH_00000798,OBJECTIVE_LIQUIDITY,PDH,2016-07-29T12:56:00+00:00,2016-07-29T12:56:00+00:00,2016-07-29T12:56:00+00:00,2016-07-29T12:56:00+00:00,2016-07-29T12:57:00+00:00,828776,0,828776,828777,SHORT,RESISTANCE,RESISTANCE,RESISTANCE,SAME_SIDE,1347.2965,1348.226,1347.2965,1348.1905000000002,0.9618074233459396,2016-07-12T13:00:00+00:00,2016-07-12T13:45:00+00:00,15min,DOZ_BODY,2016-07-14T20:59:00+00:00,2016-07-14T22:00:00+00:00,D1,PDH,NY_AM,ASIA_CME,NY_AM,True,True
5b7aaefcbfe918d1b6e2f365,2016,DOZ_LAST_00008235,ASIA_CME_L_00004123,ASIA_CME_L_00004123,OBJECTIVE_LIQUIDITY,ASIA_CME_LOW,DOZ_LAST_00008235,DISPLACEMENT_ORIGIN,DOZ_LAST,2016-08-11T05:21:00+00:00,2016-08-11T05:21:00+00:00,2016-08-11T05:21:00+00:00,2016-08-11T05:21:00+00:00,2016-08-11T05:22:00+00:00,847041,0,847041,847042,LONG,SUPPORT,SUPPORT,SUPPORT,SAME_SIDE,1339.352,1340.548,1339.95,1340.548,0.5,2016-08-09T22:00:00+00:00,2016-08-10T01:00:00+00:00,1h,DOZ_LAST,2016-08-10T06:59:00+00:00,2016-08-10T07:00:00+00:00,SESSION,ASIA_CME_LOW,ASIA_CME,LONDON,ASIA_CME,True,True
b58ce0a578de74023ed65cb9,2016,DOZ_LAST_00003582,LONDON_L_00004135,DOZ_LAST_00003582,DISPLACEMENT_ORIGIN,DOZ_LAST,LONDON_L_00004135,OBJECTIVE_LIQUIDITY,LONDON_LOW,2016-08-11T18:09:00+00:00,2016-08-11T18:09:00+00:00,2016-08-11T18:09:00+00:00,2016-08-11T18:09:00+00:00,2016-08-11T18:10:00+00:00,847809,0,847809,847810,LONG,SUPPORT,SUPPORT,SUPPORT,SAME_SIDE,1341.998,1342.8745,1341.998,1342.8745,1.0,2016-08-11T07:00:00+00:00,2016-08-11T07:15:00+00:00,15min,DOZ_LAST,2016-08-11T11:59:00+00:00,2016-08-11T12:00:00+00:00,SESSION,LONDON_LOW,LONDON,NY_AM,NY_PM,True,True
391af8452cc425ae72fdf405,2016,DOZ_LAST_00006732,NY_PM_L_00004317,NY_PM_L_00004317,OBJECTIVE_LIQUIDITY,NY_PM_LOW,DOZ_LAST_00006732,DISPLACEMENT_ORIGIN,DOZ_LAST,2016-09-08T15:33:00+00:00,2016-09-08T15:33:00+00:00,2016-09-08T15:33:00+00:00,2016-09-08T15:33:00+00:00,2016-09-08T15:34:00+00:00,887973,0,887973,887974,LONG,SUPPORT,SUPPORT,SUPPORT,SAME_SIDE,1339.5660000000005,1341.0139999999997,1339.72,1341.0139999999997,0.8936464088398952,2016-09-06T15:30:00+00:00,2016-09-06T16:30:00+00:00,30min,DOZ_LAST,2016-09-06T19:59:00+00:00,2016-09-06T20:00:00+00:00,SESSION,NY_PM_LOW,NY_PM,TRANSITION,NY_AM,True,True
9d4139e3b7adcdef6d5971c6,2016,DOZ_BODY_00003763,PDH_00000884,DOZ_BODY_00003763,DISPLACEMENT_ORIGIN,DOZ_BODY,PDH_00000884,OBJECTIVE_LIQUIDITY,PDH,2016-09-15T12:30:00+00:00,2016-09-15T12:30:00+00:00,2016-09-15T12:30:00+00:00,2016-09-15T12:30:00+00:00,2016-09-15T12:31:00+00:00,897870,0,897870,897871,SHORT,RESISTANCE,RESISTANCE,RESISTANCE,SAME_SIDE,1328.7095,1329.16,1328.7095,1329.16,1.0,2016-09-13T10:15:00+00:00,2016-09-13T10:45:00+00:00,15min,DOZ_BODY,2016-09-13T20:59:00+00:00,2016-09-13T21:00:00+00:00,D1,PDH,LONDON,TRANSITION,NY_AM,True,True
76f5e13893ae80f5892e0052,2016,DOZ_LAST_00008292,NY_AM_L_00004435,DOZ_LAST_00008292,DISPLACEMENT_ORIGIN,DOZ_LAST,NY_AM_L_00004435,OBJECTIVE_LIQUIDITY,NY_AM_LOW,2016-09-26T03:21:00+00:00,2016-09-26T03:19:00+00:00,2016-09-26T03:21:00+00:00,2016-09-26T03:21:00+00:00,2016-09-26T03:22:00+00:00,913161,0,913161,913162,LONG,SUPPORT,SUPPORT,SUPPORT,SAME_SIDE,1332.235,1333.136,1332.235,1333.136,1.0,2016-09-22T10:00:00+00:00,2016-09-22T14:00:00+00:00,1h,DOZ_LAST,2016-09-22T15:59:00+00:00,2016-09-22T16:00:00+00:00,SESSION,NY_AM_LOW,NY_AM,NY_PM,ASIA_CME,True,True
93b70fa6a68e02d9051b45b6,2016,DOZ_BODY_00003889,NY_PM_H_00004516,DOZ_BODY_00003889,DISPLACEMENT_ORIGIN,DOZ_BODY,NY_PM_H_00004516,OBJECTIVE_LIQUIDITY,NY_PM_HIGH,2016-10-05T12:19:00+00:00,2016-10-05T12:19:00+00:00,2016-10-05T12:19:00+00:00,2016-10-05T12:19:00+00:00,2016-10-05T12:20:00+00:00,926659,0,926659,926660,SHORT,RESISTANCE,RESISTANCE,RESISTANCE,SAME_SIDE,1276.9435,1277.1105,1276.9435,1277.1105,1.0,2016-10-04T16:00:00+00:00,2016-10-04T17:00:00+00:00,15min,DOZ_BODY,2016-10-04T19:59:00+00:00,2016-10-04T20:00:00+00:00,SESSION,NY_PM_HIGH,NY_PM,TRANSITION,NY_AM,True,True
7ed834014d38569389d93e3e,2016,DOZ_BASE_00003905,NY_AM_H_00004534,NY_AM_H_00004534,OBJECTIVE_LIQUIDITY,NY_AM_HIGH,DOZ_BASE_00003905,DISPLACEMENT_ORIGIN,DOZ_BASE,2016-10-07T12:30:00+00:00,2016-10-07T12:30:00+00:00,2016-10-07T12:30:00+00:00,2016-10-07T12:30:00+00:00,2016-10-07T12:31:00+00:00,929550,0,929550,929551,SHORT,RESISTANCE,RESISTANCE,RESISTANCE,SAME_SIDE,1264.8785000000005,1266.0144999999998,1264.8785000000005,1266.0144999999998,1.0,2016-10-06T12:15:00+00:00,2016-10-06T12:45:00+00:00,15min,DOZ_BASE,2016-10-06T15:59:00+00:00,2016-10-06T16:00:00+00:00,SESSION,NY_AM_HIGH,NY_AM,NY_PM,NY_AM,True,True
5896e1963f36059270c3a5ae,2016,DOZ_BODY_00003226,ASIA_CME_L_00003675,DOZ_BODY_00003226,DISPLACEMENT_ORIGIN,DOZ_BODY,ASIA_CME_L_00003675,OBJECTIVE_LIQUIDITY,ASIA_CME_LOW,2016-10-07T15:33:00+00:00,2016-10-07T15:33:00+00:00,2016-10-07T15:33:00+00:00,2016-10-07T15:33:00+00:00,2016-10-07T15:34:00+00:00,929733,0,929733,929734,LONG,SUPPORT,SUPPORT,SUPPORT,SAME_SIDE,1242.949,1243.031,1242.949,1243.031,1.0,2016-06-07T17:15:00+00:00,2016-06-07T17:30:00+00:00,15min,DOZ_BODY,2016-06-08T06:59:00+00:00,2016-06-08T07:00:00+00:00,SESSION,ASIA_CME_LOW,NY_PM,LONDON,NY_AM,True,True
cc8c6c918630194d295d9a1c,2016,DOZ_BODY_00006820,ASIA_CME_H_00004530,DOZ_BODY_00006820,DISPLACEMENT_ORIGIN,DOZ_BODY,ASIA_CME_H_00004530,OBJECTIVE_LIQUIDITY,ASIA_CME_HIGH,2016-10-19T09:36:00+00:00,2016-10-19T09:36:00+00:00,2016-10-19T09:36:00+00:00,2016-10-19T09:38:00+00:00,2016-10-19T09:39:00+00:00,946656,2,946658,946659,SHORT,RESISTANCE,RESISTANCE,RESISTANCE,SAME_SIDE,1269.58,1270.36,1269.58,1270.014,0.5564102564105278,2016-10-05T14:30:00+00:00,2016-10-05T16:30:00+00:00,30min,DOZ_BODY,2016-10-06T06:59:00+00:00,2016-10-06T07:00:00+00:00,SESSION,ASIA_CME_HIGH,NY_PM,LONDON,LONDON,True,True
83738f9f47a6a9e9ba6d482a,2016,DOZ_BODY_00003991,LONDON_L_00004663,DOZ_BODY_00003991,DISPLACEMENT_ORIGIN,DOZ_BODY,LONDON_L_00004663,OBJECTIVE_LIQUIDITY,LONDON_LOW,2016-10-25T13:07:00+00:00,2016-10-25T13:06:00+00:00,2016-10-25T13:07:00+00:00,2016-10-25T13:07:00+00:00,2016-10-25T13:08:00+00:00,955507,0,955507,955508,LONG,SUPPORT,SUPPORT,SUPPORT,SAME_SIDE,1266.9834999999998,1267.2485,1266.9834999999998,1267.2485,1.0,2016-10-25T07:00:00+00:00,2016-10-25T07:45:00+00:00,15min,DOZ_BODY,2016-10-25T11:59:00+00:00,2016-10-25T12:00:00+00:00,SESSION,LONDON_LOW,LONDON,NY_AM,NY_AM,True,True
410447173acbe9568659f56e,2016,DOZ_LAST_00008310,NY_AM_H_00004514,NY_AM_H_00004514,OBJECTIVE_LIQUIDITY,NY_AM_HIGH,DOZ_LAST_00008310,DISPLACEMENT_ORIGIN,DOZ_LAST,2016-11-02T17:20:00+00:00,2016-11-02T17:20:00+00:00,2016-11-02T17:20:00+00:00,2016-11-02T17:20:00+00:00,2016-11-02T17:21:00+00:00,967280,0,967280,967281,SHORT,RESISTANCE,RESISTANCE,RESISTANCE,SAME_SIDE,1307.7445,1308.5565,1307.7445,1308.5565,1.0,2016-10-04T11:00:00+00:00,2016-10-04T13:00:00+00:00,1h,DOZ_LAST,2016-10-04T15:59:00+00:00,2016-10-04T16:00:00+00:00,SESSION,NY_AM_HIGH,NY_AM,NY_PM,NY_PM,True,True
284ae94a1f725c5106b83869,2016,DOZ_BODY_00008359,NY_AM_L_00004725,NY_AM_L_00004725,OBJECTIVE_LIQUIDITY,NY_AM_LOW,DOZ_BODY_00008359,DISPLACEMENT_ORIGIN,DOZ_BODY,2016-11-02T19:41:00+00:00,2016-11-02T19:41:00+00:00,2016-11-02T19:41:00+00:00,2016-11-02T19:47:00+00:00,2016-11-02T19:48:00+00:00,967421,6,967427,967428,LONG,SUPPORT,SUPPORT,SUPPORT,SAME_SIDE,1295.8544999999997,1296.9825000000003,1295.8544999999997,1296.58,0.643173758865111,2016-11-02T11:00:00+00:00,2016-11-02T14:00:00+00:00,1h,DOZ_BODY,2016-11-02T15:59:00+00:00,2016-11-02T16:00:00+00:00,SESSION,NY_AM_LOW,NY_AM,NY_PM,NY_PM,True,True
1535f38c0268921df1618720,2016,DOZ_BODY_00003955,PDL_00000935,DOZ_BODY_00003955,DISPLACEMENT_ORIGIN,DOZ_BODY,PDL_00000935,OBJECTIVE_LIQUIDITY,PDL,2016-11-10T20:30:00+00:00,2016-11-10T20:30:00+00:00,2016-11-10T20:30:00+00:00,2016-11-10T20:30:00+00:00,2016-11-10T20:31:00+00:00,978990,0,978990,978991,LONG,SUPPORT,SUPPORT,SUPPORT,SAME_SIDE,1255.94,1256.03,1255.94,1256.03,1.0,2016-10-18T00:45:00+00:00,2016-10-18T01:15:00+00:00,15min,DOZ_BODY,2016-10-18T20:59:00+00:00,2016-10-18T22:00:00+00:00,D1,PDL,ASIA_CME,ASIA_CME,NY_PM,True,True
fcdc2ad0ee821eac1c14dfeb,2016,DOZ_LAST_00006993,TRANSITION_L_00004945,DOZ_LAST_00006993,DISPLACEMENT_ORIGIN,DOZ_LAST,TRANSITION_L_00004945,OBJECTIVE_LIQUIDITY,TRANSITION_LOW,2016-12-05T01:06:00+00:00,2016-12-05T01:06:00+00:00,2016-12-05T01:06:00+00:00,2016-12-05T01:06:00+00:00,2016-12-05T01:07:00+00:00,1013826,0,1013826,1013827,LONG,SUPPORT,SUPPORT,SUPPORT,SAME_SIDE,1175.35,1176.335,1175.35,1176.335,1.0,2016-12-02T21:30:00+00:00,2016-12-04T23:30:00+00:00,30min,DOZ_LAST,2016-12-02T21:59:00+00:00,2016-12-04T23:00:00+00:00,SESSION,TRANSITION_LOW,ASIA_CME,ASIA_CME,ASIA_CME,True,True
68160e14a7926884645e10e4,2016,DOZ_BODY_00007003,PDL_00001003,DOZ_BODY_00007003,DISPLACEMENT_ORIGIN,DOZ_BODY,PDL_00001003,OBJECTIVE_LIQUIDITY,PDL,2016-12-09T12:57:00+00:00,2016-12-09T12:57:00+00:00,2016-12-09T12:57:00+00:00,2016-12-09T13:01:00+00:00,2016-12-09T13:02:00+00:00,1020297,4,1020301,1020302,LONG,SUPPORT,SUPPORT,SUPPORT,SAME_SIDE,1159.555,1161.9935,1159.555,1161.8514999999998,0.9417674800080864,2016-12-05T15:30:00+00:00,2016-12-05T18:00:00+00:00,30min,DOZ_BODY,2016-12-05T21:59:00+00:00,2016-12-05T22:00:00+00:00,D1,PDL,NY_PM,TRANSITION,NY_AM,True,True
709924ffa07962da1d837473,2016,DOZ_BODY_00004294,NY_AM_L_00005001,DOZ_BODY_00004294,DISPLACEMENT_ORIGIN,DOZ_BODY,NY_AM_L_00005001,OBJECTIVE_LIQUIDITY,NY_AM_LOW,2016-12-13T15:15:00+00:00,2016-12-13T15:15:00+00:00,2016-12-13T15:15:00+00:00,2016-12-13T15:15:00+00:00,2016-12-13T15:16:00+00:00,1026195,0,1026195,1026196,LONG,SUPPORT,SUPPORT,SUPPORT,SAME_SIDE,1154.925,1155.4565,1154.925,1155.275,0.6585136406394647,2016-12-12T13:15:00+00:00,2016-12-12T13:30:00+00:00,15min,DOZ_BODY,2016-12-12T16:59:00+00:00,2016-12-12T17:00:00+00:00,SESSION,NY_AM_LOW,NY_AM,NY_PM,NY_AM,True,True
d67a4b05605a006bcc22a392,2017,DOZ_LAST_00002217,NY_PM_H_00002562,DOZ_LAST_00002217,DISPLACEMENT_ORIGIN,DOZ_LAST,NY_PM_H_00002562,OBJECTIVE_LIQUIDITY,NY_PM_HIGH,2017-01-03T01:04:00+00:00,2017-01-03T01:04:00+00:00,2017-01-03T01:04:00+00:00,2017-01-03T01:04:00+00:00,2017-01-03T01:05:00+00:00,529984,0,529984,529985,SHORT,RESISTANCE,RESISTANCE,RESISTANCE,SAME_SIDE,1154.6055,1155.423,1154.7064999999998,1155.423,0.8764525993885359,2016-12-30T17:30:00+00:00,2016-12-30T17:45:00+00:00,15min,DOZ_LAST,2016-12-30T20:59:00+00:00,2016-12-30T21:00:00+00:00,SESSION,NY_PM_HIGH,NY_PM,TRANSITION,ASIA_CME,True,True
202ce3de903347c4e6b129c3,2017,DOZ_LAST_00007908,PDL_00000513,DOZ_LAST_00007908,DISPLACEMENT_ORIGIN,DOZ_LAST,PDL_00000513,OBJECTIVE_LIQUIDITY,PDL,2017-01-03T11:00:00+00:00,2017-01-03T11:00:00+00:00,2017-01-03T11:00:00+00:00,2017-01-03T11:00:00+00:00,2017-01-03T11:01:00+00:00,530580,0,530580,530581,LONG,SUPPORT,SUPPORT,SUPPORT,SAME_SIDE,1144.5095,1146.6685,1144.5095,1146.667,0.9993052339046544,2016-12-29T14:00:00+00:00,2016-12-29T17:00:00+00:00,1h,DOZ_LAST,2016-12-29T21:59:00+00:00,2016-12-29T22:00:00+00:00,D1,PDL,NY_PM,TRANSITION,LONDON,True,True
bf2e8b9f6ca58e7a5bfef498,2017,DOZ_LAST_00007923,NY_AM_L_00002591,NY_AM_L_00002591,OBJECTIVE_LIQUIDITY,NY_AM_LOW,DOZ_LAST_00007923,DISPLACEMENT_ORIGIN,DOZ_LAST,2017-01-06T13:52:00+00:00,2017-01-06T13:54:00+00:00,2017-01-06T13:54:00+00:00,2017-01-06T13:54:00+00:00,2017-01-06T13:55:00+00:00,535074,0,535074,535075,LONG,SUPPORT,SUPPORT,SUPPORT,SAME_SIDE,1170.9050000000002,1171.957,1171.106,1171.957,0.8089353612168673,2017-01-05T11:00:00+00:00,2017-01-05T16:00:00+00:00,1h,DOZ_LAST,2017-01-05T16:59:00+00:00,2017-01-05T17:00:00+00:00,SESSION,NY_AM_LOW,NY_AM,NY_PM,NY_AM,True,True
0bbbbcb1b76d2c6691908db9,2017,DOZ_BODY_00002305,LONDON_L_00002639,DOZ_BODY_00002305,DISPLACEMENT_ORIGIN,DOZ_BODY,LONDON_L_00002639,OBJECTIVE_LIQUIDITY,LONDON_LOW,2017-01-12T15:44:00+00:00,2017-01-12T15:44:00+00:00,2017-01-12T15:44:00+00:00,2017-01-12T15:44:00+00:00,2017-01-12T15:45:00+00:00,543824,0,543824,543825,LONG,SUPPORT,SUPPORT,SUPPORT,SAME_SIDE,1199.8,1199.994,1199.8,1199.994,1.0,2017-01-12T08:00:00+00:00,2017-01-12T08:15:00+00:00,15min,DOZ_BODY,2017-01-12T12:59:00+00:00,2017-01-12T13:00:00+00:00,SESSION,LONDON_LOW,LONDON,NY_AM,NY_AM,True,True
668d5e98c20afccd4f73bc0f,2017,DOZ_BODY_00002302,TRANSITION_L_00002645,DOZ_BODY_00002302,DISPLACEMENT_ORIGIN,DOZ_BODY,TRANSITION_L_00002645,OBJECTIVE_LIQUIDITY,TRANSITION_LOW,2017-01-12T23:01:00+00:00,2017-01-12T23:00:00+00:00,2017-01-12T23:01:00+00:00,2017-01-12T23:01:00+00:00,2017-01-12T23:02:00+00:00,544261,0,544261,544262,LONG,SUPPORT,SUPPORT,SUPPORT,SAME_SIDE,1193.59,1194.26,1193.844,1194.26,0.6208955223879027,2017-01-12T01:30:00+00:00,2017-01-12T02:15:00+00:00,15min,DOZ_BODY,2017-01-12T21:59:00+00:00,2017-01-12T23:00:00+00:00,SESSION,TRANSITION_LOW,ASIA_CME,ASIA_CME,ASIA_CME,True,True
723c428758f1da3620883e28,2017,DOZ_BODY_00002050,PDH_00000462,PDH_00000462,OBJECTIVE_LIQUIDITY,PDH,DOZ_BODY_00002050,DISPLACEMENT_ORIGIN,DOZ_BODY,2017-01-17T05:41:00+00:00,2017-01-17T05:42:00+00:00,2017-01-17T05:42:00+00:00,2017-01-17T05:42:00+00:00,2017-01-17T05:43:00+00:00,550422,0,550422,550423,SHORT,RESISTANCE,RESISTANCE,RESISTANCE,SAME_SIDE,1210.7085,1220.0125,1210.7085,1211.3290000000002,0.7874365482236186,2016-11-23T12:45:00+00:00,2016-11-23T13:00:00+00:00,15min,DOZ_BODY,2016-11-23T21:59:00+00:00,2016-11-23T22:00:00+00:00,D1,PDH,NY_AM,TRANSITION,ASIA_CME,True,True
74fcb7fd3e790853631dd331,2017,DOZ_LAST_00002334,PDL_00000537,DOZ_LAST_00002334,DISPLACEMENT_ORIGIN,DOZ_LAST,PDL_00000537,OBJECTIVE_LIQUIDITY,PDL,2017-01-18T20:03:00+00:00,2017-01-18T20:03:00+00:00,2017-01-18T20:03:00+00:00,2017-01-18T20:03:00+00:00,2017-01-18T20:04:00+00:00,552723,0,552723,552724,LONG,SUPPORT,SUPPORT,SUPPORT,SAME_SIDE,1206.6815,1207.4105,1206.6815,1207.24,0.7661179698217593,2017-01-17T05:00:00+00:00,2017-01-17T06:00:00+00:00,15min,DOZ_LAST,2017-01-17T21:59:00+00:00,2017-01-17T22:00:00+00:00,D1,PDL,ASIA_CME,TRANSITION,NY_PM,True,True
2af9bdda565cac33fd25da92,2017,DOZ_LAST_00007968,NY_PM_H_00002720,NY_PM_H_00002720,OBJECTIVE_LIQUIDITY,NY_PM_HIGH,DOZ_LAST_00007968,DISPLACEMENT_ORIGIN,DOZ_LAST,2017-01-31T14:35:00+00:00,2017-01-31T14:36:00+00:00,2017-01-31T14:36:00+00:00,2017-01-31T14:36:00+00:00,2017-01-31T14:37:00+00:00,571116,0,571116,571117,SHORT,RESISTANCE,RESISTANCE,RESISTANCE,SAME_SIDE,1213.3760000000002,1214.504,1213.3760000000002,1213.94,0.5,2017-01-24T18:00:00+00:00,2017-01-24T20:00:00+00:00,1h,DOZ_LAST,2017-01-24T20:59:00+00:00,2017-01-24T21:00:00+00:00,SESSION,NY_PM_HIGH,NY_PM,TRANSITION,NY_AM,True,True
ab7ee4bbd21865822922c654,2017,DOZ_LAST_00002439,PDL_00000557,DOZ_LAST_00002439,DISPLACEMENT_ORIGIN,DOZ_LAST,PDL_00000557,OBJECTIVE_LIQUIDITY,PDL,2017-02-01T15:20:00+00:00,2017-02-01T15:20:00+00:00,2017-02-01T15:20:00+00:00,2017-02-01T15:20:00+00:00,2017-02-01T15:21:00+00:00,572600,0,572600,572601,LONG,SUPPORT,SUPPORT,SUPPORT,SAME_SIDE,1198.0545000000002,1198.6844999999998,1198.0545000000002,1198.6844999999998,1.0,2017-01-31T11:15:00+00:00,2017-01-31T12:00:00+00:00,15min,DOZ_LAST,2017-01-31T21:59:00+00:00,2017-01-31T22:00:00+00:00,D1,PDL,LONDON,TRANSITION,NY_AM,True,True
3b4485d5a7f9be46e4324084,2017,DOZ_BODY_00005992,NY_AM_H_00002778,DOZ_BODY_00005992,DISPLACEMENT_ORIGIN,DOZ_BODY,NY_AM_H_00002778,OBJECTIVE_LIQUIDITY,NY_AM_HIGH,2017-02-01T19:33:00+00:00,2017-02-01T19:33:00+00:00,2017-02-01T19:33:00+00:00,2017-02-01T19:33:00+00:00,2017-02-01T19:34:00+00:00,572853,0,572853,572854,SHORT,RESISTANCE,RESISTANCE,RESISTANCE,SAME_SIDE,1210.885,1211.5395,1210.885,1211.5395,1.0,2017-02-01T12:00:00+00:00,2017-02-01T13:30:00+00:00,30min,DOZ_BODY,2017-02-01T16:59:00+00:00,2017-02-01T17:00:00+00:00,SESSION,NY_AM_HIGH,NY_AM,NY_PM,NY_PM,True,True
448470e462061cdb92f6110b,2017,DOZ_BODY_00006022,PDL_00000569,DOZ_BODY_00006022,DISPLACEMENT_ORIGIN,DOZ_BODY,PDL_00000569,OBJECTIVE_LIQUIDITY,PDL,2017-02-09T15:23:00+00:00,2017-02-09T15:23:00+00:00,2017-02-09T15:23:00+00:00,2017-02-09T15:23:00+00:00,2017-02-09T15:24:00+00:00,584123,0,584123,584124,LONG,SUPPORT,SUPPORT,SUPPORT,SAME_SIDE,1231.31,1233.215,1231.31,1233.215,1.0,2017-02-08T07:00:00+00:00,2017-02-08T09:00:00+00:00,30min,DOZ_BODY,2017-02-08T21:59:00+00:00,2017-02-08T22:00:00+00:00,D1,PDL,LONDON,TRANSITION,NY_AM,True,True
3fd9f3deb42c066c7abdd96c,2017,DOZ_LAST_00002595,ASIA_CME_H_00002962,DOZ_LAST_00002595,DISPLACEMENT_ORIGIN,DOZ_LAST,ASIA_CME_H_00002962,OBJECTIVE_LIQUIDITY,ASIA_CME_HIGH,2017-02-28T11:10:00+00:00,2017-02-28T11:10:00+00:00,2017-02-28T11:10:00+00:00,2017-02-28T11:11:00+00:00,2017-02-28T11:12:00+00:00,611230,1,611231,611232,SHORT,RESISTANCE,RESISTANCE,RESISTANCE,SAME_SIDE,1254.6945,1255.51,1254.6945,1255.1305,0.5346413243408458,2017-02-27T20:00:00+00:00,2017-02-27T20:15:00+00:00,15min,DOZ_LAST,2017-02-28T07:59:00+00:00,2017-02-28T08:00:00+00:00,SESSION,ASIA_CME_HIGH,NY_PM,LONDON,LONDON,True,True
93852b970c6a2bbff5ffad9d,2017,DOZ_BODY_00008053,PDH_00000606,DOZ_BODY_00008053,DISPLACEMENT_ORIGIN,DOZ_BODY,PDH_00000606,OBJECTIVE_LIQUIDITY,PDH,2017-03-16T00:39:00+00:00,2017-03-16T00:39:00+00:00,2017-03-16T00:39:00+00:00,2017-03-16T00:40:00+00:00,2017-03-16T00:41:00+00:00,633639,1,633640,633641,SHORT,RESISTANCE,RESISTANCE,RESISTANCE,SAME_SIDE,1223.475,1225.327,1223.475,1225.327,1.0,2017-03-07T11:00:00+00:00,2017-03-07T15:00:00+00:00,1h,DOZ_BODY,2017-03-07T21:59:00+00:00,2017-03-07T22:00:00+00:00,D1,PDH,NY_AM,TRANSITION,ASIA_CME,True,True
