sample,entry_model,risk_rule,dimension,group,architecture_status,signal_label,rr15_trades,rr15_primary_mean,rr15_primary_pf,rr15_primary_positive_years,rr15_stress_mean,rr15_stress_pf,rr15_stress_positive_years,rr_positive_primary_and_stress,rr_outperform_architecture_primary_and_stress,rr15_primary_delta_vs_arch,rr15_stress_delta_vs_arch
MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,transition:MEMORY_activation_to_entry,NY_AM->ASIA_CME,FULLY_REJECTED,NO_FROZEN_SIGNAL,8,0.26115130586010066,1.6808135172364926,1,0.25484071960431764,1.6580046715583772,1,5,5,0.2964317125584317,0.32686930907242573
MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,transition:MEMORY_activation_to_entry,NY_AM->LONDON,FULLY_REJECTED,NO_FROZEN_SIGNAL,3,-1.014340901875608,0.0,0,-1.0211198539395065,0.0,0,0,1,-0.9790604951772769,-0.9490912644713985
MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,transition:MEMORY_activation_to_entry,NY_AM->NY_AM,FULLY_REJECTED,REPEATED_HYPOTHESIS_SIGNAL,266,0.06770647823463834,1.127088095150994,7,0.04638596234107982,1.0856592709757327,7,6,6,0.1029868849329694,0.11841455180918792
MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,transition:MEMORY_activation_to_entry,NY_AM->NY_PM,FULLY_REJECTED,NO_FROZEN_SIGNAL,17,-0.12766887478096892,0.7860807633412854,5,-0.13765313973118345,0.7708520382639666,4,0,0,-0.09238846808263786,-0.06562455026307536
MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,transition:MEMORY_activation_to_entry,NY_AM->TRANSITION,FULLY_REJECTED,NO_FROZEN_SIGNAL,1,1.4763643142376597,inf,1,1.4650286384223632,inf,1,6,6,1.5116447209359907,1.5370572278904713
MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,transition:MEMORY_activation_to_entry,NY_PM->ASIA_CME,FULLY_REJECTED,NO_FROZEN_SIGNAL,7,0.4487737999886248,2.13850088750346,3,0.44110510864872576,2.113280535522485,3,5,5,0.48405420668695587,0.5131336981168338
MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,transition:MEMORY_activation_to_entry,NY_PM->LONDON,FULLY_REJECTED,NO_FROZEN_SIGNAL,2,0.23467281354673653,1.4614293179388913,1,0.020052656277901537,1.0391088540345241,1,4,5,0.26995322024506757,0.09208124574600964
MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,transition:MEMORY_activation_to_entry,NY_PM->NY_AM,FULLY_REJECTED,NO_FROZEN_SIGNAL,5,0.4875170024623222,2.2107689731001914,3,0.4814374650703469,2.1918009093873168,3,5,5,0.5227974091606533,0.553466054538455
MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,transition:MEMORY_activation_to_entry,NY_PM->NY_PM,FULLY_REJECTED,NO_FROZEN_SIGNAL,111,-0.2168378859462591,0.6625483984336744,5,-0.2388636650074708,0.6311873295595246,3,0,0,-0.18155747924792803,-0.16683507553936272
MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,transition:MEMORY_activation_to_entry,NY_PM->TRANSITION,FULLY_REJECTED,NO_FROZEN_SIGNAL,6,0.9516736583427088,6.64868721199098,4,0.9242814643361857,6.4573341460816165,4,6,6,0.9869540650410399,0.9963100538042938
MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,transition:MEMORY_activation_to_entry,TRANSITION->ASIA_CME,FULLY_REJECTED,NO_FROZEN_SIGNAL,19,-0.1916167733163308,0.6621215351529783,0,-0.3665356963536497,0.3633458299239553,0,0,0,-0.15633636661799977,-0.2945071068855416
MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,transition:MEMORY_activation_to_entry,TRANSITION->NY_AM,FULLY_REJECTED,NO_FROZEN_SIGNAL,1,1.4862262072997938,inf,1,1.4797045890179024,inf,1,6,6,1.5215066139981248,1.5517331784860104
MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,transition:MEMORY_activation_to_entry,TRANSITION->TRANSITION,FULLY_REJECTED,NO_FROZEN_SIGNAL,67,-0.09341833372816793,0.8563671707733133,2,-0.1846714693585777,0.7206784872341546,2,1,1,-0.058137927029836875,-0.1126428798904696
MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,transition:MEMORY_origin_to_entry,ASIA_CME->ASIA_CME,FULLY_REJECTED,NO_FROZEN_SIGNAL,225,-0.10857248454757572,0.8158124973426435,4,-0.15941880213428616,0.7398145320801258,4,0,1,-0.07329207784924466,-0.08739021266617807
MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,transition:MEMORY_origin_to_entry,ASIA_CME->LONDON,FULLY_REJECTED,NO_FROZEN_SIGNAL,106,-0.05526360706293211,0.9070040675990868,8,-0.06767467180498518,0.8872204868838164,8,0,3,-0.01998320036460105,0.0043539176631229165
MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,transition:MEMORY_origin_to_entry,ASIA_CME->NY_AM,FULLY_REJECTED,NO_FROZEN_SIGNAL,133,-0.030068470954523342,0.9458807045985983,6,-0.04312268233793997,0.9231251346444687,6,0,2,0.005211935743807718,0.028905907130168128
MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,transition:MEMORY_origin_to_entry,ASIA_CME->NY_PM,FULLY_REJECTED,NO_FROZEN_SIGNAL,40,-0.23490313410725067,0.6456502296059383,5,-0.2779135612974401,0.5843837533302773,5,0,0,-0.19962272740891962,-0.20588497182933202
MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,transition:MEMORY_origin_to_entry,ASIA_CME->TRANSITION,FULLY_REJECTED,NO_FROZEN_SIGNAL,8,0.3833151370472858,1.9222754115094796,4,0.36631864135263176,1.908255386586048,4,6,6,0.41859554374561686,0.43834723082073984
MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,transition:MEMORY_origin_to_entry,LONDON->ASIA_CME,FULLY_REJECTED,NO_FROZEN_SIGNAL,15,0.0835662882838663,1.1640614135082636,5,0.07362857528612456,1.1436152090469485,5,5,5,0.11884669498219735,0.14565716475423265
MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,transition:MEMORY_origin_to_entry,LONDON->LONDON,FULLY_REJECTED,NO_FROZEN_SIGNAL,52,-0.32049456561152245,0.5587460868026256,1,-0.38476489438342765,0.488407425520454,1,0,0,-0.2852141589131914,-0.31273630491531956
MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,transition:MEMORY_origin_to_entry,LONDON->NY_AM,FULLY_REJECTED,REPEATED_HYPOTHESIS_SIGNAL,91,0.12438598002596384,1.2409673538689692,7,0.11350669191384857,1.2180156469780106,7,6,6,0.1596663867242949,0.18553528138195668
MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,transition:MEMORY_origin_to_entry,LONDON->NY_PM,FULLY_REJECTED,NO_FROZEN_SIGNAL,14,-0.24820809290085766,0.6200090031567079,2,-0.2590628640028993,0.6063927635249471,2,1,1,-0.2129276862025266,-0.1870342745347912
MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,transition:MEMORY_origin_to_entry,LONDON->TRANSITION,FULLY_REJECTED,NO_FROZEN_SIGNAL,2,1.2819848002884089,inf,2,1.2604085603362525,inf,2,6,6,1.3172652069867399,1.3324371498043606
MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,transition:MEMORY_origin_to_entry,NY_AM->ASIA_CME,FULLY_REJECTED,NO_FROZEN_SIGNAL,22,-0.07070864385640517,0.8742991105644404,3,-0.07682362373551616,0.8636334114489581,3,1,3,-0.03542823715807411,-0.004795034267408058
MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,transition:MEMORY_origin_to_entry,NY_AM->LONDON,FULLY_REJECTED,NO_FROZEN_SIGNAL,7,0.19017847423981404,1.4266455628840644,2,0.18046189244507835,1.399146723297132,2,5,6,0.2254588809381451,0.25249048191318646
MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,transition:MEMORY_origin_to_entry,NY_AM->NY_AM,FULLY_REJECTED,REPEATED_HYPOTHESIS_SIGNAL,89,0.15206933442741918,1.2905473943438526,6,0.143426995884673,1.2716854610486044,6,6,6,0.18734974112575026,0.2154555853527811
MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,transition:MEMORY_origin_to_entry,NY_AM->NY_PM,FULLY_REJECTED,NO_FROZEN_SIGNAL,51,-0.20738940316863866,0.6942329312622333,2,-0.2150861350451379,0.685308336324204,1,0,0,-0.17210899647030758,-0.14305754557702982
MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,transition:MEMORY_origin_to_entry,NY_AM->TRANSITION,FULLY_REJECTED,NO_FROZEN_SIGNAL,2,0.20201592379683442,1.3996905015237169,1,0.19076859970556792,1.375458498788597,1,2,3,0.23729633049516546,0.262797189173676
MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,transition:MEMORY_origin_to_entry,NY_PM->ASIA_CME,FULLY_REJECTED,NO_FROZEN_SIGNAL,22,0.17758089419298628,1.3579642232314424,5,0.17009805815466397,1.3402215067833723,5,6,6,0.21286130089131733,0.24212664762277208
MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,transition:MEMORY_origin_to_entry,NY_PM->LONDON,FULLY_REJECTED,NO_FROZEN_SIGNAL,10,0.24702163968284943,1.7147510384407314,3,0.23577552934009835,1.6669993575041175,3,6,6,0.2823020463811805,0.30780411880820646
MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,transition:MEMORY_origin_to_entry,NY_PM->NY_AM,FULLY_REJECTED,NO_FROZEN_SIGNAL,11,0.006322103307537554,1.0114186926968332,3,-0.004073680009359986,0.9926930418741358,3,3,4,0.04160251000586861,0.06795490945874812
MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,transition:MEMORY_origin_to_entry,NY_PM->NY_PM,FULLY_REJECTED,NO_FROZEN_SIGNAL,32,-0.12491391499379906,0.7737871626324562,4,-0.13758971131059305,0.752065002920955,4,0,1,-0.089633508295468,-0.06556112184248496
MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,transition:MEMORY_origin_to_entry,NY_PM->TRANSITION,FULLY_REJECTED,NO_FROZEN_SIGNAL,4,0.00507359932629467,1.0097385892310313,2,-0.021627093121889512,0.9589360335234407,2,4,5,0.04035400602462573,0.050401496346218586
MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,transition:MEMORY_origin_to_entry,TRANSITION->ASIA_CME,FULLY_REJECTED,NO_FROZEN_SIGNAL,28,0.054198953765684864,1.1090887857126337,2,-0.16440267833957126,0.6783773072093787,1,0,0,0.08947936046401592,-0.09237408887146316
MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,transition:MEMORY_origin_to_entry,TRANSITION->LONDON,FULLY_REJECTED,NO_FROZEN_SIGNAL,4,0.7966218512070388,inf,2,0.7632850807211431,inf,2,6,6,0.8319022579053699,0.8353136701892512
MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,transition:MEMORY_origin_to_entry,TRANSITION->NY_AM,FULLY_REJECTED,NO_FROZEN_SIGNAL,14,0.35322568947841243,1.8036432121904853,3,0.1629793300478584,1.3141293072740676,2,6,6,0.3885060961767435,0.2350079195159665
MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,transition:MEMORY_origin_to_entry,TRANSITION->NY_PM,FULLY_REJECTED,NO_FROZEN_SIGNAL,4,-0.6746144323374174,0.0,0,-0.6866316111982462,0.0,0,0,0,-0.6393340256390863,-0.6146030217301381
MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,transition:MEMORY_origin_to_entry,TRANSITION->TRANSITION,FULLY_REJECTED,NO_FROZEN_SIGNAL,59,-0.06450628269916905,0.9002856137704565,0,-0.16664303107547335,0.7476665628831689,0,2,2,-0.029225876000837994,-0.09461444160736525
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,contact_session,ASIA_CME,FULLY_REJECTED,NO_FROZEN_SIGNAL,1977,-0.3087440818138172,0.6000687963992818,0,-0.36370182053588584,0.5427858281547998,0,0,3,0.010551728742261957,0.013347519331032509
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,contact_session,LONDON,FULLY_REJECTED,NO_FROZEN_SIGNAL,958,-0.3134598374318635,0.5948358243777118,3,-0.38413695309154144,0.5238039717257443,1,0,4,0.005835973124215632,-0.0070876132246230905
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,contact_session,NY_AM,FULLY_REJECTED,NO_FROZEN_SIGNAL,1074,-0.2834683755091474,0.6413403581611524,0,-0.3588709249454075,0.5652464519238748,0,0,5,0.035827435046931755,0.018178414921510844
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,contact_session,NY_PM,FULLY_REJECTED,NO_FROZEN_SIGNAL,596,-0.3623651447834456,0.5446539539836128,0,-0.4123161117126899,0.49452566686679994,0,0,0,-0.043069334227366474,-0.03526677184577154
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,contact_session,TRANSITION,FULLY_REJECTED,NO_FROZEN_SIGNAL,210,-0.5062528201624831,0.4581313420321981,2,-0.462707018121122,0.4699572948254202,2,0,0,-0.18695700960640393,-0.08565767825420367
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,direction,LONG,FULLY_REJECTED,NO_FROZEN_SIGNAL,2426,-0.2736361967047129,0.6426886032195258,0,-0.32609766069474677,0.5853037215810288,0,0,6,0.04565961385136624,0.05095167917217158
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,direction,SHORT,FULLY_REJECTED,NO_FROZEN_SIGNAL,2389,-0.36566258460522716,0.5471053250512895,0,-0.4288101229572745,0.48621517511992296,0,0,0,-0.04636677404914802,-0.051760783090356144
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,entry_session,ASIA_CME,FULLY_REJECTED,NO_FROZEN_SIGNAL,1974,-0.309034964659357,0.600071948553623,0,-0.3661904806122943,0.5405069714287076,0,0,3,0.01026084589672216,0.010858859254624043
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,entry_session,LONDON,FULLY_REJECTED,NO_FROZEN_SIGNAL,957,-0.32052388543762583,0.5873390151807379,1,-0.38872349076872054,0.5193324035008638,1,0,4,-0.0012280748815466924,-0.011674150901802183
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,entry_session,NY_AM,FULLY_REJECTED,NO_FROZEN_SIGNAL,1081,-0.2722987726434945,0.6532107558605841,0,-0.3480231889454638,0.575813734949772,0,0,5,0.04699703791258464,0.029026150921454552
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,entry_session,NY_PM,FULLY_REJECTED,NO_FROZEN_SIGNAL,602,-0.3649836588237937,0.541802370413614,0,-0.42015625017067193,0.48687005402018113,0,0,0,-0.04568784826771455,-0.043106910303753576
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,entry_session,TRANSITION,FULLY_REJECTED,NO_FROZEN_SIGNAL,201,-0.5301383750577175,0.438324651864608,2,-0.4536417739723478,0.4774412640172929,2,0,0,-0.2108425645016384,-0.07659243410542943
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,relevant_age_bucket,1-3d,FULLY_REJECTED,NO_FROZEN_SIGNAL,42,-0.4749534090583758,0.48585821994316586,5,-0.5866613033826115,0.390049425252056,4,0,0,-0.15565759850229666,-0.2096119635156931
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,relevant_age_bucket,1-4h,FULLY_REJECTED,NO_FROZEN_SIGNAL,341,-0.21676342657103873,0.7033015035190421,3,-0.3139740240457798,0.5948539100358154,1,0,6,0.10253238398504042,0.06307531582113857
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,relevant_age_bucket,12-24h,FULLY_REJECTED,NO_FROZEN_SIGNAL,54,0.0826453433825388,1.1409815044142784,8,-0.10047798615998596,0.8486907687828563,6,2,6,0.40194115393861796,0.2765713537069324
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,relevant_age_bucket,3-7d,FULLY_REJECTED,NO_FROZEN_SIGNAL,25,-0.6296889213852966,0.4543624057378932,3,-0.7149099287772422,0.40193258426548495,3,0,0,-0.3103931108292175,-0.3378605889103239
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,relevant_age_bucket,4-12h,FULLY_REJECTED,NO_FROZEN_SIGNAL,126,-0.38309707276935834,0.5395594631537601,1,-0.47773273525414567,0.4530289853368054,2,0,0,-0.0638012622132792,-0.10068339538722731
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,relevant_age_bucket,7-30d,FULLY_REJECTED,NO_FROZEN_SIGNAL,41,-0.21929074048220754,0.7216396056721717,5,-0.23942168372556347,0.7012074950903461,5,0,5,0.1000050700738716,0.1376276561413549
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,relevant_age_bucket,<1h,FULLY_REJECTED,NO_FROZEN_SIGNAL,4157,-0.32656368241725786,0.5852856008178302,0,-0.3784292899649879,0.5318902988312181,0,0,0,-0.007267871861178721,-0.0013799500980695711
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,relevant_age_bucket,>=30d,FULLY_REJECTED,NO_FROZEN_SIGNAL,29,-0.6027311157627433,0.37049482599319034,3,-0.6027746611437045,0.368058481065893,3,0,0,-0.28343530520666416,-0.22572532127678613
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,relevant_source_tf,M1,FULLY_REJECTED,NO_FROZEN_SIGNAL,4815,-0.31929581055607914,0.5940011990124034,0,-0.37704933986691835,0.534674500954024,0,0,0,0.0,0.0
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,relevant_variant,DIRECTIONAL_CHANGE_CLUSTER,FULLY_REJECTED,NO_FROZEN_SIGNAL,4815,-0.31929581055607914,0.5940011990124034,0,-0.37704933986691835,0.534674500954024,0,0,0,0.0,0.0
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,transition:MEMORY_activation_to_entry,ASIA_CME->ASIA_CME,FULLY_REJECTED,NO_FROZEN_SIGNAL,1874,-0.29157366153310516,0.6158842088203577,0,-0.34148105555067376,0.5623674520796833,0,0,5,0.027722149022973985,0.03556828431624459
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,transition:MEMORY_activation_to_entry,ASIA_CME->LONDON,FULLY_REJECTED,NO_FROZEN_SIGNAL,84,-0.09032296597666818,0.8666073654066423,5,-0.12441517154941527,0.8204750056962106,4,0,6,0.22897284457941097,0.25263416831750307
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,transition:MEMORY_activation_to_entry,ASIA_CME->NY_AM,FULLY_REJECTED,NO_FROZEN_SIGNAL,55,-0.3487258006980585,0.5633092928552773,3,-0.3700047487733329,0.5453459777517715,3,0,2,-0.029429990141979334,0.007044591093585462
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,transition:MEMORY_activation_to_entry,ASIA_CME->NY_PM,FULLY_REJECTED,NO_FROZEN_SIGNAL,13,-0.6549480286263106,0.2565389007849453,1,-0.6723955850667586,0.24956335860396736,1,0,1,-0.3356522180702315,-0.2953462451998402
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,transition:MEMORY_activation_to_entry,LONDON->ASIA_CME,FULLY_REJECTED,NO_FROZEN_SIGNAL,5,-0.04803490391495098,0.9239870581491068,2,-0.06609865374769106,0.8973530393548488,2,3,5,0.2712609066411282,0.31095068611922727
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,transition:MEMORY_activation_to_entry,LONDON->LONDON,FULLY_REJECTED,NO_FROZEN_SIGNAL,855,-0.35107033654086117,0.5558974670324576,3,-0.4179267545334824,0.4916264424601462,1,0,2,-0.03177452598478203,-0.04087741466656403
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,transition:MEMORY_activation_to_entry,LONDON->NY_AM,FULLY_REJECTED,NO_FROZEN_SIGNAL,101,-0.3645061529612395,0.5799188573626107,6,-0.44381928561242473,0.5084225010737903,6,0,1,-0.045210342405160364,-0.06676994574550638
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,transition:MEMORY_activation_to_entry,LONDON->NY_PM,FULLY_REJECTED,NO_FROZEN_SIGNAL,10,-0.0538482560945428,0.9144726102973815,4,-0.07738646293669242,0.8796371491111196,4,1,5,0.26544755446153634,0.2996628769302259
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,transition:MEMORY_activation_to_entry,NY_AM->ASIA_CME,FULLY_REJECTED,NO_FROZEN_SIGNAL,23,-1.3084805810393554,0.1595455905758273,1,-1.8558848543648447,0.0,0,0,0,-0.9891847704832762,-1.4788355144979264
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,transition:MEMORY_activation_to_entry,NY_AM->LONDON,FULLY_REJECTED,NO_FROZEN_SIGNAL,9,0.05463402793899773,1.0936897139509767,3,-0.24386002289581846,0.6599215568221989,2,2,3,0.3739298384950769,0.1331893169710999
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,transition:MEMORY_activation_to_entry,NY_AM->NY_AM,FULLY_REJECTED,NO_FROZEN_SIGNAL,910,-0.2639544555981081,0.6612015469011105,0,-0.34062791202417897,0.5819248792681458,0,0,5,0.055341354957971045,0.036421427842739384
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,transition:MEMORY_activation_to_entry,NY_AM->NY_PM,FULLY_REJECTED,NO_FROZEN_SIGNAL,57,-0.1840323251323286,0.7353454794728931,5,-0.2875606836429006,0.6120892706135548,5,0,6,0.13526348542375055,0.08948865622401775
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,transition:MEMORY_activation_to_entry,NY_AM->TRANSITION,FULLY_REJECTED,NO_FROZEN_SIGNAL,6,0.27462797751220647,1.6039957557152849,1,0.02092770048942283,1.044959007421613,1,3,4,0.5939237880682856,0.3979770403563412
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,transition:MEMORY_activation_to_entry,NY_PM->ASIA_CME,FULLY_REJECTED,NO_FROZEN_SIGNAL,26,-0.19569701703118778,0.7388744935741031,3,-0.29727001020299765,0.6228319667910907,2,0,4,0.12359879352489136,0.0797793296639207
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,transition:MEMORY_activation_to_entry,NY_PM->LONDON,FULLY_REJECTED,NO_FROZEN_SIGNAL,9,0.05768914102416716,1.0978264258323576,3,-0.24221425520136602,0.6626222779306313,2,3,6,0.3769849515802463,0.13483508466555233
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,transition:MEMORY_activation_to_entry,NY_PM->NY_AM,FULLY_REJECTED,NO_FROZEN_SIGNAL,13,-0.07583215330479925,0.8807924497304166,4,-0.2862946575690661,0.6068663062294428,3,2,4,0.24346365725127989,0.09075468229785227
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,transition:MEMORY_activation_to_entry,NY_PM->NY_PM,FULLY_REJECTED,NO_FROZEN_SIGNAL,522,-0.3834818259507541,0.5258110366744989,0,-0.43529678810932343,0.47489658979039906,0,0,0,-0.06418601539467494,-0.058247448242405075
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,transition:MEMORY_activation_to_entry,NY_PM->TRANSITION,FULLY_REJECTED,NO_FROZEN_SIGNAL,16,-0.2431083951966045,0.6503571545419311,2,-0.1062407210129529,0.8343067789990543,3,0,2,0.07618741535947465,0.27080861885396545
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,transition:MEMORY_activation_to_entry,TRANSITION->ASIA_CME,FULLY_REJECTED,NO_FROZEN_SIGNAL,46,-0.6131006130052373,0.3647709252583182,0,-0.7865170016833036,0.23444766929515554,0,0,0,-0.2938048024491582,-0.4094676618163853
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,transition:MEMORY_activation_to_entry,TRANSITION->NY_AM,FULLY_REJECTED,NO_FROZEN_SIGNAL,2,1.412219923550811,inf,2,1.3763266865145045,inf,2,6,6,1.7315157341068903,1.7533760263814229
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,transition:MEMORY_activation_to_entry,TRANSITION->TRANSITION,FULLY_REJECTED,NO_FROZEN_SIGNAL,179,-0.5827700945727866,0.406828703878016,1,-0.50195116301902,0.4440475394603733,1,0,0,-0.26347428401670747,-0.12490182315210163
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,transition:MEMORY_origin_to_entry,ASIA_CME->ASIA_CME,FULLY_REJECTED,NO_FROZEN_SIGNAL,1495,-0.2833710939541523,0.6242019961413985,1,-0.3436488902702469,0.5597144647626004,0,0,6,0.035924716601926865,0.03340044959667143
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,transition:MEMORY_origin_to_entry,ASIA_CME->LONDON,FULLY_REJECTED,NO_FROZEN_SIGNAL,547,-0.3074555663981333,0.5985398105584833,2,-0.36583942774918005,0.5388570951705639,1,0,6,0.011840244157945823,0.011209912117738308
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,transition:MEMORY_origin_to_entry,ASIA_CME->NY_AM,FULLY_REJECTED,NO_FROZEN_SIGNAL,418,-0.3580808978776215,0.5787443418925904,0,-0.4692493450374848,0.4787142272380154,0,0,0,-0.038785087321542344,-0.09220000517056642
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,transition:MEMORY_origin_to_entry,ASIA_CME->NY_PM,FULLY_REJECTED,NO_FROZEN_SIGNAL,171,-0.4181094259104997,0.48835004603293436,1,-0.5095365544603908,0.40589412331303076,1,0,0,-0.09881361535442057,-0.13248721459347246
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,transition:MEMORY_origin_to_entry,ASIA_CME->TRANSITION,FULLY_REJECTED,NO_FROZEN_SIGNAL,19,-0.3958369206969863,0.5417280450408251,3,-0.4601479009842467,0.4604759815158857,3,0,0,-0.07654111014090714,-0.08309856111732833
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,transition:MEMORY_origin_to_entry,LONDON->ASIA_CME,FULLY_REJECTED,NO_FROZEN_SIGNAL,61,-0.4535961081692039,0.4570009366505626,3,-0.4913553774873245,0.42287439002386107,3,0,0,-0.13430029761312479,-0.11430603762040614
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,transition:MEMORY_origin_to_entry,LONDON->LONDON,FULLY_REJECTED,NO_FROZEN_SIGNAL,272,-0.38938546058984314,0.5206349593518012,2,-0.4588762912595101,0.45650703093246703,1,0,0,-0.070089650033764,-0.08182695139259177
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,transition:MEMORY_origin_to_entry,LONDON->NY_AM,FULLY_REJECTED,NO_FROZEN_SIGNAL,270,-0.16376452513023698,0.7721694108833713,5,-0.21226812019577443,0.714342335831676,4,0,6,0.15553128542584216,0.16478121967114392
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,transition:MEMORY_origin_to_entry,LONDON->NY_PM,FULLY_REJECTED,NO_FROZEN_SIGNAL,65,-0.35430411296751135,0.5524153917201918,4,-0.3883049290669305,0.5089699525731752,5,0,1,-0.03500830241143221,-0.011255589200012128
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,transition:MEMORY_origin_to_entry,LONDON->TRANSITION,FULLY_REJECTED,NO_FROZEN_SIGNAL,5,-0.5504079930494555,0.3491511680616842,1,-0.5349062594290089,0.35382968172050505,1,0,0,-0.2311121824933764,-0.15785691956209058
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,transition:MEMORY_origin_to_entry,NY_AM->ASIA_CME,FULLY_REJECTED,NO_FROZEN_SIGNAL,100,-0.4149390235505264,0.5509036533982654,4,-0.4668836101045844,0.5041877286178771,4,0,0,-0.09564321299444728,-0.08983427023766605
