scenario,sample,entry_model,risk_rule,target_r,dimension,group,trades,sum_net_R,mean_net_R,pos_R,neg_R,pf_net,positive_years,active_years,arch_mean_net_R,arch_pf_net,arch_trades,arch_positive_years,arch_active_years
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.0,transition:DISPLACEMENT_ORIGIN_activation_to_entry,NY_AM->ASIA_CME,754,49.379893423155295,0.06549057483177095,304.2270110392534,254.84711761609807,1.193762809189552,12,15,0.019027213051730666,1.0429619608117346,13892,10,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.0,transition:DISPLACEMENT_ORIGIN_activation_to_entry,NY_AM->LONDON,495,22.094176054442563,0.04463469909988397,209.90715805820483,187.8129820037623,1.1176392378137094,11,15,0.019027213051730666,1.0429619608117346,13892,10,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.0,transition:DISPLACEMENT_ORIGIN_activation_to_entry,NY_AM->NY_AM,3431,70.49804559829408,0.02054737557513672,1604.9373102403558,1534.439264642062,1.0459438488200696,7,15,0.019027213051730666,1.0429619608117346,13892,10,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.0,transition:DISPLACEMENT_ORIGIN_activation_to_entry,NY_AM->NY_PM,944,10.280737022654952,0.01089061125281245,353.0473911463987,342.7666541237437,1.0299933990047454,8,15,0.019027213051730666,1.0429619608117346,13892,10,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.0,transition:DISPLACEMENT_ORIGIN_activation_to_entry,NY_AM->TRANSITION,48,-1.1267287161827457,-0.023473514920473868,12.016848697495224,13.14357741367797,0.9142753391469961,8,14,0.019027213051730666,1.0429619608117346,13892,10,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.0,transition:DISPLACEMENT_ORIGIN_activation_to_entry,NY_PM->ASIA_CME,507,59.94727404388646,0.11823919929760643,225.88013903472512,165.93286499083865,1.3612742662353008,12,15,0.019027213051730666,1.0429619608117346,13892,10,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.0,transition:DISPLACEMENT_ORIGIN_activation_to_entry,NY_PM->LONDON,232,0.8534330230677778,0.003678590616671456,95.27164306694102,94.41821004387326,1.0090388604345624,8,15,0.019027213051730666,1.0429619608117346,13892,10,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.0,transition:DISPLACEMENT_ORIGIN_activation_to_entry,NY_PM->NY_AM,281,29.39199957889711,0.10459786327009647,152.31487783991193,122.92287826101484,1.2391092691182028,11,15,0.019027213051730666,1.0429619608117346,13892,10,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.0,transition:DISPLACEMENT_ORIGIN_activation_to_entry,NY_PM->NY_PM,812,-17.29760002799051,-0.021302463088658262,262.6202398665262,279.91783989451676,0.938204724520206,6,15,0.019027213051730666,1.0429619608117346,13892,10,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.0,transition:DISPLACEMENT_ORIGIN_activation_to_entry,NY_PM->TRANSITION,70,-0.585784571168638,-0.008368351016694829,18.451037649882867,19.036822221051512,0.9692288679083809,5,14,0.019027213051730666,1.0429619608117346,13892,10,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.0,transition:DISPLACEMENT_ORIGIN_activation_to_entry,TRANSITION->ASIA_CME,103,-4.961583349649289,-0.04817071213251737,41.59583760212053,46.55742095176982,0.8934308806583351,5,14,0.019027213051730666,1.0429619608117346,13892,10,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.0,transition:DISPLACEMENT_ORIGIN_activation_to_entry,TRANSITION->LONDON,13,0.2723828269870925,0.020952525152853268,5.753476873735344,5.481094046748251,1.049694974153689,3,8,0.019027213051730666,1.0429619608117346,13892,10,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.0,transition:DISPLACEMENT_ORIGIN_activation_to_entry,TRANSITION->NY_AM,28,13.113212414302415,0.46832901479651484,20.752967064926267,7.639754650623855,2.7164441809962576,8,10,0.019027213051730666,1.0429619608117346,13892,10,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.0,transition:DISPLACEMENT_ORIGIN_activation_to_entry,TRANSITION->NY_PM,2,0.9407208097129018,0.4703604048564509,1.95844868679962,1.0177278770867182,1.924334324422505,1,2,0.019027213051730666,1.0429619608117346,13892,10,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.0,transition:DISPLACEMENT_ORIGIN_activation_to_entry,TRANSITION->TRANSITION,31,-7.858694610138112,-0.25350627774639073,3.8266161900692666,11.68531080020738,0.3274723501578884,2,11,0.019027213051730666,1.0429619608117346,13892,10,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.0,transition:DISPLACEMENT_ORIGIN_origin_to_entry,ASIA_CME->ASIA_CME,1779,-112.4546150520401,-0.06321226253627886,773.5279277342052,885.9825427862453,0.8730735543632814,1,15,0.019027213051730666,1.0429619608117346,13892,10,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.0,transition:DISPLACEMENT_ORIGIN_origin_to_entry,ASIA_CME->LONDON,1070,-0.6115597136297266,-0.0005715511342333894,529.7459859874805,530.3575457011102,0.9988468916515154,5,15,0.019027213051730666,1.0429619608117346,13892,10,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.0,transition:DISPLACEMENT_ORIGIN_origin_to_entry,ASIA_CME->NY_AM,576,102.51370166819287,0.1779751765072793,391.50088973938233,288.98718807118956,1.3547344169560187,11,15,0.019027213051730666,1.0429619608117346,13892,10,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.0,transition:DISPLACEMENT_ORIGIN_origin_to_entry,ASIA_CME->NY_PM,134,-3.8691328195415062,-0.028874125518966464,61.060392152482265,64.92952497202378,0.9404102706556283,8,15,0.019027213051730666,1.0429619608117346,13892,10,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.0,transition:DISPLACEMENT_ORIGIN_origin_to_entry,ASIA_CME->TRANSITION,7,-2.2651676927280575,-0.3235953846754368,0.3153103142001349,2.5804780069281925,0.12219066132459741,1,5,0.019027213051730666,1.0429619608117346,13892,10,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.0,transition:DISPLACEMENT_ORIGIN_origin_to_entry,LONDON->ASIA_CME,231,14.123740927751612,0.06114173561797235,96.69857767319064,82.57483674543901,1.1710417057352736,9,15,0.019027213051730666,1.0429619608117346,13892,10,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.0,transition:DISPLACEMENT_ORIGIN_origin_to_entry,LONDON->LONDON,1559,-56.98938482959268,-0.036555089691849056,722.28865467932,779.2780395089126,0.9268689967633293,4,15,0.019027213051730666,1.0429619608117346,13892,10,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.0,transition:DISPLACEMENT_ORIGIN_origin_to_entry,LONDON->NY_AM,1402,188.31437193662524,0.1343183822657812,893.1975313738469,704.8831594372217,1.267156860559664,13,15,0.019027213051730666,1.0429619608117346,13892,10,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.0,transition:DISPLACEMENT_ORIGIN_origin_to_entry,LONDON->NY_PM,238,7.396482697306446,0.03107765839204389,102.67534633286895,95.27886363556249,1.077629837458995,7,15,0.019027213051730666,1.0429619608117346,13892,10,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.0,transition:DISPLACEMENT_ORIGIN_origin_to_entry,LONDON->TRANSITION,13,-1.2176463558658004,-0.09366510429736927,3.0059055756699014,4.223551931535702,0.71170086798884,3,7,0.019027213051730666,1.0429619608117346,13892,10,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.0,transition:DISPLACEMENT_ORIGIN_origin_to_entry,NY_AM->ASIA_CME,801,51.95260033458527,0.06485967582345227,316.9523396122169,264.99973927763165,1.1960477413155346,9,15,0.019027213051730666,1.0429619608117346,13892,10,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.0,transition:DISPLACEMENT_ORIGIN_origin_to_entry,NY_AM->LONDON,505,20.350008352160774,0.04029704624190252,205.70726820565272,185.35725985349202,1.1097880297121652,9,15,0.019027213051730666,1.0429619608117346,13892,10,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.0,transition:DISPLACEMENT_ORIGIN_origin_to_entry,NY_AM->NY_AM,2870,29.11778391392378,0.01014556930798738,1274.1975514073865,1245.0797674934624,1.0233862798787123,9,15,0.019027213051730666,1.0429619608117346,13892,10,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.0,transition:DISPLACEMENT_ORIGIN_origin_to_entry,NY_AM->NY_PM,1109,11.020917043925994,0.009937706982800717,391.25034263611053,380.2294255921845,1.0289849135867422,8,15,0.019027213051730666,1.0429619608117346,13892,10,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.0,transition:DISPLACEMENT_ORIGIN_origin_to_entry,NY_AM->TRANSITION,58,-0.5240490892959324,-0.009035329125791938,13.56269563839771,14.086744727693642,0.9627984250849889,7,14,0.019027213051730666,1.0429619608117346,13892,10,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.0,transition:DISPLACEMENT_ORIGIN_origin_to_entry,NY_PM->ASIA_CME,428,36.01029245275419,0.08413619731951914,194.91787717225662,158.9075847195024,1.2266115397595287,9,15,0.019027213051730666,1.0429619608117346,13892,10,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.0,transition:DISPLACEMENT_ORIGIN_origin_to_entry,NY_PM->LONDON,153,-10.986428360482371,-0.0718067213103423,59.900680982988874,70.88710934347127,0.8450151450350507,6,15,0.019027213051730666,1.0429619608117346,13892,10,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.0,transition:DISPLACEMENT_ORIGIN_origin_to_entry,NY_PM->NY_AM,203,28.710110462392045,0.14142911557828594,119.04727041697204,90.33715995457999,1.3178106382448487,7,15,0.019027213051730666,1.0429619608117346,13892,10,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.0,transition:DISPLACEMENT_ORIGIN_origin_to_entry,NY_PM->NY_PM,527,-19.060386428853533,-0.0361677161837828,180.77777350070758,199.83815992956107,0.9046208870439365,5,15,0.019027213051730666,1.0429619608117346,13892,10,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.0,transition:DISPLACEMENT_ORIGIN_origin_to_entry,NY_PM->TRANSITION,83,-5.3809790905631285,-0.06483107338027866,20.3965618475848,25.77754093814793,0.7912532035745942,4,14,0.019027213051730666,1.0429619608117346,13892,10,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.0,transition:DISPLACEMENT_ORIGIN_origin_to_entry,TRANSITION->ASIA_CME,105,-7.329406496732684,-0.06980387139745413,49.9002636844183,57.22967018115099,0.8719299539289205,5,15,0.019027213051730666,1.0429619608117346,13892,10,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.0,transition:DISPLACEMENT_ORIGIN_origin_to_entry,TRANSITION->LONDON,16,2.1146707999900998,0.13216692499938124,6.84754139925745,4.73287059926735,1.4468051166067064,5,9,0.019027213051730666,1.0429619608117346,13892,10,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.0,transition:DISPLACEMENT_ORIGIN_origin_to_entry,TRANSITION->NY_AM,14,-0.2833051030177205,-0.020236078786980034,8.173375259009218,8.456680362026939,0.9664992537391094,3,8,0.019027213051730666,1.0429619608117346,13892,10,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.0,transition:DISPLACEMENT_ORIGIN_origin_to_entry,TRANSITION->NY_PM,6,-4.094767612818562,-0.6824612688030937,1.1472222222222144,5.241989835040775,0.2188524316765087,0,3,0.019027213051730666,1.0429619608117346,13892,10,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.0,transition:DISPLACEMENT_ORIGIN_origin_to_entry,TRANSITION->TRANSITION,5,-2.231808229804411,-0.44636164596088224,0.0908071123547794,2.3226153421591906,0.039096922639958835,1,5,0.019027213051730666,1.0429619608117346,13892,10,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.5,contact_session,ASIA_CME,3362,-70.50920972910646,-0.02097240027635528,1426.1202357224388,1496.6294454515455,0.9528879977983906,7,15,0.01908039666036691,1.0421272772676256,13892,9,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.5,contact_session,LONDON,3296,-38.41770177148882,-0.011655856119990541,1563.9403550771133,1602.358056848602,0.9760242714746005,7,15,0.01908039666036691,1.0421272772676256,13892,9,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.5,contact_session,NY_AM,5070,398.8739816518536,0.07867336916210131,2795.283803050065,2396.409821398211,1.1664464809358555,12,15,0.01908039666036691,1.0421272772676256,13892,9,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.5,contact_session,NY_PM,2008,-16.08875926776303,-0.008012330312630992,734.9289982223745,751.0177574901373,0.9785773916697648,8,15,0.01908039666036691,1.0421272772676256,13892,9,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.5,contact_session,TRANSITION,156,-8.793440477678544,-0.05636820819024708,36.79247146512077,45.585911942799314,0.807101797399327,5,15,0.01908039666036691,1.0421272772676256,13892,9,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.5,direction,LONG,6722,-17.492360772354438,-0.0026022553960658194,3145.1167772194003,3162.6091379917557,0.9944690096027918,6,15,0.01908039666036691,1.0421272772676256,13892,9,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.5,direction,SHORT,7170,282.5572311781713,0.03940826097324565,3411.949086317711,3129.3918551395404,1.0902914189905986,13,15,0.01908039666036691,1.0421272772676256,13892,9,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.5,entry_session,ASIA_CME,3344,-66.9010148086395,-0.020006284332727123,1418.17383918128,1485.0748539899198,0.9549510823451773,8,15,0.01908039666036691,1.0421272772676256,13892,9,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.5,entry_session,LONDON,3303,-46.21101385922586,-0.01399061878874534,1561.5536219037617,1607.764635762988,0.9712576002535992,7,15,0.01908039666036691,1.0421272772676256,13892,9,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.5,entry_session,NY_AM,5065,400.37430477449834,0.07904724674718624,2797.148316081914,2396.774011307415,1.167047165433882,12,15,0.01908039666036691,1.0421272772676256,13892,9,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.5,entry_session,NY_PM,2014,-9.88659634172338,-0.004908935621511112,742.3689542069916,752.2555505487147,0.9868573966193914,9,15,0.01908039666036691,1.0421272772676256,13892,9,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.5,entry_session,TRANSITION,166,-12.31080935909285,-0.07416150216320994,37.821132163164975,50.13194152225782,0.7544318255931295,5,15,0.01908039666036691,1.0421272772676256,13892,9,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.5,relevant_age_bucket,1-3d,1143,75.45828852746023,0.06601775024274735,561.5797406147288,486.1214520872685,1.1552251771722144,8,15,0.01908039666036691,1.0421272772676256,13892,9,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.5,relevant_age_bucket,1-4h,3100,122.82784553892196,0.039621885657716766,1575.3636385382704,1452.5357929993486,1.0845609768316236,9,15,0.01908039666036691,1.0421272772676256,13892,9,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.5,relevant_age_bucket,12-24h,1069,27.359011870281975,0.025593088746755824,487.4288506540293,460.0698387837473,1.0594670842640088,8,15,0.01908039666036691,1.0421272772676256,13892,9,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.5,relevant_age_bucket,3-7d,819,82.48997956243018,0.10072036576609301,430.58135606182856,348.0913764993984,1.2369779464001538,12,15,0.01908039666036691,1.0421272772676256,13892,9,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.5,relevant_age_bucket,4-12h,1835,152.81345281443984,0.08327708600241954,968.1214557997152,815.3080029852754,1.1874303358422935,10,15,0.01908039666036691,1.0421272772676256,13892,9,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.5,relevant_age_bucket,7-30d,629,57.579849951142435,0.0915418918142169,318.008712832748,260.42886288160554,1.2210962691079255,12,15,0.01908039666036691,1.0421272772676256,13892,9,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.5,relevant_age_bucket,<1h,4873,-289.7026325077745,-0.05945057100508404,1989.8657938738045,2279.5684263815792,0.8729133860800012,4,15,0.01908039666036691,1.0421272772676256,13892,9,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.5,relevant_age_bucket,>=30d,424,36.239074648914546,0.08546951568140224,226.11631516198787,189.87724051307322,1.1908552839244553,10,15,0.01908039666036691,1.0421272772676256,13892,9,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.5,relevant_source_tf,15min,8127,81.11298470439635,0.009980679796283544,4041.001668149269,3959.888683444873,1.0204836527459737,9,15,0.01908039666036691,1.0421272772676256,13892,9,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.5,relevant_source_tf,1h,2085,50.965895462647794,0.024444074562421005,817.2665795272063,766.3006840645584,1.0665090042622933,9,15,0.01908039666036691,1.0421272772676256,13892,9,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.5,relevant_source_tf,30min,3680,132.98599023877273,0.03613749734749259,1698.7976158606368,1565.8116256218646,1.0849310275020834,10,15,0.01908039666036691,1.0421272772676256,13892,9,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.5,relevant_variant,DOZ_BASE,4598,-233.5537609119335,-0.050794641346658,1365.6514096900219,1599.2051706019556,0.8539563495633135,1,15,0.01908039666036691,1.0421272772676256,13892,9,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.5,relevant_variant,DOZ_BODY,4876,514.44679302464,0.10550590505017227,3198.9491597268907,2684.5023667022515,1.1916358128067535,13,15,0.01908039666036691,1.0421272772676256,13892,9,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.5,relevant_variant,DOZ_LAST,4418,-15.828161706889631,-0.003582653170414131,1992.4652941201991,2008.293455827089,0.9921186011631098,6,15,0.01908039666036691,1.0421272772676256,13892,9,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.5,transition:DISPLACEMENT_ORIGIN_activation_to_entry,ASIA_CME->ASIA_CME,1823,-169.21952217711694,-0.09282475160565933,768.0272278789312,937.2467500560482,0.8194504038909737,1,15,0.01908039666036691,1.0421272772676256,13892,9,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.5,transition:DISPLACEMENT_ORIGIN_activation_to_entry,ASIA_CME->LONDON,724,32.99151841730175,0.04556839560400794,403.9319512271985,370.9404328098967,1.0889402057559188,8,15,0.01908039666036691,1.0421272772676256,13892,9,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.5,transition:DISPLACEMENT_ORIGIN_activation_to_entry,ASIA_CME->NY_AM,430,67.72436208970564,0.15749851648768753,302.9322439231733,235.20788183346772,1.2879340673526234,9,15,0.01908039666036691,1.0421272772676256,13892,9,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.5,transition:DISPLACEMENT_ORIGIN_activation_to_entry,ASIA_CME->NY_PM,99,-18.52359568156564,-0.18710702708652163,38.292219948361165,56.81581562992682,0.6739711385607805,8,15,0.01908039666036691,1.0421272772676256,13892,9,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.5,transition:DISPLACEMENT_ORIGIN_activation_to_entry,ASIA_CME->TRANSITION,5,-1.9801950273143112,-0.39603900546286225,0.3153103142001349,2.2955053415144464,0.13735986952315726,1,5,0.01908039666036691,1.0421272772676256,13892,9,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.5,transition:DISPLACEMENT_ORIGIN_activation_to_entry,LONDON->ASIA_CME,157,-11.612154055503147,-0.07396276468473342,60.30614800293088,71.91830205843404,0.8385368713784676,5,15,0.01908039666036691,1.0421272772676256,13892,9,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.5,transition:DISPLACEMENT_ORIGIN_activation_to_entry,LONDON->LONDON,1839,-95.17943532276594,-0.051756082285353965,846.0492977773371,941.2287331001031,0.8988774651945912,6,15,0.01908039666036691,1.0421272772676256,13892,9,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.5,transition:DISPLACEMENT_ORIGIN_activation_to_entry,LONDON->NY_AM,895,190.444151125116,0.21278676103364916,653.482561511268,463.03841038615195,1.411292339584301,13,15,0.01908039666036691,1.0421272772676256,13892,9,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.5,transition:DISPLACEMENT_ORIGIN_activation_to_entry,LONDON->NY_PM,157,11.668665885144382,0.07432271264423174,78.06437773923312,66.39571185408874,1.1757442696116798,9,15,0.01908039666036691,1.0421272772676256,13892,9,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.5,transition:DISPLACEMENT_ORIGIN_activation_to_entry,LONDON->TRANSITION,12,-0.06824753345351997,-0.005687294454459997,2.761467636559832,2.8297151700133525,0.9758818363852506,3,7,0.01908039666036691,1.0421272772676256,13892,9,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.5,transition:DISPLACEMENT_ORIGIN_activation_to_entry,NY_AM->ASIA_CME,754,56.444792222683105,0.07486046713883701,314.6190916463441,258.174299423661,1.2186305621771354,11,15,0.01908039666036691,1.0421272772676256,13892,9,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.5,transition:DISPLACEMENT_ORIGIN_activation_to_entry,NY_AM->LONDON,495,17.866575819234022,0.036094092564109136,211.3430874681369,193.47651164890294,1.0923449346226377,10,15,0.01908039666036691,1.0421272772676256,13892,9,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.5,transition:DISPLACEMENT_ORIGIN_activation_to_entry,NY_AM->NY_AM,3431,104.53141684627022,0.0304667492994084,1667.3277934367295,1562.7963765904592,1.0668874195077964,7,15,0.01908039666036691,1.0421272772676256,13892,9,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.5,transition:DISPLACEMENT_ORIGIN_activation_to_entry,NY_AM->NY_PM,944,2.3077965964281084,0.00244469978435181,349.37715561437705,347.06935901794884,1.0066493815615365,8,15,0.01908039666036691,1.0421272772676256,13892,9,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.5,transition:DISPLACEMENT_ORIGIN_activation_to_entry,NY_AM->TRANSITION,48,-3.126728716182607,-0.06514018158713765,11.157859273288532,14.284587989471136,0.7811117325548872,7,14,0.01908039666036691,1.0421272772676256,13892,9,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.5,transition:DISPLACEMENT_ORIGIN_activation_to_entry,NY_PM->ASIA_CME,507,64.24924882035491,0.1267243566476428,234.38800529099177,170.13875647063682,1.3776285318709458,12,15,0.01908039666036691,1.0421272772676256,13892,9,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.5,transition:DISPLACEMENT_ORIGIN_activation_to_entry,NY_PM->LONDON,232,-2.911239176413133,-0.012548444725918676,93.72662498092386,96.63786415733699,0.9698747566308655,7,15,0.01908039666036691,1.0421272772676256,13892,9,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.5,transition:DISPLACEMENT_ORIGIN_activation_to_entry,NY_PM->NY_AM,281,24.10916470046222,0.08579773914755238,152.20075254717503,128.09158784671283,1.188218173462832,9,15,0.01908039666036691,1.0421272772676256,13892,9,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.5,transition:DISPLACEMENT_ORIGIN_activation_to_entry,NY_PM->NY_PM,812,-6.780183951443028,-0.008349980235767277,274.1767522182207,280.9569361696638,0.9758675331391404,5,15,0.01908039666036691,1.0421272772676256,13892,9,15
S12_C6,DISPLACEMENT_ORIGIN_ONLY,CLEAN_REJECTION,STRUCTURAL,2.5,transition:DISPLACEMENT_ORIGIN_activation_to_entry,NY_PM->TRANSITION,70,0.22305652799570375,0.0031865218285100534,19.25987874904721,19.036822221051512,1.0117171093686548,5,14,0.01908039666036691,1.0421272772676256,13892,9,15
