date,primary_r,stress_r,n
2023-03-16,3.144610507246377,3.110552536231884,2
2023-03-17,2.0614583333333334,2.044791666666667,1
2023-03-20,2.7440239043826873,2.7280876494026067,1
2023-03-21,-0.4419819770913299,-0.4721649204711691,2
2023-03-22,7.405167079207696,7.366134329778908,2
2023-03-23,-0.9533372708933046,-1.0231524787802644,5
2023-03-24,1.3790163832406814,1.3292967521747563,3
2023-03-27,-0.09635492719271879,-0.1852256104885503,5
2023-03-28,2.336093915804959,2.2788687165980424,3
2023-03-29,0.3038607648420317,0.2587008421101221,3
2023-03-30,1.5796028519509417,1.548126674674156,2
2023-04-03,-0.5965565877775888,-0.6837289539754412,5
2023-04-04,0.49817830075787706,0.44643837255683927,3
2023-04-05,1.8823747011156065,1.8068327924179313,4
2023-04-06,1.4162020570989915,1.3637812810408025,3
2023-04-10,2.495035193564595,2.4598416289592655,2
2023-04-11,2.1933210784311177,2.160555340557023,2
2023-04-12,2.5873281876922865,2.5551007911825137,2
2023-04-13,-0.3652450178107267,-0.4003658419177847,2
2023-04-14,1.6843387592862424,1.5842957045439878,6
2023-04-17,0.7266260162602647,0.7103658536586377,1
2023-04-18,-2.340093588228001,-2.4133820828593238,4
2023-04-19,0.2747977569405018,0.24574829931961717,2
2023-04-20,1.2306659942738765,1.1982609968766869,2
2023-04-21,-3.2953898377575306,-3.3819206232350334,5
2023-04-24,1.487836651053753,1.4571574941450889,2
2023-04-25,-4.026445378588381,-4.131661274988703,6
2023-04-26,-1.748436370900813,-1.9056116942481656,9
2023-04-27,-1.0254854368932056,-1.0449029126213623,1
2023-04-28,2.006340726623955,1.9702528181007213,2
2023-05-01,2.5934544464856737,2.5553514322650845,2
2023-05-02,-4.0921463466440064,-4.162353086944203,4
2023-05-03,0.6810606060606061,0.668939393939394,1
2023-05-04,-2.7232346629763673,-2.841659598270473,7
2023-05-05,-1.023755656108599,-1.0418552036199122,1
2023-05-08,2.341451750434363,2.2494835043093078,5
2023-05-09,-1.0252403846153855,-1.0444711538461555,1
2023-05-10,-1.0199861021986352,-1.0853989522341392,4
2023-05-11,1.798212962963072,1.7636944444445524,2
2023-05-12,-0.07197611411696014,-0.1566075378403774,5
2023-05-15,0.315003517823639,0.2762605534709177,2
2023-05-17,1.3872767857141308,1.3694196428569891,1
2023-05-18,2.7487387387386613,2.7192921492920723,2
2023-05-19,2.4178123211467044,2.3042429633433157,7
2023-05-23,-0.06983445414112724,-0.134004315740985,4
2023-05-24,1.364595714499064,1.2611330228007556,6
2023-05-25,3.027125,2.994458333333333,2
2023-05-30,2.1864583333332694,2.151773648648585,2
2023-05-31,2.780014631133812,2.710922838928968,4
2023-06-01,-2.0735308183102226,-2.129554298927535,3
2023-06-02,-2.0468234323432326,-2.082498428414267,2
2023-06-05,-1.0243055555555571,-1.042824074074077,1
2023-06-06,-0.42499108475310066,-0.4832897971854845,4
2023-06-07,2.342441180949449,2.2972774812133805,3
2023-06-09,-0.7009784631672498,-0.7688170648128512,4
2023-06-12,-1.025862068965518,-1.0455665024630558,1
2023-06-13,-1.0442264037172349,-1.0779227113113186,2
2023-06-14,-1.0186832740213534,-1.0329181494661939,1
2023-06-15,2.1128084854629368,2.0759592630153385,2
2023-06-16,3.676901004304161,3.641702534672406,2
2023-06-20,-4.085024055918666,-4.149804288999553,4
2023-06-21,-2.9145158284660897,-3.0560566237576983,9
2023-06-22,1.6906183116826599,1.6223982982522887,4
2023-06-23,-0.02408256880734022,-0.04243119266055184,1
2023-06-26,0.8899039767685484,0.7908738639965449,6
2023-06-27,3.2503075313042595,3.2160109058865656,2
2023-06-28,0.5829918623955579,0.5368203497373288,3
2023-06-29,2.133928571428481,2.1180555555554657,1
2023-06-30,-1.0213414634146354,-1.0376016260162624,1
2023-07-03,-2.0966140757599616,-2.170224800148503,4
2023-07-05,-0.019061645276668093,-0.049133880356267756,2
2023-07-06,0.005610917782811198,-0.028063376568485898,2
2023-07-07,1.5809859154930457,1.5622065727700405,1
2023-07-10,2.1568825910930243,2.1406882591092193,1
2023-07-11,1.6155633371455191,1.5627780245354437,4
2023-07-12,-2.045760068065798,-2.0806248818302158,2
2023-07-14,-3.352450799334135,-3.4718800276075883,7
2023-07-18,-0.06822203380457931,-0.120200726227116,3
2023-07-19,-2.047766393442622,-2.084159836065571,2
2023-07-20,-1.8863116979943677,-1.9838359711014673,6
2023-07-21,1.3884648694025368,1.2907967641981055,6
2023-07-24,2.0110981425953414,1.9751977139635444,2
2023-07-25,1.0358796296297668,1.017361111111247,1
2023-07-26,2.288622301211457,2.2511464367213714,2
2023-07-27,1.7804467274835025,1.6761827232173618,6
2023-07-28,1.2281930217668406,1.1942621638923208,2
2023-07-31,2.596486093540825,2.561592492589179,2
2023-08-01,1.0028787144703912,0.9623748385013983,3
2023-08-02,-3.2978672930485384,-3.410798266745731,7
2023-08-03,0.5946259279016474,0.506379249993289,6
2023-08-04,-2.0468196314670415,-2.0824917316324063,2
2023-08-07,3.2968951309961225,3.2222190085777505,5
2023-08-08,-1.6878530681288286,-1.7649675542904584,5
2023-08-09,-0.24211151565579747,-0.3051711942615878,4
2023-08-10,3.103566974136931,2.9951135926563044,7
2023-08-11,2.07601369484062,1.9965232991602224,5
2023-08-14,-1.1324499106898083,-1.2526124371369634,7
2023-08-15,-1.1313231843092537,-1.201790409340227,4
2023-08-16,2.1670258620688663,2.149784482758522,1
2023-08-17,1.6576093563164673,1.6123810222981563,3
2023-08-18,-0.34626418490355304,-0.4394842544567128,6
2023-08-21,0.32281998704963333,0.2726005468021304,3
2023-08-22,-2.0436581040597783,-2.076921421438657,2
2023-08-23,1.18744603726419,1.081920721507252,6
2023-08-24,-2.6003004029675876,-2.756654861791406,10
2023-08-25,-0.4190476190476189,-0.4480725623582765,2
2023-08-28,1.4087491322765393,1.3700356770132942,3
2023-08-29,-1.045442547860009,-1.1638749652771587,7
2023-08-30,-0.023863636363636285,-0.04204545454545447,1
2023-08-31,-2.055979511794307,-2.0986305683994937,3
2023-09-01,0.8996445390178528,0.8205504703136597,5
2023-09-05,0.39099526066367196,0.3530805687205414,2
2023-09-06,0.2364364232489382,0.15314570744909628,5
2023-09-07,-0.4826591680814942,-0.5295974816072441,3
2023-09-08,0.6512347492933518,0.6002274587115924,3
2023-09-11,1.7359248424841736,1.6979410441043363,2
2023-09-12,2.250377102632771,2.2188680826425236,2
2023-09-13,2.8516696340398084,2.783751549807667,4
2023-09-14,1.1084506925300717,1.0758336931611527,2
2023-09-15,2.050774692285181,1.9530207854320347,6
2023-09-18,2.400245098039102,2.361589635854229,2
2023-09-19,-0.8130801437769632,-0.8750223358293586,4
2023-09-20,-1.8901979590249829,-1.9914944026161603,7
2023-09-21,-1.0228260869565216,-1.0402173913043478,1
2023-09-22,2.5384804865163804,2.4549214066712373,5
2023-09-25,3.4877991875272056,3.4533240008781076,2
2023-09-26,0.4930278884463017,0.4770916334662211,1
2023-09-27,1.8298765385416185,1.7950880111929202,2
2023-09-28,0.281437892437977,0.1983120653121465,5
2023-09-29,1.773571662775008,1.71975760402005,3
2023-10-02,2.67626836247767,2.624727120770415,3
2023-10-03,-1.2630527049035591,-1.3148094696152137,3
2023-10-04,-1.073634642422106,-1.129737227124663,3
2023-10-05,-4.009887362138983,-4.126264127850407,7
2023-10-06,1.575327510916867,1.557860262008571,1
2023-10-09,0.8502482709771326,0.7480342179797266,6
2023-10-10,-2.043617021276595,-2.0768490374873347,2
2023-10-11,-0.06872439478580727,-0.09767535692112728,2
2023-10-12,3.0257922403471977,2.990997268781798,2
2023-10-13,2.204484290614676,2.1523177664367656,3
2023-10-16,1.365011401247655,1.261608429217227,6
2023-10-17,2.9530141843970608,2.938829787233941,1
2023-10-18,-1.727228876386641,-1.800105012781575,5
2023-10-19,2.2991101551955238,2.2688582433646665,2
2023-10-20,2.255662042177441,2.1942304261951064,4
2023-10-23,-1.6566780018760903,-1.7211066626462166,4
2023-10-24,3.4597232312746744,3.386273225798341,4
2023-10-25,0.764462402433521,0.7214657396110155,3
2023-10-26,0.1612628210746938,0.13745287981055831,2
2023-10-27,0.5542119826224774,0.5076202843085245,3
2023-10-30,2.4683673469387752,2.4520408163265306,1
2023-10-31,-2.4882340818437516,-2.5684889036272764,5
2023-11-01,-0.27642112615502423,-0.3370783570250242,4
2023-11-02,2.2364701724339375,2.1854578475238355,3
2023-11-03,1.572303921568444,1.5526960784311905,1
2023-11-06,2.7983515936256342,2.7624153386455537,2
2023-11-07,-0.2460044178793549,-0.2832532051281421,2
2023-11-08,1.9826137365374492,1.9475824997124906,2
2023-11-09,-0.4393823946099964,-0.5071576663680779,4
2023-11-13,1.0180288461539169,0.9987980769231469,1
2023-11-14,1.0330882352939725,1.013480392156719,1
2023-11-15,2.8064050891920775,2.723338104630845,5
2023-11-16,-0.17013890628958683,-0.2135151799046543,3
2023-11-17,1.72375,1.7037499999999999,1
2023-11-20,0.8644278606966523,0.8445273631842131,1
2023-11-21,-1.044602272727274,-1.0785849567099592,2
2023-11-22,1.2172660157179331,1.1853854092243243,2
2023-11-27,1.3491666666666666,1.3358333333333334,1
2023-11-28,0.6792274928316901,0.6374909281269272,3
2023-11-29,-0.14825055840632795,-0.25305605621551375,6
2023-11-30,-0.24864210152611177,-0.2949069689081365,3
2023-12-01,0.9988636363636364,0.9806818181818182,1
2023-12-04,-0.33200413935840023,-0.3622490513970349,2
2023-12-05,0.876530612244898,0.860204081632653,1
2023-12-06,2.229071013161806,2.199074074073959,2
2023-12-07,0.8039419087138018,0.7873443983403569,1
2023-12-08,-0.025735294117645205,-0.045343137254898705,1
2023-12-13,1.5780821917808219,1.5671232876712329,1
2023-12-14,2.020752396727569,1.9777961379382476,3
2023-12-15,-0.5310021616981953,-0.6143293835645726,5
2023-12-20,1.0997899159661297,1.0829831932770562,1
2023-12-21,2.4637674079859453,2.430017230353431,2
2023-12-22,2.5429557885281575,2.4724888894100783,4
2023-12-27,-1.0707051823652707,-1.124575797500715,3
2023-12-28,0.5897727272727272,0.571590909090909,1
2023-12-29,-0.6767133011713998,-0.7762049977009318,6
2024-01-02,0.5376893386524986,0.5106170196661972,2
2024-01-03,-0.03451421660174425,-0.1334253726432003,6
2024-01-04,0.8113803941126263,0.6359253269369552,11
2024-01-05,2.746981216457961,2.7129919499105544,2
2024-01-08,1.0222799217534502,0.9369214588782574,5
2024-01-09,0.18103632478618814,0.14965659340645776,2
2024-01-10,2.6312579846695963,2.5953269722135106,2
2024-01-11,3.321750991415156,3.2234119929201768,6
2024-01-12,1.9354026845634718,1.9219798657715268,1
2024-01-16,-1.783328054744317,-1.910180661640943,8
2024-01-17,2.163319193718575,2.1200449656370943,3
2024-01-18,2.1974210909365732,2.1624099823791565,2
2024-01-19,1.0164473684207949,0.9989035087716743,1
2024-01-22,-0.48555296949593024,-0.5530626111040159,4
2024-01-24,2.509385647354642,2.39225706899857,7
2024-01-25,-1.1450940564533263,-1.2225156149934695,5
2024-01-26,-3.066940488220798,-3.1179427649604534,3
2024-01-29,0.7706310679612902,0.7512135922331334,1
2024-01-30,0.9392567184718558,0.837884780704296,6
2024-01-31,-1.152672095834113,-1.2209456446122502,4
2024-02-01,2.663056466966453,2.6270051039008715,2
2024-02-02,-0.3402743902438028,-0.3765345528454298,2
2024-02-05,-1.3418864967789708,-1.4118952562296152,4
2024-02-06,2.251814937175512,2.1720673155923187,5
2024-02-07,-2.063574556756376,-2.1120123142850438,3
2024-02-08,1.8434946574482014,1.8099727634611904,2
2024-02-09,0.8739224137933386,0.8566810344829916,1
2024-02-12,1.1417748917750266,1.1244588744590083,1
2024-02-13,2.572479086119317,2.485468443543316,5
2024-02-14,2.4247892330227474,2.390852177330252,2
2024-02-15,3.3692355812238866,3.2692330690296325,6
2024-02-16,0.12856716195026952,0.09738669454191973,2
2024-02-19,-0.9319923371646356,-0.9473180076627207,1
2024-02-20,-0.15702795122984603,-0.24569467280944335,6
2024-02-21,-0.031173152134478688,-0.1103379573890515,5
2024-02-22,2.950491939661711,2.8778751693763653,4
2024-02-23,2.0314257611033204,1.9454517052385984,6
2024-02-26,-0.2133058176100665,-0.24884040880503744,2
2024-02-27,-0.1127420212765976,-0.19864070415400525,5
2024-02-28,2.2283272696502645,2.1952957102966835,2
2024-02-29,-0.5843040284790726,-0.682946535332337,6
2024-03-01,-1.0243055555555571,-1.042824074074077,1
2024-03-04,2.1609570214893408,2.1282400466434295,2
2024-03-05,-1.675092641644246,-1.7685640654492603,6
2024-03-06,-2.067193736424898,-2.1183889641772016,3
2024-03-08,-1.2141471141431663,-1.350415503910701,8
2024-03-11,-0.3134839690486557,-0.35528456287226196,3
2024-03-12,0.5683697234351245,0.5156574478407552,3
2024-03-13,2.8455741298991093,2.8166555742609014,2
2024-03-14,2.345013345195823,2.310778469750982,2
2024-03-15,-2.277282744325657,-2.3714210985588178,6
2024-03-18,0.656624764224076,0.5532585789820604,6
2024-03-19,-2.0558323806961343,-2.0983713374169977,3
2024-03-20,2.876021349498971,2.8470282024246436,2
2024-03-21,-0.054524714911780015,-0.12062770456254057,4
2024-03-22,-2.073899191640894,-2.130203337653004,3
2024-03-25,1.1314352574103448,1.121034841393704,1
2024-03-26,-0.36385053724650285,-0.40035435310096523,2
2024-03-27,-0.7893124827998644,-0.8546168797009378,4
2024-03-28,1.7274821453439873,1.6437539351099881,5
2024-04-01,-0.0772029300313849,-0.1464702050773575,4
2024-04-02,0.983428805237127,0.9670621931258355,1
2024-04-03,-0.5193915466877448,-0.6118476880643674,5
2024-04-04,2.2509633437052265,2.216784062214117,2
2024-04-05,1.9909104498809418,1.860439208925515,8
2024-04-08,2.9288608084679932,2.8628768994942266,4
2024-04-09,1.9810934595043117,1.8931702997134243,5
2024-04-10,1.6831924874948578,1.5698211481599975,8
2024-04-11,-1.3983375775276714,-1.4956750341248402,6
2024-04-12,2.949053317030123,2.8950959753065457,3
2024-04-15,2.332207663158931,2.2587895563949263,5
2024-04-16,2.2315592008782645,2.198753960028017,2
2024-04-17,-1.0258875739644984,-1.0456114398422114,1
2024-04-18,0.4461325163337124,0.38382157048944604,4
2024-04-19,-1.0398865190773963,-1.0702762478982695,2
2024-04-22,-4.115981472852429,-4.204348309311423,5
2024-04-23,2.0453342537476042,1.9982930043423464,3
2024-04-24,1.9905279268650515,1.9105699615801992,5
2024-04-25,-1.879128442743713,-1.997506603914291,7
2024-04-26,-1.6899240617494744,-1.7901012071270996,6
2024-04-29,0.27128794382983,0.1718942096506031,6
2024-04-30,-1.0595117813232064,-1.19943726088038,8
2024-05-01,-2.0428834724819227,-2.0755565943729106,2
2024-05-02,2.606097575223993,2.570781372923068,2
2024-05-03,-5.1080506394587495,-5.190374936189226,5
2024-05-07,0.5691241887175064,0.5192700971664459,3
2024-05-08,2.651341089350941,2.568562779938054,5
2024-05-09,0.7153465346533006,0.7021452145212886,1
2024-05-10,2.9821234254860345,2.9105114694938394,4
2024-05-13,-2.049302988435429,-2.086867170100518,2
2024-05-14,2.0289278794985095,1.997540089982146,2
2024-05-15,3.0053456878122473,2.9768353528158085,2
2024-05-16,1.7078256894044768,1.6410369907207958,4
2024-05-17,0.18395623157187968,0.046234885560194394,8
2024-05-22,0.7479273600793103,0.6856166668615405,4
2024-05-23,2.0522629310348655,2.0378951149429096,1
2024-05-28,-3.0897127329404377,-3.1580652913712464,4
2024-05-29,2.2235522747171808,2.1948477105017026,2
2024-05-30,-2.0652881480217786,-2.1150314988955152,3
2024-05-31,-0.25646988635444645,-0.34910187180923535,6
2024-06-03,2.6504910049649233,2.5640516174026393,5
2024-06-04,2.4902077532564495,2.4581548603289463,2
2024-06-05,0.3537197266011902,0.3175976565808112,2
2024-06-06,1.9953937943949513,1.9632749430403809,2
2024-06-07,0.8741367777779242,0.8368490480263444,2
2024-06-10,2.241631799162982,2.224895397489343,1
2024-06-11,3.0605943190023925,3.016699775116187,3
2024-06-12,-0.7333986669409758,-0.7854689954992764,3
2024-06-13,-1.0506562493021643,-1.0892514868657182,2
2024-06-14,-1.024373259052924,-1.0429433611884849,1
2024-06-17,2.3533198980743277,2.2840310183691925,4
2024-06-18,-1.3722876856317363,-1.4120054630527044,3
2024-06-20,2.014626219964347,1.934537077687683,5
2024-06-21,2.395658111128908,2.342816596300449,3
2024-06-24,2.9776465478879377,2.8975098086564355,5
2024-06-25,1.3616111611159878,1.3436093609359707,1
2024-06-26,-1.0259643916913932,-1.045746785361026,1
2024-06-27,2.8383405011849834,2.8056687350471554,2
2024-06-28,0.1738484381559768,0.12294141929190332,3
2024-07-01,0.6188916809401817,0.5564145943097054,4
2024-07-02,0.16447152853332536,0.1301387753166947,2
2024-07-03,0.6263222131813327,0.610048820178893,1
2024-07-08,-0.200674847921694,-0.2317785026312963,2
2024-07-09,2.867450676658141,2.828808640089978,3
2024-07-10,0.12074064830430142,0.08699433864031869,2
2024-07-11,-2.5555484003826487,-2.637144432485532,6
2024-07-12,1.8919336342108182,1.857455978099547,2
2024-07-15,-2.7174290739660627,-2.8107565902368554,6
2024-07-16,1.1034233059407537,1.0393361806744994,4
2024-07-17,0.679038344228807,0.5974960536189413,6
2024-07-18,2.8724178114155112,2.8379341302230907,2
2024-07-19,-1.6272226758833854,-1.7277777550840328,7
2024-07-22,-0.12004716568872131,-0.23941524120811852,7
2024-07-23,2.2368421378845835,2.200364487263455,2
2024-07-24,-3.1428625472314495,-3.264610980105818,7
2024-07-25,2.5502081707233293,2.5196286294981167,2
2024-07-26,6.339489069435529,6.226245475825184,7
2024-07-29,-1.8607886889420104,-1.9230709051401607,4
2024-07-30,-2.0499556458049915,-2.088017090227842,3
2024-07-31,1.492773191774217,1.3568511882609953,9
2024-08-01,-0.016561514195585113,-0.029179810725554724,1
2024-08-05,-2.039464849921013,-2.069533307003689,2
2024-08-06,-1.0317749160134393,-1.0559843758332024,2
2024-08-07,4.502906976743565,4.487403100774575,1
2024-08-08,-2.0057220946571883,-2.0842495060101403,5
2024-08-09,4.7201492537317575,4.7002487562193185,1
2024-08-12,-1.4360730593605713,-1.4839095455532236,3
2024-08-13,-1.0616958617377579,-1.1618583787649759,6
2024-08-14,2.6956845350644336,2.646312794874295,3
2024-08-15,-0.6735873250755615,-0.7994614497694459,7
2024-08-19,2.709358718545528,2.6882967520229695,2
2024-08-20,0.5049656456418421,0.410368800759108,6
2024-08-21,2.360219398695949,2.2905049959590285,4
2024-08-22,2.6349244270656373,2.5889176296292216,3
2024-08-23,0.6229909399589069,0.5689820934358579,3
2024-08-26,2.737499110212291,2.6581875526824343,5
2024-08-27,1.1136846417487958,1.0623704771694917,3
2024-08-28,-1.2465823746044769,-1.3440591797915586,6
2024-08-29,0.9368759147860094,0.8578689905237571,5
2024-08-30,2.7918121282436,2.7590384735364166,2
2024-09-02,0.7661637931036699,0.7489224137933229,1
2024-09-03,-3.8464944031733,-3.994591927788201,10
2024-09-04,1.993776955101731,1.9346913469018427,4
2024-09-05,4.2011549872498914,4.145133053966374,4
2024-09-06,0.5797002724796894,0.5688010899183805,1
2024-09-09,4.983644859812609,4.946261682242518,2
2024-09-10,3.480746332635507,3.450593196890826,2
2024-09-11,-0.3189614827973689,-0.36585106238163867,3
2024-09-12,0.06390409396763852,0.029008438818814097,2
2024-09-13,-1.0183694891532529,-1.0323652904128742,1
2024-09-16,-0.42036680733745235,-0.44998919278988603,2
2024-09-17,-0.8223192792596465,-0.8885602300221908,4
2024-09-18,-0.11159934490963108,-0.19502728386963863,5
2024-09-19,-2.2048969644714003,-2.294841799867572,5
2024-09-20,3.1672605566632432,3.1084345923046675,4
2024-09-23,1.5945177021749666,1.5679560636386562,2
2024-09-24,2.0031166796591364,1.9203085113210678,5
2024-09-25,1.3315898036562994,1.2386290822693828,6
2024-09-26,2.742653599390227,2.6984076546274154,3
2024-09-27,-0.7792752677670854,-0.9121793488146496,8
2024-09-30,-0.04314285714285704,-0.08689795918367338,3
2024-10-01,1.690553135085892,1.62313447343565,5
2024-10-02,0.6227634194830858,0.6095096090125756,1
2024-10-03,-0.08022339301782444,-0.14268148170085504,4
2024-10-04,-0.0884208034982457,-0.13262123271428267,3
2024-10-07,0.5474073456169961,0.50466004749339,3
2024-10-08,-0.11730550594793965,-0.14508692662865552,2
2024-10-09,-1.0204598597038164,-1.0360483242400575,1
2024-10-14,-2.050643809162347,-2.089229568524135,2
2024-10-15,0.5966662553533226,0.5138192372945951,5
2024-10-16,2.9936997921959287,2.9350623626405477,4
2024-10-17,2.0426112510495753,2.025818639798526,1
2024-10-18,-1.0241046831955936,-1.0424701561065222,1
2024-10-21,1.9341911933435847,1.9003017849668882,2
2024-10-22,4.25781249999957,4.200739670867922,3
2024-10-23,-0.7904624119863395,-0.8859727005606598,6
2024-10-24,1.9663930696326866,1.912267544350862,3
2024-10-25,2.437577344773171,2.381245099600831,4
2024-10-28,2.059579534724244,2.0101447460868758,3
2024-10-30,2.3274217647513815,2.3014941876641855,2
2024-10-31,-0.8993703330678379,-1.0497590685415448,10
2024-11-01,-1.13047778259038,-1.1905814969302249,4
2024-11-04,2.308696879731663,2.2173354037864432,6
2024-11-05,-0.7395575043969689,-0.9347529555210001,12
2024-11-06,1.8059691718125326,1.7752763764370543,2
2024-11-07,0.8931818181818183,0.8810606060606061,1
2024-11-08,-0.2416084108838683,-0.299072831161183,3
2024-11-11,0.7075593611680373,0.5655890030811302,8
2024-11-12,2.385002421206721,2.3567649795946526,2
2024-11-13,3.5398901019686893,3.4721137206696455,4
2024-11-14,2.4561499272193936,2.441593886462481,1
2024-11-15,2.4835292086402143,2.3741364060029246,7
2024-11-18,2.3794727729921004,2.308766643764042,4
2024-11-19,-6.17834977088694,-6.314235310610323,8
2024-11-20,2.2726809434714768,2.225994378858724,3
2024-11-21,0.2806697202355491,0.20349399110370592,5
2024-11-22,3.251917939951046,3.2206325462123977,2
2024-11-25,2.818833699554097,2.784110535405765,2
2024-11-26,2.7786658052267708,2.7427405750109726,2
2024-11-27,0.8266734601579863,0.7256346699894062,6
2024-11-28,0.6500362844703862,0.6355224963716912,1
2024-11-29,-0.10027355269291693,-0.13043548553993256,2
2024-12-02,-0.27569874132114014,-0.31190630189807445,2
2024-12-03,-0.18093286362717753,-0.21699959029752103,2
2024-12-04,0.5940860215052932,0.57974910394257,1
2024-12-05,-0.7067377732541871,-0.793181923364767,5
2024-12-06,0.9686284046694835,0.9491731517511933,1
2024-12-09,0.9337259343621117,0.871888511801194,4
2024-12-10,2.8317263610324517,2.771357707030385,4
2024-12-11,2.234313725490196,2.2186274509803923,1
2024-12-12,1.8941679615562588,1.862994695749015,2
2024-12-13,0.5652622448408494,0.4748738887589552,5
2024-12-17,1.8504638036948116,1.7985695724110675,3
2024-12-19,3.2314356435649665,3.2116336633669436,1
2024-12-20,3.378697409099833,3.3097383700346237,5
2024-12-23,-3.0902888494116567,-3.2263634543863087,8
2024-12-26,-2.0707879134338505,-2.1247215617644026,4
2024-12-27,2.1999663072775966,2.1864892183288096,1
2024-12-30,0.5713457706100118,0.42067310275356196,9
2025-01-02,0.5585795323497511,0.5126682974399384,3
2025-01-03,2.8609505991029622,2.805959653426581,3
2025-01-06,2.3408259636282818,2.2571530621926077,5
2025-01-07,-0.13857623840968258,-0.2031889376735425,4
2025-01-08,2.8729908361053385,2.804474103764452,4
2025-01-10,3.1194068977167744,3.097048570864902,2
2025-01-13,-2.7742320941212,-2.8668362403212666,6
2025-01-14,0.9272490120054819,0.8340966073807675,6
2025-01-15,-2.041092613853807,-2.072401272028136,2
2025-01-16,2.4517195767193107,2.441137566137301,1
2025-01-17,2.384196927797151,2.3528057262640463,2
2025-01-20,-2.087283484620208,-2.1537851871879856,4
2025-01-21,2.3591172015346586,2.3321190842263837,2
2025-01-22,0.6622468659596619,0.6429604628738355,1
2025-01-23,0.5952182927218381,0.5348756001856874,4
2025-01-24,2.2879117312867505,2.251478549675759,2
2025-01-27,2.4530651341000502,2.4339080459774425,1
2025-01-28,-1.1601286824449002,-1.2280109469117626,4
2025-01-29,2.400348351767738,2.37622487891297,2
2025-01-30,1.7789366989749005,1.714657159551749,4
2025-01-31,-2.0768237733549806,-2.1353561721016328,4
2025-02-03,-0.13607816003795026,-0.1640118403118208,2
2025-02-04,-0.16368297532864537,-0.2538952358229299,5
2025-02-05,2.1313774414781435,2.0963502048878704,2
2025-02-07,2.306749496306375,2.293317662861109,1
2025-02-10,-1.0254854368932056,-1.0449029126213623,1
2025-02-11,1.3443395999092962,1.2791957081188678,4
2025-02-12,0.007990196078429435,-0.03671568627451338,3
2025-02-13,-1.2009935897435913,-1.2398458485958512,3
2025-02-14,1.478483606557229,1.4620901639342794,1
2025-02-18,2.432210850665279,2.4003914540390197,2
2025-02-19,2.089516326607324,2.0056218794916507,5
2025-02-20,-1.6890497185453146,-1.7496119780176234,4
2025-02-21,4.181172922309145,4.10518619889735,5
2025-02-24,2.25940875715996,2.2307051602404706,2
2025-02-25,-1.4071494648227811,-1.4633903269100301,4
2025-02-26,1.9573911759731373,1.7908431041803747,11
2025-02-27,3.005892255892649,2.9924242424246343,1
2025-02-28,3.3181159420289856,3.3065217391304347,1
2025-03-03,1.4889318885444631,1.4580900781360915,2
2025-03-04,-4.1244990576607075,-4.2193554825450565,6
2025-03-05,0.5076100296489134,0.4522676418918299,4
2025-03-06,0.8746385193752488,0.8461056487371179,2
2025-03-07,3.06125435325293,3.0062933228321627,4
2025-03-10,1.4918879056046128,1.4800884955751148,1
2025-03-11,-1.0233333333333332,-1.041111111111111,1
2025-03-12,4.4305225988700565,4.403629943502825,2
2025-03-13,2.403541745791728,2.3635662689195667,3
2025-03-14,3.3271700369183517,3.256564901394529,4
2025-03-17,-0.4953326398242026,-0.5759570445557424,5
2025-03-18,0.26946818946158513,0.23903096973064586,2
2025-03-19,-0.0998339062480667,-0.20161216525153106,7
2025-03-20,-0.2801145315411775,-0.3271122438544787,3
2025-03-21,2.585689045936027,2.571554770317654,1
2025-03-24,2.9349001920400974,2.901072957592697,2
2025-03-25,-0.759298040297357,-0.8434078478301019,5
2025-03-26,-0.7311718033376089,-0.8217838495895237,6
2025-03-27,0.4327239969534966,0.35654884327790826,5
2025-03-28,-1.039535485540533,-1.069657760238082,2
2025-03-31,0.7171008935475147,0.6387359607628096,5
2025-04-01,-1.018292682926831,-1.0322299651567977,1
2025-04-02,2.187335429837413,2.139256533284986,3
2025-04-03,0.6298704588216957,0.5992437400490809,2
2025-04-04,2.5627906976744184,2.5441860465116277,1
2025-04-07,-1.0380777208155558,-1.0670893176274077,2
2025-04-08,2.0945378151263028,2.083333333333585,1
2025-04-09,2.593301435406448,2.574162679425588,1
2025-04-10,0.17427956030905567,0.1473718275189715,2
2025-04-11,-1.0143442622950822,-1.0252732240437166,1
2025-04-14,3.848060344828194,3.830818965517847,1
2025-04-15,-1.0258620689655131,-1.0455665024630474,1
2025-04-16,3.181963155746259,3.1485549772064187,2
2025-04-17,-4.374372548132476,-4.496155158540107,8
2025-04-21,0.3202751196170648,0.2835925039870846,2
2025-04-22,2.3206982669036265,2.2319427939748593,6
2025-04-23,0.8849204696868731,0.8373410781701041,3
2025-04-24,2.6623036775914555,2.6111956245160326,3
2025-04-25,-0.931377334532324,-1.0508727094733432,7
2025-04-28,2.038783824065566,2.0121109749504265,2
2025-04-29,2.8975770925115127,2.879955947137061,1
2025-04-30,-0.5036929457647159,-0.5679505511398801,4
