datetime,open,high,low,close,volume
2026-08-03 03:51:00,28568.75,28573.25,28558.5,28573.25,108
2026-08-03 03:52:00,28573.0,28573.0,28565.5,28572.0,56
2026-08-03 03:53:00,28571.0,28571.75,28565.25,28566.0,41
2026-08-03 03:54:00,28566.25,28574.25,28564.25,28570.5,70
2026-08-03 03:55:00,28572.5,28577.0,28567.0,28572.25,82
2026-08-03 03:56:00,28571.75,28578.0,28568.5,28574.5,61
2026-08-03 03:57:00,28575.5,28585.0,28574.5,28580.0,129
2026-08-03 03:58:00,28578.5,28585.0,28578.0,28580.75,41
2026-08-03 03:59:00,28581.25,28589.5,28579.0,28588.0,122
2026-08-03 04:00:00,28585.5,28591.0,28572.5,28584.0,196
2026-08-03 04:01:00,28580.25,28581.5,28563.75,28567.0,191
2026-08-03 04:02:00,28566.0,28567.5,28555.0,28555.0,204
2026-08-03 04:03:00,28554.75,28554.75,28536.75,28539.25,366
2026-08-03 04:04:00,28540.0,28540.25,28526.5,28533.5,246
2026-08-03 04:05:00,28533.5,28544.25,28530.75,28543.0,216
2026-08-03 04:06:00,28541.25,28548.75,28538.0,28546.25,128
2026-08-03 04:07:00,28547.0,28547.5,28525.5,28529.5,157
2026-08-03 04:08:00,28526.75,28529.0,28518.5,28528.0,201
2026-08-03 04:09:00,28526.75,28547.0,28526.75,28540.0,158
2026-08-03 04:10:00,28541.25,28556.0,28537.75,28542.0,143
2026-08-03 04:11:00,28541.25,28550.0,28540.0,28546.5,92
2026-08-03 04:12:00,28547.0,28558.25,28546.25,28546.75,178
2026-08-03 04:13:00,28548.0,28559.25,28544.75,28556.5,89
2026-08-03 04:14:00,28556.5,28564.0,28555.25,28561.25,78
2026-08-03 04:15:00,28560.0,28564.25,28550.75,28551.0,221
2026-08-03 04:16:00,28550.0,28551.5,28536.0,28536.0,93
2026-08-03 04:17:00,28536.0,28539.75,28528.5,28530.0,208
2026-08-03 04:18:00,28528.75,28529.75,28513.75,28520.5,184
2026-08-03 04:19:00,28521.0,28522.5,28511.75,28512.5,119
2026-08-03 04:20:00,28514.5,28521.25,28506.75,28520.0,194
2026-08-03 04:21:00,28515.75,28518.75,28501.0,28509.5,210
2026-08-03 04:22:00,28508.5,28512.0,28504.5,28507.0,85
2026-08-03 04:23:00,28506.25,28506.25,28491.25,28491.25,230
2026-08-03 04:24:00,28492.5,28502.0,28488.75,28495.0,133
2026-08-03 04:25:00,28492.5,28497.0,28485.0,28490.5,112
2026-08-03 04:26:00,28489.25,28494.25,28483.0,28489.5,115
2026-08-03 04:27:00,28490.0,28490.25,28473.25,28487.0,229
2026-08-03 04:28:00,28485.75,28496.75,28483.0,28496.75,171
2026-08-03 04:29:00,28494.0,28495.5,28482.25,28488.0,127
2026-08-03 04:30:00,28487.25,28490.5,28471.75,28477.0,160
2026-08-03 04:31:00,28475.0,28494.0,28474.75,28492.75,83
2026-08-03 04:32:00,28493.75,28495.5,28487.0,28489.5,86
2026-08-03 04:33:00,28489.0,28489.25,28473.25,28474.75,132
2026-08-03 04:34:00,28474.5,28486.75,28472.5,28485.0,97
2026-08-03 04:35:00,28484.0,28499.0,28483.75,28495.25,136
2026-08-03 04:36:00,28495.5,28526.0,28495.5,28526.0,321
2026-08-03 04:37:00,28526.0,28530.25,28518.0,28528.5,210
2026-08-03 04:38:00,28526.75,28531.5,28523.75,28526.75,90
2026-08-03 04:39:00,28525.25,28539.75,28525.25,28538.5,72
2026-08-03 04:40:00,28538.5,28542.75,28533.0,28534.75,165
2026-08-03 04:41:00,28536.75,28548.0,28535.75,28545.25,121
2026-08-03 04:42:00,28545.25,28555.0,28540.75,28543.0,179
2026-08-03 04:43:00,28542.75,28546.0,28531.0,28531.0,95
2026-08-03 04:44:00,28530.5,28539.25,28527.25,28537.25,109
2026-08-03 04:45:00,28536.25,28542.25,28529.0,28538.5,120
2026-08-03 04:46:00,28540.0,28553.5,28540.0,28543.25,219
2026-08-03 04:47:00,28541.5,28541.5,28527.0,28530.0,124
2026-08-03 04:48:00,28531.0,28536.5,28528.0,28536.5,56
2026-08-03 04:49:00,28535.0,28546.75,28534.5,28546.0,79
2026-08-03 04:50:00,28544.25,28553.0,28541.5,28550.25,67
2026-08-03 04:51:00,28549.75,28555.25,28549.0,28555.25,115
2026-08-03 04:52:00,28555.25,28563.0,28550.75,28556.25,194
2026-08-03 04:53:00,28555.25,28564.25,28553.75,28563.75,102
2026-08-03 04:54:00,28564.5,28566.0,28559.5,28559.5,133
2026-08-03 04:55:00,28561.25,28576.25,28561.25,28575.25,441
2026-08-03 04:56:00,28575.25,28591.5,28573.5,28588.5,457
2026-08-03 04:57:00,28590.5,28592.25,28582.0,28584.25,129
2026-08-03 04:58:00,28582.75,28586.5,28578.0,28586.5,75
2026-08-03 04:59:00,28586.5,28595.0,28586.5,28594.0,106
2026-08-03 05:00:00,28592.5,28601.0,28586.25,28587.5,321
2026-08-03 05:01:00,28589.0,28589.75,28579.75,28581.75,142
2026-08-03 05:02:00,28581.0,28581.5,28571.25,28578.75,252
2026-08-03 05:03:00,28579.75,28581.5,28573.25,28575.0,130
2026-08-03 05:04:00,28576.25,28584.75,28568.25,28570.25,105
2026-08-03 05:05:00,28570.75,28595.25,28569.25,28588.75,124
2026-08-03 05:06:00,28589.0,28589.0,28571.5,28572.75,65
2026-08-03 05:07:00,28571.5,28576.25,28569.5,28570.5,86
2026-08-03 05:08:00,28572.75,28573.5,28568.0,28570.5,54
2026-08-03 05:09:00,28571.0,28575.25,28570.75,28573.25,43
2026-08-03 05:10:00,28571.75,28575.25,28563.0,28563.0,68
2026-08-03 05:11:00,28565.75,28566.25,28544.25,28545.5,255
2026-08-03 05:12:00,28546.5,28549.25,28543.0,28546.25,114
2026-08-03 05:13:00,28547.25,28560.5,28545.5,28557.75,102
2026-08-03 05:14:00,28558.25,28560.75,28553.25,28558.75,68
2026-08-03 05:15:00,28559.0,28560.75,28556.0,28559.25,38
2026-08-03 05:16:00,28563.25,28573.25,28561.25,28568.0,124
2026-08-03 05:17:00,28567.0,28574.25,28562.25,28565.0,65
2026-08-03 05:18:00,28565.5,28567.25,28560.0,28566.5,64
2026-08-03 05:19:00,28567.25,28582.25,28566.25,28573.0,149
2026-08-03 05:20:00,28573.75,28575.75,28563.5,28568.5,45
2026-08-03 05:21:00,28569.5,28572.5,28560.5,28568.75,76
2026-08-03 05:22:00,28569.75,28573.75,28569.25,28572.0,25
2026-08-03 05:23:00,28570.25,28571.0,28561.0,28561.75,55
2026-08-03 05:24:00,28561.5,28565.0,28552.25,28552.25,130
2026-08-03 05:25:00,28553.0,28560.0,28551.25,28556.25,65
2026-08-03 05:26:00,28555.0,28555.5,28548.25,28549.25,119
2026-08-03 05:27:00,28550.75,28557.5,28547.25,28554.75,84
2026-08-03 05:28:00,28555.0,28558.75,28547.75,28550.25,62
2026-08-03 05:29:00,28550.5,28557.0,28550.5,28556.75,63
2026-08-03 05:30:00,28556.75,28559.75,28553.25,28559.75,32
2026-08-03 05:31:00,28557.5,28558.75,28547.25,28547.25,75
2026-08-03 05:32:00,28547.75,28566.0,28547.75,28564.25,92
2026-08-03 05:33:00,28563.0,28565.25,28557.75,28561.0,76
2026-08-03 05:34:00,28559.5,28564.25,28555.25,28555.75,63
2026-08-03 05:35:00,28557.0,28566.75,28557.0,28558.5,52
2026-08-03 05:36:00,28563.0,28576.5,28561.0,28561.0,156
2026-08-03 05:37:00,28562.75,28567.25,28547.0,28551.0,106
2026-08-03 05:38:00,28551.75,28558.75,28548.25,28557.25,79
2026-08-03 05:39:00,28557.5,28558.0,28548.0,28552.0,80
2026-08-03 05:40:00,28552.5,28557.0,28549.5,28556.0,58
2026-08-03 05:41:00,28556.25,28557.5,28547.75,28550.5,80
2026-08-03 05:42:00,28551.5,28562.5,28550.75,28554.5,110
2026-08-03 05:43:00,28554.0,28556.5,28550.25,28553.25,41
2026-08-03 05:44:00,28554.25,28554.75,28543.5,28545.5,121
2026-08-03 05:45:00,28546.25,28559.0,28546.25,28557.5,56
2026-08-03 05:46:00,28557.0,28560.25,28554.5,28557.0,46
2026-08-03 05:47:00,28555.75,28559.25,28551.75,28554.25,50
2026-08-03 05:48:00,28556.0,28558.0,28550.5,28553.5,33
2026-08-03 05:49:00,28552.75,28559.0,28538.5,28545.25,179
2026-08-03 05:50:00,28545.25,28547.25,28537.75,28538.0,114
2026-08-03 05:51:00,28538.5,28538.75,28527.75,28527.75,145
2026-08-03 05:52:00,28528.5,28531.0,28525.0,28527.25,101
2026-08-03 05:53:00,28527.5,28530.25,28521.0,28528.5,168
2026-08-03 05:54:00,28528.75,28542.75,28528.75,28542.5,106
2026-08-03 05:55:00,28541.5,28549.0,28536.0,28547.0,199
2026-08-03 05:56:00,28549.75,28561.0,28549.75,28560.5,100
2026-08-03 05:57:00,28558.5,28561.0,28549.75,28558.25,85
2026-08-03 05:58:00,28558.0,28561.5,28556.75,28561.5,42
2026-08-03 05:59:00,28563.0,28563.25,28557.75,28559.0,39
2026-08-03 06:00:00,28559.25,28565.25,28554.5,28558.75,104
2026-08-03 06:01:00,28554.5,28558.25,28536.5,28544.5,250
2026-08-03 06:02:00,28543.75,28548.0,28540.75,28545.75,30
2026-08-03 06:03:00,28544.75,28555.25,28543.5,28551.0,61
2026-08-03 06:04:00,28553.75,28553.75,28543.75,28549.25,80
2026-08-03 06:05:00,28548.0,28549.5,28541.5,28546.5,56
2026-08-03 06:06:00,28548.75,28550.5,28540.25,28548.75,105
2026-08-03 06:07:00,28548.0,28548.25,28537.0,28541.25,62
2026-08-03 06:08:00,28541.5,28545.0,28541.5,28542.25,28
2026-08-03 06:09:00,28537.0,28547.25,28536.5,28541.25,74
2026-08-03 06:10:00,28543.0,28543.0,28529.5,28541.5,118
2026-08-03 06:11:00,28542.0,28544.5,28536.0,28536.0,79
2026-08-03 06:12:00,28536.0,28542.75,28535.75,28539.0,30
2026-08-03 06:13:00,28538.25,28539.75,28526.0,28531.75,128
2026-08-03 06:14:00,28532.5,28539.0,28527.0,28527.25,90
2026-08-03 06:15:00,28525.5,28538.25,28523.75,28531.5,128
2026-08-03 06:16:00,28531.75,28535.0,28530.25,28533.0,59
2026-08-03 06:17:00,28532.75,28536.0,28520.0,28523.25,128
2026-08-03 06:18:00,28522.75,28540.0,28520.75,28537.75,110
2026-08-03 06:19:00,28537.0,28537.0,28525.25,28525.25,84
2026-08-03 06:20:00,28526.75,28527.75,28509.0,28509.0,138
2026-08-03 06:21:00,28508.5,28514.0,28497.5,28504.0,208
2026-08-03 06:22:00,28503.25,28508.25,28498.5,28506.75,108
2026-08-03 06:23:00,28507.25,28513.25,28500.5,28510.25,176
2026-08-03 06:24:00,28511.75,28514.25,28491.25,28493.5,195
2026-08-03 06:25:00,28494.0,28501.25,28488.5,28493.25,170
2026-08-03 06:26:00,28494.0,28508.25,28492.5,28508.25,138
2026-08-03 06:27:00,28508.75,28509.25,28495.75,28498.25,126
2026-08-03 06:28:00,28499.75,28511.5,28497.5,28504.5,125
2026-08-03 06:29:00,28505.75,28509.5,28503.0,28508.0,67
2026-08-03 06:30:00,28508.0,28508.5,28502.75,28506.5,43
2026-08-03 06:31:00,28506.0,28506.0,28494.0,28504.75,81
2026-08-03 06:32:00,28505.5,28507.0,28490.0,28495.0,87
2026-08-03 06:33:00,28497.5,28505.0,28492.75,28504.25,89
2026-08-03 06:34:00,28502.5,28523.25,28502.5,28522.5,142
2026-08-03 06:35:00,28523.25,28523.75,28513.0,28515.0,90
2026-08-03 06:36:00,28516.0,28520.0,28513.5,28518.25,87
2026-08-03 06:37:00,28516.75,28524.75,28511.75,28523.5,86
2026-08-03 06:38:00,28524.75,28527.5,28515.25,28517.5,186
2026-08-03 06:39:00,28517.75,28531.5,28515.0,28526.5,59
2026-08-03 06:40:00,28526.0,28528.0,28514.0,28527.0,107
2026-08-03 06:41:00,28526.75,28527.5,28523.0,28525.5,30
2026-08-03 06:42:00,28524.0,28528.25,28521.25,28522.75,31
2026-08-03 06:43:00,28522.75,28524.25,28519.25,28523.5,30
2026-08-03 06:44:00,28522.5,28528.75,28522.0,28527.75,34
2026-08-03 06:45:00,28526.75,28531.75,28521.25,28525.0,54
2026-08-03 06:46:00,28524.25,28529.0,28521.75,28523.0,85
2026-08-03 06:47:00,28524.75,28536.25,28520.25,28527.75,101
2026-08-03 06:48:00,28527.75,28530.75,28522.0,28524.0,73
2026-08-03 06:49:00,28523.5,28532.0,28519.5,28520.25,65
2026-08-03 06:50:00,28521.0,28524.0,28515.25,28524.0,72
2026-08-03 06:51:00,28525.0,28529.5,28521.5,28526.0,39
2026-08-03 06:52:00,28526.25,28527.0,28514.25,28526.0,152
2026-08-03 06:53:00,28525.25,28532.25,28525.25,28531.25,64
2026-08-03 06:54:00,28531.0,28532.5,28524.75,28528.75,50
2026-08-03 06:55:00,28528.25,28540.0,28527.75,28536.25,94
2026-08-03 06:56:00,28537.5,28544.5,28535.75,28542.5,65
2026-08-03 06:57:00,28542.0,28544.5,28535.25,28538.5,68
2026-08-03 06:58:00,28538.0,28538.0,28534.5,28536.25,34
2026-08-03 06:59:00,28533.75,28546.5,28533.5,28541.0,194
2026-08-03 07:00:00,28541.25,28547.0,28510.0,28511.5,413
2026-08-03 07:01:00,28511.75,28512.0,28493.25,28495.25,323
2026-08-03 07:02:00,28494.5,28503.5,28487.75,28495.5,212
2026-08-03 07:03:00,28493.25,28500.75,28481.25,28499.75,232
2026-08-03 07:04:00,28500.5,28501.75,28488.75,28500.0,182
2026-08-03 07:05:00,28497.75,28502.0,28492.75,28499.25,165
2026-08-03 07:06:00,28502.0,28503.25,28468.0,28469.25,234
2026-08-03 07:07:00,28469.75,28482.25,28465.25,28475.75,133
2026-08-03 07:08:00,28475.75,28479.75,28468.0,28469.0,121
2026-08-03 07:09:00,28467.75,28479.5,28467.25,28479.0,125
2026-08-03 07:10:00,28479.0,28485.5,28477.5,28484.0,99
2026-08-03 07:11:00,28484.75,28486.0,28477.5,28479.25,83
2026-08-03 07:12:00,28479.75,28488.25,28474.0,28483.0,137
2026-08-03 07:13:00,28482.25,28487.25,28480.5,28485.25,49
2026-08-03 07:14:00,28485.0,28489.5,28480.75,28487.25,92
2026-08-03 07:15:00,28487.5,28491.5,28481.0,28489.75,77
2026-08-03 07:16:00,28489.5,28500.0,28482.5,28493.25,235
2026-08-03 07:17:00,28493.0,28511.75,28491.25,28510.0,137
2026-08-03 07:18:00,28509.75,28513.0,28494.0,28502.75,106
2026-08-03 07:19:00,28501.75,28506.75,28500.5,28503.5,72
2026-08-03 07:20:00,28503.25,28506.75,28496.25,28501.75,92
2026-08-03 07:21:00,28501.25,28510.5,28486.75,28490.75,91
2026-08-03 07:22:00,28489.25,28506.5,28486.75,28498.75,123
2026-08-03 07:23:00,28498.5,28498.5,28489.0,28490.5,62
2026-08-03 07:24:00,28493.5,28494.5,28489.5,28489.5,68
2026-08-03 07:25:00,28488.0,28490.5,28481.0,28481.0,210
2026-08-03 07:26:00,28479.75,28493.25,28475.0,28491.75,132
2026-08-03 07:27:00,28490.75,28490.75,28472.25,28474.25,99
2026-08-03 07:28:00,28474.0,28484.5,28472.75,28483.5,89
2026-08-03 07:29:00,28481.25,28484.75,28469.0,28469.25,90
2026-08-03 07:30:00,28468.5,28511.25,28466.0,28502.5,243
2026-08-03 07:31:00,28501.0,28510.75,28489.25,28496.25,142
2026-08-03 07:32:00,28494.0,28503.0,28494.0,28500.25,142
2026-08-03 07:33:00,28503.75,28508.25,28501.0,28502.5,78
2026-08-03 07:34:00,28503.0,28506.75,28502.25,28506.25,48
2026-08-03 07:35:00,28505.75,28512.5,28501.25,28501.75,188
2026-08-03 07:36:00,28503.25,28505.5,28496.75,28497.5,81
2026-08-03 07:37:00,28497.25,28500.25,28490.75,28490.75,64
2026-08-03 07:38:00,28491.5,28494.75,28459.5,28464.75,416
2026-08-03 07:39:00,28463.75,28468.5,28457.25,28460.0,158
2026-08-03 07:40:00,28461.25,28461.25,28451.5,28453.75,226
2026-08-03 07:41:00,28452.75,28459.25,28450.5,28457.25,283
2026-08-03 07:42:00,28458.75,28462.0,28454.0,28460.25,104
2026-08-03 07:43:00,28458.75,28462.0,28452.25,28460.25,99
2026-08-03 07:44:00,28458.5,28476.5,28458.5,28474.5,177
2026-08-03 07:45:00,28475.25,28477.0,28459.75,28469.25,182
2026-08-03 07:46:00,28469.25,28472.5,28465.25,28471.5,87
2026-08-03 07:47:00,28467.5,28472.25,28461.0,28462.5,89
2026-08-03 07:48:00,28464.75,28466.25,28442.5,28445.5,278
2026-08-03 07:49:00,28445.5,28461.75,28445.5,28454.25,418
2026-08-03 07:50:00,28457.0,28457.0,28435.5,28435.5,356
2026-08-03 07:51:00,28435.5,28438.5,28423.5,28429.0,269
2026-08-03 07:52:00,28427.5,28430.75,28420.0,28424.75,250
2026-08-03 07:53:00,28423.75,28426.25,28409.5,28416.75,366
2026-08-03 07:54:00,28420.0,28422.25,28410.0,28412.0,179
2026-08-03 07:55:00,28410.25,28416.0,28406.25,28406.5,188
2026-08-03 07:56:00,28406.0,28416.5,28403.5,28413.25,231
2026-08-03 07:57:00,28413.25,28417.5,28405.0,28416.5,130
2026-08-03 07:58:00,28417.25,28419.0,28408.0,28417.25,167
2026-08-03 07:59:00,28416.0,28422.0,28409.5,28420.25,245
2026-08-03 08:00:00,28420.25,28420.25,28401.75,28403.5,423
2026-08-03 08:01:00,28403.5,28405.0,28392.5,28398.75,370
2026-08-03 08:02:00,28397.75,28405.25,28394.5,28399.25,253
2026-08-03 08:03:00,28401.75,28402.5,28391.0,28394.75,252
2026-08-03 08:04:00,28395.75,28408.5,28389.5,28393.25,256
2026-08-03 08:05:00,28395.25,28400.75,28389.25,28390.75,173
2026-08-03 08:06:00,28390.5,28392.5,28383.5,28386.0,241
2026-08-03 08:07:00,28385.75,28398.5,28384.5,28396.75,181
2026-08-03 08:08:00,28398.0,28414.75,28392.0,28414.0,338
2026-08-03 08:09:00,28413.75,28419.5,28410.5,28416.75,374
2026-08-03 08:10:00,28416.5,28418.25,28407.0,28413.75,332
2026-08-03 08:11:00,28414.5,28414.5,28406.75,28410.25,178
2026-08-03 08:12:00,28412.75,28418.5,28409.0,28414.75,189
2026-08-03 08:13:00,28416.25,28433.25,28413.75,28433.25,309
2026-08-03 08:14:00,28432.0,28435.75,28429.0,28434.75,174
2026-08-03 08:15:00,28436.5,28447.0,28432.0,28444.25,240
2026-08-03 08:16:00,28444.5,28447.0,28424.25,28425.0,242
2026-08-03 08:17:00,28427.5,28438.75,28427.25,28438.25,252
2026-08-03 08:18:00,28437.5,28440.5,28434.25,28439.5,188
2026-08-03 08:19:00,28438.25,28441.75,28425.5,28441.25,452
2026-08-03 08:20:00,28441.75,28447.25,28434.0,28445.5,178
2026-08-03 08:21:00,28448.0,28458.75,28443.25,28453.75,303
2026-08-03 08:22:00,28452.5,28455.75,28444.75,28450.75,251
2026-08-03 08:23:00,28449.5,28451.0,28435.5,28436.5,244
2026-08-03 08:24:00,28437.25,28439.75,28432.75,28436.0,249
2026-08-03 08:25:00,28434.5,28444.0,28434.5,28443.0,155
2026-08-03 08:26:00,28443.0,28449.0,28438.0,28438.5,177
2026-08-03 08:27:00,28438.75,28450.0,28421.75,28450.0,377
2026-08-03 08:28:00,28450.75,28459.75,28446.75,28457.5,215
2026-08-03 08:29:00,28457.5,28461.75,28448.0,28449.0,139
2026-08-03 08:30:00,28450.0,28462.0,28449.25,28455.5,230
2026-08-03 08:31:00,28454.75,28462.25,28453.0,28458.25,172
2026-08-03 08:32:00,28458.0,28459.75,28448.0,28449.0,200
2026-08-03 08:33:00,28445.25,28451.75,28441.5,28443.5,268
2026-08-03 08:34:00,28445.25,28454.75,28440.0,28454.5,154
2026-08-03 08:35:00,28453.5,28456.5,28443.75,28449.5,223
2026-08-03 08:36:00,28449.5,28453.0,28442.75,28451.25,261
2026-08-03 08:37:00,28450.5,28452.75,28446.5,28448.0,111
2026-08-03 08:38:00,28449.25,28452.5,28441.75,28444.25,192
2026-08-03 08:39:00,28444.5,28454.0,28440.0,28447.0,222
2026-08-03 08:40:00,28447.5,28455.75,28437.75,28449.5,368
2026-08-03 08:41:00,28450.0,28466.25,28449.0,28460.75,196
2026-08-03 08:42:00,28462.0,28468.0,28459.0,28464.0,218
2026-08-03 08:43:00,28468.5,28478.25,28464.5,28475.5,247
2026-08-03 08:44:00,28475.5,28487.75,28474.25,28487.25,461
2026-08-03 08:45:00,28487.5,28491.5,28482.75,28485.75,197
2026-08-03 08:46:00,28485.0,28487.5,28478.25,28480.0,213
2026-08-03 08:47:00,28480.0,28480.0,28462.25,28467.25,264
2026-08-03 08:48:00,28468.0,28469.5,28457.0,28460.5,169
2026-08-03 08:49:00,28459.25,28462.25,28455.0,28458.25,171
2026-08-03 08:50:00,28458.25,28459.25,28449.5,28450.25,156
2026-08-03 08:51:00,28450.75,28468.75,28442.0,28467.25,210
2026-08-03 08:52:00,28465.75,28467.75,28460.75,28462.5,150
2026-08-03 08:53:00,28461.5,28468.5,28453.0,28465.0,122
2026-08-03 08:54:00,28465.25,28475.0,28463.5,28471.0,205
2026-08-03 08:55:00,28469.0,28472.5,28467.25,28469.5,71
2026-08-03 08:56:00,28470.5,28479.25,28468.0,28469.75,141
2026-08-03 08:57:00,28468.0,28470.25,28458.5,28458.5,162
2026-08-03 08:58:00,28459.0,28465.75,28453.5,28461.0,243
2026-08-03 08:59:00,28460.75,28465.0,28455.5,28459.25,72
2026-08-03 09:00:00,28459.25,28472.0,28456.0,28460.0,242
2026-08-03 09:01:00,28458.25,28464.75,28449.0,28457.75,212
2026-08-03 09:02:00,28455.75,28458.0,28440.0,28443.75,239
2026-08-03 09:03:00,28442.75,28456.75,28442.0,28453.0,196
2026-08-03 09:04:00,28452.75,28467.5,28449.0,28466.0,219
2026-08-03 09:05:00,28467.25,28477.0,28461.5,28476.0,257
2026-08-03 09:06:00,28475.75,28477.5,28464.75,28468.0,264
2026-08-03 09:07:00,28465.75,28472.5,28462.0,28471.5,226
2026-08-03 09:08:00,28469.25,28470.25,28457.25,28460.75,159
2026-08-03 09:09:00,28461.5,28461.5,28456.5,28460.0,168
2026-08-03 09:10:00,28460.0,28466.75,28455.75,28465.75,245
2026-08-03 09:11:00,28466.25,28468.0,28452.5,28456.25,171
2026-08-03 09:12:00,28455.75,28461.0,28451.25,28455.75,258
2026-08-03 09:13:00,28455.5,28461.5,28446.0,28449.0,340
2026-08-03 09:14:00,28449.0,28460.0,28444.0,28460.0,254
2026-08-03 09:15:00,28459.75,28470.25,28459.5,28465.0,271
2026-08-03 09:16:00,28465.0,28475.5,28464.25,28472.5,330
2026-08-03 09:17:00,28472.5,28475.5,28460.0,28470.75,268
2026-08-03 09:18:00,28470.5,28494.25,28470.5,28488.75,514
2026-08-03 09:19:00,28488.5,28490.0,28477.5,28486.75,283
2026-08-03 09:20:00,28487.5,28489.5,28477.75,28479.25,203
2026-08-03 09:21:00,28479.25,28479.25,28467.25,28467.25,263
2026-08-03 09:22:00,28467.0,28478.0,28466.0,28473.25,241
2026-08-03 09:23:00,28473.5,28479.75,28464.75,28464.75,198
2026-08-03 09:24:00,28464.25,28479.75,28461.75,28472.25,364
2026-08-03 09:25:00,28469.75,28470.5,28434.5,28437.5,727
2026-08-03 09:26:00,28436.75,28438.75,28425.25,28429.0,565
2026-08-03 09:27:00,28430.0,28432.25,28401.75,28413.0,1092
2026-08-03 09:28:00,28412.25,28422.25,28397.5,28407.0,938
2026-08-03 09:29:00,28406.5,28422.5,28396.5,28418.5,1131
2026-08-03 09:30:00,28419.0,28435.25,28350.0,28358.25,7083
2026-08-03 09:31:00,28358.75,28382.25,28337.0,28349.25,3394
2026-08-03 09:32:00,28350.5,28366.25,28313.5,28350.75,3861
2026-08-03 09:33:00,28349.0,28363.0,28324.75,28356.25,2144
2026-08-03 09:34:00,28356.5,28406.0,28351.25,28380.25,3290
2026-08-03 09:35:00,28381.25,28462.5,28374.0,28449.25,4039
2026-08-03 09:36:00,28449.5,28503.0,28442.5,28501.5,3180
2026-08-03 09:37:00,28503.0,28540.0,28485.75,28489.75,3624
2026-08-03 09:38:00,28490.25,28506.25,28464.0,28501.75,2958
2026-08-03 09:39:00,28502.75,28520.0,28477.25,28502.75,2317
2026-08-03 09:40:00,28503.0,28522.5,28440.25,28469.5,3059
2026-08-03 09:41:00,28469.25,28492.75,28451.75,28469.25,2122
2026-08-03 09:42:00,28467.75,28482.25,28420.0,28433.5,2361
2026-08-03 09:43:00,28433.0,28448.25,28416.75,28440.5,1942
2026-08-03 09:44:00,28440.75,28500.0,28440.0,28492.75,1956
2026-08-03 09:45:00,28495.0,28525.5,28485.75,28491.25,2705
2026-08-03 09:46:00,28490.75,28502.5,28443.25,28450.5,1910
2026-08-03 09:47:00,28453.25,28496.0,28450.75,28494.75,1792
2026-08-03 09:48:00,28496.0,28539.0,28481.25,28504.5,3790
2026-08-03 09:49:00,28503.75,28509.5,28473.0,28475.0,1583
2026-08-03 09:50:00,28473.75,28497.25,28456.5,28470.0,1815
2026-08-03 09:51:00,28470.75,28507.25,28467.0,28504.75,1701
2026-08-03 09:52:00,28504.25,28508.75,28478.75,28489.25,1372
2026-08-03 09:53:00,28489.75,28524.0,28484.5,28521.75,1442
2026-08-03 09:54:00,28521.5,28525.5,28493.5,28524.25,1371
2026-08-03 09:55:00,28524.75,28564.5,28513.25,28555.0,2192
2026-08-03 09:56:00,28558.75,28569.25,28543.75,28558.5,2047
2026-08-03 09:57:00,28560.25,28585.0,28557.25,28581.75,2164
2026-08-03 09:58:00,28581.75,28610.25,28571.5,28604.75,2065
2026-08-03 09:59:00,28605.75,28628.0,28588.75,28626.25,1688
2026-08-03 10:00:00,28623.75,28626.5,28577.5,28601.5,2879
2026-08-03 10:01:00,28601.75,28606.0,28572.0,28582.5,1805
2026-08-03 10:02:00,28582.0,28586.75,28557.75,28582.0,1904
2026-08-03 10:03:00,28581.5,28611.0,28565.0,28567.5,2262
2026-08-03 10:04:00,28567.0,28571.75,28534.5,28553.25,2339
2026-08-03 10:05:00,28553.75,28581.0,28541.5,28572.0,1625
2026-08-03 10:06:00,28572.25,28597.5,28569.5,28581.75,1697
2026-08-03 10:07:00,28581.25,28588.0,28547.75,28551.5,1296
2026-08-03 10:08:00,28551.25,28579.0,28529.5,28567.0,1561
2026-08-03 10:09:00,28569.25,28585.25,28565.0,28572.0,1057
2026-08-03 10:10:00,28571.75,28600.5,28562.0,28586.75,1942
2026-08-03 10:11:00,28587.5,28605.5,28582.5,28601.25,1796
2026-08-03 10:12:00,28602.5,28616.25,28589.25,28594.0,1816
2026-08-03 10:13:00,28593.25,28609.5,28586.0,28590.75,1313
2026-08-03 10:14:00,28587.25,28590.0,28557.5,28572.25,1731
2026-08-03 10:15:00,28570.5,28577.5,28558.75,28577.5,1361
2026-08-03 10:16:00,28578.0,28619.5,28577.5,28610.25,1690
2026-08-03 10:17:00,28610.75,28622.0,28599.5,28615.0,1244
2026-08-03 10:18:00,28614.5,28638.5,28611.25,28629.5,1858
2026-08-03 10:19:00,28628.75,28633.5,28612.75,28614.0,1351
2026-08-03 10:20:00,28614.25,28639.75,28605.75,28637.0,1462
2026-08-03 10:21:00,28637.0,28651.25,28630.5,28650.75,1218
2026-08-03 10:22:00,28650.5,28660.75,28643.0,28643.5,1519
2026-08-03 10:23:00,28642.5,28658.75,28641.75,28656.25,1262
2026-08-03 10:24:00,28657.0,28666.0,28647.75,28661.5,1515
2026-08-03 10:25:00,28662.0,28680.5,28662.0,28664.5,1612
2026-08-03 10:26:00,28664.5,28668.0,28653.25,28666.75,1089
2026-08-03 10:27:00,28666.75,28671.25,28638.75,28654.0,1744
