timestamp,open,high,low,close,open_bid,high_bid,low_bid,close_bid,open_ask,high_ask,low_ask,close_ask,spread,gap_abs,gap_pct,ret1_abs,range,bid_gap_abs,ask_gap_abs
2013-04-15 10:00:00+00:00,1394.3065,1394.3065,1385.7005,1386.4,1394.152,1394.152,1385.453,1386.152,1394.461,1394.461,1385.948,1386.648,0.4959999999998672,0.13450000000011642,9.645442152096533e-05,0.005766468427133131,8.605999999999995,0.0,0.26900000000000546
2013-06-19 18:00:00+00:00,1374.14,1376.8165,1368.2199999999998,1369.4250000000002,1373.893,1376.553,1367.85,1369.063,1374.387,1377.08,1368.59,1369.787,0.7239999999999327,0.020000000000209184,1.4554769598149495e-05,0.0034167321631296543,8.596500000000106,0.01999999999998181,0.01999999999998181
2013-07-18 12:37:00+00:00,1278.975,1287.531,1278.975,1286.392,1278.76,1287.293,1278.76,1286.159,1279.19,1287.769,1279.19,1286.625,0.4659999999998945,0.009999999999990905,7.81882225079725e-06,0.0058070392856726105,8.55600000000004,0.009999999999990905,0.009999999999990905
2013-04-12 14:34:00+00:00,1527.341,1527.539,1519.114,1522.6545,1527.152,1527.389,1518.61,1522.502,1527.53,1527.689,1519.618,1522.807,0.3050000000000636,0.12800000000015643,8.379875467204666e-05,0.0031519461278755045,8.424999999999955,0.16699999999991633,0.08899999999994179
2013-04-15 19:12:00+00:00,1357.917,1366.3025,1357.917,1366.3025,1357.652,1366.152,1357.652,1366.152,1358.182,1366.453,1358.182,1366.453,0.3009999999999309,0.016499999999950887,1.215111121908482e-05,0.006187493118972931,8.385500000000093,0.0,0.03300000000012915
2013-09-29 22:07:00+00:00,1343.94,1343.94,1335.65,1337.9805,1343.433,1343.433,1335.242,1337.603,1344.447,1344.447,1336.058,1338.358,0.7549999999998818,0.0945000000001528,7.032058372793063e-05,0.004364340990091531,8.289999999999964,0.0,0.18899999999985084
2013-05-22 14:00:00+00:00,1387.505,1395.7530000000002,1387.505,1393.85,1386.422,1395.17,1386.422,1393.652,1388.588,1396.336,1388.588,1394.048,0.3959999999999581,0.017000000000280124,1.2252358218795497e-05,0.0045852648815702945,8.248000000000047,0.01700000000005275,0.01700000000005275
2013-04-05 12:32:00+00:00,1564.688,1572.3175,1564.085,1571.0415,1564.46,1571.808,1563.91,1570.873,1564.916,1572.827,1564.26,1571.21,0.3369999999999891,0.20549999999980173,0.00013131884054716933,0.003928701857346839,8.232500000000073,0.2829999999999018,0.12800000000015643
2013-03-12 11:03:00+00:00,1584.741,1592.9,1584.681,1589.6799999999998,1584.591,1592.75,1584.531,1589.53,1584.891,1593.05,1584.831,1589.83,0.2999999999999545,0.03000000000020009,1.8930179817904344e-05,0.0030976084241822743,8.219000000000051,0.03000000000020009,0.029999999999972715
2013-09-23 01:00:00+00:00,1321.6995,1321.6995,1313.613,1315.0895,1321.542,1321.542,1313.363,1314.742,1321.857,1321.857,1313.863,1315.437,0.6949999999999363,0.08500000000003638,6.430700314615309e-05,0.005065122188980031,8.086499999999887,0.0,0.17000000000007276
2013-12-31 15:00:00+00:00,1199.3155000000002,1206.9275,1198.94,1205.6595,1199.133,1206.698,1198.703,1205.492,1199.498,1207.157,1199.177,1205.827,0.3350000000000364,0.04449999999974352,3.71031216646741e-05,0.005252384605122895,7.9874999999999545,0.0,0.08899999999994179
