sample,entry_model,risk_rule,vol_floor_k,target_r,years,total_trades_primary,weighted_avg_gross_R_primary,weighted_avg_net_R_primary,annual_median_net_R_primary,positive_years_primary,median_annual_pf_primary,min_annual_net_R_primary,max_annual_net_R_primary,weighted_avg_net_R_spread010,weighted_avg_net_R_spread012,weighted_avg_net_R_stress,positive_years_stress,median_annual_pf_stress,gate_1,gate_2,gate_3,gate_4,gate_5,gate_6,gate_7,gate_8,survives_vantage_gate
MEMORY_ONLY,TOUCH_NEXT_OPEN,VOL_FLOOR_0.50,0.5,3.0,15,6982,-0.07357462181963981,-0.10721692782952068,-0.1182908151221618,1,0.8280490108932622,-0.3585120184974799,0.019473846880307,-0.10511077648754978,-0.11136674886807232,-0.15580489782183482,0,0.7655063157133009,True,False,False,False,False,False,False,False,False
MEMORY_ONLY,TOUCH_NEXT_OPEN,VOL_FLOOR_1.00,1.0,1.0,15,6982,-0.08265795401169054,-0.1072778224616211,-0.1523534699874527,0,0.7197788253919222,-0.2315209993225313,-0.0052370825555693,-0.1044947436937053,-0.11091738743443451,-0.14243553283961746,0,0.6684192737203288,True,False,False,False,False,False,False,False,False
DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,,3.0,15,446,-0.07397945885509982,-0.10967688766193869,-0.0180824376495291,7,0.97573077463247,-0.5268476835838226,0.412876658595293,-0.1042620146322114,-0.10359976677070128,-0.15435474858879789,3,0.7745574422427977,True,False,False,False,False,False,False,False,False
MEMORY_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.5,15,4698,-0.07814949758289862,-0.1099841454821896,-0.1437543093002609,1,0.7706885068322813,-0.2951336002944387,0.1022697701024663,-0.0956119895307162,-0.105657016753123,-0.13123197665944547,1,0.7509686990754414,True,False,False,False,False,False,False,False,False
MEMORY_ONLY,CLEAN_REJECTION,STRUCTURAL,,1.0,15,4698,-0.08173007131201085,-0.11356471921130182,-0.1494992499923328,2,0.7275317533204273,-0.2720350264969873,0.0549245609101591,-0.1007440863208275,-0.10944576801426976,-0.13973500237300773,1,0.6992745964552766,True,False,False,False,False,False,False,False,False
MEMORY_ONLY,RECLAIM_PULLBACK,STRUCTURAL,,1.5,15,4569,-0.08078737104248034,-0.113841909103065,-0.1415405863966668,2,0.7804011517779231,-0.3049674637981279,0.1797053345753655,-0.10965290044581155,-0.12208871984883003,-0.1635837954181988,1,0.6919827702950642,True,False,False,False,False,False,False,False,False
MEMORY_ONLY,TOUCH_NEXT_OPEN,VOL_FLOOR_0.50,0.5,2.0,15,6982,-0.08111460605840456,-0.11475691206828537,-0.1590985924657319,1,0.7516971204682816,-0.3118641812380794,0.061813774483504,-0.10940059282028322,-0.11941393359717946,-0.16036409395872425,0,0.7013561607259092,True,False,False,False,False,False,False,False,False
DISPLACEMENT_ORIGIN_ONLY,FAILED_AUCTION,STRUCTURAL,,2.5,15,2923,-0.06852572637509946,-0.11539110373966348,-0.1315833464152556,3,0.8136031975609159,-0.2657546660446451,0.0641421856998372,-0.11734491211043012,-0.11353155565821174,-0.16196187133139275,1,0.7764215033484161,True,False,False,False,False,False,False,False,False
MEMORY_ONLY,TOUCH_NEXT_OPEN,VOL_FLOOR_0.25,0.25,3.0,15,6982,-0.07836436990736743,-0.11790548527330331,-0.1293274958717772,2,0.823635939000099,-0.3764361140348963,0.1711774756086834,-0.11433327087511126,-0.12240711331925375,-0.17136946414135346,1,0.7607410729608624,True,False,False,False,False,False,False,False,False
DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,,0.5,15,446,-0.08252984943605057,-0.11822727824288942,-0.082162024603145,3,0.7588079445981815,-0.4321403603786418,0.1044911991047577,-0.11542077550840181,-0.1222195305514112,-0.15172975385037196,2,0.6865463699999563,True,False,False,False,False,False,False,False,False
DOZ_OBJECTIVE_ONLY,FAILED_AUCTION,STRUCTURAL,,2.5,15,446,-0.08337159579598258,-0.11906902460282143,-0.1019893232904954,4,0.8535947407319614,-0.4623315545515646,0.5587099919286326,-0.11852364585973205,-0.11177232964893352,-0.15334065877826086,2,0.8351045873009443,True,False,False,False,False,False,False,False,False
MEMORY_ONLY,TOUCH_NEXT_OPEN,VOL_FLOOR_0.25,0.25,2.5,15,6982,-0.08156178088660944,-0.12110289625254533,-0.160370149317651,2,0.7643022286617934,-0.3298044690802214,0.1304792610339818,-0.11883564163453895,-0.1270217729305161,-0.17722679692652446,0,0.7011915583728686,True,False,False,False,False,False,False,False,False
MEMORY_ONLY,TOUCH_NEXT_OPEN,VOL_FLOOR_0.75,0.75,1.0,15,6982,-0.09256874264816708,-0.1212634603556323,-0.1628867875070483,1,0.7127578564486869,-0.2441099249029385,0.0483807951284706,-0.11800089428934947,-0.12493694050433843,-0.16209680130053483,0,0.6583574628208706,True,False,False,False,False,False,False,False,False
MEMORY_ONLY,TOUCH_NEXT_OPEN,VOL_FLOOR_0.50,0.5,1.0,15,6982,-0.08808076523733394,-0.12172307124721478,-0.1490072348467682,1,0.7225054262287552,-0.288474404316654,0.0327126958649892,-0.1176218132703926,-0.1262091824359988,-0.1745873453720486,0,0.6577706756623705,True,False,False,False,False,False,False,False,False
MEMORY_ONLY,TOUCH_NEXT_OPEN,VOL_FLOOR_0.25,0.25,1.0,15,6982,-0.08228196028408466,-0.12182307565002054,-0.1622953433155104,1,0.7181350584276691,-0.2824467709802669,0.0460863930467599,-0.11906168248250824,-0.1275413862122175,-0.18083113045669186,0,0.6272752693030123,True,False,False,False,False,False,False,False,False
DISPLACEMENT_ORIGIN_ONLY,FAILED_AUCTION,STRUCTURAL,,1.0,15,2923,-0.07514970236640672,-0.1220150797309707,-0.1462032047606121,2,0.745077294122978,-0.2210954815378134,0.0344517476856043,-0.1159384253195234,-0.13000680055432987,-0.17579648334668743,0,0.6598691236754528,True,False,False,False,False,False,False,False,False
DISPLACEMENT_ORIGIN_ONLY,FAILED_AUCTION,STRUCTURAL,,2.0,15,2923,-0.07646215431478012,-0.12332753167934414,-0.1336276948078341,2,0.8033461381592922,-0.3019453218043474,0.0211901417367454,-0.12092984630303359,-0.13160536633879794,-0.18259544410158857,0,0.7275085001612791,True,False,False,False,False,False,False,False,False
DISPLACEMENT_ORIGIN_ONLY,FAILED_AUCTION,STRUCTURAL,,0.5,15,2923,-0.07863797598996049,-0.12550335335452453,-0.1264507613719523,1,0.6887840567253312,-0.2277278903496522,0.0106607997797243,-0.1223315499269556,-0.1296983109023998,-0.1744490606217322,1,0.6045017792647389,True,False,False,False,False,False,False,False,False
OBJECTIVE_LIQUIDITY_ONLY,ACCEPTANCE_RETEST,STRUCTURAL,,2.5,15,610,-0.09283784144527939,-0.12908029024990605,-0.1642822349673837,5,0.7835483400998401,-0.6138185016504752,0.1984839955795423,-0.12496502693835407,-0.1413257067013067,-0.18266384408946962,3,0.7413176686138492,True,False,False,False,False,False,False,False,False
MEMORY_ONLY,TOUCH_NEXT_OPEN,VOL_FLOOR_0.25,0.25,1.5,15,6982,-0.09032471034842661,-0.12986582571436253,-0.1680755332414568,1,0.7398552646174359,-0.2855503624269531,0.0327107098111994,-0.12756943874421842,-0.13322056689922523,-0.18156842860838648,0,0.6949503312262558,True,False,False,False,False,False,False,False,False
DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,STRUCTURAL,,3.0,15,7216,-0.03458849112923028,-0.13044340483544647,-0.128885573333682,3,0.844054809326912,-0.42027057528932,0.0461963753969044,-0.11683773505416473,-0.1339826980178554,-0.214560588860084,0,0.7416791521028644,True,False,False,False,False,False,False,False,False
MEMORY_ONLY,TOUCH_NEXT_OPEN,VOL_FLOOR_0.25,0.25,2.0,15,6982,-0.09299134888341296,-0.13253246424934886,-0.1436060692208082,1,0.784790842134241,-0.2826591869700811,0.0911771047691599,-0.1265616479119823,-0.1392162307229207,-0.18655808098224538,0,0.6852955447304788,True,False,False,False,False,False,False,False,False
DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,STRUCTURAL,,2.5,15,7216,-0.03847044009729537,-0.13432535380351157,-0.1189004427270259,1,0.8476878421930862,-0.3751053133336223,0.0471592356376853,-0.12356200458018236,-0.14654845699658153,-0.22289798434750563,1,0.7278723337674097,True,False,False,False,False,False,False,False,False
MEMORY_ONLY,TOUCH_NEXT_OPEN,VOL_FLOOR_0.50,0.5,1.5,15,6982,-0.10071861584852881,-0.13436092185840962,-0.1626888406338363,1,0.739948008508993,-0.3209897604692286,0.0144350518451099,-0.1325299866517765,-0.13717237012428243,-0.17492424787038072,0,0.6497052210982587,True,False,False,False,False,False,False,False,False
OBJECTIVE_LIQUIDITY_ONLY,ACCEPTANCE_RETEST,STRUCTURAL,,1.5,15,610,-0.10146673795723232,-0.137709186761859,-0.207410018480321,3,0.7025952083486285,-0.5255832075328458,0.1567531791383554,-0.1314284191326987,-0.1511164665543289,-0.2234532456236191,3,0.6421638679796519,True,False,False,False,False,False,False,False,False
OBJECTIVE_LIQUIDITY_ONLY,ACCEPTANCE_RETEST,STRUCTURAL,,3.0,15,610,-0.10508000622355858,-0.14132245502818525,-0.1141297561364588,4,0.8383109135464785,-0.5929272874961639,0.3235201995110908,-0.13157812822586548,-0.15245884027756865,-0.24068550474490893,2,0.6596438593683626,True,False,False,False,False,False,False,False,False
MEMORY_ONLY,ACCEPTANCE_RETEST,STRUCTURAL,,1.5,15,386,-0.10434943690718299,-0.14258470380891225,-0.1195096690157339,3,0.8111829658645414,-1.033891960944438,0.3251395285563094,-0.13729314548877097,-0.1456196898083466,-0.18993901069224478,3,0.7489429740855686,True,False,False,False,False,False,False,False,False
OBJECTIVE_LIQUIDITY_ONLY,ACCEPTANCE_RETEST,STRUCTURAL,,2.0,15,610,-0.10852813108282003,-0.14477057988744674,-0.1613319970322855,5,0.7816039000362738,-0.4667596781210694,0.1404957023716515,-0.13556697998283776,-0.1615816699233359,-0.202184086214373,4,0.6246065234881094,True,False,False,False,False,False,False,False,False
MEMORY_ONLY,ACCEPTANCE_RETEST,STRUCTURAL,,0.5,15,386,-0.11115848912383702,-0.1493937560255663,-0.1446837880162368,3,0.6324410498590499,-0.4788525553689529,0.0996312453066354,-0.14308492616782956,-0.15363748614602213,-0.19752236853723582,1,0.5580964510374453,True,False,False,False,False,False,False,False,False
OBJECTIVE_LIQUIDITY_ONLY,PASSIVE_TOUCH,STRUCTURAL,,3.0,15,15533,-0.09191925426593393,-0.1522817325516213,-0.1653017225198558,0,0.7999019268222306,-0.2851799545773175,-0.0543678120848883,-0.14336830053539676,-0.16140122731179762,-0.2234836550237178,0,0.7157403238269162,True,False,False,False,False,False,False,False,False
OBJECTIVE_LIQUIDITY_ONLY,PASSIVE_TOUCH,STRUCTURAL,,2.5,15,15533,-0.09236928405441674,-0.15273176234010413,-0.1681629630138691,0,0.7821569377334783,-0.3026144179568073,-0.0472170229550743,-0.14519022467559964,-0.15996250705214274,-0.22709219791802646,0,0.7198530238202363,True,False,False,False,False,False,False,False,False
DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,STRUCTURAL,,2.0,15,7216,-0.05700376520541064,-0.15285867891162683,-0.1508951497762328,1,0.794621889405347,-0.3684454882236705,0.01113904021171,-0.13740752303380108,-0.16193664693480372,-0.2350125309254451,0,0.6945302234070745,True,False,False,False,False,False,False,False,False
MEMORY_ONLY,ACCEPTANCE_RETEST,STRUCTURAL,,1.0,15,386,-0.11727979532558196,-0.1555150622273112,-0.1250346492549754,2,0.7722884502232843,-0.6783453515542611,0.2272297773861509,-0.15170861896677543,-0.16245860490763506,-0.20954662317930026,1,0.7397700773916174,True,False,False,False,False,False,False,False,False
DOZ_OBJECTIVE_ONLY,RECLAIM_PULLBACK,STRUCTURAL,,1.0,15,499,-0.10687853299122985,-0.16140342920799644,-0.15691257642248,2,0.7306572869566288,-0.359494968804189,0.0077760413047542,-0.1458647461033962,-0.15880878235033793,-0.221639541529918,0,0.7046062645953244,True,False,False,False,False,False,False,False,False
OBJECTIVE_LIQUIDITY_ONLY,PASSIVE_TOUCH,STRUCTURAL,,2.0,15,15533,-0.10683916616302142,-0.16720164444870886,-0.1779087801170532,0,0.7552954385470814,-0.3186335289399719,-0.0576818949805628,-0.16071805798319672,-0.17289614167317732,-0.23173935385020947,0,0.6777534746894719,True,False,False,False,False,False,False,False,False
DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,STRUCTURAL,,1.5,15,7216,-0.08512890848234154,-0.18098382218855774,-0.1607799370238616,0,0.7654853284512012,-0.3496137795486964,-0.0043529823309697,-0.1739022648618011,-0.185919971240148,-0.251136299041024,0,0.6645289573488489,True,False,False,False,False,False,False,False,False
OBJECTIVE_LIQUIDITY_ONLY,ACCEPTANCE_RETEST,STRUCTURAL,,1.0,15,610,-0.15168195158473194,-0.18792440038935862,-0.2490375596532975,2,0.5985539730442662,-0.4667596781210694,0.1156572887273906,-0.1812232411976262,-0.1945777567952398,-0.24658155387504074,2,0.55305321445687,True,False,False,False,False,False,False,False,False
OBJECTIVE_LIQUIDITY_ONLY,PASSIVE_TOUCH,STRUCTURAL,,1.5,15,15533,-0.1293228912641901,-0.18968536954987752,-0.1984814849036354,0,0.7205597352067789,-0.336747447612671,-0.0866701853314963,-0.18417764777829002,-0.19373541364279384,-0.2530913192243989,0,0.6333822577453712,True,False,False,False,False,False,False,False,False
DOZ_OBJECTIVE_ONLY,RECLAIM_PULLBACK,STRUCTURAL,,0.5,15,499,-0.14962751130375201,-0.2041524075205187,-0.1793522135782077,0,0.5697567444031999,-0.3851359944452224,-0.0449704668751942,-0.19949475613645903,-0.204583382285867,-0.2386404605893883,0,0.4916222765262699,True,False,False,False,False,False,False,False,False
OBJECTIVE_LIQUIDITY_ONLY,ACCEPTANCE_RETEST,STRUCTURAL,,0.5,15,610,-0.1738847146250145,-0.21012716342964116,-0.25530903542616,1,0.4834525785309387,-0.3819202323264138,0.0197668777684822,-0.20955401746793179,-0.22912536977628098,-0.2864454190009131,0,0.3888004472870185,True,False,False,False,False,False,False,False,False
OBJECTIVE_LIQUIDITY_ONLY,PASSIVE_TOUCH,STRUCTURAL,,1.0,15,15533,-0.16047846691866646,-0.22084094520435388,-0.2447988185753284,0,0.6084275026786059,-0.3228283411391635,-0.1166944938789781,-0.213944973566849,-0.2255910390894343,-0.2807812359090188,0,0.5501947424613565,True,False,False,False,False,False,False,False,False
DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,STRUCTURAL,,1.0,15,7216,-0.13433352482914615,-0.23018843853536236,-0.2222221181555377,0,0.6427017625021565,-0.3593992765824356,-0.0656136587000988,-0.22393882969995388,-0.23758105962293855,-0.2967306832355572,0,0.5666262445862928,True,False,False,False,False,False,False,False,False
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,STRUCTURAL,,3.0,15,207,-0.13194875667108572,-0.24297280627412757,-0.2037950143438053,5,0.7637240681701735,-0.8766597232873234,0.4561315089156761,-0.21256813276492142,-0.2540312215458042,-0.2621632254191333,3,0.7248313202401948,False,False,False,False,False,False,False,False,False
DOZ_OBJECTIVE_ONLY,PASSIVE_TOUCH,STRUCTURAL,,3.0,15,692,-0.140299445055907,-0.2637447452900175,-0.263752582169016,4,0.7067544627151697,-0.6642185868320446,0.3427890081971427,-0.2677673935808244,-0.26866873755925264,-0.3785781343042964,1,0.6021237324383087,True,False,False,False,False,False,False,False,False
OBJECTIVE_LIQUIDITY_ONLY,PASSIVE_TOUCH,STRUCTURAL,,0.5,15,15533,-0.23668816571158238,-0.2970506439972699,-0.3249918233006915,0,0.3967561890084806,-0.389889377065554,-0.2069384521605745,-0.2920336027389953,-0.30058624053852623,-0.34348840244216,0,0.3557398956149833,True,False,False,False,False,False,False,False,False
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,,2.0,15,4815,-0.24826291942315207,-0.3059202623163024,-0.3528055017259061,0,0.5874425267151331,-0.6562459316600885,-0.1247436722223085,-0.2966204813725975,-0.3097631531908008,-0.3722511075308368,0,0.5173031040678044,True,False,False,False,False,False,False,False,False
DISPLACEMENT_ORIGIN_ONLY,PASSIVE_TOUCH,STRUCTURAL,,0.5,15,7216,-0.21297730851483782,-0.308832222221054,-0.3193871047394623,0,0.4100347476272716,-0.4397119794201896,-0.1288244884307141,-0.30419256361434377,-0.3139015639615426,-0.3577895253699482,0,0.3492134844053517,True,False,False,False,False,False,False,False,False
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,,2.5,15,4815,-0.25919483919406205,-0.31685218208721244,-0.3737134750317257,0,0.5812138280975981,-0.6115384027117191,-0.1256369337736772,-0.30556339347619355,-0.3221343517828197,-0.36946328868559647,0,0.5302854799744761,True,False,False,False,False,False,False,False,False
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,,1.5,15,4815,-0.261638467662929,-0.31929581055607936,-0.3726479201699638,0,0.5412262469776484,-0.6359484595178175,-0.1098182990879616,-0.3100752080208742,-0.3220569017048415,-0.37704933986691824,0,0.5063803676200473,True,False,False,False,False,False,False,False,False
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,,3.0,15,4815,-0.26636766445494037,-0.32402500734809075,-0.3672922898074663,0,0.5992906986021524,-0.7022124297347165,-0.1348468857869881,-0.30560647290726695,-0.32821538817217116,-0.37575559210907594,0,0.5498956381116571,True,False,False,False,False,False,False,False,False
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,,1.0,15,4815,-0.26917915851154306,-0.3268365014046934,-0.3634660939003612,0,0.4901490430864578,-0.6262211148517017,-0.1771836477625616,-0.32063081853479686,-0.33008697358280537,-0.3895859325882957,0,0.4296695015514192,True,False,False,False,False,False,False,False,False
DOZ_OBJECTIVE_ONLY,PASSIVE_TOUCH,STRUCTURAL,,2.5,15,692,-0.20538211239633095,-0.32882741263044146,-0.3050435460508663,2,0.6463984912168869,-0.7290334016468555,0.155289008197139,-0.32286255358789706,-0.3292586795955515,-0.40040672519333403,1,0.4974025085077958,True,False,False,False,False,False,False,False,False
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,STRUCTURAL,,2.5,15,207,-0.22373619628461072,-0.33476024588765263,-0.3149061254549263,3,0.6349040310414021,-0.8123092555981971,0.263823816607971,-0.30872197891875847,-0.3438370467885118,-0.3374059438657318,4,0.6000364715975194,False,False,False,False,False,False,False,False,False
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,STRUCTURAL,,2.0,15,207,-0.22570660780990615,-0.33673065741294805,-0.305231151858752,2,0.6335890022568824,-0.8837378270267686,0.1521149223630765,-0.32995576723231596,-0.35786077925885945,-0.37866807978806544,2,0.5803385512557933,False,False,False,False,False,False,False,False,False
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,STRUCTURAL,,1.5,15,207,-0.2521914957078359,-0.3632155453108777,-0.3249697682791158,1,0.5735412378965032,-0.95516639845534,0.4561315089156981,-0.34673493177638864,-0.3795848340137358,-0.40194277855447574,1,0.4620238363092313,False,False,False,False,False,False,False,False,False
MEMORY_ONLY,PASSIVE_TOUCH,STRUCTURAL,,0.5,15,4815,-0.3170743124409269,-0.3747316553340772,-0.4136060745186911,0,0.324535040100179,-0.6213781420233663,-0.2582521014077041,-0.37042320805804685,-0.3780719473495184,-0.42038833087302546,0,0.2981324837777439,True,False,False,False,False,False,False,False,False
DOZ_OBJECTIVE_ONLY,PASSIVE_TOUCH,STRUCTURAL,,2.0,15,692,-0.25596014707840964,-0.3794054473125201,-0.3850321233852723,0,0.558602607035222,-0.6827371053505631,-0.0322109918028573,-0.37922093509078364,-0.3903398964128802,-0.45515990968479947,0,0.4181838369796665,True,False,False,False,False,False,False,False,False
DOZ_OBJECTIVE_ONLY,PASSIVE_TOUCH,STRUCTURAL,,1.5,15,692,-0.29292038517474933,-0.41636568540886,-0.4300435460509007,0,0.4713488810357287,-0.7197741423876041,-0.0293539754053322,-0.4206388802207145,-0.4243966695043564,-0.4923344662531097,0,0.3871819389110452,True,False,False,False,False,False,False,False,False
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,STRUCTURAL,,1.0,15,207,-0.32707072276097615,-0.43809477236401795,-0.4237704294842226,1,0.4125855311021619,-1.0265949698839114,0.1484392012233684,-0.41644647023791886,-0.45968192139236924,-0.4477670046511534,1,0.3971827219096853,False,False,False,False,False,False,False,False,False
DOZ_OBJECTIVE_ONLY,PASSIVE_TOUCH,STRUCTURAL,,1.0,15,692,-0.33269523134294154,-0.4561405315770522,-0.4521023695802958,0,0.3954695036452916,-0.6681656832716812,-0.1387289754053559,-0.4517564139394087,-0.4671729376203033,-0.5344188253537198,0,0.3316577361894415,True,False,False,False,False,False,False,False,False
DISPLACEMENT_ORIGIN_ONLY,ACCEPTANCE_RETEST,STRUCTURAL,,0.5,15,207,-0.41161178556291167,-0.5226358351659536,-0.5195168661444309,0,0.2304911086772636,-0.9908806841696256,-0.0438684910843459,-0.5005810856225236,-0.5227887175088607,-0.49873787843755857,0,0.2663065914434854,False,False,False,False,False,False,False,False,False
DOZ_OBJECTIVE_ONLY,PASSIVE_TOUCH,STRUCTURAL,,0.5,15,692,-0.4504697978169313,-0.5739150980510419,-0.5771023695802774,0,0.1945456815513533,-0.7395942547002701,-0.3467884774138506,-0.5716986104712029,-0.5809410535623359,-0.6090097061746813,0,0.1674144788623368,True,False,False,False,False,False,False,False,False
