year,scenario,scenario_role,spread_usd,commission_rt_usd,sample,entry_model,risk_rule,vol_floor_k,target_r,trades,tp_pct,sl_pct,time_pct,ambiguous_same_bar_pct,avg_gross_R,pf_gross,avg_net_R,pf_net,median_risk_price,min_risk_price,median_entry_delay_minutes,sum_net_R
2025,S10_C6,sensitivity,0.1,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,2.5,267,23.97003745318352,59.176029962546814,16.853932584269664,0.3745318352059925,0.1419208328645918,1.238294282920982,0.1308407979143811,1.217180651337605,5.656893261889309,2.463369517432511,7.0,34.93449304313976
2011,S11_C6_PRIMARY,primary,0.11,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,2.5,61,11.475409836065571,75.40983606557377,13.114754098360656,0.0,-0.3888052864862819,0.4913293541788306,-0.407978548639296,0.4766015402406544,3.1943119497293537,1.6085000000000491,8.0,-24.88669146699706
2012,S11_C6_PRIMARY,primary,0.11,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,2.5,118,19.491525423728813,51.69491525423729,28.8135593220339,1.694915254237288,0.0471567095939511,1.0805872447239044,-0.0390393243527007,0.9386104807552604,1.2700000000000955,0.0350000000000818,5.0,-4.60664027361869
2013,S11_C6_PRIMARY,primary,0.11,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,2.5,112,22.321428571428573,63.39285714285714,14.285714285714285,0.0,-0.0099974820194938,0.9846940415126582,-0.0312320370144309,0.9532413533818196,3.04830837386487,1.2095000000003893,7.0,-3.4979881456162687
2014,S11_C6_PRIMARY,primary,0.11,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,2.5,23,4.3478260869565215,65.21739130434783,30.434782608695656,0.0,-0.3238385951227656,0.5034474874784262,-0.3483518921297119,0.4792188663549033,2.47199999999998,1.4832572988723314,8.0,-8.012093518983374
2015,S11_C6_PRIMARY,primary,0.11,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,2.5,26,23.07692307692308,46.15384615384615,30.76923076923077,0.0,0.2052009970143256,1.4085370807338191,0.1776661545929936,1.3437315170023234,2.244439249051311,1.1141238703612544,8.5,4.6193200194178345
2016,S11_C6_PRIMARY,primary,0.11,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,2.5,21,14.285714285714285,66.66666666666666,19.047619047619047,0.0,-0.2199781045772631,0.6752907147262511,-0.2433766757265933,0.6491673494535418,2.756000000000085,1.245136618158995,6.0,-5.110910190258461
2017,S11_C6_PRIMARY,primary,0.11,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,2.5,14,7.142857142857142,50.0,42.85714285714285,0.0,-0.1758308965632928,0.6703434980629557,-0.206752869565179,0.6245159087978536,1.8956054768058264,0.9564644245365344,6.0,-2.8945401739125063
2018,S11_C6_PRIMARY,primary,0.11,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,2.5,8,25.0,62.5,12.5,0.0,0.147903583302546,1.2366457332840737,0.1136779007319579,1.175946488740041,1.75200000000018,1.35349999999994,6.0,0.9094232058556632
2019,S11_C6_PRIMARY,primary,0.11,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,2.5,69,17.391304347826086,47.82608695652174,34.78260869565217,0.0,0.1568323020184617,1.3229092711334942,0.1331224653166539,1.267354992905654,2.5816848758292963,1.3685000000002674,8.0,9.18545010684912
2020,S11_C6_PRIMARY,primary,0.11,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,2.5,104,15.384615384615383,62.5,22.115384615384613,0.0,-0.1014592296934898,0.8421579340569668,-0.1207374100818458,0.8157222817844809,3.3643777627693225,0.8365000000001146,9.0,-12.556690648511973
2021,S11_C6_PRIMARY,primary,0.11,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,2.5,13,23.07692307692308,46.15384615384615,30.76923076923077,0.0,0.3388128050449852,1.7340944109308012,0.3166540417379112,1.6704535818593145,2.603606316029982,1.6896921443437805,11.0,4.116502542592845
2022,S11_C6_PRIMARY,primary,0.11,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,2.5,49,22.448979591836736,53.06122448979592,24.489795918367346,0.0,0.207022733448197,1.3766174123846433,0.1908365136189999,1.3418368131061351,3.8809549733809945,1.446688920641236,7.0,9.350989167330995
2023,S11_C6_PRIMARY,primary,0.11,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,2.5,18,22.22222222222222,72.22222222222221,5.555555555555555,0.0,-0.1499796126401575,0.7923359209597819,-0.1679910743661983,0.771800896843564,3.108399682901563,2.054359402782211,5.5,-3.02383933859157
2024,S11_C6_PRIMARY,primary,0.11,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,2.5,142,19.718309859154928,64.08450704225352,16.19718309859155,0.7042253521126761,-0.0342325051757655,0.9469173992596798,-0.053245251526542,0.9190690873390132,3.173111516664676,1.6269158793702445,8.0,-7.560825716768963
2025,S11_C6_PRIMARY,primary,0.11,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,2.5,267,23.97003745318352,59.176029962546814,16.853932584269664,0.3745318352059925,0.141570527807253,1.2376939741127764,0.1305025044051698,1.2166108540827063,5.661893261889418,2.4683695174321656,7.0,34.844168676180345
2011,S12_C6,sensitivity,0.12,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,2.5,61,11.475409836065571,75.40983606557377,13.114754098360656,0.0,-0.3894006531050394,0.4906176416873317,-0.4085163592787486,0.4759454805362004,3.1993119497292355,1.633499999999913,8.0,-24.919497916003664
2012,S12_C6,sensitivity,0.12,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,2.5,118,17.796610169491526,52.54237288135594,29.66101694915254,1.694915254237288,0.0168103889782815,1.0288467565469457,-0.0585227775565719,0.9064656710948248,1.294999999999959,0.0599999999999454,5.0,-6.905687751675485
2013,S12_C6,sensitivity,0.12,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,2.5,112,22.321428571428573,63.39285714285714,14.285714285714285,0.0,-0.0109999569041597,0.9831613417369236,-0.0321352308696719,0.9518904067950692,3.0580640836335533,1.2345000000002528,7.0,-3.599145857403256
2014,S12_C6,sensitivity,0.12,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,2.5,23,4.3478260869565215,65.21739130434783,30.434782608695656,0.0,-0.3261950965067773,0.4998341853562748,-0.3505305529691698,0.4758525082311378,2.496999999999844,1.492499999999609,8.0,-8.062202718290905
2015,S12_C6,sensitivity,0.12,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,2.5,26,23.07692307692308,46.15384615384615,30.76923076923077,0.0,0.203598984147821,1.4052127984957483,0.1762875789142555,1.3410465224535086,2.259439249051184,1.119123870361136,8.5,4.583477051770645
2016,S12_C6,sensitivity,0.12,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,2.5,21,14.285714285714285,66.66666666666666,19.047619047619047,0.0,-0.2212530780291298,0.6734616879700964,-0.2445169674811339,0.6475479566962464,2.780999999999949,1.2501366181588764,6.0,-5.134856317103813
2017,S12_C6,sensitivity,0.12,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,2.5,14,7.142857142857142,50.0,42.85714285714285,0.0,-0.1802054620432134,0.6621343560307867,-0.2108029560219406,0.6170695476349022,1.9106054768056997,0.961464424536416,6.0,-2.951241384307169
2018,S12_C6,sensitivity,0.12,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,2.5,8,25.0,62.5,12.5,0.0,0.1443144722524831,1.2309031556039731,0.1105727108583777,1.1712163191485214,1.7770000000000437,1.3784999999998035,6.0,0.8845816868670222
2019,S12_C6,sensitivity,0.12,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,2.5,69,17.391304347826086,47.82608695652174,34.78260869565217,0.0,0.1537260022117364,1.3164337662711871,0.1301499889642076,1.2613482057979175,2.586684875829178,1.393500000000131,8.0,8.980349238530325
2020,S12_C6,sensitivity,0.12,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,2.5,104,15.384615384615383,62.5,22.115384615384613,0.0,-0.1024628842950016,0.840619179367967,-0.1216470889270971,0.8143497932938005,3.3693777627692043,0.8614999999999782,9.0,-12.651297248418103
2021,S12_C6,sensitivity,0.12,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,2.5,13,23.07692307692308,46.15384615384615,30.76923076923077,0.0,0.3373516012221166,1.730928469314586,0.3152705012624484,1.6675578123495467,2.608606316029864,1.6946921443436622,11.0,4.09851651641183
2022,S12_C6,sensitivity,0.12,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,2.5,49,22.448979591836736,53.06122448979592,24.489795918367346,0.0,0.2060863913468362,1.374863431267044,0.1899364397698887,1.3401910340589331,3.885954973380876,1.451688920641118,7.0,9.30688554872455
2023,S12_C6,sensitivity,0.12,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,2.5,18,22.22222222222222,72.22222222222221,5.555555555555555,0.0,-0.1503333333333278,0.7918461538461614,-0.1682964946781331,0.771375577847201,3.113399682901445,2.05935940278232,5.5,-3.0293369042063967
2024,S12_C6,sensitivity,0.12,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,2.5,142,19.718309859154928,64.08450704225352,16.19718309859155,0.7042253521126761,-0.0348927498215902,0.945899494976742,-0.0538505777906157,0.9181531049798324,3.178111516664785,1.6319158793703537,8.0,-7.646782046267439
2025,S12_C6,sensitivity,0.12,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,2.5,267,23.59550561797753,59.55056179775281,16.853932584269664,0.3745318352059925,0.1281122385553152,1.2137428192612438,0.1170561971696593,1.1930619732469852,5.666893261889527,2.4733695174322747,7.0,31.254004644299044
2011,S18_C9_STRESS,stress,0.18,9.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,2.5,61,8.19672131147541,77.04918032786885,14.754098360655735,0.0,-0.4786685957428118,0.3874585404617793,-0.5065696650952554,0.3699747440443464,3.252499999999827,1.7834999999997765,8.0,-30.90074957081058
2012,S18_C9_STRESS,stress,0.18,9.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,2.5,119,17.647058823529413,51.26050420168067,31.09243697478992,0.8403361344537815,0.0020115302573045,1.0035115810358586,-0.0890328476102658,0.8578757357940485,1.4399999999998272,0.0699999999997089,5.0,-10.594908865621631
2013,S18_C9_STRESS,stress,0.18,9.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,2.5,112,20.535714285714285,64.28571428571429,15.178571428571429,0.0,-0.0657875943632118,0.9010391181876348,-0.0963230232583346,0.8596939036375306,3.1351966159951417,1.3845000000001164,7.0,-10.788178604933476
2014,S18_C9_STRESS,stress,0.18,9.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,2.5,23,4.3478260869565215,65.21739130434783,30.434782608695656,0.0,-0.3432323810950234,0.4737103489876308,-0.3776927836390607,0.440921544516443,2.6099999999999,1.6424999999994725,8.0,-8.686934023698397
2015,S18_C9_STRESS,stress,0.18,9.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,2.5,26,15.384615384615383,46.15384615384615,38.46153846153847,0.0,-0.0073400939713861,0.9859974789795152,-0.0458117850267819,0.9162034315564512,2.39999999999975,1.2359999999998763,8.5,-1.191106410696331
2016,S18_C9_STRESS,stress,0.18,9.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,2.5,21,14.285714285714285,66.66666666666666,19.047619047619047,0.0,-0.2290483914816535,0.6622825169168235,-0.2623003733403392,0.6260722822068706,2.9309999999998126,1.383499999999913,6.0,-5.508307840147124
2017,S18_C9_STRESS,stress,0.18,9.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,2.5,14,7.142857142857142,50.0,42.85714285714285,0.0,-0.203975444448385,0.6175182167077788,-0.2470113690752588,0.5571679791124112,2.004249999999729,1.0214999999998329,6.0,-3.458159167053623
2018,S18_C9_STRESS,stress,0.18,9.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,2.5,8,25.0,50.0,25.0,0.0,0.1417824462234869,1.2330174083046253,0.0950969468882428,1.1492077901196485,1.9269999999999072,1.5284999999996671,6.0,0.7607755751059424
2019,S18_C9_STRESS,stress,0.18,9.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,2.5,69,13.043478260869565,47.82608695652174,39.130434782608695,0.0,0.0927742677483924,1.1906921053889885,0.058999966491444,1.1170394847690868,2.677810212590657,1.5434999999999943,8.0,4.070997687909639
2020,S18_C9_STRESS,stress,0.18,9.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,2.5,104,15.384615384615383,62.5,22.115384615384613,0.0,-0.1088614225884718,0.8308094030361755,-0.1367792911676792,0.7932619641455452,3.428499999999872,1.0114999999998415,9.0,-14.225046281438644
2021,S18_C9_STRESS,stress,0.18,9.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,2.5,13,23.07692307692308,46.15384615384615,30.76923076923077,0.0,0.3279852584195749,1.7106347265757458,0.2957450637242382,1.6196261236541247,2.6579999999999018,1.724692144343635,11.0,3.8446858284150967
2022,S18_C9_STRESS,stress,0.18,9.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,2.5,49,22.448979591836736,53.06122448979592,24.489795918367346,0.0,0.1992142989822723,1.3620718122349855,0.175376056360665,1.3115752760078463,3.915954973380849,1.5235000000000127,7.0,8.593426761672587
2023,S18_C9_STRESS,stress,0.18,9.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,2.5,18,22.22222222222222,72.22222222222221,5.555555555555555,0.0,-0.1523275862069055,0.7890848806365922,-0.1787959797395753,0.7592713241059423,3.1800207644319016,2.090000000000145,5.5,-3.218327635312356
2024,S18_C9_STRESS,stress,0.18,9.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,2.5,142,18.30985915492958,63.38028169014085,18.30985915492958,0.0,-0.0574703250411558,0.9108993865605516,-0.0852389472152663,0.8716326490864098,3.2293206946180817,1.730000000000473,8.0,-12.103930504567824
2025,S18_C9_STRESS,stress,0.18,9.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,2.5,267,23.59550561797753,59.55056179775281,16.853932584269664,0.3745318352059925,0.1258718084833532,1.209941778453301,0.109414470466844,1.1794024740916842,5.696893261889272,2.503369517432475,7.0,29.213663614647363
2011,S10_C6,sensitivity,0.1,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,3.0,61,8.19672131147541,77.04918032786885,14.754098360655735,0.0,-0.4302057663611194,0.4489118811311982,-0.4494305827070698,0.4355594533594934,3.1893119497292446,1.5844922638784738,8.0,-27.415265545131263
2012,S10_C6,sensitivity,0.1,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,3.0,118,16.101694915254235,53.38983050847458,30.508474576271187,1.694915254237288,-0.0012402119512046,0.9981361474564976,-0.1308570108759791,0.8274089271448655,1.2450000000000043,0.0099999999999909,5.0,-15.441127283365535
2013,S10_C6,sensitivity,0.1,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,3.0,112,15.178571428571429,64.28571428571429,20.535714285714285,0.0,-0.0275722254614521,0.9584763706409888,-0.0489019978603822,0.9280090896010584,3.043308373864761,1.1845000000002983,7.0,-5.477023760362813
2014,S10_C6,sensitivity,0.1,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,3.0,23,0.0,65.21739130434783,34.78260869565217,0.0,-0.4063150189138372,0.3769836376654494,-0.430994036151608,0.3557920536608261,2.446999999999889,1.4782572988722222,8.0,-9.912862831486985
2015,S10_C6,sensitivity,0.1,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,3.0,26,15.384615384615383,46.15384615384615,38.46153846153847,0.0,0.0883356041277043,1.1689459728146274,0.0605988930110588,1.1124140966684606,2.229439249051211,1.1091238703611452,8.5,1.5755712182875294
2016,S10_C6,sensitivity,0.1,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,3.0,21,14.285714285714285,66.66666666666666,19.047619047619047,0.0,-0.1475705619251399,0.7821359322118414,-0.1710951035502567,0.7533459579908531,2.7484794764968683,1.2401366181588855,6.0,-3.592997174555391
2017,S10_C6,sensitivity,0.1,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,3.0,14,7.142857142857142,50.0,42.85714285714285,0.0,-0.1356094632338636,0.7457583033979961,-0.1668648489799777,0.697029824707595,1.8806054768057263,0.9514644245364252,6.0,-2.3361078857196875
2018,S10_C6,sensitivity,0.1,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,3.0,8,25.0,62.5,12.5,0.0,0.2766277756869014,1.4426044410990424,0.2419028097052578,1.3742371350706917,1.7270000000000891,1.328499999999849,6.0,1.935222477642063
2019,S10_C6,sensitivity,0.1,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,3.0,69,7.246376811594203,47.82608695652174,44.927536231884055,0.0,0.1267259693463286,1.2609879205134162,0.1028927802355329,1.206674760006947,2.576684875829187,1.3435000000001764,8.0,7.099601836251774
2020,S10_C6,sensitivity,0.1,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,3.0,104,11.538461538461538,63.46153846153846,25.0,0.0,-0.0776640600662643,0.8809405684445849,-0.0970379570207034,0.8540820408109102,3.3593777627692134,0.8115000000000236,9.0,-10.09194753015316
2021,S10_C6,sensitivity,0.1,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,3.0,13,23.07692307692308,46.15384615384615,30.76923076923077,0.0,0.4556667275560172,1.987277909704704,0.4334291018268174,1.9176557220374688,2.5986063160298727,1.684692144343671,11.0,5.6345783237486256
2022,S10_C6,sensitivity,0.1,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,3.0,49,18.367346938775512,55.10204081632652,26.53061224489796,0.0,0.2338549742332235,1.4102548717203465,0.2176321575894522,1.375796715756687,3.875954973380885,1.441688920641127,7.0,10.66397572188316
2023,S10_C6,sensitivity,0.1,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,3.0,18,16.666666666666664,72.22222222222221,11.11111111111111,0.0,-0.0594696439261123,0.917657416102306,-0.0775289963144893,0.8946893162527555,3.103399682901454,2.049359402782557,5.5,-1.3955219336608071
2024,S10_C6,sensitivity,0.1,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,3.0,142,11.971830985915492,66.90140845070422,21.12676056338028,0.0,-0.1205603422707945,0.8208578615004389,-0.1396199751368401,0.796656836970222,3.1681115166650216,1.62191587937059,8.0,-19.8260364694313
2025,S10_C6,sensitivity,0.1,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,3.0,267,17.97752808988764,60.2996254681648,21.722846441947567,0.3745318352059925,0.1366210194830955,1.224759235743378,0.1255409845328848,1.2041423912406926,5.656893261889309,2.463369517432511,7.0,33.519442870280244
2011,S11_C6_PRIMARY,primary,0.11,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,3.0,61,8.19672131147541,77.04918032786885,14.754098360655735,0.0,-0.4308922145577095,0.4481041170658604,-0.4500654767107236,0.4348017924377972,3.1943119497293537,1.6085000000000491,8.0,-27.453994079354143
2012,S11_C6_PRIMARY,primary,0.11,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,3.0,118,16.101694915254235,53.38983050847458,30.508474576271187,1.694915254237288,0.058026116992811,1.0963708738384188,-0.0281699169538409,0.9569582100990178,1.2700000000000955,0.0350000000000818,5.0,-3.324050200553227
2013,S11_C6_PRIMARY,primary,0.11,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,3.0,112,15.178571428571429,64.28571428571429,20.535714285714285,0.0,-0.0289266930777756,0.9564433779341552,-0.0501612480727127,0.9261599293611442,3.04830837386487,1.2095000000003893,7.0,-5.618059784143833
2014,S11_C6_PRIMARY,primary,0.11,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,3.0,23,0.0,65.21739130434783,34.78260869565217,0.0,-0.408936377710531,0.3729642208438524,-0.4334496747174772,0.3519988894063111,2.47199999999998,1.4832572988723314,8.0,-9.969342518501977
2015,S11_C6_PRIMARY,primary,0.11,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,3.0,26,15.384615384615383,46.15384615384615,38.46153846153847,0.0,0.0860812590838908,1.1645239681514064,0.0585464166625587,1.1085616573547723,2.244439249051311,1.1141238703612544,8.5,1.522206833226528
2016,S11_C6_PRIMARY,primary,0.11,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,3.0,21,14.285714285714285,66.66666666666666,19.047619047619047,0.0,-0.1485495331486936,0.7807263007872693,-0.1719481042980239,0.7521331532398651,2.756000000000085,1.245136618158995,6.0,-3.610910190258503
2017,S11_C6_PRIMARY,primary,0.11,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,3.0,14,7.142857142857142,50.0,42.85714285714285,0.0,-0.1401166108490008,0.7373024155676254,-0.171038583850887,0.689376658457907,1.8956054768058264,0.9564644245365344,6.0,-2.394540173912418
2018,S11_C6_PRIMARY,primary,0.11,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,3.0,8,25.0,62.5,12.5,0.0,0.2729035833025543,1.436645733284087,0.2386779007319662,1.369416907800337,1.75200000000018,1.35349999999994,6.0,1.9094232058557297
2019,S11_C6_PRIMARY,primary,0.11,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,3.0,69,7.246376811594203,47.82608695652174,44.927536231884055,0.0,0.1226439773550488,1.252517350232924,0.098934140653241,1.1986932589443655,2.5816848758292963,1.3685000000002674,8.0,6.826455705073635
2020,S11_C6_PRIMARY,primary,0.11,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,3.0,104,11.538461538461538,63.46153846153846,25.0,0.0,-0.0788236807362877,0.8791798203831173,-0.0981018611246437,0.8524946746326874,3.3643777627693225,0.8365000000001146,9.0,-10.202593556962944
2021,S11_C6_PRIMARY,primary,0.11,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,3.0,13,23.07692307692308,46.15384615384615,30.76923076923077,0.0,0.4541974204295912,1.984094410930781,0.4320386571225174,1.9147581492398185,2.603606316029982,1.6896921443437805,11.0,5.616502542592726
2022,S11_C6_PRIMARY,primary,0.11,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,3.0,49,18.367346938775512,55.10204081632652,26.53061224489796,0.0,0.2327161868126578,1.408203887481953,0.2165299669834607,1.3738587127550563,3.8809549733809945,1.446688920641236,7.0,10.609968382189578
2023,S11_C6_PRIMARY,primary,0.11,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,3.0,18,16.666666666666664,72.22222222222221,11.11111111111111,0.0,-0.0599243514027497,0.9170278211346544,-0.0779358131287904,0.8941319785776899,3.108399682901563,2.054359402782211,5.5,-1.4028446363182283
2024,S11_C6_PRIMARY,primary,0.11,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,3.0,142,11.971830985915492,66.90140845070422,21.12676056338028,0.0,-0.1216071288544006,0.819322081726954,-0.1406198752051771,0.7952123755415871,3.173111516664676,1.6269158793702445,8.0,-19.96802227913515
2025,S11_C6_PRIMARY,primary,0.11,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,3.0,267,17.97752808988764,60.2996254681648,21.722846441947567,0.3745318352059925,0.136120462179332,1.2239209869938732,0.1250524387772487,1.2033372538006537,5.661893261889418,2.4683695174321656,7.0,33.38900115352543
2011,S12_C6,sensitivity,0.12,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,3.0,61,8.19672131147541,77.04918032786885,14.754098360655735,0.0,-0.4315760372939419,0.4472996467406172,-0.4506917434676511,0.4340505101806298,3.1993119497292355,1.633499999999913,8.0,-27.49219635152672
2012,S12_C6,sensitivity,0.12,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,3.0,118,15.254237288135592,54.23728813559322,30.508474576271187,1.694915254237288,0.031093150449974,1.0518480896348827,-0.0442400160848794,0.9313230371405696,1.294999999999959,0.0599999999999454,5.0,-5.220321898015775
2013,S12_C6,sensitivity,0.12,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,3.0,112,14.285714285714285,65.17857142857143,20.535714285714285,0.0,-0.0659646689300518,0.9020049751223416,-0.087099942895564,0.8734704736052373,3.0580640836335533,1.2345000000002528,7.0,-9.755193604303177
2014,S12_C6,sensitivity,0.12,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,3.0,23,0.0,65.21739130434783,34.78260869565217,0.0,-0.4115207323628426,0.3690015437103079,-0.4358561888252351,0.3482652904017309,2.496999999999844,1.492499999999609,8.0,-10.024692342980408
2015,S12_C6,sensitivity,0.12,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,3.0,26,15.384615384615383,46.15384615384615,38.46153846153847,0.0,0.0838614698600937,1.1601752180977194,0.0565500646265283,1.1048206077200005,2.259439249051184,1.119123870361136,8.5,1.470301680289736
2016,S12_C6,sensitivity,0.12,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,3.0,21,14.285714285714285,66.66666666666666,19.047619047619047,0.0,-0.1498245066005635,0.7788801768460822,-0.1730883960525676,0.7505066438156127,2.780999999999949,1.2501366181588764,6.0,-3.634856317103919
2017,S12_C6,sensitivity,0.12,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,3.0,14,7.142857142857142,50.0,42.85714285714285,0.0,-0.1444911763289277,0.7290947578129704,-0.1750886703076549,0.6819457137122146,1.9106054768056997,0.961464424536416,6.0,-2.451241384307169
2018,S12_C6,sensitivity,0.12,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,3.0,8,12.5,62.5,25.0,0.0,0.2449452061974185,1.3919123299158698,0.2112034448033132,1.3270379836940691,1.7770000000000437,1.3784999999998035,6.0,1.6896275584265057
2019,S12_C6,sensitivity,0.12,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,3.0,69,7.246376811594203,47.82608695652174,44.927536231884055,0.0,0.1183440334135521,1.2436025634569876,0.0947680201660232,1.1902993018633474,2.586684875829178,1.393500000000131,8.0,6.538993391455605
2020,S12_C6,sensitivity,0.12,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,3.0,104,11.538461538461538,63.46153846153846,25.0,0.0,-0.0799733820808153,0.8774347305503706,-0.0991575867129109,0.8509197546985319,3.3693777627692043,0.8614999999999782,9.0,-10.312389018142737
2021,S12_C6,sensitivity,0.12,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,3.0,13,23.07692307692308,46.15384615384615,30.76923076923077,0.0,0.4527362166067345,1.9809284693145912,0.4306551166470663,1.9118746802979016,2.608606316029864,1.6946921443436622,11.0,5.598516516411862
2022,S12_C6,sensitivity,0.12,6.0,MEMORY_ONLY,FAILED_AUCTION,STRUCTURAL,,3.0,49,18.367346938775512,55.10204081632652,26.53061224489796,0.0,0.2315837913823838,1.406164728353463,0.2154338398054364,1.3719314813784775,3.885954973380876,1.451688920641118,7.0,10.556258150466386
