entry_time,exit_time,side,entry,stop,target,risk_price,exit,exit_reason,gross_R,commission_R,net_R,date,scenario
2023-11-16 09:35:00,2023-11-16 09:35:00,SHORT,379.5730389,379.7886,377.41742789999995,0.21556110000000217,379.82657886,SL,-1.1761860558329371,0.0463905593356125,-1.2225766151685495,2023-11-16,PRIMARY
2023-11-16 09:35:00,2023-11-16 09:35:00,SHORT,379.5350778,379.7886,376.9998558000004,0.2535221999999635,379.86455772,SL,-1.2996097383188943,0.07888855492735106,-1.3784982932462453,2023-11-16,STRESS
2023-11-17 09:35:00,2023-11-17 09:35:00,LONG,380.15221141999996,379.8182,383.49232561999963,0.33401141999996753,379.78021818,SL,-1.1137141358818632,0.02993909609438196,-1.1436532319762451,2023-11-17,PRIMARY
2023-11-17 09:35:00,2023-11-17 09:35:00,LONG,380.19022284,379.8182,383.91045124,0.37202283999999963,379.74223636,SL,-1.2041907964575447,0.053760140103225974,-1.2579509365607706,2023-11-17,STRESS
2023-11-20 09:35:00,2023-11-20 15:55:00,LONG,382.50074624999996,380.9036,398.47220874999977,1.5971462499999802,385.4924469,TIME,1.8731538517528237,0.006261167379004975,1.8668926843738187,2023-11-20,PRIMARY
2023-11-20 09:35:00,2023-11-20 15:55:00,LONG,382.53899249999995,380.9036,398.8929174999996,1.6353924999999663,385.4538938,TIME,1.7823863690215735,0.012229480078941547,1.770156888942632,2023-11-20,STRESS
2023-11-21 09:35:00,2023-11-21 09:35:00,SHORT,383.65743042,383.9129,381.1027346200005,0.25546957999995357,383.95129129,SL,-1.1502773441753797,0.03914360371204203,-1.1894209478874218,2023-11-21,PRIMARY
2023-11-21 09:35:00,2023-11-21 09:35:00,SHORT,383.61906084000003,383.9129,380.68066924000055,0.2938391599999477,383.98968257999996,SL,-1.2613081932306067,0.06806444723025876,-1.3293726404608655,2023-11-21,STRESS
2023-11-22 09:35:00,2023-11-22 09:50:00,LONG,387.01979811,385.3633,403.5847792100003,1.6564981100000296,385.32476367,SL,-1.0232637331533079,0.006036831518026798,-1.0293005646713347,2023-11-22,PRIMARY
2023-11-22 09:35:00,2023-11-22 09:50:00,LONG,387.05849622,385.3633,404.01045842000013,1.695196220000014,385.28622734,SL,-1.0454653326209036,0.011798044240565754,-1.0572633768614694,2023-11-22,STRESS
2023-11-24 09:35:00,2023-11-24 10:15:00,LONG,384.87888404,383.8142,395.52572443999975,1.0646840399999746,383.77581858,SL,-1.0360495870681112,0.009392457878865394,-1.0454420449469766,2023-11-24,PRIMARY
2023-11-24 09:35:00,2023-11-24 10:15:00,LONG,384.91736807999996,383.8142,395.9490488799993,1.1031680799999322,383.73743716,SL,-1.0695839930394102,0.018129603604920504,-1.0877135966443308,2023-11-24,STRESS
2023-11-27 09:35:00,2023-11-27 10:05:00,SHORT,383.49964620000003,384.7141,371.3551082000006,1.2144537999999443,384.75257141,SL,-1.0316779526730464,0.008234154316945163,-1.0399121069899915,2023-11-27,PRIMARY
2023-11-27 09:35:00,2023-11-27 10:05:00,SHORT,383.46129240000005,384.7141,370.9332164000008,1.252807599999926,384.79104282,SL,-1.0614163100543164,0.015964143257114007,-1.0773804533114304,2023-11-27,STRESS
2023-11-28 09:35:00,2023-11-28 09:40:00,LONG,383.85258142000004,383.2074,390.3043956200003,0.6451814200000285,383.16907926,SL,-1.0593952938074622,0.015499516399588131,-1.0748948102070504,2023-11-28,PRIMARY
2023-11-28 09:35:00,2023-11-28 09:40:00,LONG,383.89096284000004,383.2074,390.7265912400004,0.683562840000036,383.13075852000003,SL,-1.1121206062049451,0.029258465834683098,-1.1413790720396282,2023-11-28,STRESS
2023-11-29 09:35:00,2023-11-29 10:05:00,LONG,388.4608422,387.4452,398.6172642,1.015642200000002,387.40645548,SL,-1.038147804413821,0.00984598710057536,-1.0479937915143964,2023-11-29,PRIMARY
2023-11-29 09:35:00,2023-11-29 10:05:00,LONG,388.49968440000004,387.4452,399.0445284000004,1.0544844000000353,387.36771096,SL,-1.0734852407489257,0.018966615343004915,-1.0924518560919305,2023-11-29,STRESS
2023-11-30 09:35:00,2023-11-30 09:35:00,LONG,385.11570772,384.4161,392.11178492000016,0.6996077200000173,384.37765838999997,SL,-1.0549473782250511,0.014293724488917523,-1.0692411027139685,2023-11-30,PRIMARY
2023-11-30 09:35:00,2023-11-30 09:35:00,LONG,385.15421544,384.4161,392.53536984,0.7381154400000014,384.33921677999996,SL,-1.104161511646489,0.02709603256639634,-1.1312575442128852,2023-11-30,STRESS
2023-12-01 09:35:00,2023-12-01 09:40:00,SHORT,381.56593959,382.6204,371.0213354900001,1.0544604099999901,382.65866204,SL,-1.036285895266572,0.009483523425976793,-1.0457694186925488,2023-12-01,PRIMARY
2023-12-01 09:35:00,2023-12-01 09:40:00,SHORT,381.52777918000004,382.6204,370.60157098000025,1.0926208199999792,382.69692408000003,SL,-1.0700371790462626,0.018304611841462422,-1.088341790887725,2023-12-01,STRESS
2023-12-04 09:35:00,2023-12-04 09:35:00,LONG,381.28702489,380.43,389.8572737899999,0.857024889999991,380.391957,SL,-1.04438960926796,0.01166827255157094,-1.056057881819531,2023-12-04,PRIMARY
2023-12-04 09:35:00,2023-12-04 09:35:00,LONG,381.32514978,380.43,390.27664758,0.895149779999997,380.35391400000003,SL,-1.0849980659102385,0.0223426296323282,-1.1073406955425666,2023-12-04,STRESS
2023-12-05 09:35:00,2023-12-05 09:35:00,SHORT,379.17847836000004,379.6998,373.96526196000065,0.5213216399999396,379.73776998,SL,-1.072834076099389,0.019182015923991106,-1.0920160920233801,2023-12-05,PRIMARY
2023-12-05 09:35:00,2023-12-05 09:35:00,SHORT,379.14055672,379.6998,373.54812392000025,0.5592432799999756,379.77573995999995,SL,-1.1357905632768164,0.03576261121993433,-1.1715531744967507,2023-12-05,STRESS
2023-12-06 09:35:00,2023-12-06 15:55:00,SHORT,383.45025114000003,385.166,366.2927625400004,1.7157488599999624,379.92038824,TIME,2.057330756437215,0.0058283588193672,2.0515023976178477,2023-12-06,PRIMARY
2023-12-06 09:35:00,2023-12-06 15:55:00,SHORT,383.41190228000005,385.166,365.8709250800006,1.7540977199999475,379.95837648,TIME,1.9688331845047526,0.011401873323226598,1.957431311181526,2023-12-06,STRESS
2023-12-07 09:35:00,2023-12-07 09:50:00,LONG,383.6453607,382.2553,397.5459677000005,1.390060700000049,382.21707447,SL,-1.0274991804314557,0.007193930452101586,-1.0346931108835573,2023-12-07,PRIMARY
2023-12-07 09:35:00,2023-12-07 09:50:00,LONG,383.6837214,382.2553,397.9679354000005,1.4284214000000475,382.17884893999997,SL,-1.0535213628135285,0.014001470434424559,-1.067522833247953,2023-12-07,STRESS
2023-12-08 09:35:00,2023-12-08 15:55:00,LONG,383.84278043999996,383.3013,389.25758483999925,0.5414804399999298,386.88350778,TIME,5.615581127917457,0.018467887778183267,5.597113240139273,2023-12-08,PRIMARY
2023-12-08 09:35:00,2023-12-08 15:55:00,LONG,383.88116088,383.3013,389.67976967999954,0.5798608799999556,386.84481556,TIME,5.110975377404693,0.03449103171091923,5.076484345693774,2023-12-08,STRESS
2023-12-11 09:35:00,2023-12-11 15:55:00,LONG,387.35563169,386.3105,397.80694859000005,1.0451316900000052,390.21817428,TIME,2.7389300481358654,0.009568172217608244,2.729361875918257,2023-12-11,PRIMARY
2023-12-11 09:35:00,2023-12-11 15:55:00,LONG,387.39436337999996,386.3105,398.23299717999964,1.0838633799999684,390.17914856000004,TIME,2.5693138373216065,0.018452510130936045,2.5508613271906704,2023-12-11,STRESS
2023-12-12 09:35:00,2023-12-12 09:50:00,SHORT,389.54734137,390.3904,381.1167550700003,0.8430586299999732,390.42943904,SL,-1.0463064354136065,0.01186157124089972,-1.0581680066545063,2023-12-12,PRIMARY
2023-12-12 09:35:00,2023-12-12 09:50:00,SHORT,389.50838274,390.3904,380.68821014,0.8820172599999978,390.46847808,SL,-1.0885221679222148,0.022675293224987514,-1.1111974611472024,2023-12-12,STRESS
2023-12-13 09:35:00,2023-12-13 09:55:00,LONG,395.17081313,394.2335,404.54394443000007,0.9373131300000068,394.19407665,SL,-1.0420599570604463,0.010668793255888698,-1.052728750316335,2023-12-13,PRIMARY
2023-12-13 09:35:00,2023-12-13 09:55:00,LONG,395.21032626,394.2335,404.97858885999995,0.9768262599999957,394.1546533,SL,-1.0807172198666997,0.020474470045471635,-1.1011916899121712,2023-12-13,STRESS
2023-12-14 09:35:00,2023-12-14 10:05:00,LONG,400.20331633,399.3641,408.59547963,0.8392163299999993,399.32416359,SL,-1.0475877417685566,0.01191587871032015,-1.0595036204788768,2023-12-14,PRIMARY
2023-12-14 09:35:00,2023-12-14 10:05:00,LONG,400.24333265999996,399.3641,409.03565925999953,0.8792326599999569,399.28422718,SL,-1.0908437818949939,0.02274710768819823,-1.113590889583192,2023-12-14,STRESS
2023-12-15 09:35:00,2023-12-15 13:45:00,LONG,398.969893,398.4169,404.49982300000016,0.552993000000015,398.37705831,SL,-1.0720473676882019,0.018083411544087772,-1.0901307792322896,2023-12-15,PRIMARY
2023-12-15 09:35:00,2023-12-15 13:45:00,LONG,399.009786,398.4169,404.93864600000023,0.5928860000000213,398.33721662,SL,-1.134399159366224,0.0337332978009251,-1.168132457167149,2023-12-15,STRESS
2023-12-18 09:35:00,2023-12-18 15:55:00,LONG,400.810077,399.9989,408.92184699999984,0.8111769999999865,402.44015196,TIME,2.0095182185885805,0.012327765703416352,1.997190452885164,2023-12-18,PRIMARY
2023-12-18 09:35:00,2023-12-18 15:55:00,LONG,400.850154,399.9989,409.3626939999998,0.8512539999999831,402.39990392,TIME,1.8205493542468423,0.023494750098091047,1.7970546041487512,2023-12-18,STRESS
2023-12-19 09:35:00,2023-12-19 15:55:00,LONG,403.44013998,402.7127,410.71453978000045,0.7274399800000424,404.45675028000005,TIME,1.3975177718441671,0.013746838605158074,1.3837709332390091,2023-12-19,PRIMARY
2023-12-19 09:35:00,2023-12-19 15:55:00,LONG,403.48047996,402.7127,411.15827956000044,0.7677799600000412,404.41630056,TIME,1.218865623947712,0.026049130013759317,1.1928164939339527,2023-12-19,STRESS
2023-12-20 09:35:00,2023-12-20 14:35:00,LONG,403.87518348,403.3306,409.3210182799997,0.5445834799999716,403.29026694,SL,-1.074062217238072,0.018362657640662406,-1.0924248748787344,2023-12-20,PRIMARY
2023-12-20 09:35:00,2023-12-20 14:35:00,LONG,403.91556696,403.3306,409.7652365599997,0.5849669599999743,403.24993388,SL,-1.1378985917426738,0.03418996519051414,-1.172088556933188,2023-12-20,STRESS
2023-12-21 09:35:00,2023-12-21 09:55:00,LONG,402.70846682,401.6697,413.09613502000036,1.0387668200000348,401.62953303,SL,-1.038667937044785,0.009626799593001695,-1.0482947366377868,2023-12-21,PRIMARY
2023-12-21 09:35:00,2023-12-21 09:55:00,LONG,402.74873364,401.6697,413.53907004000035,1.0790336400000342,401.58936606,SL,-1.074449893888387,0.018535103317074867,-1.092984997205462,2023-12-21,STRESS
2023-12-22 09:35:00,2023-12-22 09:40:00,SHORT,404.27876808,404.863,398.4364488800002,0.5842319199999793,404.9034863,SL,-1.0692983361812878,0.017116490314326466,-1.0864148264956142,2023-12-22,PRIMARY
2023-12-22 09:35:00,2023-12-22 09:40:00,SHORT,404.23833616,404.863,397.9916977600002,0.6246638399999824,404.9439726,SL,-1.1296258800573407,0.032017220654233104,-1.1616431007115737,2023-12-22,STRESS
2023-12-26 09:35:00,2023-12-26 15:55:00,LONG,405.14071002,404.4972,411.5758102199995,0.643510019999951,406.15208073,TIME,1.5716471827433673,0.01553977356871733,1.55610740917465,2023-12-26,PRIMARY
2023-12-26 09:35:00,2023-12-26 15:55:00,LONG,405.18122003999997,404.4972,412.0214204399995,0.6840200399999503,406.11146146,TIME,1.359962231516029,0.029238909433123413,1.3307233220829056,2023-12-26,STRESS
2023-12-27 09:35:00,2023-12-27 10:10:00,LONG,406.98549448,406.4799,412.04143928000013,0.5055944800000134,406.43925201,SL,-1.0803964275875144,0.019778696950963022,-1.1001751245384774,2023-12-27,PRIMARY
2023-12-27 09:35:00,2023-12-27 10:10:00,LONG,407.02618895999996,406.4799,412.48907855999965,0.5462889599999698,406.39860402,SL,-1.1488149787980295,0.036610661141680594,-1.18542563993971,2023-12-27,STRESS
2023-12-28 09:35:00,2023-12-28 15:55:00,SHORT,407.68542738,408.4384,400.1557011800002,0.75297261999998,406.7876747,TIME,1.1922779874785092,0.013280695385710395,1.178997292092799,2023-12-28,PRIMARY
2023-12-28 09:35:00,2023-12-28 15:55:00,SHORT,407.64465476000004,408.4384,399.7072023600004,0.7937452399999643,406.8283494,TIME,1.0284223688700103,0.025197001496350267,1.00322536737366,2023-12-28,STRESS
2024-01-02 09:35:00,2024-01-02 15:55:00,SHORT,400.65333066,401.6825,390.3616372599999,1.02916934000001,398.24052007,TIME,2.3444252526993945,0.009716573950794049,2.3347086787486004,2024-01-02,PRIMARY
2024-01-02 09:35:00,2024-01-02 15:55:00,SHORT,400.61326132,401.6825,389.92087451999987,1.0692386800000122,398.28034013999996,TIME,2.181852586926617,0.018704897581894225,2.163147689344723,2024-01-02,STRESS
2024-01-03 09:35:00,2024-01-03 10:10:00,LONG,395.67846389,394.9267,403.19610279000005,0.7517638900000065,394.88720732999997,SL,-1.05253334261641,0.013302048865369037,-1.065835391481779,2024-01-03,PRIMARY
2024-01-03 09:35:00,2024-01-03 10:10:00,LONG,395.71802777999994,394.9267,403.63130557999955,0.7913277799999605,394.84771466,SL,-1.0998136827699618,0.025273976859501886,-1.1250876596294637,2024-01-03,STRESS
2024-01-04 09:35:00,2024-01-04 15:55:00,LONG,392.81947801999996,391.8928,402.08625821999937,0.9266780199999403,391.85361072,SL,-1.0422900717986372,0.010791234694441813,-1.053081306493079,2024-01-04,PRIMARY
2024-01-04 09:35:00,2024-01-04 15:55:00,LONG,392.85875603999995,391.8928,402.5183164399992,0.9659560399999236,391.81442144000005,SL,-1.081140918172614,0.02070487596930558,-1.1018457941419195,2024-01-04,STRESS
2024-01-05 09:35:00,2024-01-05 13:15:00,LONG,393.05690176,391.8603,405.02291936000023,1.1966017600000214,391.82111397,SL,-1.0327477622964516,0.008356999240916896,-1.0411047615373685,2024-01-05,PRIMARY
2024-01-05 09:35:00,2024-01-05 13:15:00,LONG,393.09620352,391.8603,405.45523872000024,1.2359035200000221,391.78192794,SL,-1.0634127654236238,0.01618249295058213,-1.079595258374206,2024-01-05,STRESS
2024-01-08 09:35:00,2024-01-08 15:55:00,LONG,394.51114717,393.522,404.40261887000025,0.9891471700000238,400.57423857000003,TIME,6.129615070323532,0.010109719062330998,6.119505351261201,2024-01-08,PRIMARY
2024-01-08 09:35:00,2024-01-08 15:55:00,LONG,394.55059434,393.522,404.8365377399998,1.0285943399999837,400.53417714,TIME,5.817242587588142,0.019444011329092396,5.79779857625905,2024-01-08,STRESS
2024-01-09 09:35:00,2024-01-09 09:40:00,LONG,398.58675468999996,397.4886,409.5683015899994,1.0981546899999444,397.44885114000004,SL,-1.0361960481177535,0.009106185213305884,-1.0453022333310593,2024-01-09,PRIMARY
2024-01-09 09:35:00,2024-01-09 09:40:00,LONG,398.62660938,397.4886,410.0067031799997,1.1380093799999713,397.40910228,SL,-1.0698568231485124,0.017574547584133713,-1.0874313707326462,2024-01-09,STRESS
2024-01-10 09:35:00,2024-01-10 09:50:00,LONG,402.11840781999996,401.6529,406.77348601999967,0.4655078199999707,401.61273471,SL,-1.086282739568171,0.021481916243642544,-1.1077646558118135,2024-01-10,PRIMARY
2024-01-10 09:35:00,2024-01-10 09:50:00,LONG,402.15861564,401.6529,407.21577204000005,0.5057156400000054,401.57256942,SL,-1.1588453542785588,0.03954791669088935,-1.1983932709694483,2024-01-10,STRESS
2024-01-11 09:35:00,2024-01-11 09:45:00,LONG,406.12480842,405.1544,415.82889262000015,0.9704084200000125,405.11388456000003,SL,-1.0417509155577795,0.010304939439828718,-1.0520558549976082,2024-01-11,PRIMARY
2024-01-11 09:35:00,2024-01-11 09:45:00,LONG,406.16541684,405.1544,416.27558523999966,1.011016839999968,405.07336912,SL,-1.0801479033722297,0.01978206416423354,-1.099929967536463,2024-01-11,STRESS
2024-01-12 09:35:00,2024-01-12 09:35:00,SHORT,405.519444,406.0645,400.06888400000014,0.5450559999999882,406.10510645,SL,-1.074499592702374,0.01834673868373198,-1.0928463313861059,2024-01-12,PRIMARY
2024-01-12 09:35:00,2024-01-12 09:35:00,SHORT,405.478888,406.0645,399.6227679999997,0.585612000000026,406.1457129,SL,-1.138680389063006,0.03415230562215103,-1.172832694685157,2024-01-12,STRESS
2024-01-16 09:35:00,2024-01-16 09:35:00,LONG,404.12660862,403.6064,409.32869482000007,0.5202086200000053,403.56603936,SL,-1.0775854886833993,0.019223057088134946,-1.0968085457715342,2024-01-16,PRIMARY
2024-01-16 09:35:00,2024-01-16 09:35:00,LONG,404.16701724,403.6064,409.77318964,0.5606172399999991,403.52567872000003,SL,-1.1439864389471461,0.035674964259037115,-1.1796614032061832,2024-01-16,STRESS
2024-01-17 09:35:00,2024-01-17 15:45:00,SHORT,400.20827517,402.1969,380.3220268699995,1.9886248300000489,402.23711969000004,SL,-1.0202248756996632,0.005028600593305352,-1.0252534762929686,2024-01-17,PRIMARY
2024-01-17 09:35:00,2024-01-17 15:45:00,SHORT,400.16825034,402.1969,379.88175373999957,2.028649660000042,402.27733938,SL,-1.0396516863340373,0.009858774728012715,-1.04951046106205,2024-01-17,STRESS
2024-01-18 09:35:00,2024-01-18 10:00:00,LONG,406.89538546999995,406.0348,415.5012401699993,0.8605854699999327,405.99419652,SL,-1.0471812288441482,0.011619996326455271,-1.0588012251706034,2024-01-18,PRIMARY
2024-01-18 09:35:00,2024-01-18 10:00:00,LONG,406.93607094,406.0348,415.9487803399996,0.9012709399999608,405.95359304000004,SL,-1.0901027165038497,0.022190885240348335,-1.112293601744198,2024-01-18,STRESS
2024-01-19 09:35:00,2024-01-19 09:40:00,SHORT,410.64273162,410.9706,407.36404782000017,0.32786837999998397,411.01169705999996,SL,-1.1253462136238086,0.030500043950564826,-1.1558462575743733,2024-01-19,PRIMARY
2024-01-19 09:35:00,2024-01-19 09:40:00,SHORT,410.60166324000005,410.9706,406.91229564000065,0.36893675999994,411.05279412,SL,-1.2227864742998509,0.05420983260112994,-1.2769963069009809,2024-01-19,STRESS
2024-01-22 09:35:00,2024-01-22 09:40:00,LONG,419.89518532,418.7948,430.89903851999986,1.1003853199999867,418.75292052000003,SL,-1.03805892285075,0.009087725743197049,-1.047146648593947,2024-01-22,PRIMARY
2024-01-22 09:35:00,2024-01-22 09:40:00,LONG,419.93717064000003,418.7948,431.3608770400003,1.1423706400000242,418.71104104,SL,-1.0733203017192474,0.01750745274755974,-1.0908277544668072,2024-01-22,STRESS
2024-01-23 09:35:00,2024-01-23 09:55:00,SHORT,416.21107473,417.8551,399.77082203000015,1.644025269999986,417.89688551,SL,-1.0254165862061302,0.006082631564416334,-1.0314992177705464,2024-01-23,PRIMARY
2024-01-23 09:35:00,2024-01-23 09:55:00,SHORT,416.16944946,417.8551,399.3129440600002,1.6856505399999833,417.93867101999996,SL,-1.049577903614569,0.011864855452186547,-1.0614427590667554,2024-01-23,STRESS
2024-01-24 09:35:00,2024-01-24 10:15:00,SHORT,421.99699608,422.8997,412.96995687999976,0.9027039200000218,422.94198997,SL,-1.046848107184482,0.011077829372890903,-1.0579259365573728,2024-01-24,PRIMARY
2024-01-24 09:35:00,2024-01-24 10:15:00,SHORT,421.95479216,422.8997,412.50571376000016,0.9449078399999848,422.98427993999996,SL,-1.0895113114946433,0.021166085361298645,-1.110677396855942,2024-01-24,STRESS
2024-01-25 09:35:00,2024-01-25 10:20:00,SHORT,423.20457531,423.7999,417.25132841000016,0.595324689999984,423.84227998999995,SL,-1.0711880268227634,0.016797556304947253,-1.0879855831277105,2024-01-25,PRIMARY
2024-01-25 09:35:00,2024-01-25 10:20:00,SHORT,423.16225062,423.7999,416.7857568200003,0.6376493799999707,423.88465998,SL,-1.132925684017767,0.03136519947686755,-1.1642908834946346,2024-01-25,STRESS
2024-01-26 09:35:00,2024-01-26 09:35:00,LONG,420.06330213,419.2992,427.7043234300003,0.7641021300000261,419.25727008,SL,-1.0548747586922331,0.013087255757289485,-1.0679620144495225,2024-01-26,PRIMARY
2024-01-26 09:35:00,2024-01-26 09:35:00,LONG,420.10530425999997,419.2992,428.1663468599998,0.8061042599999837,419.21534016,SL,-1.1040310095867798,0.02481068639930076,-1.1288416959860805,2024-01-26,STRESS
2024-01-29 09:35:00,2024-01-29 10:00:00,LONG,419.84568036999997,419.2498,425.8044840699997,0.5958803699999748,419.20787502,SL,-1.0703580485458482,0.016781891976069663,-1.0871399405219178,2024-01-29,PRIMARY
2024-01-29 09:35:00,2024-01-29 10:00:00,LONG,419.88766074,419.2498,426.2662681400001,0.6378607400000078,419.16595004,SL,-1.1314549630378694,0.03135480637983732,-1.1628097694177066,2024-01-29,STRESS
2024-01-30 09:35:00,2024-01-30 10:00:00,LONG,422.68486426,422.3062,426.4715068599999,0.37866425999999365,422.26396938,SL,-1.1115252334614276,0.026408618547734523,-1.1379338520091622,2024-01-30,PRIMARY
2024-01-30 09:35:00,2024-01-30 10:00:00,LONG,422.72712852,422.3062,426.9364137200002,0.4209285200000181,422.22173876,SL,-1.2006545909504833,0.04751400546581909,-1.2481685964163025,2024-01-30,STRESS
2024-01-31 09:35:00,2024-01-31 09:40:00,LONG,416.71966779999997,415.6394,427.5223457999994,1.0802677999999446,415.59783606,SL,-1.0384755891085575,0.00925696387506923,-1.0477325529836268,2024-01-31,PRIMARY
2024-01-31 09:35:00,2024-01-31 09:40:00,LONG,416.7613356,415.6394,427.9806915999997,1.121935599999972,415.55627212,SL,-1.074093272376782,0.017826335130109516,-1.0919196075068915,2024-01-31,STRESS
2024-02-01 09:35:00,2024-02-01 09:55:00,LONG,414.95879173000003,413.9759,424.7877090300001,0.9828917300000057,413.93450241000005,SL,-1.0421181588331951,0.010174060575318852,-1.052292219408514,2024-02-01,PRIMARY
2024-02-01 09:35:00,2024-02-01 09:55:00,LONG,415.00028346,413.9759,425.24411805999966,1.0243834599999673,413.89310482,SL,-1.0808244014404602,0.019523938818770698,-1.100348340259231,2024-02-01,STRESS
2024-02-02 09:35:00,2024-02-02 15:55:00,LONG,419.41043685,418.2013,431.5018053499999,1.209136849999993,424.44485127,TIME,4.163643197211339,0.008270362449047896,4.155372834762291,2024-02-02,PRIMARY
2024-02-02 09:35:00,2024-02-02 15:55:00,LONG,419.45237369999995,418.2013,431.96311069999945,1.2510736999999494,424.40240254,TIME,3.9566244898284353,0.015986268434865836,3.9406382213935696,2024-02-02,STRESS
2024-02-05 09:35:00,2024-02-05 09:35:00,LONG,424.69296505,424.0669,430.9536155500002,0.6260650500000224,424.02449330999997,SL,-1.0677352776680404,0.015972781103177125,-1.0837080587712176,2024-02-05,PRIMARY
2024-02-05 09:35:00,2024-02-05 09:35:00,LONG,424.73543010000003,424.0669,431.4207311000006,0.668530100000055,423.98208661999996,SL,-1.1268654620038905,0.029916379232585572,-1.156781841236476,2024-02-05,STRESS
2024-02-06 09:35:00,2024-02-06 15:55:00,SHORT,424.61793395999996,425.5506,415.2912735599998,0.9326660400000151,423.05080085000003,TIME,1.680272512120098,0.01072195145006013,1.669550560670038,2024-02-06,PRIMARY
2024-02-06 09:35:00,2024-02-06 15:55:00,SHORT,424.57546792,425.5506,414.8241471200002,0.9751320799999803,423.09310170000003,TIME,1.5201696779373624,0.020510042085786374,1.499659635851576,2024-02-06,STRESS
2024-02-07 09:35:00,2024-02-07 10:10:00,SHORT,425.17177856999996,425.8375,418.51456426999977,0.6657214300000192,425.88008375,SL,-1.063966319966603,0.015021298022507271,-1.0789876179891102,2024-02-07,PRIMARY
2024-02-07 09:35:00,2024-02-07 10:10:00,SHORT,425.12925714,425.8375,418.04682854000015,0.7082428599999844,425.9226675,SL,-1.1202518300008182,0.02823890098941547,-1.1484907309902337,2024-02-07,STRESS
2024-02-08 09:35:00,2024-02-08 09:35:00,SHORT,427.15977975,427.6328,422.4295772500001,0.4730202499999905,427.67556327999995,SL,-1.090404755398897,0.021140743974492004,-1.1115454993733889,2024-02-08,PRIMARY
2024-02-08 09:35:00,2024-02-08 09:35:00,SHORT,427.1170595,427.6328,421.95965450000006,0.5157404999999926,427.71832656,SL,-1.1658325456310032,0.03877919224881561,-1.204611737879819,2024-02-08,STRESS
2024-02-09 09:35:00,2024-02-09 09:45:00,SHORT,428.91040467,429.2748,425.26645136999963,0.3643953300000362,429.31772748000003,SL,-1.1178046930513592,0.027442722715461273,-1.1452474157668204,2024-02-09,PRIMARY
2024-02-09 09:35:00,2024-02-09 09:45:00,SHORT,428.86750934,429.2748,424.79460274,0.407290660000001,429.36065496000003,SL,-1.2107953077048361,0.049104980703461136,-1.2599002884082973,2024-02-09,STRESS
2024-02-12 09:35:00,2024-02-12 13:35:00,LONG,432.60695637,431.6444,442.23252006999957,0.9625563699999589,431.60123556,SL,-1.0448435451110256,0.010389001944894331,-1.0552325470559198,2024-02-12,PRIMARY
2024-02-12 09:35:00,2024-02-12 13:35:00,LONG,432.65021274,431.6444,442.7083401399995,1.0058127399999535,431.55807112,SL,-1.085829972684578,0.019884417053616685,-1.1057143897381947,2024-02-12,STRESS
2024-02-13 09:35:00,2024-02-13 09:35:00,SHORT,422.60033574000005,422.8799,419.8046931400003,0.27956425999997236,422.92218799,SL,-1.1512639348104843,0.0357699514236941,-1.1870338862341785,2024-02-13,PRIMARY
2024-02-13 09:35:00,2024-02-13 09:35:00,SHORT,422.55807148,422.8799,419.33978628000006,0.32182851999999684,422.96447598000003,SL,-1.2627982753051588,0.06214489629446202,-1.3249431715996207,2024-02-13,STRESS
2024-02-14 09:35:00,2024-02-14 10:15:00,SHORT,426.50704503,427.2817,418.7604953299997,0.7746549700000287,427.32442817,SL,-1.0551576787792039,0.012908972881177835,-1.0680666516603816,2024-02-14,PRIMARY
2024-02-14 09:35:00,2024-02-14 10:15:00,SHORT,426.46439005999997,427.2817,418.2912906599997,0.8173099400000297,427.36715634,SL,-1.10455805786481,0.024470520938481764,-1.1290285788032917,2024-02-14,STRESS
2024-02-15 09:35:00,2024-02-15 13:15:00,SHORT,428.8511106,429.5666,421.69621660000035,0.7154893999999672,429.60955666,SL,-1.0600381501109837,0.013976447449816111,-1.0740145975607998,2024-02-15,PRIMARY
2024-02-15 09:35:00,2024-02-15 13:15:00,SHORT,428.8082212,429.5666,421.22443319999996,0.7583788000000027,429.65251331999997,SL,-1.113285497959561,0.026372045210124453,-1.1396575431696854,2024-02-15,STRESS
2024-02-16 09:35:00,2024-02-16 15:55:00,SHORT,429.69172653,430.2689,423.9199918300001,0.5771734699999911,425.95919166,TIME,6.466920369711471,0.017325813676086245,6.449594556035385,2024-02-16,PRIMARY
2024-02-16 09:35:00,2024-02-16 15:55:00,SHORT,429.64875306,430.2689,423.44728366000015,0.6201469399999837,426.00178332,TIME,5.880815504789994,0.032250421166313464,5.84856508362368,2024-02-16,STRESS
2024-02-20 09:35:00,2024-02-20 09:35:00,LONG,424.46054181,423.6119,432.94695991000003,0.8486418100000037,423.56953881,SL,-1.0499164541516144,0.011783534445468763,-1.0616999885970833,2024-02-20,PRIMARY
2024-02-20 09:35:00,2024-02-20 09:35:00,LONG,424.50298361999995,423.6119,433.41381981999956,0.8910836199999608,423.52717762,SL,-1.095077923214457,0.02244458269808717,-1.1175225059125442,2024-02-20,STRESS
2024-02-21 09:35:00,2024-02-21 09:40:00,LONG,420.19191499,419.2201,429.91006488999983,0.9718149899999844,419.17817799,SL,-1.0431378507549138,0.010290024441792322,-1.053427875196706,2024-02-21,PRIMARY
