year,sample,entry_model,target_r,trades,tp_pct,sl_pct,time_pct,ambiguous_same_bar_pct,avg_gross_R,pf_gross,avg_net_R_legacy22,pf_net_legacy22,avg_net_R_cost1_5x,pf_net_cost1_5x,median_risk_price,median_entry_delay_minutes,median_legacy_commission_R,sum_gross_R,sum_net_R_legacy22,sum_net_R_cost1_5x
2022,MEMORY_ONLY,PASSIVE_TOUCH,1.0,186,31.72043010752688,67.20430107526882,1.0752688172043012,29.56989247311828,-0.4473990470084474,0.4172666843535333,-0.5914442529861719,0.3173181573212709,-0.6634668559750341,0.2754155152311549,1.5199999999997544,2.0,0.1447368421052865,-83.21622274357122,-110.00863105542795,-123.40483521135634
2023,MEMORY_ONLY,PASSIVE_TOUCH,1.0,126,32.53968253968254,66.66666666666666,0.7936507936507936,20.634920634920636,-0.3714318302705847,0.4669682033744236,-0.531220304234775,0.3388812802128543,-0.6111145412168701,0.2867989824712958,1.3509999999998854,3.0,0.1628431419817888,-46.80041061409367,-66.93375833358165,-77.00043219332564
2024,MEMORY_ONLY,PASSIVE_TOUCH,1.0,572,35.83916083916084,63.11188811188811,1.048951048951049,18.88111888111888,-0.319220748726645,0.529333227324457,-0.4611232244675599,0.4002244934327824,-0.5320744623380173,0.3465125858412763,1.554000000000087,3.0,0.1415701415701336,-182.5942682716409,-263.7624843954443,-304.3465924573459
2025,MEMORY_ONLY,PASSIVE_TOUCH,1.0,892,34.08071748878923,65.13452914798206,0.7847533632286996,19.61883408071749,-0.351437073849936,0.493206957820787,-0.4375768153830932,0.4168048199642057,-0.4806466861496717,0.3827885210255449,2.4940000000005966,2.0,0.0882117080994175,-313.48186987414294,-390.3185193217191,-428.7368440455072
2011,MEMORY_ONLY,PASSIVE_TOUCH,1.5,307,24.7557003257329,71.66123778501628,3.5830618892508146,17.58957654723127,-0.3727317842062881,0.5041764613897178,-0.4973178183540078,0.4105823711328354,-0.5596108354278677,0.371192688081063,1.819999999999709,3.0,0.1208791208791402,-114.42865775133046,-152.67657023468038,-171.8005264763554
2012,MEMORY_ONLY,PASSIVE_TOUCH,1.5,428,37.85046728971962,58.64485981308412,3.504672897196261,24.299065420560748,-0.1647869308059651,0.778436350058639,-0.6395510908373445,0.343926068819905,-0.8769331708530343,0.2205827598483399,1.2429999999999382,1.0,0.1769967637540542,-70.52880638495309,-273.72786687838345,-375.3273971250987
2013,MEMORY_ONLY,PASSIVE_TOUCH,1.5,460,22.39130434782609,74.78260869565217,2.8260869565217392,28.043478260869563,-0.4563403270852811,0.4333073599040078,-0.6089296185391724,0.3390143863120209,-0.6852242642661179,0.3003174134822177,1.4519999999999982,2.0,0.1515151515151517,-209.9165504592293,-280.1076245280193,-315.20316156241427
2014,MEMORY_ONLY,PASSIVE_TOUCH,1.5,133,21.804511278195488,74.43609022556392,3.7593984962406015,20.30075187969925,-0.4863891084680257,0.4094521898636235,-0.6739968095900071,0.3040680303614587,-0.7678006601509978,0.2623752235568273,1.2280000000000657,3.0,0.1791530944625311,-64.68975142624743,-89.64157567547095,-102.11748780008271
2015,MEMORY_ONLY,PASSIVE_TOUCH,1.5,145,20.0,69.6551724137931,10.344827586206897,15.862068965517242,-0.4092685743965104,0.4415253747214439,-0.5919704913357373,0.3195647601266038,-0.6833214498053508,0.2726798717202084,1.2339999999999236,2.0,0.1782820097244843,-59.343943287494014,-85.83572124368192,-99.08161022177586
2016,MEMORY_ONLY,PASSIVE_TOUCH,1.5,169,20.710059171597635,74.55621301775149,4.733727810650888,17.75147928994083,-0.4662286298168896,0.4113601063063891,-0.6406595413364465,0.3073772315391052,-0.7278749970962248,0.2663302468612992,1.2400000000006912,2.0,0.1774193548386107,-78.79263843905434,-108.27146248585946,-123.010874509262
2017,MEMORY_ONLY,PASSIVE_TOUCH,1.5,99,17.17171717171717,77.77777777777779,5.05050505050505,14.14141414141414,-0.5947431118369596,0.3034331721554115,-0.8384984415470955,0.2055361770752663,-0.9603761064021632,0.1699291065932723,0.9179999999996652,3.0,0.2396514161220917,-58.879568071859,-83.01134571316246,-95.07723453381416
2018,MEMORY_ONLY,PASSIVE_TOUCH,1.5,75,16.0,80.0,4.0,13.333333333333334,-0.5612719392263091,0.3114445815144713,-0.8066682252425895,0.2076777948561567,-0.9293663682507292,0.1699027648901276,0.9059999999999492,3.0,0.2428256070640313,-42.09539544197319,-60.50011689319421,-69.70247761880469
2019,MEMORY_ONLY,PASSIVE_TOUCH,1.5,272,25.36764705882353,71.32352941176471,3.308823529411765,20.955882352941178,-0.3508185465287823,0.5255937592161416,-0.529289720584359,0.3919661074564914,-0.6185253076121472,0.3391793977026818,1.2449999999998909,2.0,0.1767078533383034,-95.4226446558288,-143.96680399894564,-168.23888367050404
2020,MEMORY_ONLY,PASSIVE_TOUCH,1.5,511,24.46183953033268,71.42857142857143,4.10958904109589,20.939334637964773,-0.3951188339051977,0.4857807300724788,-0.5360397157168325,0.3851989563215688,-0.6065001566226499,0.3434555870908826,1.5758786604314992,2.0,0.1396046570868347,-201.90572412555605,-273.91629473130143,-309.9215800341741
2021,MEMORY_ONLY,PASSIVE_TOUCH,1.5,62,29.03225806451613,67.74193548387096,3.225806451612903,19.35483870967742,-0.3004711304775289,0.5962204373506049,-0.4567281213960079,0.4624061273372405,-0.5348566168552475,0.4072937156212199,1.410000000000082,3.0,0.1560286827195377,-18.62921008960679,-28.31714352655249,-33.16111024502535
2022,MEMORY_ONLY,PASSIVE_TOUCH,1.5,186,23.118279569892472,74.19354838709677,2.6881720430107525,29.56989247311828,-0.4817176792811185,0.4282860508040121,-0.6257628852588428,0.3429097229419359,-0.6977854882477053,0.3071982021483153,1.5199999999997544,2.0,0.1447368421052865,-89.59948834628804,-116.39189665814476,-129.78810081407318
2023,MEMORY_ONLY,PASSIVE_TOUCH,1.5,126,26.984126984126984,71.42857142857143,1.5873015873015872,20.634920634920636,-0.3302855428697814,0.5563347950276499,-0.4900740168339716,0.4291383800793497,-0.5699682538160667,0.3774227721911053,1.3509999999998854,3.0,0.1628431419817888,-41.615978401592464,-61.74932612108043,-71.81599998082442
2024,MEMORY_ONLY,PASSIVE_TOUCH,1.5,572,28.146853146853147,69.75524475524476,2.097902097902098,18.88111888111888,-0.3153430268622316,0.5767895805476616,-0.4572455026031464,0.4592069252117018,-0.528196740473604,0.4104011838212797,1.554000000000087,3.0,0.1415701415701336,-180.37621136519647,-261.54442748899976,-302.12853555090146
2025,MEMORY_ONLY,PASSIVE_TOUCH,1.5,892,28.475336322869957,70.51569506726457,1.0089686098654709,19.39461883408072,-0.3175806138687936,0.5750090969584214,-0.4037203554019507,0.5007037762356044,-0.4467902261685293,0.4676235501410429,2.4940000000005966,2.0,0.0882117080994175,-283.28190757096394,-360.11855701854006,-398.53688174232815
2011,MEMORY_ONLY,PASSIVE_TOUCH,2.0,307,17.58957654723127,75.8957654723127,6.514657980456026,17.58957654723127,-0.4130637033066273,0.4820299511538519,-0.537649737454347,0.3998264314741877,-0.5999427545282069,0.3653625348138327,1.819999999999709,3.0,0.1208791208791402,-126.8105569151346,-165.05846939848453,-184.18242564015952
2012,MEMORY_ONLY,PASSIVE_TOUCH,2.0,428,34.81308411214953,60.280373831775705,4.906542056074766,23.598130841121492,-0.0409073642185252,0.9462866053527728,-0.5156715242499048,0.480338422416721,-0.7530536042655944,0.3303585978605139,1.2429999999999382,1.0,0.1769967637540542,-17.508351885528807,-220.70741237895925,-322.3069426256744
2013,MEMORY_ONLY,PASSIVE_TOUCH,2.0,460,16.956521739130434,78.47826086956522,4.565217391304348,28.043478260869563,-0.4736810770686903,0.4375844050015584,-0.6262703685225817,0.3505889044049766,-0.7025650142495272,0.3149726301029621,1.4519999999999982,2.0,0.1515151515151517,-217.89329545159757,-288.08436952038755,-323.1799065547825
2014,MEMORY_ONLY,PASSIVE_TOUCH,2.0,133,18.79699248120301,77.44360902255639,3.7593984962406015,20.30075187969925,-0.4675921159868227,0.4522750563663482,-0.6551998171088042,0.3476868969712026,-0.7490036676697949,0.3063423314312724,1.2280000000000657,3.0,0.1791530944625311,-62.18975142624743,-87.14157567547095,-99.61748780008271
2015,MEMORY_ONLY,PASSIVE_TOUCH,2.0,145,16.551724137931036,72.41379310344827,11.03448275862069,15.862068965517242,-0.4049633536697668,0.4674471556593929,-0.5876652706089938,0.3491627334898443,-0.6790162290786073,0.303976538228367,1.2339999999999236,2.0,0.1782820097244843,-58.71968628211619,-85.21146423830409,-98.45735321639803
2016,MEMORY_ONLY,PASSIVE_TOUCH,2.0,169,18.34319526627219,76.33136094674556,5.325443786982249,17.75147928994083,-0.4183781245121754,0.4833532746649408,-0.5928090360317323,0.3731408370619875,-0.6800244917915106,0.3295520421999598,1.2400000000006912,2.0,0.1774193548386107,-70.70590304255765,-100.18472708936277,-114.92413911276527
2017,MEMORY_ONLY,PASSIVE_TOUCH,2.0,99,13.131313131313131,77.77777777777779,9.090909090909092,14.14141414141414,-0.5550453219622825,0.3499274703071574,-0.7988006516724185,0.2431491961851261,-0.9206783165274864,0.2042406431755317,0.9179999999996652,3.0,0.2396514161220917,-54.94948687426597,-79.08126451556943,-91.14715333622117
2018,MEMORY_ONLY,PASSIVE_TOUCH,2.0,75,10.666666666666668,85.33333333333334,4.0,13.333333333333334,-0.6412719392263075,0.2616136487813379,-0.8866682252425877,0.1819622514547858,-1.0093663682507277,0.1529361092826491,0.9059999999999492,3.0,0.2428256070640313,-48.09539544197307,-66.50011689319408,-75.70247761880458
2019,MEMORY_ONLY,PASSIVE_TOUCH,2.0,272,19.485294117647054,75.0,5.514705882352941,20.955882352941178,-0.3558415585765382,0.5415915985420912,-0.5343127326321149,0.4152067811726064,-0.6235483196599032,0.3654221855440617,1.2449999999998909,2.0,0.1767078533383034,-96.7889039328184,-145.33306327593525,-169.60514294749368
2020,MEMORY_ONLY,PASSIVE_TOUCH,2.0,511,18.199608610567516,75.92954990215264,5.870841487279844,20.743639921722117,-0.4291160511495945,0.4727350757800871,-0.5700369329612293,0.3831354076255612,-0.6404973738670467,0.3460151111890887,1.5758786604314992,2.0,0.1396046570868347,-219.2783021374428,-291.28887274318816,-327.2941580460609
2021,MEMORY_ONLY,PASSIVE_TOUCH,2.0,62,22.58064516129032,74.19354838709677,3.225806451612903,19.35483870967742,-0.3488582272517213,0.5685985307258101,-0.5051152181702003,0.454467896239152,-0.5832437136294398,0.4076586165887516,1.410000000000082,3.0,0.1560286827195377,-21.629210089606723,-31.31714352655242,-36.16111024502527
2022,MEMORY_ONLY,PASSIVE_TOUCH,2.0,186,20.43010752688172,76.88172043010752,2.6881720430107525,29.56989247311828,-0.4467714427219774,0.4861547209740148,-0.5908166486997019,0.3990268987433187,-0.6628392516885641,0.3626034212044418,1.5199999999997544,2.0,0.1447368421052865,-83.0994883462878,-109.89189665814456,-123.28810081407292
2023,MEMORY_ONLY,PASSIVE_TOUCH,2.0,126,21.428571428571427,74.60317460317461,3.968253968253968,20.634920634920636,-0.3154306230232956,0.5936186949382005,-0.4752190969874859,0.4692554801589761,-0.5551133339695811,0.4187149782529201,1.3509999999998854,3.0,0.1628431419817888,-39.74425850093525,-59.877606220423225,-69.94428008016722
2024,MEMORY_ONLY,PASSIVE_TOUCH,2.0,572,21.153846153846157,75.87412587412588,2.972027972027972,19.055944055944053,-0.3671851222012273,0.5447843304801159,-0.5090875979421423,0.4444944883046794,-0.5800388358125997,0.4029488250146923,1.554000000000087,3.0,0.1415701415701336,-210.02988989910205,-291.1981060229054,-331.78221408480704
2025,MEMORY_ONLY,PASSIVE_TOUCH,2.0,892,23.654708520179373,75.11210762331838,1.2331838565022422,19.39461883408072,-0.3157814414647715,0.601903622693521,-0.4019211829979286,0.531843796141187,-0.4449910537645071,0.5006643453984368,2.4940000000005966,2.0,0.0882117080994175,-281.6770457865762,-358.51369523415235,-396.9320199579404
2011,MEMORY_ONLY,PASSIVE_TOUCH,2.5,307,14.65798045602606,77.52442996742671,7.81758957654723,17.58957654723127,-0.3989158746583178,0.5097948934630374,-0.5235019088060375,0.4272383481236719,-0.5857949258798973,0.3926039119946269,1.819999999999709,3.0,0.1208791208791402,-122.4671735201036,-160.71508600345354,-179.8390422451285
2012,MEMORY_ONLY,PASSIVE_TOUCH,2.5,428,31.074766355140188,62.85046728971962,6.074766355140187,23.598130841121492,0.0156862917760527,1.0196842461978772,-0.4590778682553267,0.5582958014265726,-0.6964599482710164,0.4031211509896957,1.2429999999999382,1.0,0.1769967637540542,6.7137328801505625,-196.48532761327985,-298.08485785999505
2013,MEMORY_ONLY,PASSIVE_TOUCH,2.5,460,13.91304347826087,80.21739130434783,5.869565217391305,28.043478260869563,-0.4740256350070072,0.4496775279231916,-0.6266149264608986,0.3650481154573261,-0.7029095721878441,0.33043580274363,1.4519999999999982,2.0,0.1515151515151517,-218.0517921032233,-288.2428661720133,-323.3384032064083
2014,MEMORY_ONLY,PASSIVE_TOUCH,2.5,133,15.789473684210526,79.69924812030075,4.511278195488721,20.30075187969925,-0.4655743714830904,0.4686771763897356,-0.6531820726050717,0.366529674057401,-0.7469859231660625,0.3261582718633222,1.2280000000000657,3.0,0.1791530944625311,-61.92139140725102,-86.87321565647453,-99.34912778108632
2015,MEMORY_ONLY,PASSIVE_TOUCH,2.5,145,9.655172413793103,73.79310344827587,16.551724137931036,15.862068965517242,-0.4274043556337029,0.4479493416790047,-0.6101062725729297,0.3358928170076457,-0.7014572310425432,0.2930941235607605,1.2339999999999236,2.0,0.1782820097244843,-61.97363156688692,-88.46540952307481,-101.71129850116876
2016,MEMORY_ONLY,PASSIVE_TOUCH,2.5,169,14.792899408284024,79.28994082840237,5.9171597633136095,17.75147928994083,-0.4324096839573044,0.4848470496995144,-0.6068405954768612,0.3806955354672862,-0.6940560512366395,0.3394851768456312,1.2400000000006912,2.0,0.1774193548386107,-73.07723658878444,-102.55606063558956,-117.29547265899208
2017,MEMORY_ONLY,PASSIVE_TOUCH,2.5,99,11.11111111111111,77.77777777777779,11.11111111111111,14.14141414141414,-0.5112156137996019,0.4012610968302706,-0.7549709435097377,0.2846771415923365,-0.8768486083648056,0.2421234734227863,0.9179999999996652,3.0,0.2396514161220917,-50.61034576616058,-74.74212340746404,-86.80801222811576
2018,MEMORY_ONLY,PASSIVE_TOUCH,2.5,75,8.0,86.66666666666667,5.333333333333334,13.333333333333334,-0.6654362762511061,0.2453752618365351,-0.9108325622673864,0.1733883790577194,-1.0335307052755265,0.1480786341954561,0.9059999999999492,3.0,0.2428256070640313,-49.90772071883296,-68.31244217005397,-77.51480289566447
2019,MEMORY_ONLY,PASSIVE_TOUCH,2.5,272,17.27941176470588,76.10294117647058,6.61764705882353,20.955882352941178,-0.3062795886866387,0.6109667604226052,-0.4847507627422152,0.476821175018024,-0.5739863497700036,0.4239460266038182,1.2449999999998909,2.0,0.1767078533383034,-83.30804812276574,-131.85220746588254,-156.12428713744097
2020,MEMORY_ONLY,PASSIVE_TOUCH,2.5,511,16.2426614481409,77.29941291585128,6.457925636007827,20.743639921722117,-0.3918880022896098,0.5264487819846523,-0.5328088841012445,0.4332248409812564,-0.6032693250070619,0.3946131225441248,1.5758786604314992,2.0,0.1396046570868347,-200.2547691699906,-272.2653397757359,-308.27062507860865
2021,MEMORY_ONLY,PASSIVE_TOUCH,2.5,62,20.967741935483872,75.80645161290323,3.225806451612903,19.35483870967742,-0.2924066143484944,0.6454781931787243,-0.4486636052669734,0.5247454005996943,-0.5267921007262131,0.4751920475591029,1.410000000000082,3.0,0.1560286827195377,-18.12921008960665,-27.817143526552357,-32.66111024502521
2022,MEMORY_ONLY,PASSIVE_TOUCH,2.5,186,16.666666666666664,80.10752688172043,3.225806451612903,29.56989247311828,-0.4613515456428494,0.4883677586541248,-0.6053967516205739,0.4063561553198697,-0.6774193546094361,0.3720821708022097,1.5199999999997544,2.0,0.1447368421052865,-85.81138748957,-112.60379580142676,-125.99999995735512
2023,MEMORY_ONLY,PASSIVE_TOUCH,2.5,126,16.666666666666664,78.57142857142857,4.761904761904762,20.634920634920636,-0.3539162092313011,0.5662133828380808,-0.5137046831954913,0.4544895205101106,-0.5935989201775865,0.4091220086684264,1.3509999999998854,3.0,0.1628431419817888,-44.59344236314394,-64.72679008263191,-74.79346394237591
2024,MEMORY_ONLY,PASSIVE_TOUCH,2.5,572,16.95804195804196,79.02097902097903,4.020979020979021,18.88111888111888,-0.3848112719771668,0.5408715246708505,-0.5267137477180818,0.4471695557248852,-0.5976649855885393,0.4083842355455893,1.554000000000087,3.0,0.1415701415701336,-220.11204757093944,-301.2802636947428,-341.86437175664446
2025,MEMORY_ONLY,PASSIVE_TOUCH,2.5,892,19.61883408071749,78.1390134529148,2.242152466367713,19.39461883408072,-0.3198041622739397,0.6117256836416176,-0.4059439038070969,0.5446956444796587,-0.4490137745736755,0.5148790703520402,2.4940000000005966,2.0,0.0882117080994175,-285.2653127483543,-362.10196219593047,-400.5202869197185
2011,MEMORY_ONLY,PASSIVE_TOUCH,3.0,307,11.074918566775244,79.47882736156352,9.446254071661238,17.58957654723127,-0.4299148815639178,0.4842521614142396,-0.5545009157116375,0.4077621042516164,-0.6167939327854973,0.3756907641392809,1.819999999999709,3.0,0.1208791208791402,-131.98386864012278,-170.2317811234727,-189.3557373651477
2012,MEMORY_ONLY,PASSIVE_TOUCH,3.0,428,27.80373831775701,64.48598130841121,7.710280373831775,23.83177570093458,0.0759349707639329,1.0925686313264973,-0.3988291892674465,0.6294361967571919,-0.6362112692831363,0.4722603521228743,1.2429999999999382,1.0,0.1769967637540542,32.500167486963306,-170.6988930064671,-272.2984232531824
2013,MEMORY_ONLY,PASSIVE_TOUCH,3.0,460,13.043478260869565,80.65217391304348,6.304347826086956,28.043478260869563,-0.4282154627354881,0.5053578513833493,-0.5808047541893794,0.4144089008403309,-0.6570993999163252,0.3771938627888887,1.4519999999999982,2.0,0.1515151515151517,-196.97911285832453,-267.1701869271145,-302.2657239615096
2014,MEMORY_ONLY,PASSIVE_TOUCH,3.0,133,12.030075187969924,80.45112781954887,7.518796992481203,20.30075187969925,-0.4761952554175398,0.4615231975471868,-0.663802956539521,0.3630367560996496,-0.7576068071005119,0.3241909013753575,1.2280000000000657,3.0,0.1791530944625311,-63.3339689705328,-88.2857932197563,-100.76170534436808
2015,MEMORY_ONLY,PASSIVE_TOUCH,3.0,145,8.275862068965518,73.79310344827587,17.93103448275862,15.862068965517242,-0.3894409419128349,0.4969842362945355,-0.5721428588520618,0.3772163976301104,-0.6634938173216753,0.3313524222300744,1.2339999999999236,2.0,0.1782820097244843,-56.46893657736107,-82.96071453354897,-96.20660351164292
2016,MEMORY_ONLY,PASSIVE_TOUCH,3.0,169,10.650887573964498,81.06508875739645,8.284023668639055,17.75147928994083,-0.4770965810518071,0.4454225523900847,-0.6515274925713639,0.3515977166621486,-0.7387429483311423,0.3145475286782338,1.2400000000006912,2.0,0.1774193548386107,-80.6293221977554,-110.1081462445605,-124.84755826796304
2017,MEMORY_ONLY,PASSIVE_TOUCH,3.0,99,5.05050505050505,77.77777777777779,17.17171717171717,14.14141414141414,-0.521687198351277,0.3889967119412425,-0.7654425280614129,0.2747554832054066,-0.8873201929164806,0.2330726885414795,0.9179999999996652,3.0,0.2396514161220917,-51.647032636776416,-75.77881027807987,-87.84469909873158
2018,MEMORY_ONLY,PASSIVE_TOUCH,3.0,75,8.0,86.66666666666667,5.333333333333334,13.333333333333334,-0.6254362762511062,0.2907364641091147,-0.8708325622673863,0.2096897435537164,-0.9935307052755264,0.1810499377650944,0.9059999999999492,3.0,0.2428256070640313,-46.90772071883296,-65.31244217005397,-74.51480289566447
2019,MEMORY_ONLY,PASSIVE_TOUCH,3.0,272,13.970588235294118,77.57352941176471,8.455882352941178,20.955882352941178,-0.312728372152507,0.6100593842067861,-0.4911995462080835,0.4795563726304013,-0.5804351332358718,0.4281136566631124,1.2449999999998909,2.0,0.1767078533383034,-85.0621172254819,-133.6062765685987,-157.87835624015713
2020,MEMORY_ONLY,PASSIVE_TOUCH,3.0,511,12.720156555772991,79.2563600782779,8.023483365949119,20.743639921722117,-0.4149841786750016,0.5101240416429753,-0.5559050604866363,0.4224049372403078,-0.6263655013924538,0.3861389279144598,1.5758786604314992,2.0,0.1396046570868347,-212.0569153029258,-284.0674859086712,-320.0727712115439
2021,MEMORY_ONLY,PASSIVE_TOUCH,3.0,62,16.129032258064516,75.80645161290323,8.064516129032258,19.35483870967742,-0.2248641566479687,0.7273685231717443,-0.3811211475664477,0.5962909044028712,-0.4592496430256874,0.5424801084084842,1.410000000000082,3.0,0.1560286827195377,-13.941577712174064,-23.62951114911976,-28.473477867592617
2022,MEMORY_ONLY,PASSIVE_TOUCH,3.0,186,14.516129032258066,81.18279569892472,4.301075268817205,29.56989247311828,-0.4300807613890914,0.5286670554032643,-0.5741259673668159,0.4435369430332872,-0.6461485703556781,0.407949063222035,1.5199999999997544,2.0,0.1447368421052865,-79.995021618371,-106.78742993022774,-120.18363408615612
2023,MEMORY_ONLY,PASSIVE_TOUCH,3.0,126,15.07936507936508,79.36507936507937,5.555555555555555,20.634920634920636,-0.3098675056201853,0.6238617412285824,-0.4696559795843755,0.506104309550479,-0.5495502165664707,0.4582913963524756,1.3509999999998854,3.0,0.1628431419817888,-39.04330570814335,-59.17665342763132,-69.24332728737531
2024,MEMORY_ONLY,PASSIVE_TOUCH,3.0,572,14.51048951048951,80.41958041958041,5.06993006993007,18.88111888111888,-0.3709776142347833,0.5646416863995831,-0.5128800899756982,0.4706381665941074,-0.5838313278461558,0.4317372866878913,1.554000000000087,3.0,0.1415701415701336,-212.1991953422961,-293.3674114660994,-333.9515195280011
2025,MEMORY_ONLY,PASSIVE_TOUCH,3.0,892,16.367713004484305,80.60538116591928,3.0269058295964126,19.39461883408072,-0.3338824913955814,0.6064186501295598,-0.4200222329287386,0.5425637241681011,-0.4630921036953171,0.5141562625531142,2.4940000000005966,2.0,0.0882117080994175,-297.82318232485864,-374.6598317724348,-413.0781564962229
2011,MEMORY_ONLY,RECLAIM_PULLBACK,0.5,290,49.310344827586206,46.89655172413793,3.793103448275862,1.7241379310344829,-0.2336909714957049,0.5147796742145435,-0.3160679076627469,0.3957542062680032,-0.3572563757462679,0.3430473739753541,2.6490000000001146,5.0,0.0830502194607499,-67.77038173375443,-91.6596932221966,-103.60434896641767
2012,MEMORY_ONLY,RECLAIM_PULLBACK,0.5,383,54.83028720626631,40.46997389033943,4.699738903394255,7.049608355091384,-0.1606483139746088,0.6326601421881558,-0.4019501341165987,0.2577875498922045,-0.5226010441875937,0.1780091847378846,1.929999999999381,4.0,0.113989637305736,-61.52830425227517,-153.9469013666573,-200.1561999238484
2013,MEMORY_ONLY,RECLAIM_PULLBACK,0.5,396,53.28282828282829,45.95959595959596,0.7575757575757576,2.0202020202020203,-0.1997959911923842,0.5714464847099129,-0.2973894076630652,0.4195559596929294,-0.3461861158984057,0.3534272333600228,2.2525453811445004,4.0,0.097667413389759,-79.11921251218416,-117.76620543457383,-137.08970189576866
2014,MEMORY_ONLY,RECLAIM_PULLBACK,0.5,135,50.37037037037037,43.7037037037037,5.925925925925927,0.7407407407407408,-0.2025108190114408,0.5565512700570721,-0.3243084497055303,0.373193558696187,-0.385207265052575,0.2967601947082251,1.8299999999990175,6.0,0.1202185792350372,-27.33896056654452,-43.78164071024659,-52.00298078209763
2015,MEMORY_ONLY,RECLAIM_PULLBACK,0.5,144,49.30555555555556,40.97222222222222,9.722222222222223,0.0,-0.186707521247456,0.5734066194725302,-0.3039465200350867,0.3841170288577067,-0.3625660194289021,0.3051891072025522,1.890999999999849,5.0,0.1163405930847883,-26.88588305963367,-43.768298885052495,-52.20950679776191
2016,MEMORY_ONLY,RECLAIM_PULLBACK,0.5,163,45.39877300613497,52.14723926380368,2.4539877300613497,1.2269938650306749,-0.2981230788600196,0.4340282531421887,-0.41277690391134,0.3000111980259907,-0.4701038164370003,0.2435178115499637,1.9439999999990505,4.0,0.1131687242798906,-48.5940618541832,-67.28263533754843,-76.62692207923105
2017,MEMORY_ONLY,RECLAIM_PULLBACK,0.5,84,50.0,44.04761904761904,5.952380952380952,1.1904761904761905,-0.2088507465232051,0.544839475350742,-0.3762177192803969,0.3119929306010159,-0.4599012056589927,0.2215729014432021,1.3840000000000146,4.0,0.1589595375722526,-17.54346270794923,-31.602288419553336,-38.63170127535539
2018,MEMORY_ONLY,RECLAIM_PULLBACK,0.5,72,51.388888888888886,37.5,11.11111111111111,0.0,-0.1555029735857304,0.6268796694173908,-0.3161012944936552,0.3588838908491856,-0.3964004549476175,0.2537513511939862,1.3640000000000327,4.5,0.1612903225806413,-11.196214098172597,-22.759293203543177,-28.540832756228465
2019,MEMORY_ONLY,RECLAIM_PULLBACK,0.5,263,49.80988593155893,46.00760456273764,4.182509505703422,1.1406844106463878,-0.2215950674763649,0.5312381008151306,-0.3362542885823034,0.3663133590598829,-0.3935838991352726,0.2967366980555878,1.8499999999994543,5.0,0.118918918918954,-58.27950274628399,-88.4348778971458,-103.51256547257672
2020,MEMORY_ONLY,RECLAIM_PULLBACK,0.5,482,52.69709543568465,44.398340248962654,2.904564315352697,0.4149377593360996,-0.1864018362523078,0.5864406689298671,-0.2759001555978163,0.4413245897558125,-0.3206493152705706,0.3778723284296222,2.552000000000362,4.0,0.0862069494986595,-89.84568507361239,-132.98387499814748,-154.55296996041506
2021,MEMORY_ONLY,RECLAIM_PULLBACK,0.5,54,62.96296296296296,37.03703703703704,0.0,0.0,-0.0555555555555518,0.85000000000001,-0.1559599793652612,0.617361143955667,-0.2061621912701159,0.5162790089875341,2.2029999999999745,5.0,0.0998638426376956,-2.9999999999997997,-8.421838885724105,-11.132758328586265
2022,MEMORY_ONLY,RECLAIM_PULLBACK,0.5,151,55.62913907284768,43.70860927152318,0.6622516556291391,1.9867549668874172,-0.1617280516993824,0.6323307476770367,-0.2515602510584622,0.4772889067557369,-0.2964763507380021,0.409355557076953,2.3420000000000982,4.0,0.093936806148587,-24.42093580660675,-37.9855979098278,-44.76792896143832
2023,MEMORY_ONLY,RECLAIM_PULLBACK,0.5,140,55.00000000000001,42.142857142857146,2.857142857142857,0.0,-0.1573461553566643,0.6360644048589688,-0.2585714656677011,0.4590905493669862,-0.3091841208232195,0.3827099998582521,2.041000000000849,4.0,0.1077903247488556,-22.028461749933,-36.20000519347816,-43.285776915250736
2024,MEMORY_ONLY,RECLAIM_PULLBACK,0.5,608,55.26315789473685,42.92763157894737,1.8092105263157896,1.644736842105263,-0.1578169842596578,0.6373054886839261,-0.2488704212620399,0.476475946101386,-0.294397139763231,0.4059375535327642,2.394005609375654,4.0,0.0918964481929527,-95.95272642987194,-151.31321612732032,-178.9934609760445
2025,MEMORY_ONLY,RECLAIM_PULLBACK,0.5,850,56.70588235294117,42.23529411764706,1.0588235294117647,1.2941176470588236,-0.1417342695489545,0.6668436569185008,-0.1970435326691368,0.5613626418656632,-0.224698164229228,0.5127034489169898,3.839999999999236,4.0,0.057291666666678,-120.47412911661132,-167.48700276876633,-190.99343959484384
2011,MEMORY_ONLY,RECLAIM_PULLBACK,1.0,290,27.58620689655172,62.41379310344828,10.0,1.7241379310344829,-0.3510356177634643,0.4547042645626631,-0.4334125539305064,0.3816795973795688,-0.4746010220140272,0.3497412319070299,2.6490000000001146,5.0,0.0830502194607499,-101.80032915140468,-125.68964063984684,-137.6342963840679
2012,MEMORY_ONLY,RECLAIM_PULLBACK,1.0,383,43.60313315926893,45.95300261096606,10.443864229765012,6.527415143603134,-0.0424437967906201,0.9147216997909796,-0.2837456169326099,0.5171705071447371,-0.4043965270036048,0.3727409917343588,1.929999999999381,4.0,0.113989637305736,-16.2559741708075,-108.6745712851896,-154.88386984238065
