datetime,open_yahoo,high_yahoo,low_yahoo,close_yahoo,volume_yahoo,open_get,high_get,low_get,close_get,volume_get,open_abs_diff,high_abs_diff,low_abs_diff,close_abs_diff,max_ohlc_abs_diff
2026-07-28 15:56:00,27949.5,27958.75,27939.5,27944.0,1443,27949.25,27958.75,27939.5,27944.0,1442,0.25,0.0,0.0,0.0,0.25
2026-07-28 15:57:00,27943.75,27945.0,27932.5,27938.25,1024,27943.75,27945.0,27932.5,27937.75,1024,0.0,0.0,0.0,0.5,0.5
2026-07-28 15:58:00,27937.25,27943.0,27933.75,27937.25,1806,27937.75,27943.0,27933.75,27937.75,1802,0.5,0.0,0.0,0.5,0.5
2026-07-28 15:59:00,27938.0,27941.25,27911.0,27919.5,6989,27938.0,27941.25,27911.0,27918.5,7013,0.0,0.0,0.0,1.0,1.0
2026-07-29 09:30:00,27914.5,27950.0,27862.0,27871.0,4815,27914.5,27950.0,27862.0,27871.0,4815,0.0,0.0,0.0,0.0,0.0
2026-07-29 09:31:00,27870.0,27892.5,27836.5,27848.5,2847,27870.0,27892.5,27836.5,27849.75,2843,0.0,0.0,0.0,1.25,1.25
2026-07-29 09:32:00,27850.5,27907.75,27837.5,27903.25,2833,27850.5,27907.75,27837.5,27904.0,2847,0.0,0.0,0.0,0.75,0.75
2026-07-29 09:33:00,27904.0,27961.5,27891.25,27960.0,3292,27903.25,27961.5,27891.25,27960.25,3283,0.75,0.0,0.0,0.25,0.75
2026-07-29 09:34:00,27960.5,27983.75,27955.5,27958.5,2684,27961.25,27983.75,27955.5,27957.25,2678,0.75,0.0,0.0,1.25,1.25
2026-07-29 09:35:00,27956.0,27996.0,27952.0,27978.5,2209,27956.75,27996.0,27952.0,27978.5,2201,0.75,0.0,0.0,0.0,0.75
2026-07-29 09:36:00,27976.0,27980.25,27924.5,27933.75,2716,27977.25,27980.25,27924.5,27933.75,2716,1.25,0.0,0.0,0.0,1.25
2026-07-29 09:37:00,27932.75,27938.0,27880.25,27907.0,2154,27932.75,27938.0,27880.25,27907.0,2154,0.0,0.0,0.0,0.0,0.0
2026-07-29 09:38:00,27908.25,27938.75,27872.0,27875.5,2003,27906.75,27938.75,27872.0,27875.5,2003,1.5,0.0,0.0,0.0,1.5
2026-07-29 09:39:00,27877.5,27898.5,27863.0,27886.75,1919,27877.5,27898.5,27863.0,27886.75,1919,0.0,0.0,0.0,0.0,0.0
2026-07-29 09:40:00,27887.0,27907.75,27858.0,27894.75,2139,27887.0,27907.75,27858.0,27894.0,2140,0.0,0.0,0.0,0.75,0.75
2026-07-29 09:41:00,27897.0,27906.25,27872.0,27895.5,1570,27892.5,27906.25,27872.0,27897.0,1575,4.5,0.0,0.0,1.5,4.5
2026-07-29 09:42:00,27897.0,27905.0,27874.25,27883.5,1356,27897.75,27905.0,27874.25,27884.75,1351,0.75,0.0,0.0,1.25,1.25
2026-07-29 09:43:00,27883.25,27899.0,27865.5,27873.0,1381,27885.25,27899.0,27865.5,27874.5,1371,2.0,0.0,0.0,1.5,2.0
2026-07-29 09:44:00,27876.0,27919.25,27875.5,27916.5,1541,27876.0,27919.25,27875.5,27916.5,1521,0.0,0.0,0.0,0.0,0.0
2026-07-29 09:45:00,27916.25,27948.0,27894.5,27913.5,2388,27916.25,27948.0,27894.5,27913.5,2385,0.0,0.0,0.0,0.0,0.0
2026-07-29 09:46:00,27914.0,27925.0,27863.75,27870.25,1584,27911.75,27925.0,27863.75,27869.75,1590,2.25,0.0,0.0,0.5,2.25
2026-07-29 09:47:00,27869.25,27878.25,27816.75,27839.0,2660,27869.25,27878.25,27816.75,27840.25,2658,0.0,0.0,0.0,1.25,1.25
2026-07-29 09:48:00,27841.5,27862.25,27829.0,27834.75,1376,27840.25,27862.25,27829.0,27836.0,1375,1.25,0.0,0.0,1.25,1.25
2026-07-29 09:49:00,27837.0,27857.0,27816.0,27849.25,1528,27836.75,27857.0,27816.0,27850.5,1527,0.25,0.0,0.0,1.25,1.25
2026-07-29 09:50:00,27850.5,27855.75,27792.0,27799.0,2118,27849.75,27855.75,27792.0,27796.75,2106,0.75,0.0,0.0,2.25,2.25
2026-07-29 09:51:00,27796.0,27796.25,27758.0,27760.5,2214,27796.25,27796.25,27758.0,27760.5,2213,0.25,0.0,0.0,0.0,0.25
2026-07-29 09:52:00,27759.25,27764.0,27723.0,27736.5,2399,27760.0,27764.0,27723.0,27735.0,2401,0.75,0.0,0.0,1.5,1.5
2026-07-29 09:53:00,27737.25,27773.75,27721.75,27770.75,2081,27736.75,27773.75,27721.75,27771.5,2083,0.5,0.0,0.0,0.75,0.75
2026-07-29 09:54:00,27771.5,27780.25,27739.25,27753.5,2066,27772.0,27780.25,27739.25,27753.5,2057,0.5,0.0,0.0,0.0,0.5
2026-07-29 09:55:00,27749.75,27752.75,27698.5,27713.75,2340,27752.75,27752.75,27698.5,27713.75,2335,3.0,0.0,0.0,0.0,3.0
2026-07-29 09:56:00,27714.25,27715.5,27683.25,27688.75,1806,27714.25,27715.5,27683.25,27688.25,1808,0.0,0.0,0.0,0.5,0.5
2026-07-29 09:57:00,27689.25,27705.0,27667.75,27701.5,2334,27689.0,27705.0,27667.75,27701.5,2332,0.25,0.0,0.0,0.0,0.25
2026-07-29 09:58:00,27703.0,27732.75,27701.75,27730.0,1992,27703.0,27732.75,27701.75,27730.0,1982,0.0,0.0,0.0,0.0,0.0
2026-07-29 09:59:00,27729.25,27748.5,27707.25,27734.5,2218,27730.25,27748.5,27707.25,27733.75,2217,1.0,0.0,0.0,0.75,1.0
2026-07-29 10:00:00,27734.0,27770.0,27733.5,27752.75,3339,27735.25,27770.0,27733.5,27752.75,3330,1.25,0.0,0.0,0.0,1.25
2026-07-29 10:01:00,27753.0,27774.0,27738.5,27749.0,2508,27752.75,27774.0,27738.5,27747.75,2489,0.25,0.0,0.0,1.25,1.25
2026-07-29 10:02:00,27749.0,27790.0,27747.0,27775.5,2344,27749.5,27790.0,27747.0,27775.25,2322,0.5,0.0,0.0,0.25,0.5
2026-07-29 10:03:00,27772.0,27789.25,27759.25,27759.5,2028,27774.5,27789.25,27759.25,27759.5,2029,2.5,0.0,0.0,0.0,2.5
2026-07-29 10:04:00,27757.75,27790.0,27751.0,27786.75,1710,27758.5,27790.0,27751.0,27786.75,1705,0.75,0.0,0.0,0.0,0.75
2026-07-29 10:05:00,27787.75,27826.5,27787.75,27793.25,2284,27787.75,27826.5,27787.75,27793.25,2284,0.0,0.0,0.0,0.0,0.0
2026-07-29 10:06:00,27792.75,27806.25,27753.5,27758.25,2313,27793.25,27806.25,27753.5,27758.25,2313,0.5,0.0,0.0,0.0,0.5
2026-07-29 10:07:00,27757.75,27758.5,27717.25,27753.5,2206,27757.0,27758.5,27717.25,27752.75,2208,0.75,0.0,0.0,0.75,0.75
2026-07-29 10:08:00,27752.5,27758.5,27722.75,27742.25,1319,27751.75,27758.5,27722.75,27742.25,1317,0.75,0.0,0.0,0.0,0.75
2026-07-29 10:09:00,27745.5,27754.75,27721.5,27728.5,1587,27743.0,27754.75,27721.5,27726.5,1591,2.5,0.0,0.0,2.0,2.5
2026-07-29 10:10:00,27726.0,27728.25,27700.25,27720.25,1936,27726.5,27728.25,27700.25,27720.25,1931,0.5,0.0,0.0,0.0,0.5
2026-07-29 10:11:00,27721.25,27745.0,27713.0,27732.75,1516,27721.75,27745.0,27713.0,27732.75,1516,0.5,0.0,0.0,0.0,0.5
2026-07-29 10:12:00,27729.25,27747.5,27661.75,27669.75,2769,27731.5,27747.5,27661.75,27667.75,2778,2.25,0.0,0.0,2.0,2.25
2026-07-29 10:13:00,27663.5,27668.0,27640.0,27658.0,2600,27667.25,27668.0,27640.0,27659.0,2592,3.75,0.0,0.0,1.0,3.75
2026-07-29 10:14:00,27659.75,27662.75,27635.75,27648.0,1847,27658.75,27662.75,27635.75,27648.0,1846,1.0,0.0,0.0,0.0,1.0
2026-07-29 10:15:00,27648.75,27680.75,27645.0,27664.0,2263,27648.75,27680.75,27645.0,27664.0,2263,0.0,0.0,0.0,0.0,0.0
2026-07-29 10:16:00,27664.0,27682.25,27648.0,27671.25,1835,27664.0,27682.25,27648.0,27670.5,1841,0.0,0.0,0.0,0.75,0.75
2026-07-29 10:17:00,27670.5,27678.75,27643.5,27653.5,1621,27670.5,27678.75,27643.5,27653.75,1611,0.0,0.0,0.0,0.25,0.25
2026-07-29 10:18:00,27655.25,27690.0,27651.75,27674.0,1971,27654.75,27690.0,27651.75,27674.0,1969,0.5,0.0,0.0,0.0,0.5
2026-07-29 10:19:00,27674.0,27684.25,27655.0,27663.25,1632,27674.0,27684.25,27655.0,27663.25,1633,0.0,0.0,0.0,0.0,0.0
2026-07-29 10:20:00,27664.75,27685.75,27649.75,27673.5,1460,27663.5,27685.75,27649.75,27673.5,1462,1.25,0.0,0.0,0.0,1.25
2026-07-29 10:21:00,27673.5,27693.5,27663.75,27687.75,1489,27674.5,27693.5,27663.75,27687.0,1488,1.0,0.0,0.0,0.75,1.0
2026-07-29 10:22:00,27687.0,27695.75,27675.75,27688.25,1322,27686.75,27695.75,27675.75,27688.25,1320,0.25,0.0,0.0,0.0,0.25
2026-07-29 10:23:00,27684.25,27690.5,27654.25,27656.0,1036,27685.5,27690.5,27654.25,27656.25,1038,1.25,0.0,0.0,0.25,1.25
2026-07-29 10:24:00,27656.0,27658.5,27605.5,27619.5,2655,27656.75,27658.5,27605.5,27620.0,2655,0.75,0.0,0.0,0.5,0.75
2026-07-29 10:25:00,27620.0,27623.0,27574.0,27575.5,2754,27620.0,27623.0,27574.0,27575.5,2749,0.0,0.0,0.0,0.0,0.0
2026-07-29 10:26:00,27574.5,27576.0,27538.75,27557.25,2899,27574.5,27576.0,27538.75,27556.75,2887,0.0,0.0,0.0,0.5,0.5
2026-07-29 10:27:00,27556.75,27564.0,27539.5,27559.25,1593,27556.75,27564.0,27539.5,27559.25,1591,0.0,0.0,0.0,0.0,0.0
2026-07-29 10:28:00,27559.0,27578.25,27555.0,27574.0,2072,27559.0,27578.25,27555.0,27574.0,2065,0.0,0.0,0.0,0.0,0.0
2026-07-29 10:29:00,27576.75,27590.75,27565.75,27573.25,1712,27574.75,27590.75,27565.75,27573.25,1712,2.0,0.0,0.0,0.0,2.0
2026-07-29 10:30:00,27571.0,27604.75,27567.0,27601.25,1824,27571.0,27604.75,27567.0,27601.25,1824,0.0,0.0,0.0,0.0,0.0
2026-07-29 10:31:00,27601.25,27613.5,27588.5,27605.75,1617,27599.75,27613.5,27588.5,27606.25,1585,1.5,0.0,0.0,0.5,1.5
2026-07-29 10:32:00,27607.0,27638.25,27602.75,27633.5,1830,27605.75,27638.25,27602.75,27634.75,1835,1.25,0.0,0.0,1.25,1.25
2026-07-29 10:33:00,27634.5,27652.25,27625.0,27628.0,1662,27633.75,27652.25,27625.0,27628.0,1652,0.75,0.0,0.0,0.0,0.75
2026-07-29 10:34:00,27627.75,27636.25,27601.25,27622.0,1934,27627.75,27636.25,27601.25,27622.25,1935,0.0,0.0,0.0,0.25,0.25
2026-07-29 10:35:00,27622.25,27623.0,27594.0,27618.0,1725,27621.0,27623.0,27594.0,27616.25,1721,1.25,0.0,0.0,1.75,1.75
2026-07-29 10:36:00,27616.5,27624.5,27597.5,27608.75,1426,27618.0,27624.5,27597.5,27608.75,1410,1.5,0.0,0.0,0.0,1.5
2026-07-29 10:37:00,27609.25,27610.0,27587.25,27595.5,1064,27608.25,27610.0,27587.25,27595.5,1064,1.0,0.0,0.0,0.0,1.0
2026-07-29 10:38:00,27596.5,27607.0,27575.0,27603.5,1493,27595.25,27607.0,27575.0,27603.25,1488,1.25,0.0,0.0,0.25,1.25
2026-07-29 10:39:00,27603.25,27604.0,27554.5,27564.0,1579,27602.75,27604.0,27554.5,27564.0,1577,0.5,0.0,0.0,0.0,0.5
2026-07-29 10:40:00,27562.75,27565.75,27521.75,27542.0,2352,27562.75,27565.75,27521.75,27542.0,2351,0.0,0.0,0.0,0.0,0.0
2026-07-29 10:41:00,27542.25,27572.25,27534.5,27545.75,1941,27542.25,27572.25,27534.5,27545.0,1942,0.0,0.0,0.0,0.75,0.75
2026-07-29 10:42:00,27542.25,27544.75,27516.25,27518.0,1467,27543.75,27544.75,27516.25,27518.0,1466,1.5,0.0,0.0,0.0,1.5
2026-07-29 10:43:00,27518.25,27540.25,27515.75,27527.0,1735,27518.25,27540.25,27515.75,27527.0,1715,0.0,0.0,0.0,0.0,0.0
2026-07-29 10:44:00,27526.75,27541.75,27510.0,27537.5,1526,27526.75,27541.75,27510.0,27537.75,1527,0.0,0.0,0.0,0.25,0.25
2026-07-29 10:45:00,27537.0,27550.5,27522.5,27539.75,1513,27537.0,27550.5,27522.5,27539.75,1512,0.0,0.0,0.0,0.0,0.0
2026-07-29 10:46:00,27539.25,27556.0,27518.25,27551.25,1405,27539.25,27556.0,27518.25,27551.25,1405,0.0,0.0,0.0,0.0,0.0
2026-07-29 10:47:00,27551.0,27575.25,27543.0,27544.0,1618,27551.5,27575.25,27543.0,27543.75,1619,0.5,0.0,0.0,0.25,0.5
2026-07-29 10:48:00,27545.75,27545.75,27520.75,27535.75,1237,27544.0,27545.75,27520.75,27535.75,1236,1.75,0.0,0.0,0.0,1.75
2026-07-29 10:49:00,27537.0,27571.5,27530.0,27566.25,1647,27536.5,27571.5,27530.0,27565.75,1648,0.5,0.0,0.0,0.5,0.5
2026-07-29 10:50:00,27566.25,27586.0,27557.25,27579.25,1738,27566.0,27586.0,27557.25,27579.25,1736,0.25,0.0,0.0,0.0,0.25
2026-07-29 10:51:00,27580.25,27590.75,27558.5,27570.25,1490,27578.25,27590.75,27558.5,27570.25,1491,2.0,0.0,0.0,0.0,2.0
2026-07-29 10:52:00,27570.25,27615.75,27570.0,27599.25,1643,27570.0,27615.75,27570.0,27599.25,1639,0.25,0.0,0.0,0.0,0.25
2026-07-29 10:53:00,27597.25,27611.25,27589.75,27602.5,1394,27597.5,27611.25,27589.75,27602.5,1394,0.25,0.0,0.0,0.0,0.25
2026-07-29 10:54:00,27601.75,27605.5,27575.75,27599.25,1391,27601.75,27605.5,27575.75,27599.25,1391,0.0,0.0,0.0,0.0,0.0
2026-07-29 10:55:00,27598.0,27606.75,27567.25,27567.5,1117,27599.0,27606.75,27567.25,27567.5,1120,1.0,0.0,0.0,0.0,1.0
2026-07-29 10:56:00,27566.25,27573.25,27554.25,27571.0,1423,27566.75,27573.25,27554.25,27570.5,1421,0.5,0.0,0.0,0.5,0.5
2026-07-29 10:57:00,27572.25,27583.0,27551.25,27561.25,1326,27571.25,27583.0,27551.25,27561.25,1327,1.0,0.0,0.0,0.0,1.0
2026-07-29 10:58:00,27561.5,27590.0,27557.25,27589.5,1177,27561.5,27590.0,27557.25,27589.25,1177,0.0,0.0,0.0,0.25,0.25
2026-07-29 10:59:00,27589.5,27614.75,27588.25,27600.0,1541,27588.5,27614.75,27588.25,27600.0,1541,1.0,0.0,0.0,0.0,1.0
2026-07-29 11:00:00,27601.75,27626.75,27581.0,27594.75,2175,27600.5,27626.75,27581.0,27594.75,2173,1.25,0.0,0.0,0.0,1.25
2026-07-29 11:01:00,27595.5,27618.75,27585.25,27618.0,1253,27595.5,27618.75,27585.25,27618.0,1253,0.0,0.0,0.0,0.0,0.0
2026-07-29 11:02:00,27617.75,27642.0,27612.25,27631.0,1835,27617.75,27642.0,27612.25,27631.0,1835,0.0,0.0,0.0,0.0,0.0
2026-07-29 11:03:00,27631.25,27647.25,27623.25,27632.0,1267,27631.25,27647.25,27623.25,27632.5,1268,0.0,0.0,0.0,0.5,0.5
2026-07-29 11:04:00,27632.5,27639.5,27619.25,27638.25,1886,27632.0,27639.5,27619.25,27638.25,1885,0.5,0.0,0.0,0.0,0.5
2026-07-29 11:05:00,27637.5,27641.0,27590.5,27615.5,2201,27638.25,27641.0,27590.5,27615.5,2201,0.75,0.0,0.0,0.0,0.75
2026-07-29 11:06:00,27614.0,27634.75,27606.75,27609.25,1448,27614.0,27634.75,27606.75,27609.25,1448,0.0,0.0,0.0,0.0,0.0
2026-07-29 11:07:00,27607.5,27637.5,27605.0,27635.25,1305,27608.5,27637.5,27605.0,27636.5,1306,1.0,0.0,0.0,1.25,1.25
2026-07-29 11:08:00,27637.25,27657.5,27621.75,27624.0,2023,27636.75,27657.5,27621.75,27621.75,2033,0.5,0.0,0.0,2.25,2.25
2026-07-29 11:09:00,27623.0,27645.5,27615.75,27643.25,1136,27623.0,27645.5,27615.75,27644.25,1127,0.0,0.0,0.0,1.0,1.0
2026-07-29 11:10:00,27646.0,27650.25,27611.25,27612.25,1216,27644.25,27650.25,27611.25,27612.25,1216,1.75,0.0,0.0,0.0,1.75
2026-07-29 11:11:00,27611.75,27613.0,27565.75,27585.5,1883,27611.75,27613.0,27565.75,27585.0,1882,0.0,0.0,0.0,0.5,0.5
2026-07-29 11:12:00,27586.0,27602.0,27578.25,27590.25,1339,27583.75,27602.0,27578.25,27590.25,1338,2.25,0.0,0.0,0.0,2.25
2026-07-29 11:13:00,27591.0,27605.25,27579.25,27583.25,1119,27589.75,27605.25,27579.25,27583.75,1120,1.25,0.0,0.0,0.5,1.25
2026-07-29 11:14:00,27587.25,27597.5,27566.0,27576.75,1051,27584.25,27597.5,27566.0,27577.75,1054,3.0,0.0,0.0,1.0,3.0
2026-07-29 11:15:00,27575.25,27595.0,27564.0,27594.0,1177,27577.5,27595.0,27564.0,27594.25,1179,2.25,0.0,0.0,0.25,2.25
2026-07-29 11:16:00,27591.75,27619.75,27584.5,27611.25,1408,27593.25,27619.75,27584.5,27611.25,1402,1.5,0.0,0.0,0.0,1.5
2026-07-29 11:17:00,27611.0,27620.0,27583.75,27601.75,1033,27611.0,27620.0,27583.75,27602.25,1035,0.0,0.0,0.0,0.5,0.5
2026-07-29 11:18:00,27603.75,27625.0,27603.0,27608.25,1017,27603.0,27625.0,27603.0,27608.25,1014,0.75,0.0,0.0,0.0,0.75
2026-07-29 11:19:00,27609.0,27616.75,27558.0,27562.25,1604,27609.0,27616.75,27558.0,27562.25,1604,0.0,0.0,0.0,0.0,0.0
2026-07-29 11:20:00,27563.5,27573.0,27547.0,27570.0,1500,27563.5,27573.0,27547.0,27570.0,1500,0.0,0.0,0.0,0.0,0.0
2026-07-29 11:21:00,27568.25,27576.75,27554.5,27575.0,1006,27569.75,27576.75,27554.5,27575.0,1006,1.5,0.0,0.0,0.0,1.5
2026-07-29 11:22:00,27575.5,27580.5,27554.75,27578.5,1025,27575.5,27580.5,27554.75,27578.5,1032,0.0,0.0,0.0,0.0,0.0
2026-07-29 11:23:00,27579.0,27599.0,27574.25,27596.25,991,27579.0,27599.0,27574.25,27596.25,984,0.0,0.0,0.0,0.0,0.0
2026-07-29 11:24:00,27596.5,27605.0,27582.5,27603.25,997,27596.5,27605.0,27582.5,27602.75,998,0.0,0.0,0.0,0.5,0.5
2026-07-29 11:25:00,27600.5,27607.0,27578.0,27597.0,958,27601.5,27607.0,27578.0,27597.0,960,1.0,0.0,0.0,0.0,1.0
2026-07-29 11:26:00,27597.0,27617.5,27564.0,27577.5,1189,27597.0,27617.5,27564.0,27577.25,1187,0.0,0.0,0.0,0.25,0.25
2026-07-29 11:27:00,27575.5,27588.0,27562.25,27564.5,810,27577.5,27588.0,27562.25,27565.0,811,2.0,0.0,0.0,0.5,2.0
2026-07-29 11:28:00,27564.75,27578.0,27558.5,27570.5,843,27565.25,27578.0,27558.5,27571.5,842,0.5,0.0,0.0,1.0,1.0
2026-07-29 11:29:00,27572.5,27575.5,27550.25,27555.25,926,27571.0,27575.5,27550.25,27555.75,932,1.5,0.0,0.0,0.5,1.5
2026-07-29 11:30:00,27555.75,27565.0,27540.0,27558.0,1515,27556.25,27565.0,27540.0,27559.5,1512,0.5,0.0,0.0,1.5,1.5
2026-07-29 11:31:00,27558.75,27567.75,27543.75,27565.25,673,27559.0,27567.75,27543.75,27565.25,669,0.25,0.0,0.0,0.0,0.25
2026-07-29 11:32:00,27564.5,27576.75,27557.25,27565.75,792,27564.5,27576.75,27557.25,27565.75,791,0.0,0.0,0.0,0.0,0.0
2026-07-29 11:33:00,27564.75,27584.25,27553.75,27572.5,913,27566.25,27584.25,27553.75,27572.75,917,1.5,0.0,0.0,0.25,1.5
2026-07-29 11:34:00,27571.5,27584.5,27544.75,27558.5,911,27573.0,27584.5,27544.75,27559.5,907,1.5,0.0,0.0,1.0,1.5
2026-07-29 11:35:00,27559.0,27583.75,27550.0,27580.25,1010,27559.0,27583.75,27550.0,27580.0,1004,0.0,0.0,0.0,0.25,0.25
2026-07-29 11:36:00,27581.0,27586.75,27566.0,27585.75,852,27581.0,27586.75,27566.0,27585.75,851,0.0,0.0,0.0,0.0,0.0
2026-07-29 11:37:00,27586.25,27596.75,27567.0,27576.25,947,27586.25,27596.75,27567.0,27576.25,947,0.0,0.0,0.0,0.0,0.0
2026-07-29 11:38:00,27574.25,27587.75,27554.25,27559.5,843,27576.0,27587.75,27554.25,27558.75,844,1.75,0.0,0.0,0.75,1.75
2026-07-29 11:39:00,27558.0,27559.75,27534.0,27535.25,701,27558.5,27559.75,27534.0,27535.25,705,0.5,0.0,0.0,0.0,0.5
2026-07-29 11:40:00,27535.0,27546.25,27528.25,27535.75,805,27534.5,27546.25,27528.25,27535.75,801,0.5,0.0,0.0,0.0,0.5
2026-07-29 11:41:00,27536.75,27556.5,27535.75,27548.25,788,27536.75,27556.5,27535.75,27548.25,787,0.0,0.0,0.0,0.0,0.0
2026-07-29 11:42:00,27548.75,27558.25,27530.0,27531.25,667,27548.75,27558.25,27530.0,27531.25,669,0.0,0.0,0.0,0.0,0.0
2026-07-29 11:43:00,27530.75,27536.5,27518.0,27518.75,935,27530.75,27536.5,27518.0,27518.75,933,0.0,0.0,0.0,0.0,0.0
2026-07-29 11:44:00,27519.0,27538.75,27519.0,27537.25,706,27519.0,27538.75,27519.0,27535.25,722,0.0,0.0,0.0,2.0,2.0
2026-07-29 11:45:00,27533.0,27542.5,27519.0,27528.75,775,27533.75,27542.5,27519.0,27528.75,759,0.75,0.0,0.0,0.0,0.75
2026-07-29 11:46:00,27529.75,27548.75,27528.5,27540.75,801,27529.0,27548.75,27528.5,27540.75,801,0.75,0.0,0.0,0.0,0.75
2026-07-29 11:47:00,27542.25,27552.25,27532.25,27549.75,679,27540.0,27552.25,27532.25,27549.75,679,2.25,0.0,0.0,0.0,2.25
2026-07-29 11:48:00,27550.0,27565.75,27545.25,27547.5,845,27549.5,27565.75,27545.25,27547.5,845,0.5,0.0,0.0,0.0,0.5
2026-07-29 11:49:00,27547.75,27561.25,27538.25,27558.5,704,27547.25,27561.25,27538.25,27558.5,704,0.5,0.0,0.0,0.0,0.5
2026-07-29 11:50:00,27557.75,27566.5,27541.75,27556.0,731,27557.75,27566.5,27541.75,27556.0,731,0.0,0.0,0.0,0.0,0.0
2026-07-29 11:51:00,27555.5,27562.25,27548.75,27554.25,568,27555.75,27562.25,27548.75,27554.5,569,0.25,0.0,0.0,0.25,0.25
2026-07-29 11:52:00,27555.25,27561.0,27540.25,27560.5,984,27554.25,27561.0,27540.25,27560.5,982,1.0,0.0,0.0,0.0,1.0
2026-07-29 11:53:00,27558.0,27562.0,27522.5,27531.25,745,27559.0,27562.0,27522.5,27531.0,750,1.0,0.0,0.0,0.25,1.0
2026-07-29 11:54:00,27531.0,27532.25,27487.5,27494.5,2357,27531.0,27532.25,27487.5,27492.25,2352,0.0,0.0,0.0,2.25,2.25
2026-07-29 11:55:00,27493.0,27495.0,27471.0,27476.0,1660,27493.5,27495.0,27471.0,27477.0,1656,0.5,0.0,0.0,1.0,1.0
2026-07-29 11:56:00,27476.5,27486.25,27464.5,27484.25,1181,27475.5,27486.25,27464.5,27484.75,1178,1.0,0.0,0.0,0.5,1.0
2026-07-29 11:57:00,27484.5,27493.75,27479.5,27487.5,894,27484.25,27493.75,27479.5,27487.25,892,0.25,0.0,0.0,0.25,0.25
2026-07-29 11:58:00,27487.25,27494.5,27476.25,27492.5,893,27486.5,27494.5,27476.25,27492.5,892,0.75,0.0,0.0,0.0,0.75
2026-07-29 11:59:00,27494.75,27521.5,27492.0,27517.0,1267,27493.0,27521.5,27492.0,27517.0,1267,1.75,0.0,0.0,0.0,1.75
2026-07-29 12:00:00,27518.5,27542.0,27493.0,27495.5,1817,27518.25,27542.0,27493.0,27494.5,1822,0.25,0.0,0.0,1.0,1.0
2026-07-29 12:01:00,27494.25,27501.5,27475.75,27487.0,1267,27495.25,27501.5,27475.75,27487.0,1257,1.0,0.0,0.0,0.0,1.0
2026-07-29 12:02:00,27484.75,27490.0,27474.25,27484.75,905,27486.75,27490.0,27474.25,27484.0,906,2.0,0.0,0.0,0.75,2.0
2026-07-29 12:03:00,27482.75,27486.25,27472.5,27475.75,670,27483.75,27486.25,27472.5,27475.75,670,1.0,0.0,0.0,0.0,1.0
2026-07-29 12:04:00,27477.0,27477.25,27454.75,27459.25,1489,27476.25,27477.25,27454.75,27459.25,1490,0.75,0.0,0.0,0.0,0.75
2026-07-29 12:05:00,27459.0,27461.5,27426.0,27440.5,1995,27459.5,27461.5,27426.0,27440.5,1992,0.5,0.0,0.0,0.0,0.5
2026-07-29 12:06:00,27440.25,27453.75,27433.75,27446.5,1149,27440.25,27453.75,27433.75,27446.75,1150,0.0,0.0,0.0,0.25,0.25
2026-07-29 12:07:00,27446.0,27456.0,27438.75,27455.0,806,27446.0,27456.0,27438.75,27455.0,806,0.0,0.0,0.0,0.0,0.0
2026-07-29 12:08:00,27457.0,27463.0,27447.0,27458.0,932,27455.0,27463.0,27447.0,27458.0,933,2.0,0.0,0.0,0.0,2.0
2026-07-29 12:09:00,27457.75,27463.75,27443.25,27462.0,1040,27457.75,27463.75,27443.25,27462.0,1038,0.0,0.0,0.0,0.0,0.0
2026-07-29 12:10:00,27462.25,27465.25,27453.0,27459.5,553,27461.75,27465.25,27453.0,27459.5,553,0.5,0.0,0.0,0.0,0.5
2026-07-29 12:11:00,27457.75,27466.75,27443.75,27448.5,606,27458.5,27466.75,27443.75,27448.5,606,0.75,0.0,0.0,0.0,0.75
2026-07-29 12:12:00,27447.75,27458.75,27444.5,27444.75,518,27447.75,27458.75,27444.5,27444.75,518,0.0,0.0,0.0,0.0,0.0
2026-07-29 12:13:00,27445.5,27454.0,27437.75,27440.0,622,27445.25,27454.0,27437.75,27440.0,622,0.25,0.0,0.0,0.0,0.25
2026-07-29 12:14:00,27441.25,27446.25,27419.5,27419.75,931,27441.25,27446.25,27419.5,27419.75,931,0.0,0.0,0.0,0.0,0.0
2026-07-29 12:15:00,27419.75,27437.0,27409.25,27429.75,1516,27420.25,27437.0,27409.25,27429.75,1517,0.5,0.0,0.0,0.0,0.5
2026-07-29 12:16:00,27430.75,27432.5,27416.25,27424.25,705,27430.5,27432.5,27416.25,27424.75,709,0.25,0.0,0.0,0.5,0.5
2026-07-29 12:17:00,27425.0,27441.25,27414.75,27434.75,905,27424.5,27441.25,27414.75,27435.25,902,0.5,0.0,0.0,0.5,0.5
2026-07-29 12:18:00,27435.0,27449.0,27429.75,27448.5,735,27435.75,27449.0,27429.75,27446.75,740,0.75,0.0,0.0,1.75,1.75
2026-07-29 12:19:00,27446.75,27451.5,27441.5,27446.25,777,27446.5,27451.5,27441.5,27446.25,770,0.25,0.0,0.0,0.0,0.25
2026-07-29 12:20:00,27446.25,27464.5,27437.25,27461.75,869,27446.25,27464.5,27437.25,27463.0,882,0.0,0.0,0.0,1.25,1.25
2026-07-29 12:21:00,27462.0,27475.25,27460.25,27462.75,1271,27463.25,27475.25,27460.25,27462.75,1258,1.25,0.0,0.0,0.0,1.25
